Loc PackedFile
Key	Text	Tooltip
frontend_faction_leaders_localised_description_wh2_dlc09_political_party_vor_tmb_arkhan	In the Land of the Dead, no name is more hated than Nagash the Arch-Necromancer, architect of Nehekhara’s downfall. It was he that cast a great ritual and brought all the dead back to Unlife ahead of the promised Day of Awakening. Centuries before this epochal moment, he had ruled Khemri, stealing the kingship from his younger brother.
frontend_faction_leaders_localised_description_wh_pro02_political_party_vlad_ruler	The first and greatest of the Vampire Counts was Vlad von Carstein. Some say before his appearance in Sylvania over 700 years ago, he was in the Lahmian court at the time of Neferata’s ascendancy to immortality. Others believe him to be a dispossessed Empire noble who stumbled into Undeath but refused the damnation fate had placed upon him. Instead of withering, he set in motion events that would see the Vampire Counts - and the von Carstein name - challenge the greatest nation of men in the world.

Vlad was not the first Vampire encountered by the Empire, but before his rise to power these Undead creatures had been solitary predators. A few had perhaps amassed small forces and carved out far-flung domains, but it was Vlad’s usurpation of Sylvania and legitimate gaining of the title of Count that marked a new era of bloodshed. When he revealed his true intentions to the rest of the Empire, two hundred years after his arrival in that cursed region, he waged war in order to become Emperor - for he truly believed he had a legitimate claim to the throne. It has since become a burning desire of all his bloodline, who feel - righteously or not - that they should become Emperor, for is it not right that the farmer herds the cattle? Vlad has been thwarted in his quest on a few occasions, but has always managed to find a way back to Unlife. Now he has risen yet again – and his desire to conquer the mortal fools is as strong as ever!	true
frontend_faction_leaders_localised_action_points_wh_main_political_party_empire_ruler	 	true
frontend_faction_leaders_localised_action_points_wh2_main_political_party_vor_def_morathi	 	true
frontend_faction_leaders_localised_action_points_wh_dlc03_political_party_beastmen_ruler	 	true
frontend_faction_leaders_localised_description_wh_dlc06_political_party_skarsnik_ruler	Throughout all of history, very few Goblins have risen to the top of the Greenskin food chain. Skarsnik is one of them. He is a Night Goblin whose supreme cunning and malign intellect far surpasses that of his peers. It is this gift, and the presence of his incredibly loyal and eternally-hungry Cave Squig, Gobbla, that has allowed him to climb the brutal hierarchy of the Crooked Moon tribe and remain at the top. Orcs typically struggle to take orders or be subservient to Goblins. Naturally, a few have tried to usurp Skarsnik, but needless to say that Gobbla ate especially well on such occasions - the sneaky Night Goblin’s cunning far outweighing an Orc’s brutal and direct challenge.

Whilst Skarsnik has retained an iron grip on his tribe, his real achievement (the one for which he is hated by both Dwarfs and Skaven alike) is his domination of Karak Eight Peaks, the former Dwarf mountain fortress. The self-proclaimed 'Warlord of the Eight Peaks' has controlled the surface for years, something which has enraged the stunties beyond forbearance!

Provoking the Dwarfs, or any of the Warlord’s many enemies, is what Skarsnik does best. A master of deception, he captures his foes and uses their tortured screams or body parts (scalped beards for stunties) to bait his ever-more devious traps. His targets almost always take the lure, as they are simply not used to Greenskins having such an intricate take on warfare. However, as Skarsnik’s evil reputation continues to grow, fewer adversaries dare underestimate him. Truly, the Warlord of the Eight Peaks is one to be feared!	true
frontend_faction_leaders_localised_description_wh_dlc07_political_party_bretonnia_alberic	Bordeleaux is one of the founding dukedoms of Bretonnia, occupying the western coastal region just south of cursed Mousillon. The current duke is the courageous yet stern Alberic, known for his strict adherence to the rules of chivalry and the preservation of the natural order. Knights trained under Alberic are among the very best Bretonnia has to offer, showing almost suicidal levels of bravery on the battlefield – never shrinking from an opponent, no matter their size or reputation. Duke Alberic’s coat of arms bears the distinctive Trident of Manann, the Sea God, who watches over Bordeleaux’s coastlines and vies with the Lady of the Lake for the affections of its people, such is his importance in the region. Certainly, along the sea routes and among sea-borne traders, Manann is considered the more popular patron-god. Legend has it that Alberic’s ancestor, Duke Marcus – one of the original Companions of Gilles the Uniter – himself fought alongside the temperamental sea god; apparently, the pair expelled raiders from Bordeleaux’s coastlines together, restoring peace and allowing trade to flourish once again unhindered.

Duke Alberic's bravery and strict self-discipline is well known, and naturally he expects his Knights to reach the same high personal standards, even going so far to dismiss and expel those who err or fail to meet them. This means that Alberic has the smallest Ducal household in the Kingdom, but one that is nevertheless a force to be reckoned with and containing some of Bretonnia’s greatest Knights. Unfortunately, circumstance has thus far prevented Alberic from achieving his life’s ambition – to embark upon a Grail Quest. For this to happen, a suitable successor must be found so that Bordeleaux may continue to flourish in his absence. Despite his advancing years, the Duke remains hopeful that a candidate may yet emerge, enabling him to leave his ancestral seat and search for the holy chalice of legend in the Lady’s blessed name!	true
frontend_faction_leaders_localised_action_points_wh_main_political_party_greenskins_azhag	 	true
frontend_faction_leaders_loading_screen_text_wh2_dlc11_political_party_cst_sartosa_ruler	 	true
frontend_faction_leaders_localised_description_wh2_main_political_party_lzd_lord_mazdamundi	"The time of inaction is over. The great purpose must be accomplished."

The Lizardmen are the reptilian guardians of Order. They follow the Great Plan set down by the Old Ones, as interpreted by the Slann Mage-Priests who direct the small and capable Skinks, the Saurus Warriors, bestial Kroxigor and myriad other reptilian servants.

Being cold-blooded, Lizardmen reside in the warmer climates, mainly across the jungle-continent of Lustria and the Southlands. Hidden within the undergrowth are the temple-cities where the Slann contemplate and the other reptilian castes live to serve the Old Ones’ will. Shining brightest of all the ancient temple-cities is Hexoatl, the City of the Sun. Though Itza is the First City, Hexoatl has eclipsed it in importance due to its status as home to Lord Mazdamundi, the most active of all the remaining Slann Mage-Priests. Due to its location and history, the City of the Sun is the most fortified and martial of all the temple-cities. Whereas the boundaries of most other cities simply merge with the jungle, Hexoatl has mighty walls and serried ranks of Saurus patrol its plazas. Until recently, even the Norse trespassers of Skeggi and its surrounding colonies avoided Hexoatl, although that has changed of late.

Yet it is not just the city and its reptilian legions that enemies and invaders must be wary of, but its mighty leader, Lord Mazdamundi, oldest and most powerful of the living Slann Mage-priests; he who can bring ruination upon cities; he that rides the horned beast.

After years of contemplation, Mazdamundi has come to a simple epiphany: the Great Plan cannot move to the next phase until the first stage has been completed. This involves relocating a few, select races and the utter obliteration of the fell spawn that infests the world.

And so, with the fire of Old One, Chotec, burning within Lord Mazdamundi, the time of inaction is over – the Great Plan will be executed – order *will* come from Chaos, no matter the cost!	true
frontend_faction_leaders_localised_description_wh2_dlc09_political_party_skv_tretch_craventail	The Skaven are the ratmen gnawing at the roots of the world – an evil and conniving race that outnumber all their enemies. If only they could stop squabbling and backstabbing for long enough, and join together in one mighty alliance, then all their enemies would be wiped out under a furry tide of screeching vermin.

But that is not how the Skaven think. Betrayal, duplicity, and cowardice are the true marks of the Skaven, and in many parts of the Under-Empire such traits are lauded as virtues. Clan Rictus vaunts these qualities – they are extremely rich, with treasure holds said to rival even those of Clan Mors. Rictus dominates the passages and tunnels under Crookback Mountain, a nest-lair deep in the Dark Lands to the east of the World's Edge. However, of late their focus has been pulled far to the west…

Tretch Craventail has no right to the title of Grand Chieftain of the Deep Warrens, and yet, none answer to it but he. The wretch has risen quickly through the ranks of Clan Rictus on a mixture of luck and outright, unashamed treachery. However, no Skaven can survive on luck alone, and so Tretch is also one of the most conniving and cruel ratmen to have lived in recent times. He has developed – or it was within him all along? – an absolute knack for knowing when lethal trouble is close. It’s at these times that Craventail will mysteriously disappear, leaving whichever retinue he was 'leading' to their inevitable fate.

But despite such a 'boon' – whether a natural talent or a gift from the Horned One himself – Tretch has finally come to the attention of Clan Rictus’ leader, Lord Kratch Doomclaw, a sitting member of the Council of Thirteen. Doomclaw has ordered Tretch lead a Clan Rictus expedition to the Elf-thing lands of Naggaroth, far to the west of Crookback Mountain. It is unclear exactly what Lord Kratch’s motives are but they're probably not altruistic in nature – maybe a play for power using his most capable Chieftains, or a way to rid himself of an annoying and potential rival? Most probably, it is both...	true
frontend_faction_leaders_loading_screen_text_wh2_dlc11_political_party_vor_cst_the_drowned_ruler	 	true
frontend_faction_leaders_loading_screen_text_wh2_main_political_party_vor_def_malekith	 	true
frontend_faction_leaders_loading_screen_text_wh2_main_political_party_vor_skv_queek_headtaker	 	true
frontend_faction_leaders_loading_screen_text_wh_main_political_party_chaos_kholek	 	true
frontend_faction_leaders_loading_screen_text_wh_main_political_party_chaos_ruler	 	true
frontend_faction_leaders_localised_description_wh_main_political_party_empire_balthasar	Balthasar Gelt came to Altdorf from the city of Marienburg, having bought passage on a merchant ship with gold that he had transmuted from lead ingots. He left the seaport for the Colleges of Magic before the effects wore off, and now rumours abound that the swindled sea captain has placed a rich bounty on Balthasar’s head – though few would dare attempt to collect it.

The transmutation of common artefacts into precious metal has always fascinated Balthasar. Driven by his obsession, he spent many years combining his knowledge of alchemy, learnt in far-off lands, with the magical Lore of Metal. Balthasar’s fierce intelligence lent him a greater understanding of this branch of magic than any of his fellow students or tutors, and he rose quickly through the ranks of the Gold Order. Within a mere decade, Balthasar had become the Patriarch of the Golden College, the youngest wizard to ever hold the title.

Balthasar’s research into new formulations of black powder even made him popular with the Imperial Engineers School, an organisation that often dismisses magic as superstitious nonsense. However, during these studies, a freak explosion almost ended Balthasar’s quest for knowledge forever. Somehow he survived, and from that day on he has only ever been seen swathed in shimmering, metallic robes and wearing a golden face mask. Some say that beneath his mask his skin has turned to pure gold, while others whisper that he is horribly disfigured, though the truth of the matter is known only to Balthasar. One thing is certain: the accident only furthered his will to succeed, and this determination increased his powers to new heights. With a single gesture, Balthasar Gelt can transform his enemies into lifeless golden statues or turn their bones into molten iron. With such power at his command, Balthasar has secured victory for the Empire on numerous occasions.	true
frontend_faction_leaders_localised_action_points_wh2_main_political_party_vor_skv_lord_skrolk	 	true
frontend_faction_leaders_localised_action_points_wh_main_political_party_greenskins_ruler	 	true
frontend_faction_leaders_localised_description_wh2_dlc10_political_party_hef_alarielle	Avelorn lies at the heart of Ulthuan and the Everqueen is its sovereign. Her realm is the principal site of the Earth Mother, and she is regarded as the spiritual leader of the entire Elven realm. The position of the Everqueen is always taken by the previous queen's firstborn daughter, conceived during her year-long ritual marriage to the Phoenix King. After this formal marriage, they are free to take fresh consorts, but only the daughter of the Phoenix King can be the new Everqueen. Hence the queens of Avelorn have always been the Everqueens of Ulthuan, forming an unbroken chain from ages past.

Avelorn itself is ancient. Its great forest is the oldest of all Elf realms. Ancient glamours lie upon its tangled groves, and creatures of legend - Treemen, Nymphs and Dryads - still walk beneath its eaves. It is a place of outstanding beauty and visceral danger to intruders, even the monsters that wander down from the Annulii mountains.

The court of the Everqueen is always on the move, travelling through Avelorn from place-to-place like a great carnival, pitching silken pavilions wherever it halts. By day, silver laughter rings through the forest as the Elves make sport. By night, faerie lights flicker in the darkness, illuminating the revels and feasting.

And yet, to mistake this Everqueen as merely a totem of the Earth Mother, Isha, would be unwise. She has a shrewd grasp of the political games played by Elven royals, and sends her own envoys to the courts - the Handmaidens - to ensure the good of all Ulthuan is upheld when such machinations are underway. And while Everqueens of the past may have avoided the battlefield, Alarielle the Radiant joins the fight without hesitation. Her power drawn from the hearts of all Asur, she is anathema to creatures of fell spirit, and no one can speak falsehood in her presence. So it is that a High Elf army might find glorious aid in its darkest hour, when the Radiant goes to war...	true
frontend_faction_leaders_localised_description_wh_dlc05_political_party_wood_elves_durthu	Once, Durthu was benevolent. It was he, the eldest of the Treeman Ancients that first bound the spirits of the forest with the Children of Isha. For many seasons, the alliance was considered a good thing; the forest flourished and the Worldroots seeped deep underneath the land. Then, he bore witness to the rapacity of blooded life. He saw untold acres of trees felled and the Elves themselves invite countless calamities not only on their race, but on the greater forest realms as well. Now Durthu's patience has gone, replaced by anger and madness. Once a healer, now he is wrathful, making no distinction between the lost, the innocent and the wicked. The Elves are spared the Ancient's anger… for now at least, but he no longer considers them friends, only allies for common cause. And yet there are many foes wishing to trespass under the boughs of Athel Loren, forcing the ancient Treeman to fight with the Asrai, who respect Durthu still, even if he no longer cares for them.	true
frontend_faction_leaders_localised_description_wh2_dlc11_political_party_vor_cst_sartosa_ruler	The most feared of all pirates who menace the waters surrounding the city-port of Sartosa and beyond is the ‘Queen of Tides’, Aranessa Anja Saltspite. Rumour has it that she was not sired by mortal man, but is actually the daughter of the Sea-God Manann, the ‘Seafather’ himself; that she rose fully grown out of the waves in a froth of gore, with seawater flowing through her veins instead of blood. Having been cast out by her Norscan tribe as a baby, she is said to have cut off her own fishtail before heading out to sea to seek her fortune, biding her time until she was strong enough – in every sense – to take her bloody revenge upon the people who left her for dead.

Whatever Aranessa’s origins, there can be no doubt that she is greatly favoured by the Sea-God, and that a peculiar connection exists between them, for she has sailed the Great Ocean to the very ends of the world and back, through the most violent of tempests, yet always emerges unscathed. Aranessa knows that it is her duty to protect the Seafather’s realm as he protects her, but the sea is vast, and such a task would take countless lifetimes, so Manann has granted her some of the world’s most powerful seafarers – Vampire Admirals, with whom he has made pacts in exchange for their aid. Aranessa is not entirely comfortable with this alliance, but knows her Necromantic officers are undeniably useful. As Manann washes the corpses of dead sailors against the Swordfysh’s hull and upon the shores of Sartosa, her allies breathe Unlife into them, thus fortifying her crew with shipmates Manann considers more ‘permanent’.

Associations with the Undead aside, those who have met Aranessa and lived say she is a strange character indeed. Peg-legged from her long career as a buccaneer, she has no warmth in her soul and absolutely no love for man. Only the open seas and the glitter of gems can melt her scowl, but as Aranessa’s crew maintain, on those rare occasions where she deigns to smile it is like a new dawn. But what manner of dawn? A dawn of merciless, cutthroat violence, theft and murder, which rages without end – that sort of dawn. Beholden to no man, be he living or dead, Captain Aranessa Saltspite – the self-styled ‘Pirate Queen’ – is every bit as merciless as the Great Ocean itself!	true
frontend_faction_leaders_localised_description_wh_dlc08_political_party_norsca_ruler	Wulfrik the Wanderer, also known as the World Walker and the Eternal Challenger, is a devout and relentless follower of Chaos. He roams land and sea, a monumental figure encased in black steel armour adorned with the skulls of his many kills. He lives to fight, and makes offerings of his defeated enemies, dedicating their deaths to the Dark Gods he serves.

To aid in his cursed quest, he took the magical longship, Seafang, from the Chaos Sorceress Baga Yar. Powered by blood and driven by daemons, Seafang can travel through any Realm, even harnessing the Winds of Magic themselves. In search of new foes to fight Wulfrik has journeyed from the deserts of the Tomb Kings to the holds of the Dwarfen Lords and the isle of the High Elves. This executioner of the Gods has killed Dragons and Kings, Undead Lords and Chaos-warped Trolls, all in the cause of appeasing the Ruinous Powers. None may refuse the challenge he delivers in their own tongue, and once he has fixed on a foe, that foe will not escape him.	true
frontend_faction_leaders_localised_description_wh_main_political_party_greenskins_ruler	No one knows much about Grimgor before he staggered out of the blasted wastes with the Immortulz, his bloody-minded bodyguard. They were tired and hungry, but were Black Orcs nonetheless, and particularly hard ones at that. Even for a Black Orc, Grimgor’s thirst for war was exceptional. If a single day went by without a battle, Grimgor was known to start camp-decimating arguments, his one good eye blazing with eagerness to find fault and start a good scrap. Two days without a battle and Grimgor would smite anything he could reach, save (perhaps) his fellow Black Orcs. Who knows what would happen if three days without a battle ever occurred? Even scarred veterans tremble just to think of it. This unquenchable thirst for battle is a sign that marks out a Warboss for leadership, a sign that the Orc is favoured by Gork. In a hulking Black Orc with unmatched fighting skills and ferocity, it has marked out Grimgor for greatness; the prophet and harbinger of Gork.	true
frontend_faction_leaders_localised_description_wh2_main_political_party_vor_skv_lord_skrolk	"Brother-under-the-fur. Ha! Now you are brother-true. Reject false-words of seers and embrace true face of the Horned One! Bring Skrolk to the Wormstone, and you will be Plague Priest. Betray, and you become pus-bag."

Underneath the world lurks the Skaven - a race of noisome ratmen that despise all other things and desire world domination with every fibre of their twisted beings - from their quivering whiskers to the tips of their segmented tails.

Clan Pestilens is one of the four Greater Clans. Its members are the Plague Monks – the disciples of disease and decay. Clan Pestilens dedicate themselves with insane fervour to spreading corruption in the name of the Great Horned Rat. Pestilens was the first clan to reach Lustria; there, in the hot, fetid conditions, did the disease-ridden ratmen start to overcome the climate to found Clan Pestilens. It wasn’t long before the emergent clan encountered the Lizardmen and an age-old enmity was born. Of all the warm-blooded invaders to trespass on Lustria, it is the Skaven – and Clan Pestilens in particular – that the Lizardmen hate the most. Eventually, after decades of self-imposed exile, the Plague Monks re-joined the Under-Empire and immediately claimed their place on the Council of Thirteen. Their leader is Arch-Plaguelord Nurglitch, and while he controls the clan from Skavenblight it is Lord Skrolk that remains in Lustria to return Pestilens to greatness.

Lord Skrolk is an affront to nature. Plants wither and die where Skrolk treads and even the air around him seems to congeal and darken. Skrolk is ancient and blind, but only a fool would mistake his lack of sight for weakness… In battle, Skrolk leads from the front so he can unleash his rabid fury, wielding the Rod of Corruption and reading from the Liber Bubonicus - a tome describing every disease conjured by Pestilens that even the Chaos God, Nurgle, is said to covet. But Skrolk’s greatest asset is and always will be his cunning. This Plague Priest has lived for countless centuries and is far more than a mere frenzied zealot!	true
frontend_faction_leaders_localised_description_wh2_dlc11_political_party_cst_the_drowned_ruler	Cylostra Direfin is the vengeful spirit who commands the Lamprey, a cursed ship of rotten wood and tattered sails that oft appears out of the raging tempests of the open sea. Many decades ago, Cylostra was the favourite court singer of Bretonnian royalty, a prima donna of considerable size and with the proverbial ‘artistic temperament’ in spades, who never accepted anything less than having things all her own way. Her great volatility and intimidating demeanour meant that no-one ever dared refuse her demands.

Unfortunately for both Cylostra and ultimately the world, she was a passenger aboard the Lamprey during an important diplomatic voyage to perform for the Phoenix King. Amid a gale of truly epic proportions, the Bretonnian galleon went down in a violent electrical storm, drowning everyone on board, but as the legend goes, Cylostra had already usurped the ship’s meek captain before it sank, simply for daring to delay her performance by attempting to circumvent the dangerous weather! In a fit of rage, and demonstrating a near-unnatural physical strength born of her passion for music, she threw him overboard in what was, up to that point in her life, an uncharacteristic act of cold-blooded murder. Ordering the subjugated crew to keep the ship on course directly into the storm, Cylostra’s delusions of grandeur even made her believe that she could demand safe passage from the tempest itself by singing determinedly over the howling gales. Sadly, for her, the elements cannot so easily be tamed. As the Lamprey sank down beneath the waves, her futile, pitch-perfect notes turned to shrill, gurgled screaming.

Under normal circumstances, that would’ve been the end for most beings, but Cylostra’s bloated ego refused Morr’s embrace and she rose again in the ultimate act of diva-like defiance. Now, her tortured soul roams the seas, eternally searching for an appreciative audience. Those who know the legend of the ‘Siren of the Storm’ flee in terror at the sight of her ghostly, barnacle-strewn galleon, for it is said that when it appears with Cylostra singing upon its bow like a dreadful, Unliving figurehead, her songs of death paralyse all those unfortunate enough to hear them before her Undead crew – whom she refers to rather theatrically as ‘The Drowned’ – appear to drag them down into a watery grave, before they are raised again to join the Madame-Captain’s ratings for a life of unfettered piracy and murder!	true
frontend_faction_leaders_loading_screen_text_wh2_dlc09_political_party_vor_skv_tretch_craventail	 	true
frontend_faction_leaders_localised_action_points_wh_main_political_party_empire_balthasar	 	true
frontend_faction_leaders_localised_action_points_wh2_dlc10_political_party_def_hellebron	 	true
frontend_faction_leaders_localised_action_points_wh_dlc06_political_party_belegar_ruler	 	true
frontend_faction_leaders_localised_action_points_wh2_main_political_party_lzd_lord_mazdamundi	 	true
frontend_faction_leaders_loading_screen_text_wh2_dlc10_political_party_vor_hef_alarielle	 	true
frontend_faction_leaders_localised_description_wh_main_political_party_greenskins_azhag	On the face of it, Azhag is an unremarkable Warboss, though this is in the context where ‘unremarkable’ describes a class of hulking individuals who have pummelled their way to the top in a culture where only the strongest survive. All Orcs must fight to survive, but the tribes that dwell in Troll Country must endure particularly rigorous challenges. Monsters and packs of trolls stalk that deadly land, while Chaos warbands raid from the North. There is no safety amongst Orc kind, as the different tribes of Troll Country are bitter rivals, eager to destroy each other whenever they meet. Such are the lands in which Azhag rose to prominence.

Having established dominance over all competitors, he took control of his own mob and his exploits brought Greenskins flocking to his banner. Amongst these new followers were Shamans, both Goblin and Orc, and many of these have spoken of the strange and portentous aura that surrounds Azhag. Several have been visited with green-tinged visions in which Azhag sits astride a mighty Wyvern, an ominous iron crown on his brow from which an insistent voice whispers and mighty spells of Death emanate. If the Shamans are to be believed, Azhag has a mighty and terrible future ahead of him.	true
frontend_faction_leaders_localised_description_wh_main_political_party_dwarf_grombrindal	For as long as there has been the Karaz Ankor, there has been the White Dwarf. Grombrindal is an enigmatic figure, recorded throughout the Dwarfs' history, appearing to give aid to his bearded kin whenever their situation becomes especially dire. However, what can one Dwarf do when a Karak is besieged by thousands of Greenskins, or a Dwarf throng surrounded and outnumbered by a warherd of braying, ravenous Beastmen? In Grombrindal’s case, turns out he can do quite a lot; the White Dwarf is a mighty warrior, some say bettered only by Grimnir himself. Every slash of his legendary axe sees the heads of urks tumble from their dishonourable shoulders. Grombrindal has faced armies of thousands on his own and won, which is why many believe him to be a living Ancestor.

According to the bards he was - and maybe still is - the lover of the venerated hearth goddess Valaya. Grombrindal himself is never drawn on such a vulgar subject, even when the beer starts to flow during the inevitable post-battle feasts. This matters little to most Dwarfs, who are just grateful to have fought beside such a legend and lived to tell of his deeds and achievements on the battlefield. Long before most other Dwarfs have sobered, the White Dwarf dons his hooded cloak and wanders away into the night - for there are always more Dawi to aid, more urks to slay!	true
frontend_faction_leaders_loading_screen_text_wh2_dlc10_political_party_hef_alith_anar	 	true
frontend_faction_leaders_localised_action_points_wh2_dlc10_political_party_hef_alarielle	 	true
frontend_faction_leaders_loading_screen_text_wh_main_political_party_dwarf_ungrim	 	true
frontend_faction_leaders_loading_screen_text_wh2_dlc09_political_party_vor_tmb_arkhan	 	true
frontend_faction_leaders_localised_action_points_wh2_main_political_party_def_morathi	 	true
frontend_faction_leaders_localised_action_points_wh2_dlc11_political_party_cst_noctilus_ruler	 	true
frontend_faction_leaders_loading_screen_text_wh2_dlc09_political_party_vor_tmb_settra	 	true
frontend_faction_leaders_loading_screen_text_wh2_dlc10_political_party_vor_def_hellebron	 	true
frontend_faction_leaders_localised_action_points_wh2_dlc09_political_party_skv_tretch_craventail	 	true
frontend_faction_leaders_localised_action_points_wh_dlc06_political_party_skarsnik_ruler	 	true
frontend_faction_leaders_localised_description_wh_dlc03_political_party_beastmen_ruler	Khazrak is a cunning foe. More than a mere brutal Beastlord, he is bestowed with an intellect far superior to that of his peers. The One-Eye has a deep understanding of his followers, able to channel the unruly nature of the herd and corral his Gors by harnessing their wild nature. Not every true-horn is worthy of Khazrak's retinue; inferior tribes will come, Gors from across the Drakwald, drawn by the One-Eye's dark reputation and hoping to share in his despicable spoils. But Khazrak's success means he can afford to be choosy, and so only those Cloven Ones he deems worthy are offered a place by his side. Those that are turned down may well be sent on their way unmolested, others that Khazrak deems as a threat - perhaps bitter at their rejection - will not leave the immediate area alive. With the One-Eye able to be selective, Khazrak retains a fearsome grip upon his army - a wild force that enacts his cunning and effective plans with murderous efficiency. No one is spared during Khazrak's attacks, his superbly-trained Warhounds easily chasing down the few who manage to escape the warherd's trap.	true
frontend_faction_leaders_localised_action_points_wh2_dlc11_political_party_def_lokhir_fellheart_ruler	 	true
frontend_faction_leaders_loading_screen_text_wh2_main_political_party_vor_lzd_kroq_gar	 	true
frontend_faction_leaders_localised_action_points_wh2_dlc11_political_party_vor_vampire_coast_ruler	 	true
frontend_faction_leaders_localised_description_wh2_dlc11_political_party_def_lokhir_fellheart_ruler	From the forbidding, blackened towers of their sprawling dread city-port Karond Kar, the Dark Elves – or Druchii, as they are called in the Elven tongue – wile away their extremely long lives indulging in internecine plots, twisted schemes, depraved, debauched acts of all kinds, and of course wanton cruelty, sickening torture and bad, old-fashioned death. With devotions such as these, you would think that a life of adventure on the perilous high seas of the Great Ocean – endlessly fighting, raiding and plundering, at great personal risk – would be far too much like hard work for the hedonistic Druchii. Yet there are some among their number who eschew the decadent lifestyles of their peers, throwing caution, and themselves, to the wind, quite literally.

Of course, for many the intention is to escape the dangers of Naggarothi life, where execution or murder, always accompanied by a smile, if not maniacal laughter, are always close by, if not waiting around the next corner. Not so in the case of Lokhir Fellheart – the dreaded ‘Krakenlord’. He was born to ply the rolling seas, bringing death to those stupid enough to attempt to traverse them, and fire, terror and enslavement to unsuspecting foreign shores. Countless ports and coastal cities lie ruined and ablaze in his wake, for Fellheart is the latest in a long line of doom-bringing admirals to command the Black Ark known as the Tower of the Blessed Dread.

As a result of his terrible exploits, Fellheart has accumulated much plunder – wealth beyond measure, in fact – along with far greater glory than all of his forebears combined. More treasure flows through Karond Kar than ever before – of both the shiny sort and the fleshy, enslaved kind – earning him the grudging respect, if not quite the trust, of the city-port’s Dreadlord masters. But that is enough for Fellheart, for he cares little for politics or anything much except loot and plunder and what it can buy him – the loyalty of his Corsairs and the lavish bribes he pays to insalubrious officials that enable him to operate freely. Although he keeps the best pieces for himself, Fellheart is admired by his crew for his generosity, a quality not normally associated with Dark Elves! They also trust him due to the personal courage he displays in battle, a dangerous habit that other Druchii admirals tend to lose as soon as they can, lest their days on account upon the Great Ocean be very few in number!

It is certainly true that the privations of sea-life, including his high-pressure command, have done little to blunt Lokhir Fellheart’s swordplay – he fights as naturally as he reads the oceans. Well aware that the loyalties of pirate crews hold only as long as their captain’s reputation, Fellheart relentlessly slays enemy heroes, tossing their severed heads onto an ever-growing pile, knowing full well that every skull adds another page to the book of his legend and gives mutineers more than a few compelling reasons not to cross swords with their captain!	true
frontend_faction_leaders_localised_description_wh2_dlc10_political_party_def_hellebron	The Dark Elves were once Asur, the same race as the High Elves. What separates them is that the Druchii unleashed their minds from the iron discipline that all Elves require else they slip into depravity. The Druchii opened their hearts to the gods of the Cytharai, the Elven gods of the Underworld.

Of all the underworld gods it was Khaine, God of Murder, who rose to prominence, and especially in Har Ganeth - the City of Executioners. It is a cursed place. A madness overtook that city long ago, a thirst for blood and flesh that has just been kept in abeyance by some of the strictest laws in all Naggaroth. Only in Har Ganeth are acts such as murder, thievery, and public debauchery treated as crimes. The penalty for any infraction is, of course, death by execution. This is a heavy burden to bear for a folk with such a proclivity for violence and homicide; but that is the point, for the slightest leeway would lead to utter depravity and the madness taking hold again.

The release for all this pent-up, violent aggression comes on Death Night, an eve of bloody excess in Khaine's glorious name. As soon as the sun sets, so do the city's draconian laws, and all hell breaks loose as Witch Elves, nobles and even slaves take to the streets to revel in murder. Scores are settled and new ones created in a night of diabolical violence. And only as the dawn gong rings out across the city, and the sated survivors attempt to flee the street, does Har Ganeth’s ruler make an appearance. The gates to the palace swing open and Hellebron, accompanied by her elite guard, emerges to sweep the streets of those engorged and slow with the night’s excesses.

Hellebron is the Blood Queen, High Priestess of Khaine and most powerful of all Witch Elves. Her only true rival in power is Morathi, whom she despises. For the Witch King’s mother has withheld the secret of eternal youth from Hellebron. And so, while Morathi keeps her eldritch beauty, time leeches upon Hellebron. She becomes a withered crone, and only by bathing in Cauldrons of Blood can she temporarily restore her youthful aspect. But every year, the enchantment wears off quicker and more blood is required. It is this constant attainment to a lost and fleeting beauty that drives the Blood Queen ever onward...	true
frontend_faction_leaders_loading_screen_text_wh2_dlc09_political_party_tmb_khalida	 	true
frontend_faction_leaders_loading_screen_text_wh_dlc05_political_party_wood_elves_durthu	 	true
frontend_faction_leaders_loading_screen_text_wh2_main_political_party_hef_teclis	 	true
frontend_faction_leaders_localised_action_points_wh_dlc06_political_party_wurrzag_ruler	 	true
frontend_faction_leaders_loading_screen_text_wh2_dlc09_political_party_vor_tmb_khatep	 	true
frontend_faction_leaders_loading_screen_text_wh_main_political_party_dwarf_ruler	 	true
frontend_faction_leaders_loading_screen_text_wh_dlc07_political_party_bretonnia_alberic	 	true
frontend_faction_leaders_localised_description_wh2_dlc11_political_party_cst_noctilus_ruler	The immortal Vampire Counts of Sylvania – known to most as the Midnight Aristocracy – seldom venture from the comfort of their dank castles and certainly very few have been known to leave their fell feeding grounds for the uncertain life of the sea-borne adventurer. Nyklaus von Carstein, therefore, is something of an anomaly among his kind…

