campaign_character_arts_tables	7
art_set_id	level	age	portrait	season	uniform	card	info	sea_uniform	navy_uniform	land_animation	sea_animation	navy_animation	id	religion	land_animation_vfx_filter	sea_animation_vfx_filter	navy_animation_vfx_filter
wh_main_art_set_ksl_general_05_rebel	0	0		none	wh_main_uniform_emp_general_campaign_05			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190181		0	0	0
wh_main_art_set_teb_general_01_rebel	0	0		none	wh_main_uniform_emp_general_campaign_01			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190182		0	0	0
wh_main_art_set_teb_general_02_rebel	0	0		none	wh_main_uniform_emp_general_campaign_02			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190183		0	0	0
wh_main_art_set_teb_general_03_rebel	0	0		none	wh_main_uniform_emp_general_campaign_03			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190184		0	0	0
wh_main_art_set_teb_general_04_rebel	0	0		none	wh_main_uniform_emp_general_campaign_04			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190185		0	0	0
wh_main_art_set_teb_general_05_rebel	0	0		none	wh_main_uniform_emp_general_campaign_05			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190186		0	0	0
wh_dlc04_art_set_vmp_strigoi_ghoul_king_01_rebel	0	0		none	wh_dlc04_uniform_vmp_strigoi_ghoul_king_01			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu8_strigoi	cam_heavy_ship_01	cam_heavy_ship_01	23190187		0	0	0
wh_dlc04_art_set_vmp_strigoi_ghoul_king_02_rebel	0	0		none	wh_dlc04_uniform_vmp_strigoi_ghoul_king_02			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu8_strigoi	cam_heavy_ship_01	cam_heavy_ship_01	23190188		0	0	0
wh_dlc04_art_set_vmp_strigoi_ghoul_king_03_rebel	0	0		none	wh_dlc04_uniform_vmp_strigoi_ghoul_king_03			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu8_strigoi	cam_heavy_ship_01	cam_heavy_ship_01	23190189		0	0	0
wh_main_art_set_vmp_lord_01_rebel	0	0		none	wh_main_uniform_vmp_lord_rebel_campaign_01			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190190		0	0	0
wh_main_art_set_vmp_lord_02_rebel	0	0		none	wh_main_uniform_vmp_lord_rebel_campaign_02			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190191		0	0	0
wh_main_art_set_vmp_lord_03_rebel	0	0		none	wh_main_uniform_vmp_lord_rebel_campaign_03			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190192		0	0	0
wh_main_art_set_vmp_lord_04_rebel	0	0		none	wh_main_uniform_vmp_lord_rebel_campaign_04			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190193		0	0	0
wh_main_art_set_vmp_lord_05_rebel	0	0		none	wh_main_uniform_vmp_lord_rebel_campaign_05			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190194		0	0	0
wh_main_art_set_vmp_master_necromancer_01_rebel	0	0		none	wh_main_uniform_vmp_master_necromancer_campaign_01			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	23190195		0	0	0
wh_main_art_set_vmp_master_necromancer_02_rebel	0	0		none	wh_main_uniform_vmp_master_necromancer_campaign_02			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	23190196		0	0	0
wh_main_art_set_vmp_master_necromancer_03_rebel	0	0		none	wh_main_uniform_vmp_master_necromancer_campaign_03			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	23190197		0	0	0
wh_main_art_set_vmp_master_necromancer_04_rebel	0	0		none	wh_main_uniform_vmp_master_necromancer_campaign_04			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	23190198		0	0	0
wh2_dlc11_art_set_vmp_bloodline_blood_dragon_01_rebel	0	0		none	wh2_dlc11_uniform_vmp_bloodline_blood_dragon_01			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_arch_lector_dual_hammer	cam_heavy_ship_01	cam_heavy_ship_01	23190199		0	0	0
wh2_dlc11_art_set_vmp_bloodline_lahmian_01_rebel	0	0		none	wh2_dlc11_uniform_vmp_bloodline_lahmian_01			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1b_vampire_sword	cam_heavy_ship_01	cam_heavy_ship_01	23190200		0	0	0
wh2_dlc11_art_set_vmp_bloodline_necrarch_01_rebel	0	0		none	wh2_dlc11_uniform_vmp_bloodline_necrarch_01			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	23190201		0	0	0
wh2_dlc11_art_set_vmp_bloodline_strigoi_01_rebel	0	0		none	wh2_dlc11_uniform_vmp_bloodline_strigoi_01			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu8_strigoi	cam_heavy_ship_01	cam_heavy_ship_01	23190202		0	0	0
wh2_dlc11_art_set_vmp_bloodline_von_carstein_01_rebel	0	0		none	wh2_dlc11_uniform_vmp_bloodline_von_carstein_01			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	23190203		0	0	0
