technologies_tables	5
key	building_level	position_index	icon_name	military_prestige	naval_prestige	economic_prestige	enlightenment_prestige	mp_available_early	mp_available_late	info_pic	unique_index	is_civil	is_engineering	is_military
tech_dlc12_brt_heraldry_oversea_dwf	wh_main_chs_port	1	tech_dlc12_brt_diplomacy_dwarfs	0	0	0	0	false	false	"placeholder.tga"	929733539	false	false	true
tech_dlc12_brt_heraldry_oversea_men	wh_main_chs_port	1	tech_dlc12_brt_diplomacy_empire	0	0	0	0	false	false	"placeholder.tga"	782197098	false	false	true
tech_dlc12_brt_heraldry_oversea_tmb	wh_main_chs_port	1	tech_dlc12_brt_diplomacy_tomb_kings	0	0	0	0	false	false	"placeholder.tga"	870529560	false	false	true
tech_dlc12_brt_heraldry_oversea_wef	wh_main_chs_port	1	tech_dlc12_brt_diplomacy_wood_elves	0	0	0	0	false	false	"placeholder.tga"	1878233726	false	false	true
tech_dwf_civ_0_2	wh_main_chs_port	1	wh_main_dwf_civic_development	0	0	0	0	false	false	"placeholder.tga"	6741	true	false	false
tech_dwf_civ_1_0	wh_main_chs_port	1	wh_main_dwf_dwarf_treasuries	0	0	0	0	false	false	"placeholder.tga"	6751	true	false	false
tech_dwf_civ_1_1	wh_main_chs_port	1	wh_main_dwf_settlement_subsidies	0	0	0	0	false	false	"placeholder.tga"	6752	true	false	false
tech_dwf_civ_1_3	wh_main_chs_port	1	wh_main_dwf_include_related_families	0	0	0	0	false	false	"placeholder.tga"	6761	true	false	false
tech_dwf_civ_1_4	wh_main_chs_port	1	wh_main_dwf_dwarven_diplomats	0	0	0	0	false	false	"placeholder.tga"	6769	true	false	false
tech_dwf_civ_2_0	wh_main_chs_port	1	wh_main_dwf_toolmakers_guild	0	0	0	0	false	false	"placeholder.tga"	6777	true	false	false
tech_dwf_civ_2_1	wh_main_chs_port	1	wh_main_dwf_tool_market	0	0	0	0	false	false	"placeholder.tga"	6778	true	false	false
tech_dwf_civ_2_2	wh_main_chs_port	1	wh_main_dwf_thanes_authority	0	0	0	0	false	false	"placeholder.tga"	6782	true	false	false
tech_dwf_civ_2_3	wh_main_chs_port	1	wh_main_dwf_scrutinize_guild_leaders	0	0	0	0	false	false	"placeholder.tga"	6786	true	false	false
tech_dwf_civ_2_4	wh_main_chs_port	1	wh_main_dwf_dwarven_emissaries	0	0	0	0	false	false	"placeholder.tga"	6790	true	false	false
tech_dwf_civ_3_0	wh_main_chs_port	1	wh_main_dwf_storage_vaults	0	0	0	0	false	false	"placeholder.tga"	6798	true	false	false
tech_dwf_civ_3_1	wh_main_chs_port	1	wh_main_dwf_heavy_quarnstones	0	0	0	0	false	false	"placeholder.tga"	6800	true	false	false
tech_dwf_civ_3_2	wh_main_chs_port	1	wh_main_dwf_underway_trade_caravans	0	0	0	0	false	false	"placeholder.tga"	6809	true	false	false
tech_dwf_civ_3_3	wh_main_chs_port	1	wh_main_dwf_autonomy_of_the_holds	0	0	0	0	false	false	"placeholder.tga"	6812	true	false	false
tech_dwf_civ_3_4	wh_main_chs_port	1	wh_main_dwf_oaths_of_loyalty	0	0	0	0	false	false	"placeholder.tga"	6819	true	false	false
tech_dwf_civ_4_0	wh_main_chs_port	1	wh_main_dwf_improved_blast_charges	0	0	0	0	false	false	"placeholder.tga"	6827	true	false	false
tech_dwf_civ_4_1	wh_main_chs_port	1	wh_main_dwf_the_gromril_picks	0	0	0	0	false	false	"placeholder.tga"	6833	true	false	false
tech_dwf_civ_4_2	wh_main_chs_port	1	wh_main_dwf_the_kings_share	0	0	0	0	false	false	"placeholder.tga"	6843	true	false	false
tech_dwf_civ_4_4	wh_main_chs_port	1	wh_main_dwf_high_kings_authority	0	0	0	0	false	false	"placeholder.tga"	6847	true	false	false
tech_dwf_civ_5_0	wh_main_chs_port	1	wh_main_dwf_steam_drills	0	0	0	0	false	false	"placeholder.tga"	6856	true	false	false
tech_dwf_civ_5_1	wh_main_chs_port	1	wh_main_dwf_uncover_new_earth_layers	0	0	0	0	false	false	"placeholder.tga"	6862	true	false	false
tech_dwf_civ_5_2	wh_main_chs_port	1	wh_main_dwf_construction_duty	0	0	0	0	false	false	"placeholder.tga"	6867	true	false	false
tech_dwf_civ_5_3	wh_main_chs_port	1	wh_main_dwf_ancestral_tombs	0	0	0	0	false	false	"placeholder.tga"	6876	true	false	false
tech_dwf_civ_5_4	wh_main_chs_port	1	wh_main_dwf_sealstones	0	0	0	0	false	false	"placeholder.tga"	6883	true	false	false
tech_dwf_civ_6_0	wh_main_chs_port	1	wh_main_dwf_runic_seals_of_quality	0	0	0	0	false	false	"placeholder.tga"	6889	true	false	false
tech_dwf_civ_6_1	wh_main_chs_port	1	wh_main_dwf_waterproof_packaging	0	0	0	0	false	false	"placeholder.tga"	6894	true	false	false
tech_dwf_civ_6_2	wh_main_chs_port	1	wh_main_dwf_construction_guilds	0	0	0	0	false	false	"placeholder.tga"	6902	true	false	false
tech_dwf_civ_6_3	wh_main_chs_port	1	wh_main_dwf_carve_throne_rooms	0	0	0	0	false	false	"placeholder.tga"	6909	true	false	false
tech_dwf_civ_6_4	wh_main_chs_port	1	wh_main_dwf_valaya_protection	0	0	0	0	false	false	"placeholder.tga"	6914	true	false	false
tech_dwf_civ_7_0	wh_main_chs_port	1	wh_main_dwf_hall_of_great_guilds	0	0	0	0	false	false	"placeholder.tga"	6918	true	false	false
tech_dwf_civ_7_1	wh_main_chs_port	1	wh_main_dwf_deep_resource_extraction	0	0	0	0	false	false	"placeholder.tga"	6922	true	false	false
tech_dwf_civ_7_2	wh_main_chs_port	1	wh_main_dwf_grungnis_blessing	0	0	0	0	false	false	"placeholder.tga"	6931	true	false	false
tech_dwf_civ_7_4	wh_main_chs_port	1	wh_main_dwf_rat_poison	0	0	0	0	false	false	"placeholder.tga"	7184	true	false	false
tech_dwf_mil_0_2	wh_main_chs_port	0	wh_main_dwf_make_ready_for_war	0	0	0	0	false	false	"placeholder.tga"	6523	false	false	true
tech_dwf_mil_1_0	wh_main_chs_port	0	wh_main_dwf_militia_training	0	0	0	0	false	false	"placeholder.tga"	6527	false	false	true
tech_dwf_mil_1_1	wh_main_chs_port	0	wh_main_dwf_gather_the_throngs	0	0	0	0	false	false	"placeholder.tga"	6533	false	false	true
tech_dwf_mil_1_3	wh_main_chs_port	0	wh_main_dwf_levy_marksmen	0	0	0	0	false	false	"placeholder.tga"	6535	false	false	true
tech_dwf_mil_1_4	wh_main_chs_port	0	wh_main_dwf_masterwork_crossbows	0	0	0	0	false	false	"placeholder.tga"	6544	false	false	true
tech_dwf_mil_2_0	wh_main_chs_port	0	wh_main_dwf_clans_proud_legacy	0	0	0	0	false	false	"placeholder.tga"	6545	false	false	true
tech_dwf_mil_2_1	wh_main_chs_port	0	wh_main_dwf_dwarf_resolve	0	0	0	0	false	false	"placeholder.tga"	6548	false	false	true
tech_dwf_mil_2_2	wh_main_chs_port	0	wh_main_dwf_oath_stones	0	0	0	0	false	false	"placeholder.tga"	6558	false	false	true
tech_dwf_mil_2_3	wh_main_chs_port	0	wh_main_dwf_ammunition_wagons	0	0	0	0	false	false	"placeholder.tga"	6566	false	false	true
tech_dwf_mil_2_4	wh_main_chs_port	0	wh_main_dwf_first_class_marksmen	0	0	0	0	false	false	"placeholder.tga"	6573	false	false	true
tech_dwf_mil_3_1	wh_main_chs_port	0	wh_main_dwf_dwarf_shieldwall	0	0	0	0	false	false	"placeholder.tga"	6575	false	false	true
tech_dwf_mil_3_2	wh_main_chs_port	0	wh_main_dwf_retainers_vows	0	0	0	0	false	false	"placeholder.tga"	6579	false	false	true
tech_dwf_mil_3_3	wh_main_chs_port	0	wh_main_dwf_volley_fire	0	0	0	0	false	false	"placeholder.tga"	6589	false	false	true
tech_dwf_mil_3_4	wh_main_chs_port	0	wh_main_dwf_superior_blast_powder	0	0	0	0	false	false	"placeholder.tga"	6597	false	false	true
tech_dwf_mil_4_0	wh_main_chs_port	0	wh_main_dwf_veterans_pride	0	0	0	0	false	false	"placeholder.tga"	6598	false	false	true
tech_dwf_mil_4_1	wh_main_chs_port	0	wh_main_dwf_call_upon_oaths_of_old	0	0	0	0	false	false	"placeholder.tga"	6601	false	false	true
tech_dwf_mil_4_2	wh_main_chs_port	0	wh_main_dwf_mastercrafted_weapons	0	0	0	0	false	false	"placeholder.tga"	6611	false	false	true
tech_dwf_mil_4_4	wh_main_chs_port	0	wh_main_dwf_volatile_volley	0	0	0	0	false	false	"placeholder.tga"	6614	false	false	true
tech_dwf_mil_4_5	wh_main_chs_port	1	wh_main_dwf_vanguard_proficiency	0	0	0	0	false	false	"placeholder.tga"	7180	false	false	true
tech_dwf_mil_5_0	wh_main_chs_port	0	wh_main_dwf_tales_of_many_wars	0	0	0	0	false	false	"placeholder.tga"	6618	false	false	true
tech_dwf_mil_5_1	wh_main_chs_port	0	wh_main_dwf_marching_songs	0	0	0	0	false	false	"placeholder.tga"	6628	false	false	true
tech_dwf_mil_5_2	wh_main_chs_port	0	wh_main_dwf_rune_bearing_relics	0	0	0	0	false	false	"placeholder.tga"	6632	false	false	true
tech_dwf_mil_5_3	wh_main_chs_port	0	wh_main_dwf_interchangable_parts	0	0	0	0	false	false	"placeholder.tga"	6641	false	false	true
tech_dwf_mil_5_4	wh_main_chs_port	0	wh_main_dwf_large_scale_shell_production	0	0	0	0	false	false	"placeholder.tga"	6647	false	false	true
tech_dwf_mil_6_0	wh_main_chs_port	0	wh_main_dwf_iron_readiness	0	0	0	0	false	false	"placeholder.tga"	6653	false	false	true
tech_dwf_mil_6_1	wh_main_chs_port	0	wh_main_dwf_iron_price	0	0	0	0	false	false	"placeholder.tga"	6654	false	false	true
tech_dwf_mil_6_2	wh_main_chs_port	0	wh_main_dwf_mastercrafted_armour	0	0	0	0	false	false	"placeholder.tga"	6663	false	false	true
tech_dwf_mil_6_3	wh_main_chs_port	0	wh_main_dwf_field_engineers	0	0	0	0	false	false	"placeholder.tga"	6667	false	false	true
tech_dwf_mil_6_4	wh_main_chs_port	0	wh_main_dwf_assembly_lines	0	0	0	0	false	false	"placeholder.tga"	6676	false	false	true
tech_dwf_mil_7_0	wh_main_chs_port	0	wh_main_dwf_iron_veterans	0	0	0	0	false	false	"placeholder.tga"	6677	false	false	true
tech_dwf_mil_7_1	wh_main_chs_port	0	wh_main_dwf_sacred_duty	0	0	0	0	false	false	"placeholder.tga"	6680	false	false	true
tech_dwf_mil_7_2	wh_main_chs_port	0	wh_main_dwf_multilayer_gromril_platemail	0	0	0	0	false	false	"placeholder.tga"	6690	false	false	true
tech_dwf_mil_7_3	wh_main_chs_port	0	wh_main_dwf_artillery_entrenchment	0	0	0	0	false	false	"placeholder.tga"	6691	false	false	true
tech_dwf_mil_7_4	wh_main_chs_port	0	wh_main_dwf_operations_training	0	0	0	0	false	false	"placeholder.tga"	6696	false	false	true
tech_dwf_mil_8_0	wh_main_chs_port	0	wh_main_dwf_royal_guard	0	0	0	0	false	false	"placeholder.tga"	6697	false	false	true
tech_dwf_mil_8_1	wh_main_chs_port	0	wh_main_dwf_recite_ancient_grudges	0	0	0	0	false	false	"placeholder.tga"	6705	false	false	true
tech_dwf_mil_8_3	wh_main_chs_port	0	wh_main_dwf_heavy_armour_plating	0	0	0	0	false	false	"placeholder.tga"	6706	false	false	true
tech_dwf_mil_8_4	wh_main_chs_port	0	wh_main_dwf_improved_gyrocopter_engines	0	0	0	0	false	false	"placeholder.tga"	6710	false	false	true
tech_dwf_mil_9_0	wh_main_chs_port	0	wh_main_dwf_slayers_onslaught	0	0	0	0	false	false	"placeholder.tga"	6718	false	false	true
tech_dwf_mil_9_1	wh_main_chs_port	0	wh_main_dwf_slayers_grudge	0	0	0	0	false	false	"placeholder.tga"	6728	false	false	true
tech_dwf_mil_9_2	wh_main_chs_port	0	wh_main_dwf_grimnirs_favour	0	0	0	0	false	false	"placeholder.tga"	6737	false	false	true
tech_dwf_mil_9_3	wh_main_chs_port	0	wh_main_dwf_pressure_regulating_valves	0	0	0	0	false	false	"placeholder.tga"	6738	false	false	true
tech_emp_academy_1	wh2_main_emp_academy_1	1	wh_main_emp_merchants_guild	0	0	0	0	false	false	"placeholder.tga"	8451	false	false	true
tech_emp_academy_2	wh2_main_emp_academy_1	1	wh_main_emp_imperial_admiralty	0	0	0	0	false	false	"placeholder.tga"	8461	false	false	true
tech_emp_academy_3	wh2_main_emp_academy_1	1	wh_main_emp_engineers_guild_overseers	0	0	0	0	false	false	"placeholder.tga"	8471	false	false	true
tech_emp_barracks_1	wh_main_emp_barracks_2	1	wh_main_emp_state_troop_sergeants	0	0	0	0	false	false	"placeholder.tga"	5936	false	false	true
tech_emp_barracks_2	wh_main_emp_barracks_2	1	wh_main_emp_state_troop_standard_bearers	0	0	0	0	false	false	"placeholder.tga"	5945	false	false	true
tech_emp_barracks_3	wh_main_emp_barracks_2	1	wh_main_emp_state_troop_musicians	0	0	0	0	false	false	"placeholder.tga"	5953	false	false	true
tech_emp_barracks_4	wh_main_emp_barracks_3	1	wh_main_emp_draft_irregulars	0	0	0	0	false	false	"placeholder.tga"	5960	false	false	true
tech_emp_barracks_5	wh_main_emp_barracks_3	1	wh_main_emp_supply_wagons	0	0	0	0	false	false	"placeholder.tga"	5965	false	false	true
tech_emp_barracks_6	wh_main_emp_barracks_3	1	wh_main_emp_volley_fire	0	0	0	0	false	false	"placeholder.tga"	5968	false	false	true
tech_emp_forges_1	wh_main_emp_forges_2	1	wh_main_emp_mass_produced_small_arms_ammunition	0	0	0	0	false	false	"placeholder.tga"	6024	false	false	true
tech_emp_forges_2	wh_main_emp_forges_2	1	wh_main_emp_engineers_guild_overseers	0	0	0	0	false	false	"placeholder.tga"	6028	false	false	true
tech_emp_forges_3	wh_main_emp_forges_2	1	wh_main_emp_rifled_barrels	0	0	0	0	false	false	"placeholder.tga"	6037	false	false	true
tech_emp_forges_4	wh_main_emp_forges_3	1	wh_main_emp_crew_officers	0	0	0	0	false	false	"placeholder.tga"	6045	false	false	true
tech_emp_forges_5	wh_main_emp_forges_3	1	wh_main_emp_siege_experts	0	0	0	0	false	false	"placeholder.tga"	6053	false	false	true
tech_emp_forges_6	wh_main_emp_forges_3	1	wh_main_emp_firing_drills	0	0	0	0	false	false	"placeholder.tga"	6058	false	false	true
tech_emp_port_1	wh_main_emp_port_2	1	wh_main_emp_fishing_fleet	0	0	0	0	false	false	"placeholder.tga"	6094	false	false	true
tech_emp_port_2	wh_main_emp_port_2	1	wh_main_emp_merchantile_fleet	0	0	0	0	false	false	"placeholder.tga"	6103	false	false	true
tech_emp_port_3	wh_main_emp_port_2	1	wh_main_emp_imperial_navy	0	0	0	0	false	false	"placeholder.tga"	6107	false	false	true
tech_emp_port_4	wh_main_emp_port_3	1	wh_main_emp_imperial_admiralty	0	0	0	0	false	false	"placeholder.tga"	6113	false	false	true
tech_emp_port_5	wh_main_emp_port_3	1	wh_main_emp_merchants_guild	0	0	0	0	false	false	"placeholder.tga"	6114	false	false	true
tech_emp_port_6	wh_main_emp_port_3	1	wh_main_emp_shipwrights_guild	0	0	0	0	false	false	"placeholder.tga"	6116	false	false	true
tech_emp_smith_1	wh_main_emp_smiths_1	1	wh_main_emp_state_issued_infantry_armour	0	0	0	0	false	false	"placeholder.tga"	6064	false	false	true
tech_emp_smith_2	wh_main_emp_smiths_1	1	wh_main_emp_state_issued_weapons	0	0	0	0	false	false	"placeholder.tga"	6065	false	false	true
tech_emp_smith_3	wh_main_emp_smiths_1	1	wh_main_emp_improved_light_cavalry_armour	0	0	0	0	false	false	"placeholder.tga"	6073	false	false	true
tech_emp_smith_4	wh_main_emp_smiths_2	1	wh_main_emp_imrpoved_heavy_weapons	0	0	0	0	false	false	"placeholder.tga"	6076	false	false	true
tech_emp_smith_5	wh_main_emp_smiths_2	1	wh_main_emp_full_platemail_forging	0	0	0	0	false	false	"placeholder.tga"	6083	false	false	true
tech_emp_smith_6	wh_main_emp_smiths_2	1	wh_main_emp_vehicle_armour_plating	0	0	0	0	false	false	"placeholder.tga"	6092	false	false	true
tech_emp_stables_1	wh_main_emp_stables_2	1	wh_main_emp_rally_lesser_nobles	0	0	0	0	false	false	"placeholder.tga"	5978	false	false	true
tech_emp_stables_2	wh_main_emp_stables_2	1	wh_main_emp_warhorse_breeding	0	0	0	0	false	false	"placeholder.tga"	5988	false	false	true
tech_emp_stables_3	wh_main_emp_stables_2	1	wh_main_emp_mounted_musicians	0	0	0	0	false	false	"placeholder.tga"	5997	false	false	true
tech_emp_stables_4	wh_main_emp_stables_3	1	wh_main_emp_knightly_preceptors	0	0	0	0	false	false	"placeholder.tga"	6004	false	false	true
tech_emp_stables_5	wh_main_emp_stables_3	1	wh_main_emp_reiksguard_standard_bearers	0	0	0	0	false	false	"placeholder.tga"	6012	false	false	true
tech_emp_stables_6	wh_main_emp_stables_3	1	wh_main_emp_the_inner_circle	0	0	0	0	false	false	"placeholder.tga"	6016	false	false	true
tech_emp_worship_1	wh_main_emp_worship_2	1	wh_main_emp_purge_dark_cults	0	0	0	0	false	false	"placeholder.tga"	6120	false	false	true
tech_emp_worship_2	wh_main_emp_worship_2	1	wh_main_emp_divine_sanction	0	0	0	0	false	false	"placeholder.tga"	6123	false	false	true
tech_emp_worship_3	wh_main_emp_worship_2	1	wh_main_emp_ecclestial_writ	0	0	0	0	false	false	"placeholder.tga"	6130	false	false	true
tech_grn_main_1_1	wh_main_grn_workshop_1	1	wh_main_grn_goblin_tinkerers	0	0	0	0	false	false	"placeholder.tga"	5801	false	false	true
tech_grn_main_1_2	wh_main_grn_workshop_1	1	wh_main_grn_beasts_of_burden	0	0	0	0	false	false	"placeholder.tga"	5804	false	false	true
tech_grn_main_1_3	wh_main_grn_workshop_1	1	wh_main_grn_big_un_overseers	0	0	0	0	false	false	"placeholder.tga"	5814	false	false	true
tech_grn_main_1_4	wh_main_grn_workshop_1	1	wh_main_grn_release_mechanism	0	0	0	0	false	false	"placeholder.tga"	5821	false	false	true
tech_grn_main_2_1	wh_main_grn_workshop_2	1	wh_main_grn_big_wheelz	0	0	0	0	false	false	"placeholder.tga"	5827	false	false	true
tech_grn_main_2_2	wh_main_grn_workshop_2	1	wh_main_grn_metal_platin	0	0	0	0	false	false	"placeholder.tga"	5835	false	false	true
tech_grn_main_2_3	wh_main_grn_workshop_2	1	wh_main_grn_spikes_n_scythes	0	0	0	0	false	false	"placeholder.tga"	5836	false	false	true
tech_grn_main_3_1	wh_main_grn_workshop_2	1	wh_main_grn_troll_sinew	0	0	0	0	false	false	"placeholder.tga"	5840	false	false	true
tech_grn_main_3_2	wh_main_grn_workshop_2	1	wh_main_grn_live_ammo	0	0	0	0	false	false	"placeholder.tga"	5848	false	false	true
tech_grn_main_3_3	wh_main_grn_workshop_2	1	wh_main_grn_strap_on_gear	0	0	0	0	false	false	"placeholder.tga"	5856	false	false	true
tech_grn_main_4_1	wh_main_grn_workshop_2	1	wh_main_grn_spider_worship	0	0	0	0	false	false	"placeholder.tga"	5857	false	false	true
tech_grn_main_best_stuff_is_ourz	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5116	false	false	true
tech_grn_main_big_boss_is_watchin_you	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	"placeholder.tga"	5488	false	false	true
tech_grn_main_da_bigger_da_better	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5147	false	false	true
tech_grn_main_da_red_wuns_go_fasta	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5178	false	false	true
tech_grn_main_dat_fort_can_be_bigga	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	"placeholder.tga"	5479	false	false	true
tech_grn_main_do_as_yur_told	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5128	false	false	true
tech_grn_main_egstensiv_training_program	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	"placeholder.tga"	5433	false	false	true
tech_grn_main_endlus_green_tide	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	"placeholder.tga"	5434	false	false	true
tech_grn_main_extra_big_wheelz	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5183	false	false	true
tech_grn_main_fight_in_da_pitz	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5166	false	false	true
tech_grn_main_follow_da_biggest	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5098	false	false	true
tech_grn_main_funguz_brew_supa_strong	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	"placeholder.tga"	5467	false	false	true
tech_grn_main_get_two_of_da_choppas	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5106	false	false	true
tech_grn_main_jump_n_thump	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5092	false	false	true
tech_grn_main_keep_goin_afta_dem	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	"placeholder.tga"	5447	false	false	true
tech_grn_main_knock_dem_eadz	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5141	false	false	true
tech_grn_main_lets_fight_dem_dwarfs	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	"placeholder.tga"	5474	false	false	true
tech_grn_main_lets_fight_dem_hummies	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	"placeholder.tga"	5490	false	false	true
tech_grn_main_line_up_for_fun_thingz	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	"placeholder.tga"	5437	false	false	true
tech_grn_main_loot_dat_armor	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5107	false	false	true
tech_grn_main_make_em_more_pointy	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	"placeholder.tga"	5446	false	false	true
tech_grn_main_meat_for_da_spiderz	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	"placeholder.tga"	5453	false	false	true
tech_grn_main_more_boys_more_fight	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5163	false	false	true
tech_grn_main_nikkit_all	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	"placeholder.tga"	5429	false	false	true
tech_grn_main_no_fightin_til_dis_finusht	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	"placeholder.tga"	5476	false	false	true
tech_grn_main_no_stuff_for_losahs	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	"placeholder.tga"	5493	false	false	true
tech_grn_main_promis_of_plunder	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5175	false	false	true
tech_grn_main_sacrifices_for_dat_big_thing	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	"placeholder.tga"	5457	false	false	true
tech_grn_main_shoot_fasta	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	"placeholder.tga"	5442	false	false	true
tech_grn_main_shrug_it_off	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5131	false	false	true
tech_grn_main_simpul_trainin_program	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5202	false	false	true
tech_grn_main_squigs	wh_main_grn_workshop_1	1	wh_main_grn_squigs	0	0	0	0	false	false	"placeholder.tga"	7171	false	false	true
tech_grn_main_stikkem_up	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5194	false	false	true
tech_grn_main_tis_not_komplikatud	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5191	false	false	true
tech_grn_main_train_arder	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5154	false	false	true
tech_grn_main_trololol	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5087	false	false	true
tech_grn_main_trolololol	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5091	false	false	true
tech_grn_main_waaaagh_arder	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5164	false	false	true
tech_grn_main_we_ar_da_best	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5126	false	false	true
tech_grn_main_we_dun_like_dat	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	"placeholder.tga"	5497	false	false	true
tech_grn_main_we_like_dem_skin_pictures	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5083	false	false	true
tech_grn_main_we_strong_join_uz	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	"placeholder.tga"	5468	false	false	true
tech_grn_main_wer_gonna_fight	wh_main_chs_port	1	placeholder_tech	0	0	0	5	false	false	rom_civ_up.png	5079	false	false	true
tech_grn_side_1_1_1	wh_main_grn_workshop_1	1	wh_main_grn_improved_spearheads	0	0	0	0	false	false	"placeholder.tga"	5875	false	false	true
tech_grn_side_1_1_2	wh_main_grn_workshop_1	1	wh_main_grn_improved_arrowheads	0	0	0	0	false	false	"placeholder.tga"	5879	false	false	true
tech_grn_side_1_2_1	wh_main_grn_workshop_1	1	wh_main_grn_boar_breeding	0	0	0	0	false	false	"placeholder.tga"	5887	false	false	true
tech_grn_side_1_2_2	wh_main_grn_workshop_1	1	wh_main_grn_wolf_breeding	0	0	0	0	false	false	"placeholder.tga"	5895	false	false	true
tech_grn_side_1_3_1	wh_main_grn_workshop_1	1	wh_main_grn_heavy_clubs	0	0	0	0	false	false	"placeholder.tga"	5904	false	false	true
tech_grn_side_1_3_2	wh_main_grn_workshop_1	1	wh_main_grn_black_orc_bellow	0	0	0	0	false	false	"placeholder.tga"	5896	false	false	true
tech_grn_side_2_1_1	wh_main_grn_workshop_2	1	wh_main_grn_apply_red_paint	0	0	0	0	false	false	"placeholder.tga"	5909	false	false	true
tech_grn_side_2_2_1	wh_main_grn_workshop_2	1	wh_main_grn_improved_warmachines	0	0	0	0	false	false	"placeholder.tga"	5917	false	false	true
tech_grn_side_2_3_1	wh_main_grn_workshop_2	1	wh_main_grn_improved_choppas	0	0	0	0	false	false	"placeholder.tga"	5920	false	false	true
tech_grn_side_3_1_1	wh_main_grn_workshop_2	1	wh_main_grn_improved_bowstrings	0	0	0	0	false	false	"placeholder.tga"	5922	false	false	true
tech_grn_side_3_2_1	wh_main_grn_workshop_2	1	wh_main_grn_collateral_damage	0	0	0	0	false	false	"placeholder.tga"	5928	false	false	true
tech_grn_side_3_3_1	wh_main_grn_workshop_2	1	wh_main_grn_extra_armour_layer	0	0	0	0	false	false	"placeholder.tga"	5934	false	false	true
tech_grn_side_4_1_1	wh_main_grn_workshop_2	1	wh_main_grn_spider_breeding	0	0	0	0	false	false	"placeholder.tga"	5935	false	false	true
tech_grn_unlock_arachnarok	wh_main_grn_workshop_2	1	wh_main_grn_arachnarok	0	0	0	0	false	false	"placeholder.tga"	5867	false	false	true
tech_grn_unlock_doomdiver	wh_main_grn_workshop_2	1	wh_main_grn_doom_diver	0	0	0	0	false	false	"placeholder.tga"	5863	false	false	true
tech_grn_unlock_rocklobber	wh_main_grn_workshop_2	1	wh_main_grn_rock_lobber	0	0	0	0	false	false	"placeholder.tga"	5824	false	false	true
tech_grn_unlock_siegeengines	wh_main_grn_workshop_2	1	wh_main_grn_improved_siege_engines	0	0	0	0	false	false	"placeholder.tga"	5858	false	false	true
tech_hef_0_00	wh_main_chs_port	1	wh2_hef_tech_military_advancement_1_1	0	0	0	0	false	false	"placeholder.tga"	475006320	false	false	true
tech_hef_0_01	wh_main_chs_port	1	wh2_hef_tech_elven_spearwall	0	0	0	0	false	false	placeholder.tga	7170	false	false	true
