cdir_events_mission_option_junctions_tables	2
id	mission_key	option_key	value
316076509	wh2_main_mis_def_engage_force_army_wef	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
316080810	wh2_main_mis_def_capture_regions_dwf	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
316087669	wh2_dlc11_mis_cst_declare_war_vmp	VAR_CHANCE	50
31613	wh_main_mis_vmp_recruit_agent_wizard	VAR_MISSION_LENGTH_MAX	8
3162	wh_main_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_1	VAR_FOLLOWUP_CHANCE	100
31623	wh_main_mis_vmp_recruit_agent_wizard	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
316241982	wh_dlc08_monster_hunt_4_stage_3_2_mpc	VAR_CHANCE	100
31627	wh_main_mis_vmp_recruit_agent_wizard	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
316274939	wh2_dlc09_mis_tmb_raid_region_hef	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
31632436	wh2_dlc11_mis_cst_eliminate_character_in_battle_high_rank_skv	GEN_CND_VISIBLE	
31637	wh_main_mis_vmp_recruit_agent_wizard	VAR_MISSION_LENGTH_MOD_EASY	2.0
31643	wh_main_mis_vmp_recruit_agent_wizard	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
31647	wh_main_mis_vmp_recruit_agent_wizard	VAR_MISSION_LENGTH_MOD_HARD	1.2
31649	wh_main_mis_vmp_recruit_agent_wizard	CND_NOT_HAS_AGENT	wizard
31652	wh_main_mis_vmp_recruit_agent_wizard	CND_BUILDING_CHAIN	wh_main_vmp_necromancers
31654	wh_main_mis_chs_recruit_unit_land_artillery	VAR_MISSION_LENGTH_MOD_HARD	1.2
31664	wh_main_mis_chs_recruit_unit_land_artillery	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
316657969	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_hef	CND_CAMPAIGN	main_warhammer
31671	wh_main_mis_chs_recruit_unit_land_artillery	GEN_TARGET_NONE	
316797690	wh2_dlc11_mis_cst_eliminate_character_in_battle_high_rank_brt	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
31681	wh_main_mis_chs_recruit_unit_land_artillery	CND_CAMPAIGN	main_warhammer
316825094	wh2_dlc11_mis_cst_assassinate_character_agent_cst	CND_FIRST_ROUND	4
31690	wh_main_mis_chs_recruit_unit_land_artillery	VAR_CHANCE	25
31694	wh_main_mis_chs_recruit_unit_land_artillery	CND_FIRST_ROUND	4
316954505	wh2_main_mis_hef_engage_force_army_grn	VAR_OBJECTIVE_REQUIRES_VICTORY	
31697	wh_main_mis_chs_recruit_unit_land_artillery	VAR_MISSION_LENGTH_MIN	6
3170	wh_main_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_2	VAR_FOLLOWUP_CHANCE	100
317019795	wh2_dlc11_cst_treasure_map_symbols_treasure_me_2_level_1	VAR_OBJECTIVE_OVERRIDE_TEXT	mission_text_text_wh2_dlc11_objective_treasure_maps
317025781	wh2_dlc11_mis_cst_raid_region_brt	CND_CAMPAIGN	main_warhammer
31704404	wh2_main_mis_lzd_engage_force_army_invading_chs	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
31706	wh_main_mis_chs_recruit_unit_land_artillery	VAR_MISSION_LENGTH_MAX	10
317087104	wh2_dlc09_mis_tmb_assassinate_character_agent_tmb	CND_CAMPAIGN	main_warhammer
31710	wh_main_mis_chs_recruit_unit_land_artillery	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
31713	wh_main_mis_chs_recruit_unit_land_artillery	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
31721	wh_main_mis_chs_recruit_unit_land_artillery	VAR_MISSION_LENGTH_MOD_EASY	2.0
317225919	wh2_dlc09_mis_tmb_recruit_unit_land_artillery	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
31728	wh_main_mis_chs_recruit_unit_land_artillery	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
31735	wh_main_mis_chs_recruit_unit_land_artillery	CND_CULTURE	wh_main_chs_chaos
317350722	wh2_dlc11_cst_cylostra_the_bordeleaux_flabellum_stage_2	CND_CAMPAIGN	main_warhammer
31739	wh_main_mis_chs_recruit_unit_land_artillery	VAR_OBJECTIVE_UNIT_CATEGORY	artillery
31740	wh_main_mis_chs_recruit_unit_land_artillery	CND_CAN_RECRUIT_UNIT_CATEGORY	artillery
31743	wh_main_mis_chs_recruit_unit_land_artillery	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
31753	wh_main_mis_chs_recruit_unit_land_artillery	CND_ROUNDS_UNTIL_NEXT	16
31756	wh_main_mis_chs_recruit_unit_land_cavalry	VAR_MISSION_LENGTH_MOD_HARD	1.2
3176	wh_main_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_3.1	VAR_FOLLOWUP_CHANCE	100
31765	wh_main_mis_chs_recruit_unit_land_cavalry	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
31770	wh_main_mis_chs_recruit_unit_land_cavalry	GEN_TARGET_NONE	
31777	wh_main_mis_chs_recruit_unit_land_cavalry	CND_CAMPAIGN	main_warhammer
317790743	wh2_dlc09_mis_tmb_diplomatic_eliminate_character_in_battle	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
31783	wh_main_mis_chs_recruit_unit_land_cavalry	VAR_CHANCE	25
31784	wh_main_mis_chs_recruit_unit_land_cavalry	CND_FIRST_ROUND	4
317843622	wh2_dlc11_cst_cylostra_the_bordeleaux_flabellum_stage_1	VAR_FOLLOWUP_CHANCE	100
31791	wh_main_mis_chs_recruit_unit_land_cavalry	VAR_MISSION_LENGTH_MIN	4
31797	wh_main_mis_chs_recruit_unit_land_cavalry	VAR_MISSION_LENGTH_MAX	8
31801	wh_main_mis_chs_recruit_unit_land_cavalry	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
31802	wh_main_mis_chs_recruit_unit_land_cavalry	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
318047460	wh2_main_mis_def_recruit_unit_land_artillery	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
31808	wh_main_mis_chs_recruit_unit_land_cavalry	VAR_MISSION_LENGTH_MOD_EASY	2.0
318129187	wh2_dlc11_cst_treasure_map_river_treasure_me_2_level_1	VAR_OBJECTIVE_TRIGGER_IMMEDIATELY	
31815	wh_main_mis_chs_recruit_unit_land_cavalry	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
31816	wh_main_mis_chs_recruit_unit_land_cavalry	CND_FACTION	wh_main_chs_chaos
31823	wh_main_mis_chs_recruit_unit_land_cavalry	VAR_OBJECTIVE_UNIT_CASTE	melee_cavalry
31828	wh_main_mis_chs_recruit_unit_land_cavalry	CND_CAN_RECRUIT_UNIT_CASTE	melee_cavalry
31833	wh_main_mis_chs_recruit_unit_land_cavalry	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
318331628	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_wef	CND_FIRST_ROUND	4
31835	wh_main_mis_chs_recruit_unit_land_cavalry	CND_ROUNDS_UNTIL_NEXT	16
31838	wh_main_mis_chs_recruit_unit_land_infantry_melee	VAR_MISSION_LENGTH_MOD_HARD	1.2
3184	wh_main_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_1	VAR_CHANCE	100
31844	wh_main_mis_chs_recruit_unit_land_infantry_melee	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
318488340	wh2_dlc09_mis_tmb_engage_force_army_invading_chs	CND_CULTURE	wh2_dlc09_tmb_tomb_kings
31854	wh_main_mis_chs_recruit_unit_land_infantry_melee	GEN_TARGET_NONE	
3186	wh_main_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_2	VAR_CHANCE	100
31862	wh_main_mis_chs_recruit_unit_land_infantry_melee	CND_CAMPAIGN	main_warhammer
318623210	wh2_dlc11_cst_treasure_map_lake_treasure_me_3_level_1	VAR_MISSION_LENGTH_INFINITE	
31863	wh_main_mis_chs_recruit_unit_land_infantry_melee	VAR_CHANCE	25
318666820	wh2_dlc11_mis_cst_engage_force_army_invading_emp	VAR_MISSION_LENGTH_MIN	4
31872	wh_main_mis_chs_recruit_unit_land_infantry_melee	CND_FIRST_ROUND	4
31879	wh_main_mis_chs_recruit_unit_land_infantry_melee	VAR_MISSION_LENGTH_MIN	4
318790771	wh2_main_mis_skv_engage_force_army_dwf	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
31884	wh_main_mis_chs_recruit_unit_land_infantry_melee	VAR_MISSION_LENGTH_MAX	8
318864946	wh2_dlc09_mis_tmb_engage_force_army_skv	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
31891	wh_main_mis_chs_recruit_unit_land_infantry_melee	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
31900	wh_main_mis_chs_recruit_unit_land_infantry_melee	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
31907	wh_main_mis_chs_recruit_unit_land_infantry_melee	VAR_MISSION_LENGTH_MOD_EASY	2.0
3191	wh_main_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_3.1	VAR_CHANCE	100
31912	wh_main_mis_chs_recruit_unit_land_infantry_melee	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
319129587	wh2_dlc11_mis_cst_engage_force_army_invading_lzd	GEN_CND_VISIBLE	
31914	wh_main_mis_chs_recruit_unit_land_infantry_melee	CND_CULTURE	wh_main_chs_chaos
31922	wh_main_mis_chs_recruit_unit_land_infantry_melee	VAR_OBJECTIVE_UNIT_CASTE	melee_infantry
31929	wh_main_mis_chs_recruit_unit_land_infantry_melee	CND_CAN_RECRUIT_UNIT_CASTE	melee_infantry
319315424	wh2_dlc11_cst_treasure_map_animal_treasure_me_6_level_2	VAR_OBJECTIVE_TRIGGER_IMMEDIATELY	
319324785	wh2_dlc10_great_vortex_hef_alith_anar_the_shadow_crown	GEN_CND_REGION	wh2_main_vor_nagarythe_shrine_of_khaine
31938	wh_main_mis_chs_recruit_unit_land_infantry_melee	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
31944	wh_main_mis_chs_recruit_unit_land_infantry_melee	CND_ROUNDS_UNTIL_NEXT	16
319493470	wh2_dlc09_mis_tmb_capture_regions_hef	GEN_CND_REGION_NEIGHBOURS	
31950	wh_main_mis_chs_recruit_unit_land_infantry_ranged	VAR_MISSION_LENGTH_MOD_HARD	1.2
31950262	wh2_dlc11_mis_cst_assassinate_character_agent_grn	GEN_CND_NOT_AGENT_SUBTYPE	dlc06_dwf_master_engineer_ghost
31959	wh_main_mis_chs_recruit_unit_land_infantry_ranged	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
31964	wh_main_mis_chs_recruit_unit_land_infantry_ranged	GEN_TARGET_NONE	
319646736	wh2_main_spawning_defeat_n_armies_of_faction_rare	GEN_TARGET_NONE	
31967	wh_main_mis_chs_recruit_unit_land_infantry_ranged	CND_CAMPAIGN	main_warhammer
31969	wh_main_mis_chs_recruit_unit_land_infantry_ranged	VAR_CHANCE	25
31974	wh_main_mis_chs_recruit_unit_land_infantry_ranged	CND_FIRST_ROUND	4
319760911	wh_dlc08_monster_hunt_6_stage_3	GEN_CND_ALLOW_REBELS	
319771390	wh2_main_mis_skv_engage_force_army_bst	GEN_CND_SUBCULTURE	wh_dlc03_sc_bst_beastmen
31981	wh_main_mis_chs_recruit_unit_land_infantry_ranged	VAR_MISSION_LENGTH_MIN	4
31983596	wh2_dlc11_cst_treasure_map_river_treasure_me_7_level_1	VAR_OBJECTIVE_FORCE_STANCE_RECORD	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
31988	wh_main_mis_chs_recruit_unit_land_infantry_ranged	VAR_MISSION_LENGTH_MAX	8
31991	wh_main_mis_chs_recruit_unit_land_infantry_ranged	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
31995	wh_main_mis_chs_recruit_unit_land_infantry_ranged	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
31997	wh_main_mis_chs_recruit_unit_land_infantry_ranged	VAR_MISSION_LENGTH_MOD_EASY	2.0
320	wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_4_barrier_idols	GEN_TARGET_CHARACTER	
3200	wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_4_battle_of_broken_leg_gully	GEN_CND_CHARACTER_ID	566443942
32001	wh_main_mis_chs_recruit_unit_land_infantry_ranged	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
32004	wh_main_mis_chs_recruit_unit_land_infantry_ranged	CND_CULTURE	wh_main_chs_chaos
32006	wh_main_mis_chs_recruit_unit_land_infantry_ranged	VAR_OBJECTIVE_UNIT_CASTE	missile_infantry
320065244	wh2_dlc11_mis_cst_engage_force_army_def	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
32007	wh_main_mis_chs_recruit_unit_land_infantry_ranged	CND_CAN_RECRUIT_UNIT_CASTE	missile_infantry
32015	wh_main_mis_chs_recruit_unit_land_infantry_ranged	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
32016	wh_main_mis_chs_recruit_unit_land_infantry_ranged	CND_ROUNDS_UNTIL_NEXT	16
32017	wh_main_mis_chs_recruit_unit_land_war_beast	VAR_MISSION_LENGTH_MOD_HARD	1.2
320195981	wh2_main_mis_hef_assassinate_character_agent_bst	VAR_MISSION_LENGTH_MIN	4
32021667	wh2_dlc11_mis_cst_raid_region_nor	CND_ROUNDS_UNTIL_NEXT	16
32027	wh_main_mis_chs_recruit_unit_land_war_beast	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
32034	wh_main_mis_chs_recruit_unit_land_war_beast	GEN_TARGET_NONE	
320370848	wh2_dlc09_mis_tmb_engage_force_army_tmb	VAR_MISSION_LENGTH_MOD_EASY	2.0
32041	wh_main_mis_chs_recruit_unit_land_war_beast	CND_CAMPAIGN	main_warhammer
32043	wh_main_mis_chs_recruit_unit_land_war_beast	VAR_CHANCE	25
320444181	wh2_dlc10_def_hellebron_deathsword_and_the_cursed_blade_stage_1	VAR_FOLLOWUP_CHANCE	100
32046	wh_main_mis_chs_recruit_unit_land_war_beast	CND_FIRST_ROUND	4
32049	wh_main_mis_chs_recruit_unit_land_war_beast	VAR_MISSION_LENGTH_MIN	4
32052	wh_main_mis_chs_recruit_unit_land_war_beast	VAR_MISSION_LENGTH_MAX	8
32056	wh_main_mis_chs_recruit_unit_land_war_beast	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
32059	wh_main_mis_chs_recruit_unit_land_war_beast	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
3206	wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_3.2_battle_of_broken_leg_gully	GEN_CND_CHARACTER_ID	566443942
32062	wh_main_mis_chs_recruit_unit_land_war_beast	VAR_MISSION_LENGTH_MOD_EASY	2.0
32072	wh_main_mis_chs_recruit_unit_land_war_beast	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
320734771	wh2_main_mis_def_declare_war_wef	GEN_CND_DIPLOMACY_AVAILABLE	
32074	wh_main_mis_chs_recruit_unit_land_war_beast	CND_CULTURE	wh_main_chs_chaos
320763162	wh2_main_mis_lzd_raze_sack_settlement_vmp	VAR_OBJECTIVE_NUM_REGIONS	1
32081	wh_main_mis_chs_recruit_unit_land_war_beast	VAR_OBJECTIVE_UNIT_CASTE	war_beast
32085	wh_main_mis_chs_recruit_unit_land_war_beast	CND_CAN_RECRUIT_UNIT_CASTE	war_beast
32088	wh_main_mis_chs_recruit_unit_land_war_beast	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
32093	wh_main_mis_chs_recruit_unit_land_war_beast	CND_ROUNDS_UNTIL_NEXT	16
32094399	wh_dlc08_qb_nor_monster_hunt_5	GEN_TARGET_NONE	
320945445	wh2_main_mis_def_engage_force_army_vmp	VAR_MISSION_LENGTH_MOD_EASY	2.0
3209958	wh2_dlc09_qb_tmb_final_battle_arkhan	VAR_FOLLOWUP_CHANCE	100
32102	wh_main_mis_chs_recruit_unit_land_war_machine	VAR_MISSION_LENGTH_MOD_HARD	1.2
321045335	wh2_dlc11_mis_cst_recruit_unit_land_land_artillery	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
32105	wh_main_mis_chs_recruit_unit_land_war_machine	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
321116800	wh2_main_mis_hef_assassinate_character_agent_lzd	VAR_MISSION_LENGTH_MAX	8
321120365	wh2_dlc11_cst_treasure_map_unique_treasure_7_level_3	VAR_OBJECTIVE_OVERRIDE_TEXT	mission_text_text_wh2_dlc11_objective_treasure_maps
32113	wh_main_mis_chs_recruit_unit_land_war_machine	GEN_TARGET_NONE	
321195728	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_emp	CND_CULTURE	wh2_main_skv_skaven
321202412	wh2_main_mis_hef_raze_sack_settlement_skv	VAR_MISSION_LENGTH_MOD_EASY	2.0
32121	wh_main_mis_chs_recruit_unit_land_war_machine	CND_CAMPAIGN	main_warhammer
32127	wh_main_mis_chs_recruit_unit_land_war_machine	VAR_CHANCE	25
321298127	wh2_main_mis_hef_assassinate_character_agent_lzd	GEN_CND_NOT_AGENT_SUBTYPE	dlc06_dwf_thane_ghost_1
32133	wh_main_mis_chs_recruit_unit_land_war_machine	CND_FIRST_ROUND	4
32135	wh_main_mis_chs_recruit_unit_land_war_machine	VAR_MISSION_LENGTH_MIN	4
321404458	wh2_main_vortex_narrative_def_prey_in_the_ruins	CND_RITUAL_CHAIN_STAGE_COMPLETED	wh2_main_ritual_vortex_def2
32145	wh_main_mis_chs_recruit_unit_land_war_machine	VAR_MISSION_LENGTH_MAX	8
321459486	wh2_dlc09_mis_tmb_raid_region_def	GEN_TARGET_REGION	
32147	wh_main_mis_chs_recruit_unit_land_war_machine	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
3215	wh_main_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_1	GEN_TARGET_NONE	
32151	wh_main_mis_chs_recruit_unit_land_war_machine	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
321514882	wh2_dlc09_mis_tmb_eliminate_character_in_battle_high_rank_dwf	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
32154	wh_main_mis_chs_recruit_unit_land_war_machine	VAR_MISSION_LENGTH_MOD_EASY	2.0
32158	wh_main_mis_chs_recruit_unit_land_war_machine	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
32162	wh_main_mis_chs_recruit_unit_land_war_machine	CND_CULTURE	wh_main_chs_chaos
32165	wh_main_mis_chs_recruit_unit_land_war_machine	VAR_OBJECTIVE_UNIT_CLASS	chariot
32172	wh_main_mis_chs_recruit_unit_land_war_machine	CND_CAN_RECRUIT_UNIT_CLASS	chariot
32180	wh_main_mis_chs_recruit_unit_land_war_machine	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
321855475	wh2_main_mis_hef_capture_regions_grn	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
32186	wh_main_mis_chs_recruit_unit_land_war_machine	CND_ROUNDS_UNTIL_NEXT	16
321884153	wh2_main_mis_lzd_declare_war_brt	GEN_CND_NOT_DEFENSIVE_ALLIED	
3220	wh_main_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_1	VAR_OBJECTIVE_SUBCULTURE	wh_main_sc_grn_greenskins
322214248	wh2_main_mis_lzd_assassinate_character_agent_lzd	VAR_MISSION_LENGTH_MIN	4
322275561	wh2_dlc11_cst_treasure_map_skull_treasure_6_level_2	VAR_OBJECTIVE_FORCE_STANCE_RECORD	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
322329668	wh2_main_mis_skv_declare_war_vmp	CND_FIRST_ROUND	4
322358648	wh_main_mis_grn_assassinate_character_agent_generic_female	GEN_CND_NOT_WOUNDED	
322381409	wh2_dlc09_vortex_narrative_tmb_curse_of_years	VAR_CHANCE	30
322462038	wh2_dlc09_mis_tmb_engage_force_army_tmb	VAR_MISSION_LENGTH_MOD_HARD	1.2
3225428	wh2_dlc11_mis_cst_capture_regions_tmb	CND_FIRST_ROUND	4
322550718	wh2_main_mis_hef_engage_force_army_brt	GEN_CND_VISIBLE	
322647160	wh2_main_mis_def_assassinate_character_agent_wef	CND_ROUNDS_UNTIL_NEXT	16
3227	wh_main_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_2	VAR_OBJECTIVE_NUM_CHARACTERS	1
322810959	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_grn	CND_FIRST_ROUND	4
3229	wh_main_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_2	VAR_OBJECTIVE_SUBCULTURE	wh_main_sc_grn_greenskins
322915786	wh2_main_mis_def_eliminate_character_in_battle_high_rank_emp	CND_CULTURE	wh2_main_def_dark_elves
323	wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_2_battle_of_broken_leg_gully	GEN_TARGET_NONE	
323051970	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_hef	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
3231	wh_main_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_2	GEN_TARGET_NONE	
323205296	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_chs	GEN_CND_MAX_REGION_DISTANCE	3
323217519	wh2_dlc11_mis_cst_declare_war_lzd	GEN_TARGET_FACTION	
323393330	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_brt	GEN_TARGET_CHARACTER	
323418073	wh2_dlc11_cst_treasure_map_structure_treasure_me_8_level_1	VAR_OBJECTIVE_OVERRIDE_TEXT	mission_text_text_wh2_dlc11_objective_treasure_maps
323447003	wh2_dlc11_mis_cst_raze_sack_settlement_vmp	VAR_OBJECTIVE_NUM_REGIONS	1
323460027	wh2_dlc11_cst_treasure_map_island_treasure_me_2_level_1	GEN_TARGET_NONE	
323519300	wh2_main_mis_skv_engage_force_army_invading_hef	GEN_CND_OWNS_REGION	
323530600	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_brt	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
3236	wh_main_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_3.1	VAR_OBJECTIVE_SUBCULTURE	wh_main_sc_grn_greenskins
323676014	wh2_main_mis_lzd_engage_force_army_invading_brt	GEN_TARGET_MILITARY_FORCE	
323679705	wh2_main_mis_skv_engage_force_army_emp	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
323690156	wh2_dlc10_great_vortex_def_hellebron_deathsword_and_the_cursed_blade_stage_4	GEN_CND_CHARACTER_ID	2140784671
323717426	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_grn	CND_FIRST_ROUND	4
323915933	wh2_main_mis_def_engage_force_army_invading_vmp	GEN_CND_OWNS_REGION	
324202395	wh2_main_mis_def_declare_war_chs	CND_FIRST_ROUND	4
324265365	wh2_main_mis_lzd_engage_force_army_chs	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
324279042	wh2_main_mis_def_raze_sack_settlement_vmp	VAR_OBJECTIVE_NUM_REGIONS	1
324279863	wh2_main_mis_def_assassinate_character_agent_dwf	GEN_TARGET_CHARACTER	
324306847	wh2_dlc11_cst_treasure_map_skull_treasure_6_level_2	VAR_OBJECTIVE_HEX_TRIGGER_RADIUS	8
324432087	wh2_dlc09_mis_tmb_raze_sack_settlement_lzd	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
3245	wh_main_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_3.1	GEN_TARGET_NONE	
324575311	wh2_main_vortex_narrative_hef_the_pilgrimage	CND_CAMPAIGN	wh2_main_great_vortex
3246	wh_dlc01_chs_archaon_slayer_of_kings_stage_1	VAR_CHANCE	100
324609095	wh2_dlc11_mis_cst_declare_war_hef	GEN_CND_NOT_DEFENSIVE_ALLIED	
324805956	wh2_main_vortex_narrative_def_pest_infestation	GEN_CND_WAR	
324813158	wh2_main_mis_hef_engage_force_army_wef	VAR_OBJECTIVE_REQUIRES_VICTORY	
324820990	wh2_main_mis_def_declare_war_chs	GEN_CND_NOT_DEFENSIVE_ALLIED	
32482764	wh2_dlc11_cst_treasure_map_skull_treasure_6_level_2	VAR_MISSION_LENGTH_INFINITE	
324871897	wh2_main_vortex_narrative_lzd_the_harrowing_scrutiny	GEN_CND_MAX_REGION_DISTANCE	3
32495	wh_main_mis_emp_recruit_unit_land_artillery	VAR_MISSION_LENGTH_MOD_HARD	1.2
32498	wh_main_mis_emp_recruit_unit_land_artillery	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
32505	wh_main_mis_emp_recruit_unit_land_artillery	GEN_TARGET_NONE	
32515	wh_main_mis_emp_recruit_unit_land_artillery	CND_CAMPAIGN	main_warhammer
32519	wh_main_mis_emp_recruit_unit_land_artillery	VAR_CHANCE	25
32525	wh_main_mis_emp_recruit_unit_land_artillery	CND_FIRST_ROUND	4
325275764	wh2_main_vortex_narrative_hef_lost_fragments	GEN_TARGET_REGION	
3253	wh_dlc01_chs_archaon_slayer_of_kings_stage_1	GEN_TARGET_NONE	
32530	wh_main_mis_emp_recruit_unit_land_artillery	VAR_MISSION_LENGTH_MIN	6
325306738	wh2_dlc09_mis_tmb_declare_war_bst	CND_FIRST_ROUND	4
325310823	wh_dlc03_mis_bst_eliminate_character_in_battle_faction_leader_bst	GEN_CND_NOT_WOUNDED	
32534	wh_main_mis_emp_recruit_unit_land_artillery	VAR_MISSION_LENGTH_MAX	10
325352562	wh2_main_vortex_narrative_hef_the_sundering_returned	CND_RITUAL_CHAIN_STAGE_NOT_COMPLETED	wh2_main_ritual_vortex_hef4
32540	wh_main_mis_emp_recruit_unit_land_artillery	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
325412676	wh2_main_mis_def_engage_force_army_grn	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
325460712	wh2_dlc11_mission_piece_of_eight_7	VAR_CHANCE	100
32548	wh_main_mis_emp_recruit_unit_land_artillery	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
325502880	wh2_dlc09_mis_tmb_eliminate_character_in_battle_high_rank_skv	VAR_MISSION_LENGTH_MOD_HARD	1.2
325521007	wh2_dlc12_lzd_tehenhauin_plaque_of_sotek_stage_1	GEN_TARGET_REGION	
32555	wh_main_mis_emp_recruit_unit_land_artillery	VAR_MISSION_LENGTH_MOD_EASY	2.0
325572191	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_def	VAR_CHANCE	25
32560924	wh2_main_mis_lzd_declare_war_dwf	GEN_TARGET_FACTION	
32564	wh_main_mis_emp_recruit_unit_land_artillery	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
32572	wh_main_mis_emp_recruit_unit_land_artillery	CND_CULTURE	wh_main_emp_empire
32575685	wh2_dlc11_mis_cst_make_alliance_0	GEN_CND_NOT_DEFENSIVE_ALLIED	
32581	wh_main_mis_emp_recruit_unit_land_artillery	VAR_OBJECTIVE_UNIT_CATEGORY	artillery
32585	wh_main_mis_emp_recruit_unit_land_artillery	CND_CAN_RECRUIT_UNIT_CATEGORY	artillery
32587	wh_main_mis_emp_recruit_unit_land_artillery	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
32588	wh_main_mis_emp_recruit_unit_land_artillery	CND_ROUNDS_UNTIL_NEXT	16
325914001	wh2_dlc09_mis_tmb_capture_regions_lzd	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
