audio_group_sounds_tables	17
distance_scaled	density_scaled	event_start	event_stop	grouping_size	max_distance	name	split	split_close	split_far	split_offset	spotlight	use_reverb	max_start_delay_near	max_start_delay_far	stop_delay	min_refire_time	size_game_parameter	grouping_switch	linked_group_sound	rtpc_1_name	rtpc_1_assignment	rtpc_2_name	rtpc_2_assignment	grouping	rtpc_1_max_grouping_difference	rtpc_2_max_grouping_difference	size_scaler	min_distance	dual_group_sound	min_size	one_shot_influence_duration	scaled_azimuth_rtpc	doppler_rtpc_name	obstruction_size	trigger_charge_time_to_target	disable_group_merging
false	false	Battle_Group_Foley_Movement_Humanoid_Bone_Play	Battle_Group_Foley_Movement_Humanoid_Bone_Stop	20	100	wh_grp_foley_movement_bone	false	0	0	0	true	true	0	0	0.15	0.5	Battle_Group_Movement_Humanoid_Size	Battle_Ground_Type		Battle_Group_Movement_Speed	Entity_Speed_Moving	Battle_Group_Movement_Cohesion_Human	Entity_Cohesion_With_Formation	wh_grp_movement_sync	0.8	0.6	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Foley_Movement_Tomb_Skeletons_Bone_Play	Battle_Group_Foley_Movement_Tomb_Skeletons_Bone_Stop	20	100	wh_grp_foley_movement_bone_tmb_skeletons	false	0	0	0	true	true	0	0	0.15	0.5	Battle_Group_Movement_Humanoid_Size	Battle_Ground_Type		Battle_Group_Movement_Speed	Entity_Speed_Moving	Battle_Group_Movement_Cohesion_Human	Entity_Cohesion_With_Formation	wh_grp_movement_sync	0.8	0.6	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Foley_Movement_Horse_Bone_Play	Battle_Group_Foley_Movement_Horse_Bone_Stop	30	100	wh_grp_foley_movement_horse_bone	false	0	0	0	true	true	0.3	0.6	0.15	0.5	Battle_Group_Movement_Horse_Size			Battle_Group_Movement_Horse_Speed	Entity_Speed_Moving	Battle_Group_Movement_Cohesion	Entity_Cohesion		0.8	0.6	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Foley_Movement_Horse_Leather_Play	Battle_Group_Foley_Movement_Horse_Leather_Stop	30	100	wh_grp_foley_movement_horse_leather	false	0	0	0	true	true	0.3	0.6	0.15	0.5	Battle_Group_Movement_Horse_Size			Battle_Group_Movement_Horse_Speed	Entity_Speed_Moving	Battle_Group_Movement_Cohesion	Entity_Cohesion		0.8	0.6	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Foley_Movement_Horse_Segmented_Play	Battle_Group_Foley_Movement_Horse_Segmented_Stop	30	100	wh_grp_foley_movement_horse_segmented	false	0	0	0	true	true	0.3	0.6	0.15	0.5	Battle_Group_Movement_Horse_Size			Battle_Group_Movement_Horse_Speed	Entity_Speed_Moving	Battle_Group_Movement_Cohesion	Entity_Cohesion		0.8	0.6	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Foley_Humanoid_Metal_Equipment_Play	Battle_Group_Foley_Humanoid_Metal_Equipment_Stop	20	100	wh_grp_foley_movement_humanoid_metal_equipment	false	0	0	0	true	true	0	0	0.15	0.5	Battle_Group_Movement_Humanoid_Size	Battle_Ground_Type		Battle_Group_Movement_Speed	Entity_Speed_Moving	Battle_Group_Movement_Cohesion_Human	Entity_Cohesion_With_Formation	wh_grp_movement_sync	0.8	0.6	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Foley_Movement_Humanoid_Leather_Play	Battle_Group_Foley_Movement_Humanoid_Leather_Stop	20	101	wh_grp_foley_movement_leather	false	0	0	0	true	true	0	0	0.15	0.5	Battle_Group_Movement_Humanoid_Size	Battle_Ground_Type		Battle_Group_Movement_Speed	Entity_Speed_Moving	Battle_Group_Movement_Cohesion_Human	Entity_Cohesion_With_Formation	wh_grp_movement_sync	0.8	0.6	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Foley_Movement_Leather_Flaming_Swords_Play	Battle_Group_Foley_Movement_Leather_Flaming_Swords_Stop	20	100	wh_grp_foley_movement_leather_flaming_swords	false	0	0	0	true	true	0	0	0.15	0.5	Battle_Group_Movement_Humanoid_Size	Battle_Ground_Type		Battle_Group_Movement_Speed	Entity_Speed_Moving	Battle_Group_Movement_Cohesion_Human	Entity_Cohesion_With_Formation	wh_grp_movement_sync	0.8	0.6	1	0		1	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Foley_Movement_Humanoid_Segmented_Play	Battle_Group_Foley_Movement_Humanoid_Segmented_Stop	20	101	wh_grp_foley_movement_segmented	false	0	0	0	true	true	0	0	0.15	0.5	Battle_Group_Movement_Humanoid_Size	Battle_Ground_Type		Battle_Group_Movement_Speed	Entity_Speed_Moving	Battle_Group_Movement_Cohesion_Human	Entity_Cohesion_With_Formation	wh_grp_movement_sync	0.8	0.6	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Foley_Movement_Humanoid_Segmented_Bell_Play	Battle_Group_Foley_Movement_Humanoid_Segmented_Bell_Stop	20	125	wh_grp_foley_movement_segmented_bell	false	0	0	0	true	true	0	0	0.15	0.5	Battle_Group_Movement_Humanoid_Size	Battle_Ground_Type		Battle_Group_Movement_Speed	Entity_Speed_Moving	Battle_Group_Movement_Cohesion_Human	Entity_Cohesion_With_Formation	wh_grp_movement_sync	0.8	0.6	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Foley_Movement_Segmented_Flaming_Swords_Play	Battle_Group_Foley_Movement_Segmented_Flaming_Swords_Stop	20	100	wh_grp_foley_movement_segmented_flaming_swords	false	0	0	0	true	true	0	0	0.15	0.5	Battle_Group_Movement_Humanoid_Size	Battle_Ground_Type		Battle_Group_Movement_Speed	Entity_Speed_Moving	Battle_Group_Movement_Cohesion_Human	Entity_Cohesion_With_Formation	wh_grp_movement_sync	0.8	0.6	1	0		1	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Foley_Movement_Tree_Firebark_Large_Play	Battle_Group_Foley_Movement_Tree_Firebark_Large_Stop	20	200	wh_grp_foley_movement_tree_firebark_large	false	0	0	0	true	true	0	0	0.15	0.5	Battle_Group_Movement_Tree_Small_Size			Battle_Group_Movement_Tree_Small_Speed	Entity_Speed_Moving				0.8	0	1	0		1	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Foley_Movement_Tree_Large_Play	Battle_Group_Foley_Movement_Tree_Large_Stop	20	100	wh_grp_foley_movement_tree_large	false	0	0	0	true	true	0	0	0.15	0.5	Battle_Group_Movement_Tree_Small_Size			Battle_Group_Movement_Tree_Small_Speed	Entity_Speed_Moving				0.8	0	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Foley_Movement_Tree_Small_Play	Battle_Group_Foley_Movement_Tree_Small_Stop	20	100	wh_grp_foley_movement_tree_small	false	0	0	0	true	true	0	0	0.15	0.5	Battle_Group_Movement_Tree_Small_Size			Battle_Group_Movement_Tree_Small_Speed	Entity_Speed_Moving				0.8	0	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Foley_Movement_Ushabti_Play	Battle_Group_Foley_Movement_Ushabti_Stop	20	100	wh_grp_foley_movement_ushabti	false	0	0	0	true	true	0.3	0.6	0.15	0.5	Battle_Group_Movement_Beast_Medium_Size			Battle_Group_Movement_Beast_Medium_Speed	Entity_Speed_Moving	Battle_Group_Movement_Cohesion	Entity_Cohesion		0.8	0.6	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Melee_Foley_Humanoid_Play	Battle_Group_Melee_Foley_Humanoid_Stop	20	300	wh_grp_melee_foley_humanoid	false	0	0	0	true	true	0	0	0.15	0.5	Battle_Group_Movement_Humanoid_Size	Battle_Ground_Type							100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Melee_Distant_Play	Battle_Group_Melee_Distant_Stop	250	1000	wh_grp_melee_generic_distant	false	20	28	15	true	true	0	0	0.2	0.5	Battle_Group_Melee_Size								100	100	1	100		25	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Melee_Weapons_Metal_Play	Battle_Group_Melee_Weapons_Metal_Stop	20	220	wh_grp_melee_weapons_metal	true	20	28	15	true	true	0	0	1	0.5	Battle_Group_Melee_Size	Battle_Ground_Type							100	100	1	0		4	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Melee_Weapons_Mixed_Play	Battle_Group_Melee_Weapons_Mixed_Stop	20	190	wh_grp_melee_weapons_mixed	true	20	28	15	true	true	0	0	1	0.5	Battle_Group_Melee_Size	Battle_Ground_Type							100	100	1	0		4	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Movement_Beast_Heavy_Play	Battle_Group_Movement_Beast_Heavy_Stop	20	400	wh_grp_movement_beast_heavy	false	0	0	0	true	true	0	0	0.15	0.5	Battle_Group_Movement_Beast_Heavy_Size	Battle_Ground_Type		Battle_Group_Movement_Beast_Heavy_Speed	Entity_Speed_Moving	Battle_Group_Movement_Cohesion	Entity_Cohesion		0.8	0.6	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Movement_Beast_Heavy_Medium_Play	Battle_Group_Movement_Beast_Heavy_Medium_Stop	20	400	wh_grp_movement_beast_heavy_medium	false	0	0	0	true	true	0	0	0.15	0.5	Battle_Group_Movement_Beast_Heavy_Medium_Size	Battle_Ground_Type		Battle_Group_Movement_Beast_Heavy_Medium_Speed	Entity_Speed_Moving	Battle_Group_Movement_Cohesion	Entity_Cohesion		0.8	0.6	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Movement_Beast_Light_Play	Battle_Group_Movement_Beast_Light_Stop	30	300	wh_grp_movement_beast_light	false	0	0	0	true	true	0	0	0.15	0.5	Battle_Group_Movement_Beast_Light_Size	Battle_Ground_Type		Battle_Group_Movement_Beast_Light_Speed	Entity_Speed_Moving	Battle_Group_Movement_Cohesion	Entity_Cohesion		0.8	0.6	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Movement_Beast_Medium_Play	Battle_Group_Movement_Beast_Medium_Stop	20	400	wh_grp_movement_beast_medium	false	0	0	0	true	true	0	0	0.15	0.5	Battle_Group_Movement_Beast_Medium_Size	Battle_Ground_Type		Battle_Group_Movement_Beast_Medium_Speed	Entity_Speed_Moving	Battle_Group_Movement_Cohesion	Entity_Cohesion		0.8	0.6	1	0		4	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Movement_Carrion_Play	Battle_Group_Movement_Carrion_Stop	20	300	wh_grp_movement_carrion	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Movement_Beast_Medium_Size			Battle_Group_Movement_Vargheists_Speed	Entity_Speed_Moving				0.8	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Movement_Fell_Bat_Play	Battle_Group_Movement_Fell_Bat_Stop	30	300	wh_grp_movement_fell_bat	false	0	0	0	true	true	0	0.2	0.15	0.5	Battle_Group_Movement_Fellbat_Size			Battle_Group_Movement_Fellbat_Speed	Entity_Speed_Moving				0.8	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Movement_Medium_Bird_Play	Battle_Group_Movement_Medium_Bird_Stop	20	300	wh_grp_movement_flying_medium_bird	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Movement_Beast_Medium_Size			Battle_Group_Movement_Vargheists_Speed	Entity_Speed_Moving				0.8	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Movement_Pegasus_Play	Battle_Group_Movement_Pegasus_Stop	20	300	wh_grp_movement_flying_pegasus	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Movement_Pegasus_Size			Battle_Group_Movement_Pegasus_Speed	Entity_Speed_Moving				0.8	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Movement_Vargheists_Play	Battle_Group_Movement_Vargheists_Stop	20	300	wh_grp_movement_flying_vargheists	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Movement_Beast_Medium_Size			Battle_Group_Movement_Vargheists_Speed	Entity_Speed_Moving				0.8	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Movement_Ghosts_Start	Battle_Group_Movement_Ghosts_Stop	20	300	wh_grp_movement_ghost	false	0	0	0	true	true	0	0	0.15	0.5	Battle_Group_Movement_Ghost_Size	Battle_Ground_Type		Battle_Group_Movement_Ghost_Speed	Entity_Speed_Moving	Battle_Group_Movement_Cohesion	Entity_Cohesion		0.8	0.6	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Movement_Horse_Play	Battle_Group_Movement_Horse_Stop	20	400	wh_grp_movement_horse	false	0	0	0	true	true	0	0	0.15	0.5	Battle_Group_Movement_Horse_Size	Battle_Ground_Type		Battle_Group_Movement_Horse_Speed	Entity_Speed_Moving	Battle_Group_Movement_Cohesion	Entity_Cohesion		0.8	0.6	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Movement_Horse_Ghost_Play	Battle_Group_Movement_Horse_Ghost_Stop	20	400	wh_grp_movement_horse_ghost	false	0	0	0	true	true	0	0	0.15	0.5	Battle_Group_Movement_Horse_Size			Battle_Group_Movement_Ghost_Horse_Speed	Entity_Speed_Moving				0.8	0	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Movement_Humanoid_Play	Battle_Group_Movement_Humanoid_Stop	20	400	wh_grp_movement_humanoid	false	0	0	0	true	true	0	0	0.15	0.5	Battle_Group_Movement_Humanoid_Size	Battle_Ground_Type		Battle_Group_Movement_Speed	Entity_Speed_Moving	Battle_Group_Movement_Cohesion_Human	Entity_Cohesion_With_Formation	wh_grp_movement_sync	0.8	0.6	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Movement_Humanoid_Rabble_Only_Play	Battle_Group_Movement_Humanoid_Rabble_Only_Stop	20	400	wh_grp_movement_humanoid_rabble_only	false	0	0	0	true	true	0	0	0.15	0.5	Battle_Group_Movement_Humanoid_Size	Battle_Ground_Type		Battle_Group_Movement_Speed	Entity_Speed_Moving				0.8	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Small_Arms_Bow_Fire_Flaming		15	195	wh_grp_projectile_arrow_fire_flaming	false	0	0	0	false	true	0.3	0.6	0	0.35000002	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Small_Arms_Bow_Fire_Magical		15	195	wh_grp_projectile_arrow_fire_magical	false	0	0	0	false	true	0.3	0.6	0	0.35000002	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Small_Arms_Bow_Fire_Normal		15	195	wh_grp_projectile_arrow_fire_normal	false	0	0	0	false	true	0.3	0.6	0	0.35000002	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Projectile_Arrow_Impact_Flamming		15	161	wh_grp_projectile_arrow_impact_flaming	false	0	0	0	false	true	0.2	0.6	0	0.5	Battle_Group_Size	Battle_Projectile_Impact_Target							100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
true	true	Battle_Group_Projectile_Arrow_Impact_Magical		15	300	wh_grp_projectile_arrow_impact_magical	false	0	0	0	false	true	0.2	0.4	0	0.5	Battle_Group_Size								100	100	1.5	0		6	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Projectile_Arrow_Impact_Normal		15	161	wh_grp_projectile_arrow_impact_normal	false	0	0	0	false	true	0.2	0.6	0	0.5	Battle_Group_Size	Battle_Projectile_Impact_Target							100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Projectile_Arrow_InFlight_Flaming_Play	Battle_Group_Projectile_Arrow_InFlight_Flaming_Stop	18	195	wh_grp_projectile_arrow_inflight_flaming	false	0	0	0	false	true	0	0	0.15	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Projectile_Arrow_InFlight_Magical_Play	Battle_Group_Projectile_Arrow_InFlight_Magical_Stop	18	195	wh_grp_projectile_arrow_inflight_magical	false	0	0	0	false	true	0	0	0.15	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Projectile_Arrow_InFlight_Normal_Play	Battle_Group_Projectile_Arrow_InFlight_Normal_Stop	18	195	wh_grp_projectile_arrow_inflight_normal	false	0	0	0	false	true	0	0	0.15	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Projectile_Grenade_Explosion		20	400	wh_grp_projectile_blasting_charge_explosion	false	0	0	0	false	true	0.1	0.3	0	0.2	Battle_Group_Size_Blasting_Charge	Battle_Material_Type							100	100	1	0		1	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Small_Arms_Brinstone_Gun_Fire		15	195	wh_grp_projectile_brinstone_gun_fire	false	0	0	0	false	true	0.3	0.6	0	0.35000002	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Projectile_Bullet_Impact		15	161	wh_grp_projectile_bullet_impact	false	0	0	0	false	true	0.3	0.6	0	0.5	Battle_Group_Size	Battle_Projectile_Impact_Target							100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Projectile_Bullet_Impact		15	161	wh_grp_projectile_bullet_impact_multi	false	0	0	0	false	true	0.3	0.6	0	0.5	Battle_Group_Size	Battle_Projectile_Impact_Target							100	100	1	0		8	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Projectile_Bullet_InFlight_Play	Battle_Group_Projectile_Bullet_InFlight_Stop	18	75	wh_grp_projectile_bullet_inflight	false	0	0	0	false	true	0	0	0.15	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Small_Arms_Crossbow_Fire		15	195	wh_grp_projectile_crossbow_fire	false	0	0	0	false	true	0.3	0.6	0	0.35000002	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Projectile_Bolt_Impact		15	161	wh_grp_projectile_crossbow_impact	false	0	0	0	false	true	0.2	0.6	0	0.5	Battle_Group_Size	Battle_Projectile_Impact_Target							100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Small_Arms_Dragon_Breath_Start		100	300	wh_grp_projectile_dragons_breath_flaming_start	false	0	0	0	false	true	0.1	0.3	0	0.35000002	Battle_Group_Size								100	100	1	0		1	0	Battle_Group_Azimuth		0	0	false
false	false			100	300	wh_grp_projectile_dragons_breath_flaming_stop	false	0	0	0	false	true	0.1	0.3	0	0.35000002	Battle_Group_Size								100	100	1	0		1	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Small_Arms_Dragon_Breath_Ice_Loop_Play	Battle_Group_Small_Arms_Dragon_Breath_Ice_Loop_Stop	100	400	wh_grp_projectile_dragons_breath_ice_loop	false	0	0	0	false	true	0.1	0.3	0	0.35000002	Battle_Group_Size								100	100	1	0		1	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Small_Arms_Dragon_Breath_Ice_Start		100	300	wh_grp_projectile_dragons_breath_ice_start	false	0	0	0	false	true	0.1	0.3	0	0.35000002	Battle_Group_Size								100	100	1	0		1	0	Battle_Group_Azimuth		0	0	false
false	false			100	300	wh_grp_projectile_dragons_breath_ice_stop	false	0	0	0	false	true	0.1	0.3	0	0.35000002	Battle_Group_Size								100	100	1	0		1	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Small_Arms_Grenade_Launcher_Fire		15	195	wh_grp_projectile_grenade_launcher_fire	false	0	0	0	false	true	0.3	0.6	0	0.35000002	Battle_Group_Size								100	100	1	0	wh_grp_projectile_grenade_launcher_new_fire	5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Projectile_Grenade_Explosion		15	400	wh_grp_projectile_grenade_launcher_impact	false	0	0	0	false	true	0.3	0.6	0	0.5	Battle_Group_Size	Battle_Material_Type							100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Small_Arms_Grenade_Launcher_new_Fire		17	500	wh_grp_projectile_grenade_launcher_new_fire	false	0	0	0	false	true	0.2	0.8	0	0.35000002	Battle_Group_Size								100	100	1	0		3	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Small_Arms_Hand_Cannon_Fire		17	500	wh_grp_projectile_hand_cannon_fire	false	0	0	0	false	true	0.2	0.8	0	0.35000002	Battle_Group_Size								100	100	1	0		3	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Projectile_Javelin_Launch_Normal		15	195	wh_grp_projectile_javelin_fire_normal	false	0	0	0	false	true	0.3	0.6	0	0.35000002	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Projectile_Javelin_Impact_Normal		15	195	wh_grp_projectile_javelin_impact_normal	false	0	0	0	false	true	0.2	0.6	0	0.5	Battle_Group_Size	Battle_Projectile_Impact_Target							100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Projectile_Javelin_InFlight_Normal_Play	Battle_Group_Projectile_Javelin_InFlight_Normal_Stop	18	195	wh_grp_projectile_javelin_inflight_normal	false	0	0	0	false	true	0	0	0.15	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Small_Arms_Pistol_Fire		15	500	wh_grp_projectile_pistol_fire	false	0	0	0	false	true	0.2	0.4	0	0.35000002	Battle_Group_Size								100	100	1	0		4	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Small_Arms_Repeater_Gun_Fire		15	500	wh_grp_projectile_repeater_gun_fire	false	0	0	0	false	true	0.2	0.4	0	0.35000002	Battle_Group_Size								100	100	1	0		4	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Small_Arms_Repeater_Rifle_Fire		15	500	wh_grp_projectile_repeater_rifle_fire	false	0	0	0	false	true	0.2	0.4	0	0.35000002	Battle_Group_Size								100	100	1	0		4	0	Battle_Group_Azimuth		0	0	false
false	false	Play_Battle_Individual_Projectile_Rock_Cluster_Impact		25	400	wh_grp_projectile_rock_cluster	false	0	0	0	false	true	0.1	0.3	0	0.55	Battle_Group_Size_Blasting_Charge	Battle_Projectile_Impact_Target		Battle_Projectile_Speed	Projectile_Speed				100	100	1	0		1	0	Battle_Group_Azimuth	Battle_Projectile_Doppler	0	0	false
false	false	Battle_IND_Magic_Beasts_The_Amber_Spear_Impact		28	500	wh_grp_spell_beasts_amber_spear	false	0	0	0	false	true	0.3	0.6	0	2	Battle_Group_Size	Battle_Material_Type							100	100	1	0		1	0			0	0	false
false	false	Battle_IND_Magic_Big_Waaagh_Gaze_of_Mork_Impact		28	500	wh_grp_spell_big_waaagh_gaze_of_mork_Impact	false	0	0	0	false	true	0.3	0.6	0	1	Battle_Group_Size	Battle_Projectile_Impact_Target							100	100	1	0		1	0			0	0	false
false	false	Battle_IND_Magic_Big_Waaagh_Gaze_of_Mork_Inflight_Start	Battle_IND_Magic_Big_Waaagh_Gaze_of_Mork_Inflight_Stop	16	300	wh_grp_spell_big_waaagh_gaze_of_mork_inflight	false	0	0	0	false	true	0	0	0	0.5	Battle_Group_Size								100	100	1	0		1	0		Battle_Projectile_Doppler	0	0	false
false	false	Battle_IND_Magic_Big_Waaagh_Gaze_of_Mork_Launch		8	500	wh_grp_spell_big_waaagh_gaze_of_mork_launch	false	0	0	0	false	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		1	0		Battle_Projectile_Doppler	0	0	false
false	false	Battle_IND_Magic_Fire_Fireball_Impact		28	500	wh_grp_spell_fire_fireball	false	0	0	0	false	true	0.3	0.6	0	2	Battle_Group_Size	Battle_Projectile_Impact_Target							100	100	1	0		1	0			0	0	false
false	false	Battle_IND_Magic_Light_Shems_Burning_Gaze_Impact		28	500	wh_grp_spell_light_burning_gaze_impact	false	0	0	0	false	true	0.3	0.6	0	1	Battle_Group_Size	Battle_Projectile_Impact_Target							100	100	1	0		1	0			0	0	false
false	false	Battle_IND_Magic_Light_Shems_Burning_Gaze_Inflight_Start	Battle_IND_Magic_Light_Shems_Burning_Gaze_Inflight_Stop	16	300	wh_grp_spell_light_burning_gaze_inflight	false	0	0	0	false	true	0	0	0	0.5	Battle_Group_Size								100	100	1	0		1	0		Battle_Projectile_Doppler	0	0	false
false	false	Battle_IND_Magic_Light_Shems_Burning_Gaze_Launch		8	500	wh_grp_spell_light_burning_gaze_launch	false	0	0	0	false	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		1	0		Battle_Projectile_Doppler	0	0	false
false	false	Battle_IND_Magic_Lil_Waaagh_Vindictive_Inflight_Impact		28	500	wh_grp_spell_lil_waaagh_vindictive_glare_impact	false	0	0	0	false	true	0.3	0.6	0	1	Battle_Group_Size	Battle_Projectile_Impact_Target							100	100	1	0		1	0			0	0	false
false	false	Battle_IND_Magic_Lil_Waaagh_Vindictive_Launch		8	700	wh_grp_spell_lil_waaagh_vindictive_glare_launch	false	0	0	0	false	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		1	0		Battle_Projectile_Doppler	0	0	false
false	false	Battle_IND_Magic_Ruin_Warp_Lightning_Impact		28	500	wh_grp_spell_ruin_warp_lightning_impact	false	0	0	0	false	false	0.3	0.6	0	1	Battle_Group_Size	Battle_Projectile_Impact_Target							100	100	1	0		1	0			0	0	false
false	false	Battle_IND_Magic_Vampire_Gaze_Of_Nagash_Impact		28	500	wh_grp_spell_vampires_gaze_of_nagash_impact	false	0	0	0	false	true	0.3	0.6	0	1	Battle_Group_Size	Battle_Projectile_Impact_Target							100	100	1	0		1	0			0	0	false
false	false	Battle_IND_Magic_Vampire_Gaze_Of_Nagash_Inflight_Start	Battle_IND_Magic_Vampire_Gaze_Of_Nagash_Inflight_Stop	16	300	wh_grp_spell_vampires_gaze_of_nagash_inflight	false	0	0	0	false	true	0	0	0	0.5	Battle_Group_Size								100	100	1	0		1	0		Battle_Projectile_Doppler	0	0	false
false	false	Battle_IND_Magic_Vampire_Gaze_Of_Nagash_Launch		8	500	wh_grp_spell_vampires_gaze_of_nagash_launch	false	0	0	0	false	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		1	0		Battle_Projectile_Doppler	0	0	false
false	false	Battle_Group_Vocalisation_Beastmen_Charge		32	400	wh_grp_vocalisation_beastmen_charge	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size			Battle_Group_Vocalisation_Speed	Entity_Speed_Moving				20	100	1	0		5	0	Battle_Group_Azimuth		0	0	true
false	false	Battle_Group_Vocalisation_Beastmen_Melee_Play	Battle_Group_Vocalisation_Beastmen_Melee_Stop	32	400	wh_grp_vocalisation_beastmen_melee	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh2_grp_vocalisation_overlay_humanoid_gutteral	5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Beastmen_Taunting_Play	Battle_Group_Vocalisation_Beastmen_Taunting_Stop	35	400	wh_grp_vocalisation_beastmen_moving_taunt	false	0	0	0	true	true	0.3	0.6	0	0.35000002	Battle_Group_Size								100	100	1	0		5	4			0	0	false
