battle_set_piece_armies_tables	7
ai_army_tactic	approach_angle	army_emblem	army_model	army_name	deployment_zone_id	faction	is_allied_to_player	is_reinforcement_army	is_frontend_player_army	use_default_deployment_zones	is_hidden_army	should_merge_army
	270	empire_test_emblem_army_01	3463	wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_defender_3	0	wh_main_emp_empire_qb3	false	true	false	true	true	false
FALSE	0	empire_test_emblem_army_01	5224	wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_player	0	wh_main_emp_empire	false	false	true	true	false	false
	0	empire_test_emblem_army_01	3463	wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_player_ally	0	wh_main_emp_empire_qb4	true	true	false	true	true	false
	0	empire_test_emblem_army_01	3463	wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_4_defender_1	0	wh_main_emp_empire_qb1	false	false	false	true	false	false
	0	empire_test_emblem_army_01	3463	wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_4_defender_2	1	wh_main_emp_empire_qb2	false	true	false	true	false	false
	180	empire_test_emblem_army_01	3463	wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_4_defender_3	2	wh_main_emp_empire_qb3	false	true	false	true	false	false
FALSE	0	empire_test_emblem_army_01	5245	wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_4_player	0	wh_main_vmp_vampire_counts	false	false	true	true	false	false
	0	empire_test_emblem_army_01	3463	wh_dlc04_qb_vmp_vlad_von_carstein_blood_drinker_stage_4_defender_1	0	wh_main_emp_empire_qb1	false	false	false	true	false	false
	135	empire_test_emblem_army_01	3463	wh_dlc04_qb_vmp_vlad_von_carstein_blood_drinker_stage_4_defender_2	1	wh_main_emp_empire_qb2	false	true	false	true	true	false
	225	empire_test_emblem_army_01	3463	wh_dlc04_qb_vmp_vlad_von_carstein_blood_drinker_stage_4_defender_3	2	wh_main_emp_empire_qb3	false	true	false	true	true	false
FALSE	0	empire_test_emblem_army_01	5272	wh_dlc04_qb_vmp_vlad_von_carstein_blood_drinker_stage_4_player	0	wh_main_vmp_schwartzhafen	false	false	true	true	false	false
	0	empire_test_emblem_army_01	5249	wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_defender_1	0	wh_main_vmp_vampire_counts_qb1	false	false	false	true	false	false
	45	empire_test_emblem_army_01	5249	wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_defender_2	1	wh_main_vmp_vampire_counts_qb2	false	true	false	true	true	false
	230	empire_test_emblem_army_01	5249	wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_defender_3	2	wh_main_vmp_vampire_counts_qb3	false	true	false	true	true	false
FALSE	0	empire_test_emblem_army_01	5272	wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_player	0	wh_main_vmp_schwartzhafen	false	false	true	true	false	false
	0	wood_elves_test_emblem_army_01	5564	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_4_attacker	0	wh_dlc05_wef_wood_elves_qb1	false	false	false	true	false	false
	0	beastmen_test_emblem_army_01	4074	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_4_player	0	wh_dlc03_bst_beastmen	false	false	true	true	false	false
	0	empire_test_emblem_army_01	3515	wh_dlc05_qb_wef_durthu_daiths_sword_stage_3_attacker_1	0	wh_main_vmp_vampire_counts_qb1	false	false	false	true	false	false
	0	empire_test_emblem_army_01	3515	wh_dlc05_qb_wef_durthu_daiths_sword_stage_3_attacker_2	0	wh_main_vmp_vampire_counts_qb2	false	true	false	true	true	false
FALSE	0	wood_elves_test_emblem_army_01	5514	wh_dlc05_qb_wef_durthu_daiths_sword_stage_3_player	0	wh_dlc05_wef_argwylon	false	false	true	true	false	false
	0	wood_elves_test_emblem_army_01	5564	wh_dlc05_qb_wef_durthu_daiths_sword_stage_3_player_ally	1	wh_dlc05_wef_wood_elves_qb1	true	false	false	true	false	false
FALSE	0	wood_elves_test_emblem_army_01	5514	wh_dlc05_qb_wef_durthu_daiths_sword_stage_3_player_mini	0	wh_dlc05_wef_argwylon	false	false	true	true	false	false
	0	empire_test_emblem_army_01	3587	wh_dlc05_qb_wef_durthu_daiths_sword_stage_4_defender_1	0	wh_main_vmp_vampire_counts_qb1	false	false	false	true	false	false
	45	empire_test_emblem_army_01	3587	wh_dlc05_qb_wef_durthu_daiths_sword_stage_4_defender_2	0	wh_main_vmp_vampire_counts_qb2	false	true	false	true	true	false
	315	empire_test_emblem_army_01	3587	wh_dlc05_qb_wef_durthu_daiths_sword_stage_4_defender_3	0	wh_main_vmp_vampire_counts_qb3	false	true	false	true	true	false
FALSE	0	wood_elves_test_emblem_army_01	5514	wh_dlc05_qb_wef_durthu_daiths_sword_stage_4_player	0	wh_dlc05_wef_argwylon	false	false	true	true	false	false
FALSE	0	wood_elves_test_emblem_army_01	5514	wh_dlc05_qb_wef_durthu_daiths_sword_stage_4_player_mini	0	wh_dlc05_wef_argwylon	false	false	true	true	false	false
	0	beastmen_test_emblem_army_01	4036	wh_dlc05_qb_wef_grand_defense_of_the_oak_attacker_01	0	wh_dlc03_bst_beastmen_ally	false	false	false	true	false	false
	255	beastmen_test_emblem_army_01	4036	wh_dlc05_qb_wef_grand_defense_of_the_oak_attacker_02	2	wh_dlc03_bst_beastmen_qb2	false	true	false	true	false	false
	115	beastmen_test_emblem_army_01	4036	wh_dlc05_qb_wef_grand_defense_of_the_oak_attacker_03	3	wh_dlc03_bst_beastmen_qb3	false	true	false	true	false	false
	170	beastmen_test_emblem_army_01	4036	wh_dlc05_qb_wef_grand_defense_of_the_oak_attacker_04	1	wh_dlc03_bst_beastmen_qb1	false	true	false	true	false	false
	0	wood_elves_test_emblem_army_01	5560	wh_dlc05_qb_wef_grand_defense_of_the_oak_defender_1	1	wh_dlc05_wef_wood_elves_qb1	true	true	false	true	true	false
FALSE	0	wood_elves_test_emblem_army_01	4077	wh_dlc05_qb_wef_grand_defense_of_the_oak_player	0	wh_dlc05_wef_wood_elves	false	false	true	true	false	false
	0	wood_elves_test_emblem_army_01	4077	wh_dlc05_qb_wef_grand_silver_spire_player	0	wh_dlc05_wef_wood_elves	false	false	true	true	false	false
	0	beastmen_test_emblem_army_01	4074	wh_dlc05_qb_wef_mini_silver_spire_attacker_1	0	wh_dlc03_bst_beastmen	false	false	false	true	false	false
	300	beastmen_test_emblem_army_01	4036	wh_dlc05_qb_wef_mini_silver_spire_attacker_2	3	wh_dlc03_bst_beastmen_qb1	false	true	false	true	true	false
	240	beastmen_test_emblem_army_01	4036	wh_dlc05_qb_wef_mini_silver_spire_attacker_3	3	wh_dlc03_bst_beastmen_qb1	false	true	false	true	true	false
	90	beastmen_test_emblem_army_01	4036	wh_dlc05_qb_wef_mini_silver_spire_attacker_4	1	wh_dlc03_bst_beastmen_qb2	false	true	false	true	true	false
	270	beastmen_test_emblem_army_01	4036	wh_dlc05_qb_wef_mini_silver_spire_attacker_5	2	wh_dlc03_bst_beastmen_qb3	false	true	false	true	true	false
	0	wood_elves_test_emblem_army_01	4077	wh_dlc05_qb_wef_mini_silver_spire_player	0	wh_dlc05_wef_wood_elves	false	false	false	true	false	false
	0	wood_elves_test_emblem_army_01	5564	wh_dlc05_qb_wef_mini_silver_spire_player_ally	1	wh_dlc05_wef_wood_elves_qb1	true	false	false	true	false	false
	0	wood_elves_test_emblem_army_01	5564	wh_dlc05_qb_wef_orion_the_cloak_of_isha_stage_3_defender_1	0	wh_dlc05_wef_wood_elves_qb1	false	false	false	true	false	false
FALSE	0	wood_elves_test_emblem_army_01	4077	wh_dlc05_qb_wef_orion_the_cloak_of_isha_stage_3_player	0	wh_dlc05_wef_wood_elves	false	false	true	true	false	false
FALSE	0	wood_elves_test_emblem_army_01	4077	wh_dlc05_qb_wef_orion_the_cloak_of_isha_stage_3_player_mini	0	wh_dlc05_wef_wood_elves	false	false	true	true	false	false
	0	beastmen_test_emblem_army_01	4036	wh_dlc05_qb_wef_orion_the_horn_of_the_wild_stage_3_defender_1	0	wh_dlc03_bst_beastmen_qb1	false	false	false	true	false	false
	45	beastmen_test_emblem_army_01	4036	wh_dlc05_qb_wef_orion_the_horn_of_the_wild_stage_3_defender_2	0	wh_dlc03_bst_beastmen_qb2	false	true	false	true	true	false
FALSE	0	wood_elves_test_emblem_army_01	4077	wh_dlc05_qb_wef_orion_the_horn_of_the_wild_stage_3_player	0	wh_dlc05_wef_wood_elves	false	false	true	true	false	false
FALSE	0	wood_elves_test_emblem_army_01	4077	wh_dlc05_qb_wef_orion_the_horn_of_the_wild_stage_3_player_mini	0	wh_dlc05_wef_wood_elves	false	false	true	true	false	false
	0	wood_elves_test_emblem_army_01	4061	wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_attacker_1	0	wh_dlc05_wef_wood_elves_qb1	false	false	false	true	false	false
	90	wood_elves_test_emblem_army_01	4061	wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_attacker_2	0	wh_dlc05_wef_wood_elves_qb2	false	true	false	true	true	false
	270	wood_elves_test_emblem_army_01	4061	wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_attacker_3	0	wh_dlc05_wef_wood_elves_qb2	false	true	false	true	true	false
FALSE	0	wood_elves_test_emblem_army_01	4077	wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_player	0	wh_dlc05_wef_wood_elves	false	false	true	true	false	false
FALSE	0	wood_elves_test_emblem_army_01	4077	wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_player_mini	0	wh_dlc05_wef_wood_elves	false	false	true	true	false	false
	0	greenskins_test_emblem_army_01	5226	wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_defender_1	0	wh_main_grn_greenskins_qb1	false	false	false	true	false	false
	270	greenskins_test_emblem_army_01	5226	wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_defender_2	1	wh_main_grn_greenskins_qb2	false	true	false	true	true	false
	180	greenskins_test_emblem_army_01	5226	wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_defender_3	2	wh_main_grn_greenskins_qb3	false	true	false	true	true	false
	90	greenskins_test_emblem_army_01	5226	wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_defender_4	1	wh_main_grn_greenskins_qb2	false	true	false	true	true	false
FALSE	0	dwarfs_test_emblem_army_01	5213	wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_player	0	wh_main_dwf_karak_izor	false	false	true	true	false	false
	0	greenskins_test_emblem_army_01	3355	wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_defender_1	0	wh_main_grn_greenskins_qb1	false	false	false	true	false	false
	180	greenskins_test_emblem_army_01	3355	wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_defender_2	1	wh_main_grn_greenskins_qb2	false	true	false	true	false	false
	0	greenskins_test_emblem_army_01	3355	wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_defender_2_back	1	wh_main_grn_greenskins_qb2	false	true	false	true	false	false
	90	greenskins_test_emblem_army_01	3355	wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_defender_3	2	wh_main_grn_greenskins_qb3	false	true	false	true	false	false
FALSE	0	dwarfs_test_emblem_army_01	5213	wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_player	0	wh_main_dwf_karak_izor	false	false	true	true	false	false
	0	dwarfs_test_emblem_army_01	3447	wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_player_ally	1	wh_main_dwf_dwarfs_qb2	true	false	false	true	false	false
	0	dwarfs_test_emblem_army_01	3447	wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_3_defender_1	0	wh_main_dwf_dwarfs_qb1	false	false	false	true	false	false
FALSE	0	greenskins_test_emblem_army_01	5235	wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_3_player	0	wh_main_grn_crooked_moon	false	false	true	true	false	false
	0	dwarfs_test_emblem_army_01	3447	wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_5_defender_1	0	wh_main_dwf_dwarfs_qb1	false	false	false	true	false	false
	0	dwarfs_test_emblem_army_01	3447	wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_5_defender_2	0	wh_main_dwf_dwarfs_qb2	false	true	false	true	false	false
FALSE	0	greenskins_test_emblem_army_01	5235	wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_5_player	0	wh_main_grn_crooked_moon	false	false	true	true	false	false
	0	greenskins_test_emblem_army_01	3614	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_defender_1	0	wh_main_grn_greenskins_qb1	false	false	false	true	false	false
	45	greenskins_test_emblem_army_01	3614	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_defender_2	1	wh_main_grn_greenskins_qb2	false	true	false	true	true	false
FALSE	0	greenskins_test_emblem_army_01	5273	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_player	0	wh_main_grn_orcs_of_the_bloody_hand	false	false	true	true	false	false
	0	empire_test_emblem_army_01	3463	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_1	0	wh_main_emp_empire_qb1	false	false	false	true	false	false
	180	empire_test_emblem_army_01	3463	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_2	0	wh_main_emp_empire_qb2	false	true	false	true	false	false
FALSE	0	greenskins_test_emblem_army_01	5273	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_player	0	wh_main_grn_orcs_of_the_bloody_hand	false	false	true	true	false	false
	0	greenskins_test_emblem_army_01	3614	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_defender_1	0	wh_main_grn_greenskins_qb1	false	false	false	true	false	false
	0	greenskins_test_emblem_army_01	4113	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_defender_2	1	wh_main_grn_greenskins_qb2	false	true	false	true	true	false
	180	greenskins_test_emblem_army_01	4113	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_defender_3	1	wh_main_grn_greenskins_qb3	false	true	false	true	true	false
FALSE	0	greenskins_test_emblem_army_01	5273	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_player	0	wh_main_grn_orcs_of_the_bloody_hand	false	false	true	true	false	false
	0	bretonnia_test_emblem_army_01	3194	wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_defender_1	0	wh_main_brt_bretonnia_qb1	false	false	false	true	false	false
	0	empire_test_emblem_army_01	3298	wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_defender_2	0	wh_main_emp_empire_qb1	false	false	false	true	false	false
	0	bretonnia_test_emblem_army_01	3194	wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_player	0	wh_main_brt_bordeleaux	false	false	true	true	false	false
	340	greenskins_test_emblem_army_01	5235	wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_1	0	wh_main_grn_greenskins_qb1	false	false	false	true	false	false
	230	greenskins_test_emblem_army_01	3969	wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_2	0	wh_main_grn_greenskins_qb2	false	true	false	true	true	false
	30	greenskins_test_emblem_army_01	5273	wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_3	0	wh_main_grn_greenskins_qb3	false	true	false	true	true	false
	30	greenskins_test_emblem_army_01	3179	wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_4	0	wh_main_grn_greenskins_qb4	false	true	false	true	true	false
	250	bretonnia_test_emblem_army_01	3194	wh_dlc07_qb_brt_errantry_war_badlands_stage_1_knights_errant	1	wh_main_brt_bretonnia_qb1	true	true	false	true	true	false
	180	bretonnia_test_emblem_army_01	5212	wh_dlc07_qb_brt_errantry_war_badlands_stage_1_peasants	1	wh_main_brt_bretonnia_qb2	true	false	false	true	false	false
	0	bretonnia_test_emblem_army_01	3244	wh_dlc07_qb_brt_errantry_war_badlands_stage_1_player	0	wh_main_brt_bretonnia	false	false	true	true	false	false
	0	chaos_test_emblem_army_01	3431	wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_1	1	wh_main_chs_chaos_qb1	false	false	false	true	false	false
	0	chaos_test_emblem_army_01	3932	wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_2	0	wh_main_chs_chaos_qb2	false	false	false	true	false	false
	0	chaos_test_emblem_army_01	3920	wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_3	0	wh_main_chs_chaos_qb3	false	true	false	true	true	false
	0	chaos_test_emblem_army_01	3925	wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_4	0	wh_main_chs_chaos_separatists	false	true	false	true	true	false
	0	bretonnia_test_emblem_army_01	3194	wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_knights_errant	1	wh_main_brt_bretonnia_qb1	true	false	false	true	false	false
	180	bretonnia_test_emblem_army_01	5212	wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_peasants	1	wh_main_brt_bretonnia_qb2	true	true	false	true	true	false
	0	bretonnia_test_emblem_army_01	3244	wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_player	0	wh_main_brt_bretonnia	false	false	true	true	false	false
	0	chaos_test_emblem_army_01	3509	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_1	0	wh_main_nor_norsca_qb1	false	false	false	true	false	false
	45	chaos_test_emblem_army_01	5302	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_2	1	wh_main_nor_norsca_qb2	false	true	false	true	true	false
	315	chaos_test_emblem_army_01	5307	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_3	2	wh_main_nor_norsca_qb3	false	true	false	true	true	false
	0	bretonnia_test_emblem_army_01	5480	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_player	0	wh_main_brt_carcassonne	false	false	true	true	false	false
	0	greenskins_test_emblem_army_01	3355	wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_attacker_1	0	wh_main_grn_greenskins_qb1	false	false	false	true	false	false
	0	greenskins_test_emblem_army_01	5226	wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_attacker_2	0	wh_main_grn_greenskins_qb2	false	false	false	true	false	false
	0	greenskins_test_emblem_army_01	5226	wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_attacker_2_reinforcements	0	wh_main_grn_greenskins_qb3	false	true	false	true	false	false
	0	bretonnia_test_emblem_army_01	3244	wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_player	0	wh_main_brt_bretonnia	false	false	true	true	false	false
	90	beastmen_test_emblem_army_01	4036	wh_dlc08_qb_bst_final_battle_reinforcement	1	wh_dlc03_bst_beastmen_qb1	false	true	false	true	true	false
	0	chaos_test_emblem_army_01	3440	wh_dlc08_qb_chs_final_battle_khorne	0	wh_dlc08_chs_chaos_challenger_khorne_qb	false	false	false	true	false	false
	0	chaos_test_emblem_army_01	3440	wh_dlc08_qb_chs_final_battle_nurgle	0	wh_dlc08_chs_chaos_challenger_nurgle_qb	false	false	false	true	false	false
	0	chaos_test_emblem_army_01	3440	wh_dlc08_qb_chs_final_battle_slaanesh	0	wh_dlc08_chs_chaos_challenger_slaanesh_qb	false	false	false	true	false	false
	0	chaos_test_emblem_army_01	3925	wh_dlc08_qb_chs_final_battle_tzeentch	0	wh_dlc08_chs_chaos_challenger_tzeentch_qb	false	false	false	true	false	false
	270	norsca_test_emblem_army_01	3509	wh_dlc08_qb_nor_final_battle_reinforcement	2	wh_main_nor_norsca_qb1	false	true	false	true	true	false
	0	chaos_test_emblem_army_01	5448	wh_dlc08_qb_nor_monster_hunt_0	0	wh_main_nor_norsca_qb1	false	false	false	true	false	false
	0	chaos_test_emblem_army_01	5448	wh_dlc08_qb_nor_monster_hunt_0_reinforcement_left	0	wh_main_nor_norsca_qb2	false	true	false	true	true	false
	180	chaos_test_emblem_army_01	5448	wh_dlc08_qb_nor_monster_hunt_0_reinforcement_right	0	wh_main_nor_norsca_qb3	false	true	false	true	true	false
	0	beastmen_test_emblem_army_01	993567566	wh_dlc08_qb_nor_monster_hunt_1	0	wh_dlc03_bst_beastmen_qb1	false	false	false	true	false	false
	0	dark_elves_test_emblem_army_01	5448	wh_dlc08_qb_nor_monster_hunt_10	0	wh2_main_def_dark_elves_qb1	false	false	false	true	false	false
	340	greenskins_test_emblem_army_01	5448	wh_dlc08_qb_nor_monster_hunt_10_reinforcement	0	wh_dlc03_bst_beastmen_qb1	false	true	false	true	true	false
	0	skaven_test_emblem_army_01	5448	wh_dlc08_qb_nor_monster_hunt_11	0	wh2_main_skv_skaven_qb1	false	false	false	true	false	false
	180	beastmen_test_emblem_army_01	993567566	wh_dlc08_qb_nor_monster_hunt_1_reinforcement	1	wh_dlc03_bst_beastmen_qb2	false	true	false	true	true	false
	0	chaos_test_emblem_army_01	5448	wh_dlc08_qb_nor_monster_hunt_2	0	wh_main_chs_chaos_qb1	false	false	false	true	false	false
	0	greenskins_test_emblem_army_01	5448	wh_dlc08_qb_nor_monster_hunt_3	0	wh_main_grn_greenskins_qb1	false	false	false	true	false	false
	0	greenskins_test_emblem_army_01	5448	wh_dlc08_qb_nor_monster_hunt_3_reinforcement	0	wh_main_grn_greenskins_qb2	false	true	false	true	false	false
	0	greenskins_test_emblem_army_01	5448	wh_dlc08_qb_nor_monster_hunt_4	0	wh_main_grn_greenskins_qb1	false	false	false	true	false	false
	0	wood_elves_test_emblem_army_01	5448	wh_dlc08_qb_nor_monster_hunt_5	0	wh_dlc05_wef_wood_elves_qb1	false	false	false	true	false	false
	0	wood_elves_test_emblem_army_01	5448	wh_dlc08_qb_nor_monster_hunt_5_reinforcement	0	wh_dlc05_wef_wood_elves_qb2	false	true	false	true	true	false
	0	chaos_test_emblem_army_01	5448	wh_dlc08_qb_nor_monster_hunt_6_ally	1	wh_main_nor_norsca_qb1	true	false	false	true	true	false
	0	dwarfs_test_emblem_army_01	3447	wh_dlc08_qb_nor_monster_hunt_6_enemy	0	wh_main_dwf_dwarfs_qb1	false	false	false	true	false	false
	270	dwarfs_test_emblem_army_01	3447	wh_dlc08_qb_nor_monster_hunt_6_reinforcement	1	wh_main_dwf_dwarfs_qb2	false	true	false	true	true	false
	0	empire_test_emblem_army_01	5448	wh_dlc08_qb_nor_monster_hunt_7	0	wh_main_vmp_vampire_counts_qb1	false	false	false	true	false	false
	0	high_elves_test_emblem_army_01	5448	wh_dlc08_qb_nor_monster_hunt_8	0	wh2_main_hef_high_elves_qb1	false	false	false	true	false	false
	90	high_elves_test_emblem_army_01	5448	wh_dlc08_qb_nor_monster_hunt_8_reinforcement	0	wh2_main_hef_high_elves_qb2	false	true	false	true	true	false
	270	high_elves_test_emblem_army_01	5448	wh_dlc08_qb_nor_monster_hunt_8_reinforcement_2	0	wh2_main_hef_high_elves_qb3	false	true	false	true	true	false
	180	lizardmen_test_emblem_army_01	5448	wh_dlc08_qb_nor_monster_hunt_9	0	wh2_main_lzd_lizardmen_qb1	false	false	false	true	false	false
	270	lizardmen_test_emblem_army_01	5448	wh_dlc08_qb_nor_monster_hunt_9_initial	0	wh2_main_lzd_lizardmen_qb3	false	true	false	true	true	false
	0	lizardmen_test_emblem_army_01	5448	wh_dlc08_qb_nor_monster_hunt_9_reinforcement	0	wh2_main_lzd_lizardmen_qb2	false	true	false	true	true	false
	0	norsca_test_emblem_army_01	231829020	wh_dlc08_qb_nor_throgg_final_battle_army	0	wh_dlc08_nor_norsca	false	false	true	true	false	false
	0	norsca_test_emblem_army_01	231829020	wh_dlc08_qb_nor_throgg_monster_hunt_army	0	wh_dlc08_nor_wintertooth	false	false	true	true	false	false
	0	norsca_test_emblem_army_01	231829020	wh_dlc08_qb_nor_throgg_monster_hunt_army_high	0	wh_dlc08_nor_wintertooth	false	false	true	true	false	false
	0	norsca_test_emblem_army_01	231829020	wh_dlc08_qb_nor_throgg_monster_hunt_army_low	0	wh_dlc08_nor_wintertooth	false	false	true	true	false	false
	0	dwarfs_test_emblem_army_01	3447	wh_dlc08_qb_nor_throgg_wintertooth_crown_defender_1	0	wh_main_dwf_dwarfs_qb1	false	false	false	true	false	false
	335	dwarfs_test_emblem_army_01	3447	wh_dlc08_qb_nor_throgg_wintertooth_crown_defender_2	0	wh_main_dwf_dwarfs_qb2	false	true	false	true	true	false
	90	dwarfs_test_emblem_army_01	3447	wh_dlc08_qb_nor_throgg_wintertooth_crown_defender_3	0	wh_main_dwf_dwarfs_qb3	false	true	false	true	true	false
	355	dwarfs_test_emblem_army_01	3447	wh_dlc08_qb_nor_throgg_wintertooth_crown_defender_4	0	wh_main_dwf_dwarfs_qb2	false	true	false	true	true	false
	145	dwarfs_test_emblem_army_01	3447	wh_dlc08_qb_nor_throgg_wintertooth_crown_defender_5	0	wh_main_dwf_dwarfs_qb2	false	true	false	true	true	false
	0	norsca_test_emblem_army_01	231829020	wh_dlc08_qb_nor_throgg_wintertooth_crown_player	0	wh_dlc08_nor_wintertooth	false	false	true	true	false	false
FALSE	0	norsca_test_emblem_army_01	849953745	wh_dlc08_qb_nor_wulfrik_final_battle_army	0	wh_dlc08_nor_norsca	false	false	true	true	false	false
	0	norsca_test_emblem_army_01	849953745	wh_dlc08_qb_nor_wulfrik_monster_hunt_army	0	wh_dlc08_nor_norsca	false	false	true	true	false	false
	0	norsca_test_emblem_army_01	849953745	wh_dlc08_qb_nor_wulfrik_monster_hunt_army_high	0	wh_dlc08_nor_norsca	false	false	true	true	false	false
	0	norsca_test_emblem_army_01	849953745	wh_dlc08_qb_nor_wulfrik_monster_hunt_army_low	0	wh_dlc08_nor_norsca	false	false	true	true	false	false
	0	bretonnia_test_emblem_army_01	3194	wh_dlc08_qb_nor_wulfrik_sword_of_torgald_defender_1	0	wh_main_brt_bretonnia_qb1	false	false	false	true	false	false
	60	bretonnia_test_emblem_army_01	3194	wh_dlc08_qb_nor_wulfrik_sword_of_torgald_defender_2	0	wh_main_brt_bretonnia_qb2	false	true	false	true	true	false
	270	bretonnia_test_emblem_army_01	3194	wh_dlc08_qb_nor_wulfrik_sword_of_torgald_defender_3	0	wh_main_brt_bretonnia_qb2	false	true	false	true	true	false
	270	bretonnia_test_emblem_army_01	3194	wh_dlc08_qb_nor_wulfrik_sword_of_torgald_defender_4	0	wh_main_brt_bretonnia_qb3	false	true	false	true	true	false
	360	bretonnia_test_emblem_army_01	3194	wh_dlc08_qb_nor_wulfrik_sword_of_torgald_defender_5	0	wh_main_brt_bretonnia_qb3	false	true	false	true	true	false
	0	norsca_test_emblem_army_01	849953745	wh_dlc08_qb_nor_wulfrik_sword_of_torgald_player	0	wh_dlc08_nor_norsca	false	false	true	true	false	false
	0	greenskins_test_emblem_army_01	3579	wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_1	0	wh_main_grn_greenskins_qb1	false	false	false	true	false	false
	170	greenskins_test_emblem_army_01	3579	wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_2	0	wh_main_grn_greenskins_qb2	false	true	false	true	false	false
