special_ability_phases_tables	33
duration	effect_type	id	requested_stance	unbreakable	cant_move	freeze_fatigue	fatigue_change_ratio	inspiration_aura_range_mod	ability_recharge_change	hp_change_frequency	heal_amount_duplicate	damage_chance	damage_amount	max_damaged_entities	heal_amount	resurrect	mana_regen_mod	mana_max_depletion_mod	imbue_magical	imbue_ignition	imbue_contact	phase_display	phase_audio	recharge_time	is_hidden_in_ui	affects_allies	affects_enemies	replenish_ammo	composite_scene_group
-1	positive	wh2_main_item_passive_shadow_magnet_trinket		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_defence_passive		-1	false	true	true	0	
-1	negative	wh2_main_item_passive_shield_of_distraction		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_attack_passive		-1	false	true	true	0	
-1	negative	wh2_main_item_passive_shield_of_ghrond		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_attack_passive		-1	false	true	true	0	
-1	positive	wh2_main_item_passive_sunburst_standard_of_hexoatl		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_defence_passive		-1	false	true	true	0	
-1	negative	wh2_main_item_passive_supreme_spellshield		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	-6	false	0		wh_main_generic_debuff_attack_passive		-1	false	true	true	0	
1.1	positive	wh2_main_item_passive_the_book_of_the_phoenix		false	false	false	0	0	0	1	624	0	0	-1	624	false	0	0	false	0		wh2_main_unit_passive_rebirth		-1	false	true	true	0	
-1	positive	wh2_main_item_passive_war_drum_of_xahutec		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_morale_attack_passive		-1	false	true	true	0	
-1	negative	wh2_main_item_passive_warp_shard_armour		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_defence_passive		-1	false	true	true	0	
-1	negative	wh2_main_item_passive_warpstone_armour		false	false	false	0	0	0	0.5	0	0.15	2	9	0	false	0	0	false	0		wh_main_hero_abilities_accusation		-1	false	true	true	0	
28	positive	wh2_main_lord_abilities_feint_and_reposte		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1	false	true	true	0	
9	positive	wh2_main_lord_abilities_potion_of_charoi		false	false	false	0	0	30	0.5	24	0	0	-1	24	false	0	0	false	0		wh2_main_abilities_potion_of_charoi	wh_ability_positive	-1	false	true	true	0	
20	positive	wh2_main_lord_abilities_sacred_spawning_of_xhotl		false	false	false	-0.18	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_ward_save_all	wh2_main_ability_amulet_of_itzl	-1	false	true	true	0	
36	negative	wh2_main_lord_abilities_trophy_heads		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_attack	wh_ability_negative	-1	false	true	true	0	
-1	negative	wh2_main_lord_passive_enchanting_beauty		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_attack_passive		-1	false	true	true	0	
-1	positive	wh2_main_lord_passive_glamour_of_hoeth		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_defence_morale_passive		-1	false	true	true	0	
-1	positive	wh2_main_lord_passive_kindle_the_fury		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_passive		-1	false	true	true	0	
-1	positive	wh2_main_lord_passive_strength_through_spite		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_passive		-1	false	true	true	0	
8	negative	wh2_main_lore_passive_musk_of_fear		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
10	negative	wh2_main_lore_passive_plague_rash		false	false	false	0.09	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
9	positive	wh2_main_lore_passive_shield_of_saphery		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
18	negative	wh2_main_lore_passive_spiteful_conjuration		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
18	positive	wh2_main_mount_abilities_unholy_clamour		false	false	false	-0.18	0	0	0	0	0	0	-1	0	false	0	0	false	0			wh2_ability_unholy_clamour	-1	false	true	true	0	
-1	negative	wh2_main_mount_passive_billowing_death		false	false	false	0	0	0	1	0	1	3	5	0	false	0	0	false	0		wh2_main_mount_passive_billowing_death		-1	false	true	true	0	
-1	positive	wh2_main_mount_passive_wall_of_unholy_sound		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_passive		-1	false	true	true	0	
30	positive	wh2_main_spell_bound_black_staff		false	false	false	0	0	0	3	0	0.75	50	1	0	false	0.3	20	false	0		wh2_main_generic_buff_wom_banner	wh_ability_positive_banner	-1	false	true	true	0	
19	positive	wh2_main_spell_bound_embers_of_the_phoenix		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	true	10		wh_main_spell_fire_flaming_sword_of_rhuin	wh_ability_positive	-1	false	true	true	0	
10	positive	wh2_main_spell_bound_radiant_gem_of_hoeth		false	false	false	0	0	0	0.5	24	0	0	0	24	false	0	0	false	0		wh2_main_spell_high_magic_apothesis	wh2_main_spell_high_magic_apotheosis	-1	false	true	true	0	
22	negative	wh2_main_spell_bound_ring_of_corin		false	false	false	0	0	30	2	0	0.6	144	1	0	false	0	0	false	0		wh2_main_spell_high_magic_arcane_unforgiving	wh2_main_spell_high_magic_arcane_unforging	-1	false	true	true	0	
22	positive	wh2_main_spell_bound_the_seerstaff_of_saphery		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh2_main_spell_high_magic_hand_of_glory	wh2_main_spell_high_magic_hand_of_glory	-1	false	true	true	0	
31	negative	wh2_main_spell_bound_whip_of_agony		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh2_main_spell_dark_magic_word_of_pain	wh_main_spell_dark_magic_word_of_pain	-1	false	true	true	0	
20	negative	wh2_main_spell_dark_magic_chillwind		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
20	negative	wh2_main_spell_dark_magic_chillwind_upgraded		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
30	positive	wh2_main_spell_dark_magic_power_of_darkness		false	false	false	0	0	0	3	0	0.75	50	1	0	false	0.6	30	false	0		wh2_main_spell_dark_magic_power_of_darkness	wh_main_spell_dark_magic_power_of_darkness	-1	false	true	true	0	
12	negative	wh2_main_spell_dark_magic_soul_stealer		false	false	false	0	0	0	2	0	0.6	144	1	0	false	0	0	false	0		wh2_main_spell_dark_magic_soul_stealer	wh_main_spell_dark_magic_soul_stealer	-1	false	true	true	0	
12	positive	wh2_main_spell_dark_magic_soul_stealer_miscast		false	false	false	0	0	0	0.5	24	0	0	0	24	false	0	0	false	0			wh_main_spell_dark_magic_soul_stealer	-1	false	true	true	0	
40	negative	wh2_main_spell_dark_magic_word_of_pain		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh2_main_spell_dark_magic_word_of_pain	wh_main_spell_dark_magic_word_of_pain	-1	false	true	true	0	
40	negative	wh2_main_spell_dark_magic_word_of_pain_upgraded		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh2_main_spell_dark_magic_word_of_pain	wh_main_spell_dark_magic_word_of_pain	-1	false	true	true	0	
10	positive	wh2_main_spell_high_magic_apotheosis		false	false	false	0	0	0	0.5	24	0	0	0	24	false	0	0	false	0		wh2_main_spell_high_magic_apothesis	wh2_main_spell_high_magic_apotheosis	-1	false	true	true	0	
22	negative	wh2_main_spell_high_magic_arcane_unforging		false	false	false	0	0	30	2	0	0.6	144	1	0	false	0	0	false	0		wh2_main_spell_high_magic_arcane_unforgiving	wh2_main_spell_high_magic_arcane_unforging	-1	false	true	true	0	
22	negative	wh2_main_spell_high_magic_arcane_unforging_upgraded		false	false	false	0	0	45	2	0	0.6	144	1	0	false	0	0	false	0		wh2_main_spell_high_magic_arcane_unforgiving	wh2_main_spell_high_magic_arcane_unforging	-1	false	true	true	0	
29	positive	wh2_main_spell_high_magic_hand_of_glory		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh2_main_spell_high_magic_hand_of_glory	wh2_main_spell_high_magic_hand_of_glory	-1	false	true	true	0	
29	positive	wh2_main_spell_high_magic_hand_of_glory_upgraded		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh2_main_spell_high_magic_hand_of_glory	wh2_main_spell_high_magic_hand_of_glory	-1	false	true	true	0	
11	negative	wh2_main_spell_high_magic_tempest		false	false	false	0	0	0	1	0	1	40	2	0	false	0	0	false	0		wh2_main_spell_high_magic_tempest		-1	false	true	true	0	
22	negative	wh2_main_spell_high_magic_tempest_upgraded		false	false	false	0	0	0	1	0	1	40	2	0	false	0	0	false	0		wh2_main_spell_high_magic_tempest		-1	false	true	true	0	
22	positive	wh2_main_spell_plague_bless_with_filth		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0	wh_main_unit_contact_poison	wh2_main_spell_plague_bless_with_filth	wh2_main_spell_plague_bless_with_filth	-1	false	true	true	0	
44	positive	wh2_main_spell_plague_bless_with_filth_upgraded		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0	wh_main_unit_contact_poison	wh2_main_spell_plague_bless_with_filth	wh2_main_spell_plague_bless_with_filth	-1	false	true	true	0	
50	negative	wh2_main_spell_plague_wither		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh2_main_spell_plague_wither	wh2_main_spell_plague_wither	-1	false	true	true	0	
50	negative	wh2_main_spell_plague_wither_upgraded		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh2_main_spell_plague_wither	wh2_main_spell_plague_wither	-1	false	true	true	0	
28	positive	wh2_main_spell_ruin_death_frenzy		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh2_main_spell_ruin_death_frenzy	wh_main_spell_ruin_death_frenzy	-1	false	true	true	0	
14	negative	wh2_main_spell_ruin_howling_warpgale		false	true	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh2_main_spell_ruin_howling_warpgale	wh_main_spell_ruin_howling_warpgale	-1	false	true	true	0	
28	negative	wh2_main_spell_ruin_howling_warpgale_upgraded		false	true	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh2_main_spell_ruin_howling_warpgale	wh_main_spell_ruin_howling_warpgale	-1	false	true	true	0	
41	positive	wh2_main_spell_ruin_skitterleap		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh2_main_spell_ruin_skitterleap	wh_main_spell_ruin_skitterleap	-1	false	true	true	0	
82	positive	wh2_main_spell_ruin_skitterleap_upgraded		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh2_main_spell_ruin_skitterleap	wh_main_spell_ruin_skitterleap	-1	false	true	true	0	
67	positive	wh2_main_unit_abilities_concealment_bombs		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh2_main_unit_abilities_concealment_bombs	wh2_main_unit_abilities_concealment_bombs	-1	false	true	true	0	
62	positive	wh2_main_unit_abilities_fury_of_khaine		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1	false	true	true	0	
-1	positive	wh2_main_unit_abilities_hidden_blade		false	false	false	0	0	0	1	0	0	0	0	0	false	0	0	false	0				-1	true	true	true	0	
26	positive	wh2_main_unit_abilities_revivification_crystal		false	false	false	0	0	0	0.5	12	0	0	-1	12	true	0	0	false	0		wh_main_spell_vampires_invocation_of_nehek	wh_ability_positive	-1	false	true	true	0	
1	positive	wh2_main_unit_contact_healing_heavy		true	false	false	0	0	0	1	960	0	0	-1	960	false	0	0	false	0		wh_main_generic_hp_regen_passive		10	false	true	false	0	
1	positive	wh2_main_unit_contact_healing_light		false	false	false	0	0	0	1	240	0	0	-1	240	false	0	0	false	0		wh_main_generic_hp_regen_passive		5	false	true	false	0	
3	negative	wh2_main_unit_contact_kill_self		false	false	false	0	0	0	0.5	0	1	1000	-1	0	false	0	0	false	0				-1	false	true	true	0	
20	negative	wh2_main_unit_contact_noxious_breath		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0				-1	false	true	true	0	
10	negative	wh2_main_unit_contact_plague_monk_censer_morale		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
3	negative	wh2_main_unit_contact_souls		false	false	false	0	0	0	0.5	0	0.18	6	18	0	false	0	0	false	0		wh_main_unit_contact_souls	wh2_main_spell_high_magic_soul_quench_tail	-1	true	true	true	0	
35	negative	wh2_main_unit_contact_weeping_blade		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh2_main_unit_contact_weeping_blade	wh_ability_negative_banner	-1	false	true	true	0	
15	negative	wh2_main_unit_contact_witch_elf_poison		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0				-1	false	true	true	0	
1	positive	wh2_main_unit_passive_another_takes_its_place		false	false	false	0	0	0	1	568	0	0	-1	568	false	0	0	false	0		wh2_main_unit_passive_another_takes_its_place		-1	false	true	true	0	
-1	positive	wh2_main_unit_passive_attuned_to_magic		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	true	0		wh_main_generic_debuff_attack_passive		-1	false	true	true	0	
-1	negative	wh2_main_unit_passive_blizzard_aura		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_generic_debuff_attack_passive		-1	false	true	true	0	
-1	positive	wh2_main_unit_passive_bloodshield_of_khaine		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_defence_passive		-1	false	true	true	0	
-1	positive	wh2_main_unit_passive_martial_mastery		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh2_main_unit_passive_martial_prowess		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	negative	wh2_main_unit_passive_primal_instincts		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
2	positive	wh2_main_unit_passive_rebirth	rebirth	false	false	false	0	0	0	1	1248	0	0	-1	1248	false	0	0	false	0		wh2_main_unit_passive_rebirth		5	false	true	true	0	
1	positive	wh2_main_unit_passive_rebirth_buffer		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
0.5	negative	wh2_main_unit_passive_rebirth_miscast		false	false	false	0	0	0	0.1	0	1	1248	1	0	false	0	0	false	0		wh2_main_rebirth_miscast		-1	false	true	true	0	
-1	positive	wh2_main_unit_passive_scurry_away		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh2_main_generic_buff_speed_passive		-1	false	true	true	0	
15	negative	wh2_main_unit_passive_snare_net		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_dlc05_ability_pray_of_anath_raema	wh2_main_unit_abilities_snare_net	90	false	true	true	0	
-1	positive	wh2_main_unit_passive_strength_in_numbers		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
2	positive	wh2_main_unit_passive_too_horrible_to_die		false	false	false	0	0	0	1	1248	0	0	-1	1248	false	0	0	false	0		wh2_main_unit_passive_rebirth		-1	false	true	true	0	
62	negative	wh2_main_unit_passive_unbinding_clanrats		false	false	false	0	0	0	1	0	1	4	1	0	false	0	0	false	0		wh2_main_bound_entity_energy_rat		-1	false	true	true	0	
62	negative	wh2_main_unit_passive_unbinding_clanrats_small		false	false	false	0	0	0	1	0	1	4	1	0	false	0	0	false	0		wh2_main_bound_entity_energy_rat		-1	false	true	true	0	
73	negative	wh2_main_unit_passive_unbinding_great_eagle		false	false	false	0	0	0	1	0	1	4	1	0	false	0	0	false	0		wh2_main_bound_entity_energy_eagle		-1	false	true	true	0	
68	negative	wh2_main_unit_passive_unbinding_plague_monks		false	false	false	0	0	0	1	0	1	4	1	0	false	0	0	false	0		wh_main_bound_entity_energy_small		-1	false	true	true	0	
94	negative	wh2_main_unit_passive_unbinding_skaven_slaves		false	false	false	0	0	0	1	0	1	4	1	0	false	0	0	false	0		wh_main_bound_entity_energy_small		-1	false	true	true	0	
115	negative	wh2_main_unit_passive_unbinding_skink_priest		false	false	false	0	0	0	1	0	1	4	1	0	false	0	0	false	0		wh_main_bound_entity_energy_small		-1	false	true	true	0	
36	positive	wh2_main_weapon_abilities_dwarf_gouger		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1	false	true	true	0	
38	positive	wh2_main_weapon_abilities_hydra_blade		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1	false	true	true	0	
46	positive	wh2_main_weapon_abilities_sword_of_teclis		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack	wh_ability_negative	-1	false	true	true	0	
17	negative	wh2_main_weapon_abilities_web_of_shadows		false	false	false	0	0	0	2	0	0.6	144	1	0	false	0	0	false	0		wh_main_hero_abilities_accusation	wh_ability_negative	-1	false	true	true	0	
7	negative	wh2_main_weapon_bound_winged_staff		false	false	false	0	0	0	1	0	0.15	18	6	0	false	0	0	false	0		wh_dlc03_spell_beast_flock_of_doom	wh_dlc03_spell_beasts_flock_of_doom	-1	false	true	true	0	
-1	negative	wh2_main_weapon_passive_chillblade		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_attack_passive		-1	false	true	true	0	
15	negative	wh2_main_weapon_passive_destroyer		false	false	false	0	0	15	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_attack_passive		90	false	true	true	0	
-1	negative	wh2_main_weapon_passive_heartrender_and_the_darksword		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_attack_passive		-1	false	true	true	0	
-1	positive	wh_dlc01_banner_passive_blasted_standard		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_generic_buff_defence_passive		-1	false	true	true	0	
-1	positive	wh_dlc01_item_passive_helm_of_many_eyes		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_generic_buff_defence_attack_passive		-1	false	true	true	0	
-1	positive	wh_dlc01_item_passive_the_crown_of_domination		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_morale_passive		-1	false	true	true	0	
86	negative	wh_dlc01_unit_passive_unbinding_chaos_spawn		false	false	false	0	0	0	1	0	1	4	1	0	false	0	0	false	0		wh_main_bound_entity_energy_small		-1	false	true	true	0	
43	positive	wh_dlc01_weapon_abilities_starcrusher		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	false	true	true	0	
11	positive	wh_dlc01_weapon_abilities_sword_of_change		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	false	true	true	0	
39	positive	wh_dlc01_weapon_abilities_the_slayer_of_kings		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	false	true	true	0	
-1	positive	wh_dlc01_weapon_passive_auric_armour		false	false	false	0	0	0	0.5	4	0	0	0	4	false	0	0	false	0		wh_main_generic_hp_regen_passive		-1	false	true	true	0	
-1	positive	wh_dlc02_unit_passive_the_flag_of_blood_keep		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	negative	wh_dlc03_banner_passive_manbane_standard		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_generic_buff_morale_passive		-1	false	true	true	0	
-1	positive	wh_dlc03_banner_passive_slug_skin		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0	wh_main_unit_contact_poison			-1	false	true	true	0	
-1	negative	wh_dlc03_banner_passive_totem_of_rust		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_generic_buff_morale_passive		-1	false	true	true	0	
18	positive	wh_dlc03_character_abilities_apocalyptic_vision		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_defence	wh_ability_positive	-1	false	true	true	0	
14	positive	wh_dlc03_character_abilities_call_of_violence		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1	false	true	true	0	
-1	negative	wh_dlc03_hero_passive_something_wicked_this_way_comes		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc03_hero_passive_strength_of_the_land_i		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc03_hero_passive_strength_of_the_land_ii		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc03_hero_passive_strength_of_the_land_iii		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc03_hero_passive_strength_of_the_land_iv		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc03_hero_passive_the_unrelenting_warherd_i		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc03_hero_passive_the_unrelenting_warherd_ii		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc03_hero_passive_the_unrelenting_warherd_iii		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc03_hero_passive_the_unrelenting_warherd_iv		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc03_hero_passive_unholy_power		false	false	false	0	0	0	0	0	0	0	-1	0	false	0.060000002	0	false	0				-1	false	true	true	0	
89	negative	wh_dlc03_item_abilities_chalice_of_dark_rain		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_attack	wh_ability_negative	-1	false	true	true	0	
29	positive	wh_dlc03_item_abilities_hagtree_fetish		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack	wh_ability_positive_one_shot	-1	false	true	true	0	
35	positive	wh_dlc03_item_abilities_horn_of_the_first_beast		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1	false	true	true	0	
17	positive	wh_dlc03_item_abilities_jagged_dagger		false	false	false	0	0	0	0	0	0	0	-1	0	false	0.15	30	false	0		wh2_main_generic_buff_wom_banner		-1	false	true	true	0	
44	positive	wh_dlc03_item_abilities_skull_of_rarkos		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	30	false	0		wh2_main_generic_buff_wom_banner	wh_ability_negative_one_shot	-1	false	true	true	0	
-1	positive	wh_dlc03_item_passive_banner_of_the_fallen_king		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_passive		-1	false	true	true	0	
-1	positive	wh_dlc03_item_passive_blackened_plate		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc03_item_passive_icon_of_vilification		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc03_item_passive_shard_of_the_herdstone		false	false	false	0	0	0	0	0	0	0	-1	0	false	0.09	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc03_item_passive_the_dark_mail		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_defence_passive		-1	false	true	true	0	
-1	positive	wh_dlc03_item_passive_trollhide		false	false	false	0	0	0	0.5	4	0	0	0	4	false	0	0	false	0				-1	false	true	true	0	
-1	negative	wh_dlc03_lord_passive_crush_the_weak		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_defence_passive		-1	false	true	true	0	
9	positive	wh_dlc03_lore_passive_bestial_surge		false	false	false	-0.09	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
29	positive	wh_dlc03_lore_passive_wild_heart		false	false	false	0	0	0	0	0	0	0	-1	0	false	0.07500001	10	false	0				-1	false	true	true	0	
-1	negative	wh_dlc03_quest_passive_poisoning		false	false	false	0	0	0	1	0	0.75	6	1	0	false	0	0	false	0		wh_main_generic_hp_damage_passive		-1	false	true	true	0	
7	negative	wh_dlc03_spell_beasts_flock_of_doom		false	false	false	0	0	0	1	0	0.18	6	18	0	false	0	0	false	0		wh_dlc03_spell_beast_flock_of_doom	wh_dlc03_spell_beasts_flock_of_doom	-1	false	true	true	0	
14	negative	wh_dlc03_spell_beasts_flock_of_doom_upgraded		false	false	false	0	0	0	1	0	0.18	6	18	0	false	0	0	false	0		wh_dlc03_spell_beasts_flock_of_doom_upgraded	wh_dlc03_spell_beasts_flock_of_doom	-1	false	true	true	0	
44	positive	wh_dlc03_spell_beasts_panns_impenetrable_pelt		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_dlc03_spell_beasts_panns_impenetrable_pelt	wh_dlc03_spell_beasts_panns_impenetrable_pelt	-1	false	true	true	0	
44	positive	wh_dlc03_spell_beasts_panns_impenetrable_pelt_upgraded		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_dlc03_spell_beasts_panns_impenetrable_pelt	wh_dlc03_spell_beasts_panns_impenetrable_pelt	-1	false	true	true	0	
39	negative	wh_dlc03_spell_beasts_the_curse_of_anraheir		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_dlc03_spell_beasts_the_curse_of_anraheir	wh_dlc03_spell_beasts_curse_of_anraheir	-1	false	true	true	0	
22	positive	wh_dlc03_spell_beasts_wyssans_wildform		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_dlc03_spell_beasts_wyssans_wildform	wh_dlc03_spell_beasts_wyssans_wildform	-1	false	true	true	0	
11	negative	wh_dlc03_spell_wild_devolve		false	false	false	0	0	0	1	0	0.18	6	18	0	false	0	0	false	0		wh_dlc03_spell_wild_devolve	wh_dlc03_spell_wild_devolve	-1	false	true	true	0	
22	negative	wh_dlc03_spell_wild_devolve_upgraded		false	false	false	0	0	0	1	0	0.18	6	18	0	false	0	0	false	0		wh_dlc03_spell_wild_devolve	wh_dlc03_spell_wild_devolve	-1	false	true	true	0	
29	positive	wh_dlc03_spell_wild_mantle_of_ghorok		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_dlc03_spell_wild_mantle_of_ghorok	wh_dlc03_spell_wild_mantle_of_ghorok	-1	false	true	true	0	
12	negative	wh_dlc03_spell_wild_traitor_kin		false	false	false	0	0	0	2	0	0.17000002	80	2	0	false	0	0	false	0		wh_dlc03_spell_wild_traitor_kin	wh_dlc03_spell_wild_traitor_kin	-1	false	true	true	0	
