campaign_map_attrition_faction_immunities_tables	0
regionless	wh2_dlc11_cst_rogue_grey_point_scuttlers
regionless	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
regionless	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
regionless	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
regionless	wh2_dlc11_cst_shanty_dragon_spine_privateers
regionless	wh2_dlc11_cst_shanty_middle_sea_brigands
regionless	wh2_dlc11_cst_shanty_shark_straight_seadogs
regionless	wh2_dlc11_cst_the_drowned_separatists
regionless	wh2_dlc11_cst_vampire_coast_separatists
regionless	wh2_dlc11_def_dark_elves_dil
regionless	wh2_dlc11_def_the_blessed_dread_separatists
regionless	wh2_dlc11_emp_empire_dil
regionless	wh2_dlc11_nor_norsca_dil
regionless	wh2_dlc11_nor_norsca_qb4
regionless	wh2_main_bst_blooded_axe_brayherd
regionless	wh2_main_bst_manblight_brayherd
regionless	wh2_main_bst_ripper_horn_brayherd
regionless	wh2_main_bst_shadowgor_brayherd
regionless	wh2_main_bst_skrinderkin_brayherd
regionless	wh2_main_bst_stone_horn_brayherd
regionless	wh2_main_chs_chaos_incursion_def
regionless	wh2_main_chs_chaos_incursion_hef
regionless	wh2_main_chs_chaos_incursion_lzd
regionless	wh2_main_chs_chaos_incursion_skv
regionless	wh2_main_def_cult_of_pleasure_separatists
regionless	wh2_main_def_dark_elves_intervention
regionless	wh2_main_def_naggarond_separatists
regionless	wh2_main_grn_arachnos_waaagh
regionless	wh2_main_grn_blue_vipers_waaagh
regionless	wh2_main_hef_high_elves_intervention
regionless	wh2_main_lzd_lizardmen_intervention
regionless	wh2_main_nor_hung_incursion_def
regionless	wh2_main_nor_hung_incursion_hef
regionless	wh2_main_nor_hung_incursion_lzd
regionless	wh2_main_nor_hung_incursion_skv
regionless	wh2_main_rogue_abominations
regionless	wh2_main_rogue_beastcatchas
regionless	wh2_main_rogue_bernhoffs_brigands
regionless	wh2_main_rogue_black_spider_tribe
regionless	wh2_main_rogue_boneclubbers_tribe
regionless	wh2_main_rogue_celestial_storm
regionless	wh2_main_rogue_college_of_pyrotechnics
regionless	wh2_main_rogue_def_chs_vashnaar
regionless	wh2_main_rogue_def_mengils_manflayers
regionless	wh2_main_rogue_doomseekers
regionless	wh2_main_rogue_gerhardts_mercenaries
regionless	wh2_main_rogue_hef_tor_elithis
regionless	wh2_main_rogue_hung_warband
regionless	wh2_main_rogue_jerrods_errantry
regionless	wh2_main_rogue_mangy_houndz
regionless	wh2_main_rogue_morrsliebs_howlers
regionless	wh2_main_rogue_pirates_of_the_far_sea
regionless	wh2_main_rogue_pirates_of_the_southern_ocean
regionless	wh2_main_rogue_pirates_of_trantio
regionless	wh2_main_rogue_scions_of_tesseninck
regionless	wh2_main_rogue_scourge_of_aquitaine
regionless	wh2_main_rogue_stuff_snatchers
regionless	wh2_main_rogue_teef_snatchaz
regionless	wh2_main_rogue_the_wandering_dead
regionless	wh2_main_rogue_troll_skullz
regionless	wh2_main_rogue_vauls_expedition
regionless	wh2_main_rogue_vmp_heirs_of_mourkain
regionless	wh2_main_rogue_wef_hunters_of_kurnous
regionless	wh2_main_rogue_worldroot_rangers
regionless	wh2_main_rogue_wrath_of_nature
regionless	wh2_main_skv_clan_mors_separatists
regionless	wh2_main_skv_clan_pestilens_separatists
regionless	wh2_main_skv_skaven_intervention
regionless	wh2_main_skv_unknown_clan_def
regionless	wh2_main_skv_unknown_clan_hef
regionless	wh2_main_skv_unknown_clan_lzd
regionless	wh2_main_skv_unknown_clan_skv
regionless	wh_dlc03_bst_beastmen_brayherd
regionless	wh_dlc03_bst_beastmen_chaos_brayherd
regionless	wh_dlc03_bst_beastmen_rebels_brayherd
regionless	wh_dlc03_bst_jagged_horn_brayherd
regionless	wh_dlc03_bst_redhorn_brayherd
regionless	wh_dlc08_chs_chaos_challenger_khorne
regionless	wh_dlc08_chs_chaos_challenger_nurgle
regionless	wh_dlc08_chs_chaos_challenger_slaanesh
regionless	wh_dlc08_chs_chaos_challenger_tzeentch
regionless	wh_main_grn_black_venom_waaagh
regionless	wh_main_grn_bloody_spearz_waaagh
regionless	wh_main_grn_broken_nose_waaagh
regionless	wh_main_grn_crooked_moon_waaagh
regionless	wh_main_grn_greenskins_rebels_waaagh
regionless	wh_main_grn_greenskins_waaagh
regionless	wh_main_grn_necksnappers_waaagh
regionless	wh_main_grn_orcs_of_the_bloody_hand_waaagh
regionless	wh_main_grn_red_eye_waaagh
regionless	wh_main_grn_red_fangs_waaagh
regionless	wh_main_grn_scabby_eye_waaagh
regionless	wh_main_grn_skull-takerz_waaagh
regionless	wh_main_grn_skullsmasherz_waaagh
regionless	wh_main_grn_teef_snatchaz_waaagh
regionless	wh_main_grn_top_knotz_waaagh
regionless	wh_main_nor_bjornling
sabotage	wh2_dlc10_def_blood_voyage
sea_monster_storm	wh2_dlc11_brt_bretonnia_dil
sea_monster_storm	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
sea_monster_storm	wh2_dlc11_cst_rogue_bleak_coast_buccaneers
sea_monster_storm	wh2_dlc11_cst_rogue_boyz_of_the_forbidden_coast
sea_monster_storm	wh2_dlc11_cst_rogue_freebooters_of_port_royale
sea_monster_storm	wh2_dlc11_cst_rogue_grey_point_scuttlers
sea_monster_storm	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
sea_monster_storm	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
sea_monster_storm	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
sea_monster_storm	wh2_dlc11_cst_shanty_dragon_spine_privateers
sea_monster_storm	wh2_dlc11_cst_shanty_middle_sea_brigands
sea_monster_storm	wh2_dlc11_cst_shanty_shark_straight_seadogs
sea_monster_storm	wh2_dlc11_def_dark_elves_dil
sea_monster_storm	wh2_dlc11_emp_empire_dil
sea_monster_storm	wh2_dlc11_nor_norsca_dil
sea_monster_storm	wh2_dlc11_nor_norsca_qb4
snow	wh2_dlc09_rogue_black_creek_raiders
snow	wh2_dlc09_rogue_dwellers_of_zardok
snow	wh2_dlc09_rogue_eyes_of_the_jungle
snow	wh2_dlc09_rogue_pilgrims_of_myrmidia
snow	wh2_dlc09_skv_clan_rictus
snow	wh2_dlc10_def_blood_voyage
snow	wh2_dlc11_brt_bretonnia_dil
snow	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
snow	wh2_dlc11_cst_noctilus
snow	wh2_dlc11_cst_noctilus_separatists
snow	wh2_dlc11_cst_pirates_of_sartosa
snow	wh2_dlc11_cst_pirates_of_sartosa_separatists
snow	wh2_dlc11_cst_rogue_bleak_coast_buccaneers
snow	wh2_dlc11_cst_rogue_boyz_of_the_forbidden_coast
snow	wh2_dlc11_cst_rogue_freebooters_of_port_royale
snow	wh2_dlc11_cst_rogue_grey_point_scuttlers
snow	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
snow	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
snow	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
snow	wh2_dlc11_cst_shanty_dragon_spine_privateers
snow	wh2_dlc11_cst_shanty_middle_sea_brigands
snow	wh2_dlc11_cst_shanty_shark_straight_seadogs
snow	wh2_dlc11_cst_the_drowned
snow	wh2_dlc11_cst_the_drowned_separatists
snow	wh2_dlc11_cst_vampire_coast
snow	wh2_dlc11_cst_vampire_coast_rebellion_rebels
snow	wh2_dlc11_cst_vampire_coast_rebels
snow	wh2_dlc11_cst_vampire_coast_separatists
snow	wh2_dlc11_def_dark_elves_dil
snow	wh2_dlc11_def_the_blessed_dread
snow	wh2_dlc11_def_the_blessed_dread_separatists
snow	wh2_dlc11_emp_empire_dil
snow	wh2_dlc11_nor_norsca_dil
snow	wh2_dlc11_nor_norsca_qb4
snow	wh2_dlc11_vmp_the_barrow_legion
snow	wh2_main_chs_chaos_incursion_def
snow	wh2_main_chs_chaos_incursion_hef
snow	wh2_main_chs_chaos_incursion_lzd
snow	wh2_main_chs_chaos_incursion_skv
snow	wh2_main_def_bleak_holds
snow	wh2_main_def_blood_hall_coven
snow	wh2_main_def_clar_karond
snow	wh2_main_def_cult_of_pleasure
snow	wh2_main_def_cult_of_pleasure_separatists
snow	wh2_main_def_dark_elves
snow	wh2_main_def_dark_elves_rebels
snow	wh2_main_def_deadwood_sentinels
snow	wh2_main_def_drackla_coven
snow	wh2_main_def_ghrond
snow	wh2_main_def_hag_graef
snow	wh2_main_def_har_ganeth
snow	wh2_main_def_har_ganeth_separatists
snow	wh2_main_def_karond_kar
snow	wh2_main_def_naggarond
snow	wh2_main_def_naggarond_separatists
snow	wh2_main_def_scourge_of_khaine
snow	wh2_main_def_ssildra_tor
snow	wh2_main_def_the_forgebound
snow	wh2_main_dwf_greybeards_prospectors
snow	wh2_main_dwf_karak_zorn
snow	wh2_main_dwf_spine_of_sotek_dwarfs
snow	wh2_main_nor_aghol
snow	wh2_main_nor_hung_incursion_def
snow	wh2_main_nor_hung_incursion_hef
snow	wh2_main_nor_hung_incursion_lzd
snow	wh2_main_nor_hung_incursion_skv
snow	wh2_main_nor_mung
snow	wh2_main_nor_skeggi
snow	wh2_main_rogue_abominations
snow	wh2_main_rogue_beastcatchas
snow	wh2_main_rogue_bernhoffs_brigands
snow	wh2_main_rogue_black_spider_tribe
snow	wh2_main_rogue_boneclubbers_tribe
snow	wh2_main_rogue_celestial_storm
snow	wh2_main_rogue_college_of_pyrotechnics
snow	wh2_main_rogue_def_chs_vashnaar
snow	wh2_main_rogue_def_mengils_manflayers
snow	wh2_main_rogue_doomseekers
snow	wh2_main_rogue_gerhardts_mercenaries
snow	wh2_main_rogue_hef_tor_elithis
snow	wh2_main_rogue_hung_warband
snow	wh2_main_rogue_jerrods_errantry
snow	wh2_main_rogue_mangy_houndz
snow	wh2_main_rogue_morrsliebs_howlers
snow	wh2_main_rogue_pirates_of_the_far_sea
snow	wh2_main_rogue_pirates_of_the_southern_ocean
snow	wh2_main_rogue_pirates_of_trantio
snow	wh2_main_rogue_scions_of_tesseninck
snow	wh2_main_rogue_scourge_of_aquitaine
snow	wh2_main_rogue_stuff_snatchers
snow	wh2_main_rogue_teef_snatchaz
snow	wh2_main_rogue_the_wandering_dead
snow	wh2_main_rogue_troll_skullz
snow	wh2_main_rogue_vauls_expedition
snow	wh2_main_rogue_vmp_heirs_of_mourkain
snow	wh2_main_rogue_wef_hunters_of_kurnous
snow	wh2_main_rogue_worldroot_rangers
snow	wh2_main_rogue_wrath_of_nature
snow	wh2_main_vmp_necrarch_brotherhood
snow	wh2_main_vmp_strygos_empire
snow	wh2_main_vmp_the_silver_host
snow	wh2_main_vmp_vampire_coast
snow	wh_dlc08_chs_chaos_challenger_khorne
snow	wh_dlc08_chs_chaos_challenger_nurgle
snow	wh_dlc08_chs_chaos_challenger_slaanesh
snow	wh_dlc08_chs_chaos_challenger_tzeentch
snow	wh_dlc08_nor_goromadny_tribe
snow	wh_dlc08_nor_helspire_tribe
snow	wh_dlc08_nor_naglfarlings
snow	wh_dlc08_nor_norsca
snow	wh_dlc08_nor_vanaheimlings
snow	wh_dlc08_nor_wintertooth
snow	wh_main_chs_chaos
snow	wh_main_chs_chaos_rebels
snow	wh_main_chs_chaos_separatists
snow	wh_main_dwf_barak_varr
snow	wh_main_dwf_dwarf_rebels
snow	wh_main_dwf_dwarfs
snow	wh_main_dwf_karak_azul
snow	wh_main_dwf_karak_hirn
snow	wh_main_dwf_karak_izor
snow	wh_main_dwf_karak_kadrin
snow	wh_main_dwf_karak_norn
snow	wh_main_dwf_karak_ziflin
snow	wh_main_dwf_kraka_drak
snow	wh_main_dwf_zhufbar
snow	wh_main_ksl_kislev
snow	wh_main_ksl_kislev_rebels
snow	wh_main_nor_aesling
snow	wh_main_nor_baersonling
snow	wh_main_nor_bjornling
snow	wh_main_nor_graeling
snow	wh_main_nor_norsca_rebels
snow	wh_main_nor_sarl
snow	wh_main_nor_skaeling
snow	wh_main_nor_varg
snow	wh_main_vmp_mousillon
snow	wh_main_vmp_rival_sylvanian_vamps
snow	wh_main_vmp_schwartzhafen
snow	wh_main_vmp_vampire_counts
snow	wh_main_vmp_vampire_rebels
snow	wh_main_vmp_waldenhof
storm_level_1	wh2_dlc09_rogue_black_creek_raiders
storm_level_1	wh2_dlc09_rogue_dwellers_of_zardok
storm_level_1	wh2_dlc09_rogue_eyes_of_the_jungle
storm_level_1	wh2_dlc09_rogue_pilgrims_of_myrmidia
storm_level_1	wh2_dlc10_def_blood_voyage
storm_level_1	wh2_dlc11_brt_bretonnia_dil
storm_level_1	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
storm_level_1	wh2_dlc11_cst_rogue_bleak_coast_buccaneers
storm_level_1	wh2_dlc11_cst_rogue_boyz_of_the_forbidden_coast
storm_level_1	wh2_dlc11_cst_rogue_freebooters_of_port_royale
storm_level_1	wh2_dlc11_cst_rogue_grey_point_scuttlers
storm_level_1	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
storm_level_1	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
storm_level_1	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
storm_level_1	wh2_dlc11_cst_shanty_dragon_spine_privateers
storm_level_1	wh2_dlc11_cst_shanty_middle_sea_brigands
storm_level_1	wh2_dlc11_cst_shanty_shark_straight_seadogs
storm_level_1	wh2_dlc11_def_dark_elves_dil
storm_level_1	wh2_dlc11_emp_empire_dil
storm_level_1	wh2_dlc11_nor_norsca_dil
storm_level_1	wh2_dlc11_nor_norsca_qb4
storm_level_2	wh2_dlc09_rogue_black_creek_raiders
storm_level_2	wh2_dlc09_rogue_dwellers_of_zardok
storm_level_2	wh2_dlc09_rogue_eyes_of_the_jungle
storm_level_2	wh2_dlc09_rogue_pilgrims_of_myrmidia
storm_level_2	wh2_dlc10_def_blood_voyage
storm_level_2	wh2_dlc11_brt_bretonnia_dil
storm_level_2	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
storm_level_2	wh2_dlc11_cst_rogue_bleak_coast_buccaneers
storm_level_2	wh2_dlc11_cst_rogue_boyz_of_the_forbidden_coast
storm_level_2	wh2_dlc11_cst_rogue_freebooters_of_port_royale
storm_level_2	wh2_dlc11_cst_rogue_grey_point_scuttlers
storm_level_2	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
storm_level_2	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
storm_level_2	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
storm_level_2	wh2_dlc11_cst_shanty_dragon_spine_privateers
storm_level_2	wh2_dlc11_cst_shanty_middle_sea_brigands
storm_level_2	wh2_dlc11_cst_shanty_shark_straight_seadogs
storm_level_2	wh2_dlc11_def_dark_elves_dil
storm_level_2	wh2_dlc11_emp_empire_dil
storm_level_2	wh2_dlc11_nor_norsca_dil
storm_level_2	wh2_dlc11_nor_norsca_qb4
storm_level_3	wh2_dlc09_rogue_black_creek_raiders
storm_level_3	wh2_dlc09_rogue_dwellers_of_zardok
storm_level_3	wh2_dlc09_rogue_eyes_of_the_jungle
storm_level_3	wh2_dlc09_rogue_pilgrims_of_myrmidia
storm_level_3	wh2_dlc10_def_blood_voyage
storm_level_3	wh2_dlc11_brt_bretonnia_dil
storm_level_3	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
storm_level_3	wh2_dlc11_cst_rogue_bleak_coast_buccaneers
storm_level_3	wh2_dlc11_cst_rogue_boyz_of_the_forbidden_coast
storm_level_3	wh2_dlc11_cst_rogue_freebooters_of_port_royale
storm_level_3	wh2_dlc11_cst_rogue_grey_point_scuttlers
storm_level_3	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
storm_level_3	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
storm_level_3	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
storm_level_3	wh2_dlc11_cst_shanty_dragon_spine_privateers
storm_level_3	wh2_dlc11_cst_shanty_middle_sea_brigands
storm_level_3	wh2_dlc11_cst_shanty_shark_straight_seadogs
storm_level_3	wh2_dlc11_def_dark_elves_dil
storm_level_3	wh2_dlc11_emp_empire_dil
storm_level_3	wh2_dlc11_nor_norsca_dil
storm_level_3	wh2_dlc11_nor_norsca_qb4
storm_level_4	wh2_dlc09_rogue_black_creek_raiders
storm_level_4	wh2_dlc09_rogue_dwellers_of_zardok
storm_level_4	wh2_dlc09_rogue_eyes_of_the_jungle
storm_level_4	wh2_dlc09_rogue_pilgrims_of_myrmidia
storm_level_4	wh2_dlc10_def_blood_voyage
storm_level_4	wh2_dlc11_brt_bretonnia_dil
storm_level_4	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
storm_level_4	wh2_dlc11_cst_rogue_bleak_coast_buccaneers
storm_level_4	wh2_dlc11_cst_rogue_boyz_of_the_forbidden_coast
storm_level_4	wh2_dlc11_cst_rogue_freebooters_of_port_royale
storm_level_4	wh2_dlc11_cst_rogue_grey_point_scuttlers
storm_level_4	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
storm_level_4	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
storm_level_4	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
storm_level_4	wh2_dlc11_cst_shanty_dragon_spine_privateers
storm_level_4	wh2_dlc11_cst_shanty_middle_sea_brigands
storm_level_4	wh2_dlc11_cst_shanty_shark_straight_seadogs
storm_level_4	wh2_dlc11_def_dark_elves_dil
storm_level_4	wh2_dlc11_emp_empire_dil
storm_level_4	wh2_dlc11_nor_norsca_dil
storm_level_4	wh2_dlc11_nor_norsca_qb4
storm_level_5	wh2_dlc09_rogue_black_creek_raiders
storm_level_5	wh2_dlc09_rogue_dwellers_of_zardok
storm_level_5	wh2_dlc09_rogue_eyes_of_the_jungle
storm_level_5	wh2_dlc09_rogue_pilgrims_of_myrmidia
storm_level_5	wh2_dlc10_def_blood_voyage
storm_level_5	wh2_dlc11_brt_bretonnia_dil
storm_level_5	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
storm_level_5	wh2_dlc11_cst_rogue_bleak_coast_buccaneers
storm_level_5	wh2_dlc11_cst_rogue_boyz_of_the_forbidden_coast
storm_level_5	wh2_dlc11_cst_rogue_freebooters_of_port_royale
storm_level_5	wh2_dlc11_cst_rogue_grey_point_scuttlers
storm_level_5	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
storm_level_5	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
storm_level_5	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
storm_level_5	wh2_dlc11_cst_shanty_dragon_spine_privateers
storm_level_5	wh2_dlc11_cst_shanty_middle_sea_brigands
storm_level_5	wh2_dlc11_cst_shanty_shark_straight_seadogs
storm_level_5	wh2_dlc11_def_dark_elves_dil
storm_level_5	wh2_dlc11_emp_empire_dil
storm_level_5	wh2_dlc11_nor_norsca_dil
storm_level_5	wh2_dlc11_nor_norsca_qb4
storm_sandstorm	wh2_dlc10_def_blood_voyage
swamp	wh2_dlc09_skv_clan_rictus
swamp	wh2_dlc09_skv_clan_rictus_separatists
swamp	wh2_dlc10_def_blood_voyage
swamp	wh2_dlc11_cst_noctilus
swamp	wh2_dlc11_cst_noctilus_separatists
swamp	wh2_dlc11_cst_pirates_of_sartosa
swamp	wh2_dlc11_cst_pirates_of_sartosa_separatists
swamp	wh2_dlc11_cst_the_drowned
swamp	wh2_dlc11_cst_the_drowned_separatists
swamp	wh2_dlc11_cst_vampire_coast
swamp	wh2_dlc11_cst_vampire_coast_rebellion_rebels
swamp	wh2_dlc11_cst_vampire_coast_rebels
swamp	wh2_dlc11_cst_vampire_coast_separatists
swamp	wh2_dlc11_vmp_the_barrow_legion
swamp	wh2_main_bst_blooded_axe
swamp	wh2_main_bst_blooded_axe_brayherd
swamp	wh2_main_bst_manblight
swamp	wh2_main_bst_manblight_brayherd
swamp	wh2_main_bst_ripper_horn
swamp	wh2_main_bst_ripper_horn_brayherd
swamp	wh2_main_bst_shadowgor
swamp	wh2_main_bst_shadowgor_brayherd
swamp	wh2_main_bst_skrinderkin
swamp	wh2_main_bst_skrinderkin_brayherd
swamp	wh2_main_bst_stone_horn
swamp	wh2_main_bst_stone_horn_brayherd
swamp	wh2_main_grn_arachnos
swamp	wh2_main_grn_arachnos_waaagh
swamp	wh2_main_grn_blue_vipers
swamp	wh2_main_grn_blue_vipers_waaagh
swamp	wh2_main_skv_clan_eshin
swamp	wh2_main_skv_clan_gnaw
swamp	wh2_main_skv_clan_mordkin
swamp	wh2_main_skv_clan_mors
swamp	wh2_main_skv_clan_mors_separatists
swamp	wh2_main_skv_clan_moulder
swamp	wh2_main_skv_clan_pestilens
swamp	wh2_main_skv_clan_pestilens_separatists
swamp	wh2_main_skv_clan_septik
swamp	wh2_main_skv_clan_skyre
swamp	wh2_main_skv_clan_spittel
swamp	wh2_main_skv_skaven
swamp	wh2_main_skv_skaven_rebels
swamp	wh2_main_skv_unknown_clan_def
swamp	wh2_main_skv_unknown_clan_hef
swamp	wh2_main_skv_unknown_clan_lzd
swamp	wh2_main_skv_unknown_clan_skv
swamp	wh2_main_vmp_necrarch_brotherhood
swamp	wh2_main_vmp_strygos_empire
swamp	wh2_main_vmp_the_silver_host
swamp	wh2_main_vmp_vampire_coast
swamp	wh_dlc03_bst_beastmen
swamp	wh_dlc03_bst_beastmen_ally
swamp	wh_dlc03_bst_beastmen_brayherd
swamp	wh_dlc03_bst_beastmen_chaos
swamp	wh_dlc03_bst_beastmen_chaos_brayherd
swamp	wh_dlc03_bst_beastmen_qb1
swamp	wh_dlc03_bst_beastmen_qb2
swamp	wh_dlc03_bst_beastmen_qb3
swamp	wh_dlc03_bst_beastmen_rebels
swamp	wh_dlc03_bst_beastmen_rebels_brayherd
swamp	wh_dlc03_bst_jagged_horn
swamp	wh_dlc03_bst_jagged_horn_brayherd
swamp	wh_dlc03_bst_redhorn
swamp	wh_dlc03_bst_redhorn_brayherd
swamp	wh_dlc08_chs_chaos_challenger_khorne
swamp	wh_dlc08_chs_chaos_challenger_nurgle
swamp	wh_dlc08_chs_chaos_challenger_slaanesh
swamp	wh_dlc08_chs_chaos_challenger_tzeentch
swamp	wh_main_grn_black_venom
swamp	wh_main_grn_black_venom_waaagh
swamp	wh_main_grn_bloody_spearz
swamp	wh_main_grn_bloody_spearz_waaagh
swamp	wh_main_grn_broken_nose
swamp	wh_main_grn_broken_nose_waaagh
swamp	wh_main_grn_crooked_moon
swamp	wh_main_grn_crooked_moon_waaagh
swamp	wh_main_grn_greenskins
swamp	wh_main_grn_greenskins_rebels
swamp	wh_main_grn_greenskins_rebels_waaagh
swamp	wh_main_grn_greenskins_waaagh
swamp	wh_main_grn_necksnappers
swamp	wh_main_grn_necksnappers_waaagh
swamp	wh_main_grn_orcs_of_the_bloody_hand
swamp	wh_main_grn_orcs_of_the_bloody_hand_waaagh
swamp	wh_main_grn_red_eye
swamp	wh_main_grn_red_eye_waaagh
swamp	wh_main_grn_red_fangs
swamp	wh_main_grn_red_fangs_waaagh
swamp	wh_main_grn_scabby_eye
swamp	wh_main_grn_scabby_eye_waaagh
swamp	wh_main_grn_skull-takerz
swamp	wh_main_grn_skull-takerz_waaagh
swamp	wh_main_grn_skullsmasherz
swamp	wh_main_grn_skullsmasherz_waaagh
swamp	wh_main_grn_teef_snatchaz
swamp	wh_main_grn_teef_snatchaz_waaagh
swamp	wh_main_grn_top_knotz
swamp	wh_main_grn_top_knotz_waaagh
swamp	wh_main_vmp_mousillon
swamp	wh_main_vmp_rival_sylvanian_vamps
swamp	wh_main_vmp_schwartzhafen
swamp	wh_main_vmp_vampire_counts
swamp	wh_main_vmp_vampire_rebels
swamp	wh_main_vmp_waldenhof
vampire_territory	wh2_dlc09_rogue_black_creek_raiders
vampire_territory	wh2_dlc09_rogue_dwellers_of_zardok
vampire_territory	wh2_dlc09_rogue_eyes_of_the_jungle
vampire_territory	wh2_dlc09_rogue_pilgrims_of_myrmidia
vampire_territory	wh2_dlc09_tmb_dune_kingdoms
vampire_territory	wh2_dlc09_tmb_exiles_of_nehek
vampire_territory	wh2_dlc09_tmb_followers_of_nagash
vampire_territory	wh2_dlc09_tmb_khemri
vampire_territory	wh2_dlc09_tmb_lybaras
vampire_territory	wh2_dlc09_tmb_numas
vampire_territory	wh2_dlc09_tmb_rakaph_dynasty
vampire_territory	wh2_dlc09_tmb_the_sentinels
vampire_territory	wh2_dlc09_tmb_tomb_kings
vampire_territory	wh2_dlc09_tmb_tomb_kings_rebels
vampire_territory	wh2_dlc09_tmb_tombking_qb1
vampire_territory	wh2_dlc09_tmb_tombking_qb2
vampire_territory	wh2_dlc09_tmb_tombking_qb3
vampire_territory	wh2_dlc09_tmb_tombking_qb4
vampire_territory	wh2_dlc10_def_blood_voyage
vampire_territory	wh2_dlc11_brt_bretonnia_dil
vampire_territory	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
vampire_territory	wh2_dlc11_cst_noctilus
vampire_territory	wh2_dlc11_cst_noctilus_separatists
vampire_territory	wh2_dlc11_cst_pirates_of_sartosa
vampire_territory	wh2_dlc11_cst_pirates_of_sartosa_separatists
vampire_territory	wh2_dlc11_cst_rogue_bleak_coast_buccaneers
vampire_territory	wh2_dlc11_cst_rogue_boyz_of_the_forbidden_coast
vampire_territory	wh2_dlc11_cst_rogue_freebooters_of_port_royale
vampire_territory	wh2_dlc11_cst_rogue_grey_point_scuttlers
vampire_territory	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
vampire_territory	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
vampire_territory	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
vampire_territory	wh2_dlc11_cst_shanty_dragon_spine_privateers
vampire_territory	wh2_dlc11_cst_shanty_middle_sea_brigands
vampire_territory	wh2_dlc11_cst_shanty_shark_straight_seadogs
vampire_territory	wh2_dlc11_cst_the_drowned
vampire_territory	wh2_dlc11_cst_the_drowned_separatists
vampire_territory	wh2_dlc11_cst_vampire_coast
vampire_territory	wh2_dlc11_cst_vampire_coast_rebellion_rebels
vampire_territory	wh2_dlc11_cst_vampire_coast_rebels
vampire_territory	wh2_dlc11_cst_vampire_coast_separatists
vampire_territory	wh2_dlc11_def_dark_elves_dil
vampire_territory	wh2_dlc11_emp_empire_dil
vampire_territory	wh2_dlc11_nor_norsca_dil
vampire_territory	wh2_dlc11_nor_norsca_qb4
vampire_territory	wh2_dlc11_vmp_the_barrow_legion
vampire_territory	wh2_main_rogue_abominations
vampire_territory	wh2_main_rogue_beastcatchas
vampire_territory	wh2_main_rogue_bernhoffs_brigands
vampire_territory	wh2_main_rogue_black_spider_tribe
vampire_territory	wh2_main_rogue_boneclubbers_tribe
vampire_territory	wh2_main_rogue_celestial_storm
vampire_territory	wh2_main_rogue_college_of_pyrotechnics
vampire_territory	wh2_main_rogue_def_chs_vashnaar
vampire_territory	wh2_main_rogue_def_mengils_manflayers
vampire_territory	wh2_main_rogue_doomseekers
vampire_territory	wh2_main_rogue_gerhardts_mercenaries
vampire_territory	wh2_main_rogue_hef_tor_elithis
vampire_territory	wh2_main_rogue_hung_warband
vampire_territory	wh2_main_rogue_jerrods_errantry
vampire_territory	wh2_main_rogue_mangy_houndz
vampire_territory	wh2_main_rogue_morrsliebs_howlers
vampire_territory	wh2_main_rogue_pirates_of_the_far_sea
vampire_territory	wh2_main_rogue_pirates_of_the_southern_ocean
vampire_territory	wh2_main_rogue_pirates_of_trantio
vampire_territory	wh2_main_rogue_scions_of_tesseninck
vampire_territory	wh2_main_rogue_scourge_of_aquitaine
vampire_territory	wh2_main_rogue_stuff_snatchers
vampire_territory	wh2_main_rogue_teef_snatchaz
vampire_territory	wh2_main_rogue_the_wandering_dead
vampire_territory	wh2_main_rogue_troll_skullz
