effect_bundles_to_effects_junctions_tables	2
effect_bundle_key	effect_key	effect_scope	value	advancement_stage
wh2_main_ritual_vortex_3_lzd_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1	start_turn_completed
wh2_main_ritual_vortex_3_lzd	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-75	start_turn_completed
wh2_main_ritual_vortex_3_lzd	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-75	start_turn_completed
wh2_main_ritual_vortex_3_lzd	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	50	start_turn_completed
wh2_main_ritual_vortex_3_lzd	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-75	start_turn_completed
wh2_main_ritual_vortex_3_skv_start	wh2_main_pooled_resource_skaven_food_ritual	faction_to_faction_own_unseen	1	start_turn_completed
wh2_main_ritual_vortex_3_skv_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1	start_turn_completed
wh2_main_ritual_vortex_3_skv_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10	start_turn_completed
wh2_main_ritual_vortex_3_skv_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1	start_turn_completed
wh2_main_ritual_vortex_3_skv_start	wh_main_effect_public_order_faction	faction_to_province_own	6	start_turn_completed
wh2_main_ritual_vortex_3_skv_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1	start_turn_completed
wh2_main_ritual_vortex_3_skv	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-75	start_turn_completed
wh2_main_ritual_vortex_3_skv	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-75	start_turn_completed
wh2_main_ritual_vortex_3_skv	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-75	start_turn_completed
wh2_main_ritual_vortex_3_skv	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	50	start_turn_completed
wh2_main_ritual_vortex_4_def_start	wh_main_effect_blackark_growth_core	faction_to_force_own_unseen	4	start_turn_completed
wh2_main_ritual_vortex_4_def_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10	start_turn_completed
wh2_main_ritual_vortex_4_def_start	wh_main_effect_public_order_faction	faction_to_province_own	6	start_turn_completed
wh2_main_ritual_vortex_4_def_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1	start_turn_completed
wh2_main_ritual_vortex_4_def	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	80	start_turn_completed
wh2_main_ritual_vortex_4_def	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-100	start_turn_completed
wh2_main_ritual_vortex_4_def	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-100	start_turn_completed
wh2_main_ritual_vortex_4_def	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-100	start_turn_completed
wh2_main_ritual_vortex_4_hef_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1	start_turn_completed
wh2_main_ritual_vortex_4_hef_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10	start_turn_completed
wh2_main_ritual_vortex_4_hef_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1	start_turn_completed
wh2_main_ritual_vortex_4_hef_start	wh_main_effect_public_order_faction	faction_to_province_own	6	start_turn_completed
wh2_main_ritual_vortex_4_hef_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1	start_turn_completed
wh2_main_ritual_vortex_4_hef	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-100	start_turn_completed
wh2_main_ritual_vortex_4_hef	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	80	start_turn_completed
wh2_main_ritual_vortex_4_hef	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-100	start_turn_completed
wh2_main_ritual_vortex_4_hef	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-100	start_turn_completed
wh2_main_ritual_vortex_4_lzd_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1	start_turn_completed
wh2_main_ritual_vortex_4_lzd_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10	start_turn_completed
wh2_main_ritual_vortex_4_lzd_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1	start_turn_completed
wh2_main_ritual_vortex_4_lzd_start	wh_main_effect_public_order_faction	faction_to_province_own	6	start_turn_completed
wh2_main_ritual_vortex_4_lzd_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1	start_turn_completed
wh2_main_ritual_vortex_4_lzd	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-100	start_turn_completed
wh2_main_ritual_vortex_4_lzd	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-100	start_turn_completed
wh2_main_ritual_vortex_4_lzd	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	80	start_turn_completed
wh2_main_ritual_vortex_4_lzd	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-100	start_turn_completed
wh2_main_ritual_vortex_4_skv_start	wh2_main_pooled_resource_skaven_food_ritual	faction_to_faction_own_unseen	1	start_turn_completed
wh2_main_ritual_vortex_4_skv_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1	start_turn_completed
wh2_main_ritual_vortex_4_skv_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10	start_turn_completed
wh2_main_ritual_vortex_4_skv_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1	start_turn_completed
wh2_main_ritual_vortex_4_skv_start	wh_main_effect_public_order_faction	faction_to_province_own	6	start_turn_completed
wh2_main_ritual_vortex_4_skv_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1	start_turn_completed
wh2_main_ritual_vortex_4_skv	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-100	start_turn_completed
wh2_main_ritual_vortex_4_skv	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-100	start_turn_completed
wh2_main_ritual_vortex_4_skv	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-100	start_turn_completed
wh2_main_ritual_vortex_4_skv	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	80	start_turn_completed
wh2_main_ritual_vortex_5_def_start	wh_main_effect_blackark_growth_core	faction_to_force_own_unseen	4	start_turn_completed
wh2_main_ritual_vortex_5_def_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10	start_turn_completed
wh2_main_ritual_vortex_5_def_start	wh_main_effect_public_order_faction	faction_to_province_own	6	start_turn_completed
wh2_main_ritual_vortex_5_def_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1	start_turn_completed
wh2_main_ritual_vortex_5_def	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	150	start_turn_completed
wh2_main_ritual_vortex_5_def	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-150	start_turn_completed
wh2_main_ritual_vortex_5_def	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-150	start_turn_completed
wh2_main_ritual_vortex_5_def	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-150	start_turn_completed
wh2_main_ritual_vortex_5_hef_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1	start_turn_completed
wh2_main_ritual_vortex_5_hef_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10	start_turn_completed
wh2_main_ritual_vortex_5_hef_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1	start_turn_completed
wh2_main_ritual_vortex_5_hef_start	wh_main_effect_public_order_faction	faction_to_province_own	6	start_turn_completed
wh2_main_ritual_vortex_5_hef_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1	start_turn_completed
wh2_main_ritual_vortex_5_hef	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-150	start_turn_completed
wh2_main_ritual_vortex_5_hef	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	150	start_turn_completed
wh2_main_ritual_vortex_5_hef	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-150	start_turn_completed
wh2_main_ritual_vortex_5_hef	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-150	start_turn_completed
wh2_main_ritual_vortex_5_lzd_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1	start_turn_completed
wh2_main_ritual_vortex_5_lzd_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10	start_turn_completed
wh2_main_ritual_vortex_5_lzd_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1	start_turn_completed
wh2_main_ritual_vortex_5_lzd_start	wh_main_effect_public_order_faction	faction_to_province_own	6	start_turn_completed
wh2_main_ritual_vortex_5_lzd_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1	start_turn_completed
wh2_main_ritual_vortex_5_lzd	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-150	start_turn_completed
wh2_main_ritual_vortex_5_lzd	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-150	start_turn_completed
wh2_main_ritual_vortex_5_lzd	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	150	start_turn_completed
wh2_main_ritual_vortex_5_lzd	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-150	start_turn_completed
wh2_main_ritual_vortex_5_skv_start	wh2_main_pooled_resource_skaven_food_ritual	faction_to_faction_own_unseen	1	start_turn_completed
wh2_main_ritual_vortex_5_skv_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1	start_turn_completed
wh2_main_ritual_vortex_5_skv_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10	start_turn_completed
wh2_main_ritual_vortex_5_skv_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1	start_turn_completed
wh2_main_ritual_vortex_5_skv_start	wh_main_effect_public_order_faction	faction_to_province_own	6	start_turn_completed
wh2_main_ritual_vortex_5_skv_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1	start_turn_completed
wh2_main_ritual_vortex_5_skv	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-150	start_turn_completed
wh2_main_ritual_vortex_5_skv	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-150	start_turn_completed
wh2_main_ritual_vortex_5_skv	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-150	start_turn_completed
wh2_main_ritual_vortex_5_skv	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	150	start_turn_completed
wh2_main_ritual_vortex_public_order	wh_main_effect_public_order_faction	faction_to_province_own	4	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_def	wh2_main_effect_agent_cap_increase_all_heroes	faction_to_faction_own_unseen	2	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_def	wh2_main_effect_agent_recruitment_xp_all_agents_and_lords	faction_to_province_own_factionwide	14	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_def	wh2_main_effect_agent_recruitment_xp_all_agents_and_lords_hidden	faction_to_force_own_unseen	14	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_def	wh2_main_vortex_victory_diplomacy_penalty_def	faction_to_faction_own_unseen	-100	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_def	wh_main_effect_military_force_winds_of_magic_starting_mod_enemy	faction_to_force_enemy	-50	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_def	wh_main_effect_public_order_faction	faction_to_province_own	4	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_hef	wh2_main_effect_agent_cap_increase_all_heroes	faction_to_faction_own_unseen	2	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_hef	wh2_main_effect_agent_recruitment_xp_all_agents_and_lords	faction_to_province_own_factionwide	14	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_hef	wh2_main_vortex_victory_diplomacy_penalty_hef	faction_to_faction_own_unseen	-100	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_hef	wh_main_effect_military_force_winds_of_magic_starting_mod_enemy	faction_to_force_enemy	-50	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_hef	wh_main_effect_public_order_faction	faction_to_province_own	4	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_lzd	wh2_main_effect_agent_cap_increase_all_heroes	faction_to_faction_own_unseen	2	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_lzd	wh2_main_effect_agent_recruitment_xp_all_agents_and_lords	faction_to_province_own_factionwide	14	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_lzd	wh2_main_vortex_victory_diplomacy_penalty_lzd	faction_to_faction_own_unseen	-100	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_lzd	wh_main_effect_military_force_winds_of_magic_starting_mod_enemy	faction_to_force_enemy	-50	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_lzd	wh_main_effect_public_order_faction	faction_to_province_own	4	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_skv	wh2_main_effect_agent_cap_increase_all_heroes	faction_to_faction_own_unseen	2	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_skv	wh2_main_effect_agent_recruitment_xp_all_agents_and_lords	faction_to_province_own_factionwide	14	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_skv	wh2_main_vortex_victory_diplomacy_penalty_skv	faction_to_faction_own_unseen	-100	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_skv	wh_main_effect_military_force_winds_of_magic_starting_mod_enemy	faction_to_force_enemy	-50	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_skv	wh_main_effect_public_order_faction	faction_to_province_own	4	start_turn_completed
wh2_main_vortex_victory_bumper_bundle	wh_main_effect_military_force_winds_of_magic_starting_mod_enemy	faction_to_force_enemy	-50	start_turn_completed
wh2_main_vortex_victory_bumper_bundle	wh_main_effect_public_order_faction	faction_to_province_own	4	start_turn_completed
wh2_occupation_decission_occupy	wh_dlc03_effect_replenishment_removed	faction_to_character_own_unseen	-999	start_turn_completed
wh2_pooled_resource_skaven_food_average	wh_main_effect_province_growth_food	faction_to_province_own	3	start_turn_completed
wh2_pooled_resource_skaven_food_plentiful	wh_main_effect_force_unit_stat_morale_own_territory	faction_to_force_own	10	start_turn_completed
wh2_pooled_resource_skaven_food_plentiful	wh_main_effect_province_food_shortage_public_order_happiness	faction_to_province_own	2	start_turn_completed
wh2_pooled_resource_skaven_food_plentiful	wh_main_effect_province_growth_food	faction_to_province_own	20	start_turn_completed
wh2_pooled_resource_skaven_food_shortage	wh_main_effect_force_unit_stat_morale	faction_to_force_own	-5	start_turn_completed
wh2_pooled_resource_skaven_food_shortage	wh_main_effect_province_food_shortage_public_order_happiness	faction_to_province_own	-1	start_turn_completed
wh2_pooled_resource_skaven_food_shortage	wh_main_effect_province_growth_food	faction_to_province_own	-5	start_turn_completed
wh2_pooled_resource_skaven_food_starvation	wh2_main_effect_force_all_campaign_sacking_income	faction_to_character_own	-25	start_turn_completed
wh2_pooled_resource_skaven_food_starvation	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own	-25	start_turn_completed
wh2_pooled_resource_skaven_food_starvation	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own	-25	start_turn_completed
wh2_pooled_resource_skaven_food_starvation	wh_main_effect_force_unit_stat_morale	faction_to_force_own	-10	start_turn_completed
wh2_pooled_resource_skaven_food_starvation	wh_main_effect_province_food_shortage_public_order_happiness	faction_to_province_own	-2	start_turn_completed
wh2_pooled_resource_skaven_food_starvation	wh_main_effect_province_growth_food	faction_to_province_own	-20	start_turn_completed
wh2_pooled_resource_skaven_food_surplus	wh_main_effect_force_unit_stat_morale_own_territory	faction_to_force_own	5	start_turn_completed
wh2_pooled_resource_skaven_food_surplus	wh_main_effect_province_food_shortage_public_order_happiness	faction_to_province_own	1	start_turn_completed
wh2_pooled_resource_skaven_food_surplus	wh_main_effect_province_growth_food	faction_to_province_own	10	start_turn_completed
wh2_populace_happiness_content_hef	wh2_main_effect_force_all_campaign_recruitment_cost_all_dummy	province_to_force_own_provincewide	0	start_turn_completed
wh2_populace_happiness_content_hef	wh_main_effect_province_growth_other	province_to_province_own	5	start_turn_completed
wh2_populace_happiness_content_hef	wh_main_effect_province_tax_rate	province_to_province_own	5	start_turn_completed
wh2_populace_happiness_content_hef	wh_main_effect_unit_recruitment_points	province_to_province_own	0	start_turn_completed
wh2_populace_happiness_happy_hef	wh2_main_effect_force_all_campaign_recruitment_cost_all_dummy	province_to_force_own_provincewide	0	start_turn_completed
wh2_populace_happiness_happy_hef	wh_main_effect_province_growth_other	province_to_province_own	10	start_turn_completed
wh2_populace_happiness_happy_hef	wh_main_effect_province_tax_rate	province_to_province_own	10	start_turn_completed
wh2_populace_happiness_happy_hef	wh_main_effect_unit_recruitment_points	province_to_province_own	0	start_turn_completed
wh2_populace_happiness_indifferent_hef	wh2_main_effect_force_all_campaign_recruitment_cost_all_dummy	province_to_force_own_provincewide	0	start_turn_completed
wh2_populace_happiness_indifferent_hef	wh_main_effect_province_growth_other	province_to_province_own	0	start_turn_completed
wh2_populace_happiness_indifferent_hef	wh_main_effect_province_tax_rate	province_to_province_own	0	start_turn_completed
wh2_populace_happiness_indifferent_hef	wh_main_effect_unit_recruitment_points	province_to_province_own	0	start_turn_completed
wh2_populace_happiness_jubilant_hef	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	-5	start_turn_completed
wh2_populace_happiness_jubilant_hef	wh_main_effect_province_growth_other	province_to_province_own	15	start_turn_completed
wh2_populace_happiness_jubilant_hef	wh_main_effect_province_tax_rate	province_to_province_own	15	start_turn_completed
wh2_populace_happiness_jubilant_hef	wh_main_effect_unit_recruitment_points	province_to_province_own	1	start_turn_completed
wh2_populace_happiness_outraged_hef	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	15	start_turn_completed
wh2_populace_happiness_outraged_hef	wh_main_effect_province_growth_other	province_to_province_own	-15	start_turn_completed
wh2_populace_happiness_outraged_hef	wh_main_effect_province_tax_rate	province_to_province_own	-15	start_turn_completed
wh2_populace_happiness_outraged_hef	wh_main_effect_unit_recruitment_points	province_to_province_own	0	start_turn_completed
wh2_populace_happiness_troubled_hef	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	5	start_turn_completed
wh2_populace_happiness_troubled_hef	wh_main_effect_province_growth_other	province_to_province_own	-5	start_turn_completed
wh2_populace_happiness_troubled_hef	wh_main_effect_province_tax_rate	province_to_province_own	-5	start_turn_completed
wh2_populace_happiness_troubled_hef	wh_main_effect_unit_recruitment_points	province_to_province_own	0	start_turn_completed
wh2_populace_happiness_unhappy_hef	wh_main_effect_force_all_campaign_recruitment_cost_all	province_to_force_own_provincewide	10	start_turn_completed
wh2_populace_happiness_unhappy_hef	wh_main_effect_province_growth_other	province_to_province_own	-10	start_turn_completed
wh2_populace_happiness_unhappy_hef	wh_main_effect_province_tax_rate	province_to_province_own	-10	start_turn_completed
wh2_populace_happiness_unhappy_hef	wh_main_effect_unit_recruitment_points	province_to_province_own	0	start_turn_completed
wh2_sword_of_khaine_1	wh_dlc10_faction_diplomacy_mod	faction_to_faction_own_unseen	-10	start_turn_completed
wh2_sword_of_khaine_1	wh_main_effect_public_order_faction	faction_to_province_own	-2	start_turn_completed
wh2_sword_of_khaine_2	wh_dlc10_faction_diplomacy_mod	faction_to_faction_own_unseen	-20	start_turn_completed
wh2_sword_of_khaine_2	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	5	start_turn_completed
wh2_sword_of_khaine_2	wh_main_effect_public_order_faction	faction_to_province_own	-5	start_turn_completed
wh2_sword_of_khaine_3	wh_dlc10_faction_diplomacy_mod	faction_to_faction_own_unseen	-40	start_turn_completed
wh2_sword_of_khaine_3	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	10	start_turn_completed
wh2_sword_of_khaine_3	wh_main_effect_public_order_faction	faction_to_province_own	-8	start_turn_completed
wh2_sword_of_khaine_dummy_1	wh_dlc10_faction_diplomacy_mod_dummy	faction_to_faction_own_unseen	-10	start_turn_completed
wh2_sword_of_khaine_dummy_1	wh_main_effect_public_order_characters_dummy	faction_to_province_own	-2	start_turn_completed
wh2_sword_of_khaine_dummy_2	wh_dlc08_effect_force_all_campaign_upkeep_dummy	faction_to_force_own	5	start_turn_completed
wh2_sword_of_khaine_dummy_2	wh_dlc10_faction_diplomacy_mod_dummy	faction_to_faction_own_unseen	-15	start_turn_completed
wh2_sword_of_khaine_dummy_2	wh_main_effect_public_order_characters_dummy	faction_to_province_own	-5	start_turn_completed
wh2_sword_of_khaine_dummy_3	wh_dlc08_effect_force_all_campaign_upkeep_dummy	faction_to_force_own	10	start_turn_completed
wh2_sword_of_khaine_dummy_3	wh_dlc10_faction_diplomacy_mod_dummy	faction_to_faction_own_unseen	-20	start_turn_completed
wh2_sword_of_khaine_dummy_3	wh_main_effect_public_order_characters_dummy	faction_to_province_own	-8	start_turn_completed
wh_dlc02_payload_all_charge_carnage_dummy	wh_dlc02_charge_carnage_dummy	faction_to_faction_own	20	start_turn_completed
wh_dlc02_payload_all_charge_carnage	wh_main_effect_character_stat_mod_charge_add	force_to_force_own	20	start_turn_completed
wh_dlc02_payload_all_magic_carnage_dummy	wh_dlc02_magic_carnage_dummy	faction_to_faction_own	20	start_turn_completed
wh_dlc02_payload_all_magic_carnage	wh_main_effect_military_force_winds_of_magic_starting_mod	force_to_force_own	20	start_turn_completed
wh_dlc02_payload_all_weapon_carnage_dummy	wh_dlc02_weapon_carnage_dummy	faction_to_faction_own	20	start_turn_completed
wh_dlc02_payload_all_weapon_carnage	wh_dlc02_weapon_carnage	force_to_force_own	20	start_turn_completed
wh_dlc03_beastmen_confederation_help	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own_unseen	-20	start_turn_completed
wh_dlc03_bundle_anc_magic_standard_banner_of_outrage	wh_dlc08_effect_ability_enable_frenzy	character_to_character_own_banner	1	start_turn_completed
wh_dlc03_bundle_anc_magic_standard_banner_of_the_fallen_kings	wh_dlc03_effect_ability_enable_banner_of_the_fallen_kings	character_to_character_own_banner	1	start_turn_completed
wh_dlc03_bundle_anc_magic_standard_banner_of_the_fallen_kings	wh_main_effect_unit_enable_attribute_terror	character_to_character_own_banner	1	start_turn_completed
wh_dlc03_bundle_anc_magic_standard_banner_of_the_fallen_kings	wh_main_effect_unit_enable_attribute_unbreakable	character_to_character_own_banner	1	start_turn_completed
wh_dlc03_bundle_anc_magic_standard_manbane_standard	wh_dlc03_effect_ability_enable_manbane_standard	character_to_character_own_banner	1	start_turn_completed
wh_dlc03_bundle_anc_magic_standard_the_beast_banner	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own_banner	10	start_turn_completed
wh_dlc03_bundle_anc_magic_standard_the_beast_banner	wh_main_effect_character_stat_mod_missile_damage	character_to_character_own_banner	10	start_turn_completed
wh_dlc03_bundle_anc_magic_standard_totem_of_rust	wh_dlc03_effect_ability_enable_totem_of_rust	character_to_character_own_banner	1	start_turn_completed
wh_dlc03_bundle_anc_mark_of_chaos_crown_of_horns	wh_main_effect_unit_enable_attribute_unbreakable	character_to_character_own_banner	1	start_turn_completed
wh_dlc03_bundle_anc_mark_of_chaos_gnarled_hide	wh_main_effect_character_stat_mod_armour	character_to_character_own_banner	10	start_turn_completed
wh_dlc03_bundle_anc_mark_of_chaos_gouge_tusks	wh_main_effect_character_stat_mod_ap_damage	character_to_character_own_banner	5	start_turn_completed
wh_dlc03_bundle_anc_mark_of_chaos_many_limbed_fiend	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own_banner	8	start_turn_completed
wh_dlc03_bundle_anc_mark_of_chaos_shadow_hide	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own_banner	5	start_turn_completed
wh_dlc03_bundle_anc_mark_of_chaos_shadow_hide	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own_banner	5	start_turn_completed
wh_dlc03_bundle_anc_mark_of_chaos_slug_skin	wh_dlc03_effect_ability_enable_slug_skin	character_to_character_own_banner	1	start_turn_completed
wh_dlc03_bundle_anc_mark_of_chaos_uncanny_senses	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own_banner	8	start_turn_completed
wh_dlc03_bundle_answering_the_brayherd	wh_main_effect_force_unit_stat_morale	faction_to_force_own_unseen	7	start_turn_completed
wh_dlc03_bundle_answering_the_brayherd	wh_main_effect_hordebuilding_growth_events_faction	faction_to_force_own	-5	start_turn_completed
wh_dlc03_bundle_assured_leadership	wh_main_effect_hordebuilding_growth_events_faction	faction_to_force_own	5	start_turn_completed
wh_dlc03_bundle_beastlords_execution	wh_dlc03_effect_bloodlust_modifier	faction_to_force_own	2	start_turn_completed
wh_dlc03_bundle_beastmen_alliance_made	wh_dlc03_effect_bloodlust_modifier_alliance	faction_to_force_own	-1	start_turn_completed
wh_dlc03_bundle_beastmen_horde_upkeep	wh_dlc03_effect_bloodlust_modifier	faction_to_force_own_unseen	1	start_turn_completed
wh_dlc03_bundle_beastmen_horde_upkeep	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own_unseen	-100	start_turn_completed
wh_dlc03_bundle_beastmen_horde_upkeep	wh_main_effect_religion_conversion_untainted	faction_to_character_own	6	start_turn_completed
wh_dlc03_bundle_beastmen_non_aggression_made	wh_dlc03_effect_bloodlust_modifier_non_aggression	faction_to_force_own	-1	start_turn_completed
wh_dlc03_bundle_beastmen_peace_made	wh_dlc03_effect_bloodlust_modifier_peace	faction_to_force_own	-1	start_turn_completed
wh_dlc03_bundle_blood_of_bretonnia	wh_dlc03_effect_bonus_morale_fighting_against_bretonnia	faction_to_force_own_unseen	5	start_turn_completed
wh_dlc03_bundle_blood_of_empire	wh_dlc03_effect_bonus_morale_fighting_against_empire	faction_to_force_own_unseen	5	start_turn_completed
wh_dlc03_bundle_chaos_corruption	wh_main_effect_religion_conversion_chaos	faction_to_character_own	2	start_turn_completed
wh_dlc03_bundle_empire_lord_blood	wh_dlc03_effect_bloodlust_modifier	faction_to_force_own	10	start_turn_completed
wh_dlc03_bundle_empire_lord_blood	wh_main_effect_religion_conversion_chaos	faction_to_character_own	-8	start_turn_completed
wh_dlc03_bundle_force_siege_equipment_bst	wh_dlc03_effect_siege_engine_enable_bst_battering_ram	force_to_force_own	1	start_turn_completed
wh_dlc03_bundle_force_siege_equipment_bst	wh_dlc03_effect_siege_engine_enable_bst_siege_tower	force_to_force_own	1	start_turn_completed
