subtitle_timings_tables	2
end	language	script_id	start	subtitle_field	text_section	foreign_key	text_id	always_show
3780	kr	71	3660	1686093551	15	intro_khalida	vo_fmv_texts_text_intro_khalida	false
3780	kr	72	3660	1686093551	15	intro_khatep	vo_fmv_texts_text_intro_khatep	false
3780	kr	73	3660	1686093551	15	intro_settra	vo_fmv_texts_text_intro_settra	false
4550	kr	41	4410	1686093551	15	lzd_intro	vo_fmv_texts_text_lzd_intro	false
5518	kr	20	5400	1686093551	15	race_intro_bst	vo_fmv_texts_text_race_intro_bst	false
5370	kr	78	5305	1686093551	15	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
5370	kr	81	5305	1686093551	15	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
5370	kr	80	5305	1686093551	15	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
5370	kr	79	5305	1686093551	15	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
4740	kr	55	4630	1686093551	15	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
3590	kr	49	3400	1686093551	15	skv_intro	vo_fmv_texts_text_skv_intro	false
3625	kr	25	3510	1686093551	16	def_intro	vo_fmv_texts_text_def_intro	false
4945	kr	38	4800	1686093551	16	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	false
4065	kr	33	3925	1686093551	16	hef_intro	vo_fmv_texts_text_hef_intro	false
4350	kr	70	4050	1686093551	16	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
4350	kr	71	4050	1686093551	16	intro_khalida	vo_fmv_texts_text_intro_khalida	false
4350	kr	72	4050	1686093551	16	intro_khatep	vo_fmv_texts_text_intro_khatep	false
4350	kr	73	4050	1686093551	16	intro_settra	vo_fmv_texts_text_intro_settra	false
4700	kr	41	4600	1686093551	16	lzd_intro	vo_fmv_texts_text_lzd_intro	false
5640	kr	20	5530	1686093551	16	race_intro_bst	vo_fmv_texts_text_race_intro_bst	false
5760	kr	78	5505	1686093551	16	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
5760	kr	81	5505	1686093551	16	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
5760	kr	80	5505	1686093551	16	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
5760	kr	79	5505	1686093551	16	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
4890	kr	55	4755	1686093551	16	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
3750	kr	49	3620	1686093551	16	skv_intro	vo_fmv_texts_text_skv_intro	false
4220	kr	25	4165	1686093551	17	def_intro	vo_fmv_texts_text_def_intro	false
5435	kr	38	5310	1686093551	17	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	false
4275	kr	33	4075	1686093551	17	hef_intro	vo_fmv_texts_text_hef_intro	false
4530	kr	70	4380	1686093551	17	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
4530	kr	71	4380	1686093551	17	intro_khalida	vo_fmv_texts_text_intro_khalida	false
4530	kr	72	4380	1686093551	17	intro_khatep	vo_fmv_texts_text_intro_khatep	false
4530	kr	73	4380	1686093551	17	intro_settra	vo_fmv_texts_text_intro_settra	false
5195	kr	41	4785	1686093551	17	lzd_intro	vo_fmv_texts_text_lzd_intro	false
6035	kr	78	5790	1686093551	17	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
6035	kr	81	5790	1686093551	17	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
6035	kr	80	5790	1686093551	17	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
6035	kr	79	5790	1686093551	17	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
5295	kr	55	5090	1686093551	17	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
3920	kr	49	3765	1686093551	17	skv_intro	vo_fmv_texts_text_skv_intro	false
4280	kr	25	4240	1686093551	18	def_intro	vo_fmv_texts_text_def_intro	false
5830	kr	38	5695	1686093551	18	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	false
4380	kr	33	4315	1686093551	18	hef_intro	vo_fmv_texts_text_hef_intro	false
4650	kr	70	4560	1686093551	18	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
4650	kr	71	4560	1686093551	18	intro_khalida	vo_fmv_texts_text_intro_khalida	false
4650	kr	72	4560	1686093551	18	intro_khatep	vo_fmv_texts_text_intro_khatep	false
4650	kr	73	4560	1686093551	18	intro_settra	vo_fmv_texts_text_intro_settra	false
5700	kr	41	5350	1686093551	18	lzd_intro	vo_fmv_texts_text_lzd_intro	false
6150	kr	78	6045	1686093551	18	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
6150	kr	81	6045	1686093551	18	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
6150	kr	80	6045	1686093551	18	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
6150	kr	79	6045	1686093551	18	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
5390	kr	55	5330	1686093551	18	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
4325	kr	49	4020	1686093551	18	skv_intro	vo_fmv_texts_text_skv_intro	false
4350	kr	25	4315	1686093551	19	def_intro	vo_fmv_texts_text_def_intro	false
4405	kr	33	4385	1686093551	19	hef_intro	vo_fmv_texts_text_hef_intro	false
4830	kr	70	4710	1686093551	19	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
4830	kr	71	4710	1686093551	19	intro_khalida	vo_fmv_texts_text_intro_khalida	false
4830	kr	72	4710	1686093551	19	intro_khatep	vo_fmv_texts_text_intro_khatep	false
4830	kr	73	4710	1686093551	19	intro_settra	vo_fmv_texts_text_intro_settra	false
6285	kr	41	5805	1686093551	19	lzd_intro	vo_fmv_texts_text_lzd_intro	false
6510	kr	78	6250	1686093551	19	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
6510	kr	81	6250	1686093551	19	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
6510	kr	80	6250	1686093551	19	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
6510	kr	79	6250	1686093551	19	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
5520	kr	55	5405	1686093551	19	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
4410	kr	49	4335	1686093551	19	skv_intro	vo_fmv_texts_text_skv_intro	false
510	kr	58	390	1686093551	1	battle_arkhan	vo_fmv_texts_text_battle_arkhan	false
510	kr	59	390	1686093551	1	battle_khalida	vo_fmv_texts_text_battle_khalida	false
510	kr	60	390	1686093551	1	battle_khatep	vo_fmv_texts_text_battle_khatep	false
510	kr	61	390	1686093551	1	battle_settra	vo_fmv_texts_text_battle_settra	false
330	kr	62	270	1686093551	1	book_1	vo_fmv_texts_text_book_1	false
330	kr	63	270	1686093551	1	book_1_arkhan	vo_fmv_texts_text_book_1_arkhan	false
570	kr	64	360	1686093551	1	book_2	vo_fmv_texts_text_book_2	false
570	kr	65	360	1686093551	1	book_2_arkhan	vo_fmv_texts_text_book_2_arkhan	false
570	kr	66	300	1686093551	1	book_3	vo_fmv_texts_text_book_3	false
570	kr	67	300	1686093551	1	book_3_arkhan	vo_fmv_texts_text_book_3_arkhan	false
300	kr	68	180	1686093551	1	book_4	vo_fmv_texts_text_book_4	false
300	kr	69	180	1686093551	1	book_4_arkhan	vo_fmv_texts_text_book_4_arkhan	false
379	kr	19	279	1686093551	1	chs_invasion	vo_fmv_texts_text_chs_invasion	false
233	kr	18	177	1686093551	1	chs_rises	vo_fmv_texts_text_chs_rises	false
510	kr	87	395	1686093551	1	cst_battle_aranessa	vo_fmv_texts_text_cst_battle	false
510	kr	86	395	1686093551	1	cst_battle_cylostra	vo_fmv_texts_text_cst_battle	false
510	kr	84	395	1686093551	1	cst_battle_harkon	vo_fmv_texts_text_cst_battle	false
510	kr	85	395	1686093551	1	cst_battle_noctilus	vo_fmv_texts_text_cst_battle	false
585	kr	83	345	1686093551	1	cst_items	vo_fmv_texts_text_cst_items	false
495	kr	91	210	1686093551	1	cst_win_aranessa	vo_fmv_texts_text_cst_win	false
495	kr	90	210	1686093551	1	cst_win_cylostra	vo_fmv_texts_text_cst_win	false
495	kr	88	210	1686093551	1	cst_win_harkon	vo_fmv_texts_text_cst_win	false
495	kr	89	210	1686093551	1	cst_win_noctilus	vo_fmv_texts_text_cst_win	false
990	kr	82	690	1686093551	1	cst_wreck	vo_fmv_texts_text_cst_wreck	false
570	kr	30	405	1686093551	1	def_horned_rat	vo_fmv_texts_text_def_horned_rat	false
475	kr	25	245	1686093551	1	def_intro	vo_fmv_texts_text_def_intro	false
625	kr	26	440	1686093551	1	def_ritual_1	vo_fmv_texts_text_def_ritual_1	false
630	kr	27	500	1686093551	1	def_ritual_2	vo_fmv_texts_text_def_ritual_2	false
570	kr	28	360	1686093551	1	def_ritual_3	vo_fmv_texts_text_def_ritual_3	false
390	kr	29	300	1686093551	1	def_ritual_4	vo_fmv_texts_text_def_ritual_4	false
900	kr	31	640	1686093551	1	def_ritual_5	vo_fmv_texts_text_def_ritual_5	false
555	kr	32	415	1686093551	1	def_win	vo_fmv_texts_text_def_win	false
550	kr	38	290	1686093551	1	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	false
450	kr	33	270	1686093551	1	hef_intro	vo_fmv_texts_text_hef_intro	false
350	kr	34	250	1686093551	1	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	false
635	kr	35	465	1686093551	1	hef_ritual_2	vo_fmv_texts_text_hef_ritual_2	false
360	kr	36	275	1686093551	1	hef_ritual_3	vo_fmv_texts_text_hef_ritual_3	false
465	kr	37	250	1686093551	1	hef_ritual_4	vo_fmv_texts_text_hef_ritual_4	false
565	kr	39	480	1686093551	1	hef_ritual_5	vo_fmv_texts_text_hef_ritual_5	false
340	kr	40	245	1686093551	1	hef_win	vo_fmv_texts_text_hef_win	false
920	kr	12	810	1686093551	1	intro	vo_fmv_texts_text_intro	false
750	kr	70	420	1686093551	1	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
750	kr	71	420	1686093551	1	intro_khalida	vo_fmv_texts_text_intro_khalida	false
750	kr	72	420	1686093551	1	intro_khatep	vo_fmv_texts_text_intro_khatep	false
750	kr	73	420	1686093551	1	intro_settra	vo_fmv_texts_text_intro_settra	false
890	kr	46	620	1686093551	1	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	false
775	kr	41	660	1686093551	1	lzd_intro	vo_fmv_texts_text_lzd_intro	false
730	kr	42	600	1686093551	1	lzd_ritual_1	vo_fmv_texts_text_lzd_ritual_1	false
495	kr	43	360	1686093551	1	lzd_ritual_2	vo_fmv_texts_text_lzd_ritual_2	false
640	kr	44	500	1686093551	1	lzd_ritual_3	vo_fmv_texts_text_lzd_ritual_3	false
410	kr	45	265	1686093551	1	lzd_ritual_4	vo_fmv_texts_text_lzd_ritual_4	false
890	kr	47	780	1686093551	1	lzd_ritual_5	vo_fmv_texts_text_lzd_ritual_5	false
480	kr	48	330	1686093551	1	lzd_win	vo_fmv_texts_text_lzd_win	false
364	kr	24	262	1686093551	1	race_intro_brt	vo_fmv_texts_text_race_intro_brt	false
450	kr	20	340	1686093551	1	race_intro_bst	vo_fmv_texts_text_race_intro_bst	false
590	kr	21	315	1686093551	1	race_intro_bst_mini	vo_fmv_texts_text_race_intro_bst_mini	false
456	kr	13	282	1686093551	1	race_intro_chs	vo_fmv_texts_text_race_intro_chs	false
2220	kr	78	2020	1686093551	1	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
2220	kr	81	2020	1686093551	1	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
2220	kr	80	2020	1686093551	1	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
2220	kr	79	2020	1686093551	1	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
732	kr	14	679	1686093551	1	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	false
678	kr	15	571	1686093551	1	race_intro_emp	vo_fmv_texts_text_race_intro_emp	false
542	kr	16	466	1686093551	1	race_intro_grn	vo_fmv_texts_text_race_intro_grn	false
695	kr	17	620	1686093551	1	race_intro_vmp	vo_fmv_texts_text_race_intro_vmp	false
392	kr	22	280	1686093551	1	race_intro_wef	vo_fmv_texts_text_race_intro_wef	false
918	kr	23	759	1686093551	1	race_intro_wef_mini	vo_fmv_texts_text_race_intro_wef_mini	false
420	kr	54	320	1686093551	1	skv_comet	vo_fmv_texts_text_skv_comet	false
550	kr	55	260	1686093551	1	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
285	kr	49	255	1686093551	1	skv_intro	vo_fmv_texts_text_skv_intro	false
905	kr	50	690	1686093551	1	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	false
430	kr	51	335	1686093551	1	skv_ritual_2	vo_fmv_texts_text_skv_ritual_2	false
560	kr	52	410	1686093551	1	skv_ritual_3	vo_fmv_texts_text_skv_ritual_3	false
585	kr	53	375	1686093551	1	skv_ritual_4	vo_fmv_texts_text_skv_ritual_4	false
740	kr	56	390	1686093551	1	skv_ritual_5	vo_fmv_texts_text_skv_ritual_5	false
1140	kr	57	870	1686093551	1	skv_win	vo_fmv_texts_text_skv_win	false
390	kr	74	270	1686093551	1	win_arkhan	vo_fmv_texts_text_win_arkhan	false
390	kr	75	270	1686093551	1	win_khalida	vo_fmv_texts_text_win_khalida	false
390	kr	76	270	1686093551	1	win_khatep	vo_fmv_texts_text_win_khatep	false
390	kr	77	270	1686093551	1	win_settra	vo_fmv_texts_text_win_settra	false
4405	kr	25	4370	1686093551	20	def_intro	vo_fmv_texts_text_def_intro	false
4490	kr	33	4415	1686093551	20	hef_intro	vo_fmv_texts_text_hef_intro	false
5160	kr	70	4950	1686093551	20	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
5160	kr	71	4950	1686093551	20	intro_khalida	vo_fmv_texts_text_intro_khalida	false
5160	kr	72	4950	1686093551	20	intro_khatep	vo_fmv_texts_text_intro_khatep	false
5160	kr	73	4950	1686093551	20	intro_settra	vo_fmv_texts_text_intro_settra	false
6720	kr	78	6545	1686093551	20	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
6720	kr	81	6545	1686093551	20	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
6720	kr	80	6545	1686093551	20	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
6720	kr	79	6545	1686093551	20	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
5700	kr	55	5555	1686093551	20	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
4570	kr	49	4430	1686093551	20	skv_intro	vo_fmv_texts_text_skv_intro	false
4565	kr	25	4475	1686093551	21	def_intro	vo_fmv_texts_text_def_intro	false
4580	kr	33	4495	1686093551	21	hef_intro	vo_fmv_texts_text_hef_intro	false
5370	kr	70	5160	1686093551	21	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
5370	kr	71	5160	1686093551	21	intro_khalida	vo_fmv_texts_text_intro_khalida	false
5370	kr	72	5160	1686093551	21	intro_khatep	vo_fmv_texts_text_intro_khatep	false
5370	kr	73	5160	1686093551	21	intro_settra	vo_fmv_texts_text_intro_settra	false
6810	kr	78	6750	1686093551	21	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
6810	kr	81	6750	1686093551	21	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
6810	kr	80	6750	1686093551	21	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
6810	kr	79	6750	1686093551	21	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
5920	kr	55	5730	1686093551	21	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
4820	kr	49	4615	1686093551	21	skv_intro	vo_fmv_texts_text_skv_intro	false
4920	kr	25	4665	1686093551	22	def_intro	vo_fmv_texts_text_def_intro	false
4625	kr	33	4585	1686093551	22	hef_intro	vo_fmv_texts_text_hef_intro	false
5640	kr	70	5520	1686093551	22	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
5640	kr	71	5520	1686093551	22	intro_khalida	vo_fmv_texts_text_intro_khalida	false
5640	kr	72	5520	1686093551	22	intro_khatep	vo_fmv_texts_text_intro_khatep	false
5640	kr	73	5520	1686093551	22	intro_settra	vo_fmv_texts_text_intro_settra	false
7120	kr	78	7050	1686093551	22	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
7120	kr	81	7050	1686093551	22	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
7120	kr	80	7050	1686093551	22	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
7120	kr	79	7050	1686093551	22	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
6075	kr	55	5960	1686093551	22	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
5075	kr	49	4830	1686093551	22	skv_intro	vo_fmv_texts_text_skv_intro	false
5085	kr	25	5005	1686093551	23	def_intro	vo_fmv_texts_text_def_intro	false
4790	kr	33	4640	1686093551	23	hef_intro	vo_fmv_texts_text_hef_intro	false
5850	kr	70	5640	1686093551	23	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
5850	kr	71	5640	1686093551	23	intro_khalida	vo_fmv_texts_text_intro_khalida	false
5850	kr	72	5640	1686093551	23	intro_khatep	vo_fmv_texts_text_intro_khatep	false
5850	kr	73	5640	1686093551	23	intro_settra	vo_fmv_texts_text_intro_settra	false
7170	kr	78	7120	1686093551	23	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
7170	kr	81	7120	1686093551	23	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
7170	kr	80	7120	1686093551	23	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
7170	kr	79	7120	1686093551	23	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
6145	kr	55	6095	1686093551	23	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
5320	kr	49	5195	1686093551	23	skv_intro	vo_fmv_texts_text_skv_intro	false
5170	kr	25	5105	1686093551	24	def_intro	vo_fmv_texts_text_def_intro	false
5040	kr	33	4850	1686093551	24	hef_intro	vo_fmv_texts_text_hef_intro	false
6180	kr	70	5880	1686093551	24	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
6120	kr	71	5880	1686093551	24	intro_khalida	vo_fmv_texts_text_intro_khalida	false
6120	kr	72	5880	1686093551	24	intro_khatep	vo_fmv_texts_text_intro_khatep	false
6120	kr	73	5880	1686093551	24	intro_settra	vo_fmv_texts_text_intro_settra	false
7225	kr	78	7170	1686093551	24	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
7225	kr	81	7170	1686093551	24	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
7225	kr	80	7170	1686093551	24	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
7225	kr	79	7170	1686093551	24	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
6265	kr	55	6155	1686093551	24	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
5425	kr	49	5330	1686093551	24	skv_intro	vo_fmv_texts_text_skv_intro	false
5285	kr	25	5180	1686093551	25	def_intro	vo_fmv_texts_text_def_intro	false
6330	kr	70	6210	1686093551	25	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
6330	kr	71	6210	1686093551	25	intro_khalida	vo_fmv_texts_text_intro_khalida	false
6330	kr	72	6210	1686093551	25	intro_khatep	vo_fmv_texts_text_intro_khatep	false
6330	kr	73	6210	1686093551	25	intro_settra	vo_fmv_texts_text_intro_settra	false
7280	kr	78	7225	1686093551	25	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
7280	kr	81	7225	1686093551	25	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
7280	kr	80	7225	1686093551	25	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
7280	kr	79	7225	1686093551	25	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
6715	kr	55	6495	1686093551	25	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
5525	kr	49	5435	1686093551	25	skv_intro	vo_fmv_texts_text_skv_intro	false
5415	kr	25	5295	1686093551	26	def_intro	vo_fmv_texts_text_def_intro	false
6690	kr	70	6600	1686093551	26	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
6690	kr	71	6600	1686093551	26	intro_khalida	vo_fmv_texts_text_intro_khalida	false
6690	kr	72	6600	1686093551	26	intro_khatep	vo_fmv_texts_text_intro_khatep	false
6690	kr	73	6600	1686093551	26	intro_settra	vo_fmv_texts_text_intro_settra	false
7320	kr	78	7280	1686093551	26	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
7320	kr	81	7280	1686093551	26	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
7320	kr	80	7280	1686093551	26	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
7320	kr	79	7280	1686093551	26	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
7080	kr	55	6820	1686093551	26	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	false
5630	kr	49	5535	1686093551	26	skv_intro	vo_fmv_texts_text_skv_intro	false
5545	kr	25	5420	1686093551	27	def_intro	vo_fmv_texts_text_def_intro	false
6840	kr	70	6720	1686093551	27	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
6870	kr	71	6720	1686093551	27	intro_khalida	vo_fmv_texts_text_intro_khalida	false
6870	kr	72	6720	1686093551	27	intro_khatep	vo_fmv_texts_text_intro_khatep	false
6870	kr	73	6720	1686093551	27	intro_settra	vo_fmv_texts_text_intro_settra	false
7560	kr	78	7410	1686093551	27	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
7560	kr	81	7410	1686093551	27	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
7560	kr	80	7410	1686093551	27	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
7560	kr	79	7410	1686093551	27	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
5820	kr	25	5710	1686093551	28	def_intro	vo_fmv_texts_text_def_intro	false
6990	kr	70	6870	1686093551	28	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
6990	kr	71	6870	1686093551	28	intro_khalida	vo_fmv_texts_text_intro_khalida	false
6990	kr	72	6870	1686093551	28	intro_khatep	vo_fmv_texts_text_intro_khatep	false
6990	kr	73	6870	1686093551	28	intro_settra	vo_fmv_texts_text_intro_settra	false
7755	kr	78	7580	1686093551	28	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
7755	kr	81	7580	1686093551	28	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
7755	kr	80	7580	1686093551	28	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
7755	kr	79	7580	1686093551	28	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
6045	kr	25	5855	1686093551	29	def_intro	vo_fmv_texts_text_def_intro	false
7110	kr	70	7020	1686093551	29	intro_arkhan	vo_fmv_texts_text_intro_arkhan	false
7110	kr	71	7020	1686093551	29	intro_khalida	vo_fmv_texts_text_intro_khalida	false
7110	kr	72	7020	1686093551	29	intro_khatep	vo_fmv_texts_text_intro_khatep	false
7110	kr	73	7020	1686093551	29	intro_settra	vo_fmv_texts_text_intro_settra	false
7890	kr	78	7780	1686093551	29	race_intro_cst	vo_fmv_texts_text_race_intro_cst	false
7890	kr	81	7780	1686093551	29	race_intro_cst_aranessa	vo_fmv_texts_text_race_intro_cst_aranessa	false
7890	kr	80	7780	1686093551	29	race_intro_cst_cylostra	vo_fmv_texts_text_race_intro_cst_cylostra	false
7890	kr	79	7780	1686093551	29	race_intro_cst_noctilus	vo_fmv_texts_text_race_intro_cst	false
840	kr	58	720	1686093551	2	battle_arkhan	vo_fmv_texts_text_battle_arkhan	false
840	kr	59	690	1686093551	2	battle_khalida	vo_fmv_texts_text_battle_khalida	false
840	kr	60	690	1686093551	2	battle_khatep	vo_fmv_texts_text_battle_khatep	false
840	kr	61	690	1686093551	2	battle_settra	vo_fmv_texts_text_battle_settra	false
540	kr	62	390	1686093551	2	book_1	vo_fmv_texts_text_book_1	false
540	kr	63	390	1686093551	2	book_1_arkhan	vo_fmv_texts_text_book_1_arkhan	false
870	kr	64	690	1686093551	2	book_2	vo_fmv_texts_text_book_2	false
870	kr	65	690	1686093551	2	book_2_arkhan	vo_fmv_texts_text_book_2_arkhan	false
870	kr	66	750	1686093551	2	book_3	vo_fmv_texts_text_book_3	false
870	kr	67	750	1686093551	2	book_3_arkhan	vo_fmv_texts_text_book_3_arkhan	false
540	kr	68	330	1686093551	2	book_4	vo_fmv_texts_text_book_4	false
540	kr	69	330	1686093551	2	book_4_arkhan	vo_fmv_texts_text_book_4_arkhan	false
608	kr	19	533	1686093551	2	chs_invasion	vo_fmv_texts_text_chs_invasion	false
479	kr	18	324	1686093551	2	chs_rises	vo_fmv_texts_text_chs_rises	false
810	kr	87	654	1686093551	2	cst_battle_aranessa	vo_fmv_texts_text_cst_battle	false
810	kr	86	654	1686093551	2	cst_battle_cylostra	vo_fmv_texts_text_cst_battle	false
810	kr	84	654	1686093551	2	cst_battle_harkon	vo_fmv_texts_text_cst_battle	false
810	kr	85	654	1686093551	2	cst_battle_noctilus	vo_fmv_texts_text_cst_battle	false
840	kr	83	600	1686093551	2	cst_items	vo_fmv_texts_text_cst_items	false
705	kr	91	605	1686093551	2	cst_win_aranessa	vo_fmv_texts_text_cst_win	false
705	kr	90	605	1686093551	2	cst_win_cylostra	vo_fmv_texts_text_cst_win	false
705	kr	88	605	1686093551	2	cst_win_harkon	vo_fmv_texts_text_cst_win	false
705	kr	89	605	1686093551	2	cst_win_noctilus	vo_fmv_texts_text_cst_win	false
1365	kr	82	1050	1686093551	2	cst_wreck	vo_fmv_texts_text_cst_wreck	false
780	kr	30	640	1686093551	2	def_horned_rat	vo_fmv_texts_text_def_horned_rat	false
806	kr	25	538	1686093551	2	def_intro	vo_fmv_texts_text_def_intro	false
900	kr	26	760	1686093551	2	def_ritual_1	vo_fmv_texts_text_def_ritual_1	false
1180	kr	27	1120	1686093551	2	def_ritual_2	vo_fmv_texts_text_def_ritual_2	false
1235	kr	28	1110	1686093551	2	def_ritual_3	vo_fmv_texts_text_def_ritual_3	false
525	kr	29	420	1686093551	2	def_ritual_4	vo_fmv_texts_text_def_ritual_4	false
1100	kr	31	1000	1686093551	2	def_ritual_5	vo_fmv_texts_text_def_ritual_5	false
655	kr	32	575	1686093551	2	def_win	vo_fmv_texts_text_def_win	false
730	kr	38	640	1686093551	2	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	false
845	kr	33	590	1686093551	2	hef_intro	vo_fmv_texts_text_hef_intro	false
810	kr	34	575	1686093551	2	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	false
1000	kr	35	795	1686093551	2	hef_ritual_2	vo_fmv_texts_text_hef_ritual_2	false
500	kr	36	420	1686093551	2	hef_ritual_3	vo_fmv_texts_text_hef_ritual_3	false
580	kr	37	515	1686093551	2	hef_ritual_4	vo_fmv_texts_text_hef_ritual_4	false
