cdir_events_dilemma_option_junctions_tables	2
dilemma_key	id	option_key	value
wh2_main_dilemma_loyalty_def_contest_of_claws_1	19585346	VAR_CHANCE	100
wh2_main_hef_intrigue_the_caledor_question	1960175057	CND_ROUNDS_UNTIL_NEXT	20
wh2_dlc09_tmb_dilemma_almighty_monuments	1960620346	CND_ROUNDS_UNTIL_NEXT	40
wh_dlc08_nor_shrine_or_shine	1963290189	CND_FIRST_ROUND	10
wh2_dlc09_tmb_dilemma_sinking_pyramid	1965268896	VAR_CHANCE	3
wh_dlc08_nor_sacrificial_altars	1965760570	GEN_TARGET_NONE	
wh2_main_hef_intrigue_the_hunt_and_the_hunter	1967001145	CND_FACTION	wh2_main_hef_avelorn
wh2_main_dilemma_loyalty_skv_moulder_and_scurry_1	1970229556	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_positive_skv_mine_mine	1971479597	CND_FIRST_ROUND	1
wh2_dlc09_tmb_settra_the_crown_of_nehekhara_stage_3	1971513371	VAR_FOLLOWUP_CHANCE	100
wh2_dlc11_th_puzzle_4_4	1971720563	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_loyalty_skv_skavenslave_revolt_1	1972680198	CND_CULTURE	wh2_main_skv_skaven
wh2_dlc08_confederate_wh_main_nor_bjornling	1972759894	GEN_TARGET_FACTION	
wh2_main_dilemma_vortex_campaign_victory_def_skv_mpc	1976444336	GEN_TARGET_NONE	
wh2_main_dilemma_loyalty_positive_skv_mine_mine	1977545567	GEN_TARGET_MODEL	
wh2_main_hef_intrigue_the_would_be_suitor	1978426629	CND_ROUNDS_UNTIL_NEXT	25
wh_dlc08_nor_grim_visions	1980411022	CND_FACTION	wh_dlc08_nor_norsca
wh2_dlc10_nor_monster_hunt_10_dilemma_reward	1982195652	VAR_FOLLOWUP_CHANCE	100
wh2_dlc09_great_vortex_tmb_settra_the_crown_of_nehekhara_stage_3	1983198566	GEN_CND_CHARACTER_ID	306236299
wh2_main_lzd_new_blood	1987601852	VAR_CHANCE	10
wh_dlc08_nor_grim_visions	1990728757	CND_ROUNDS_UNTIL_NEXT	40
wh2_dlc11_th_puzzle_2_11	1992936688	VAR_FOLLOWUP_CHANCE	100
wh2_main_hef_intrigue_the_hunt_and_the_hunter	1993841056	CND_MIN_TREASURY	3000
wh2_dlc11_th_puzzle_2_11	1994306328	GEN_CND_HUMAN	
wh2_main_lzd_born_killers	1998007311	GEN_TARGET_NONE	
wh2_dlc11_great_vortex_cst_cylostra_the_bordeleaux_flabellum_stage_4	2001276763	VAR_CHANCE	100
wh2_main_dilemma_loyalty_skv_shades_of_grey_1	200220879	CND_CULTURE	wh2_main_skv_skaven
wh2_main_dilemma_loyalty_skv_skavenslave_revolt_1	2002986868	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_2_a	2005860474	VAR_CHANCE	100
wh2_dlc11_cst_dilemma_shipping_ledger	200808801	VAR_CHANCE	16
wh_dlc08_nor_monster_hunt_7_dilemma_reward	2014866746	VAR_CHANCE	100
wh2_main_dilemma_vortex_campaign_victory_def_skv	2018161438	VAR_CHANCE	100
wh_dlc08_nor_monster_hunt_2_dilemma_reward	2019473521	GEN_TARGET_NONE	
wh2_main_hef_intrigue_the_caledor_question	2021187288	CND_FACTION	wh2_main_hef_order_of_loremasters
wh2_dlc09_tmb_dilemma_crumbling_buildings	2021970617	CND_CULTURE	wh2_dlc09_tmb_tomb_kings
wh2_main_lzd_which_hero	2022184643	CND_FIRST_ROUND	14
wh2_main_dilemma_loyalty_positive_skv_a_noise_problem	2022541664	VAR_CHANCE	100
wh2_main_lzd_blood_sacrifice	202272124	CND_ROUNDS_UNTIL_NEXT	20
wh2_main_lzd_which_hero	2022969237	CND_NOT_HAS_AGENT	wizard
wh2_main_dilemma_loyalty_skv_moulder_and_scurry_2_b	202674011	CND_DILEMMA_CHOSEN_SECOND	wh2_main_dilemma_loyalty_skv_moulder_and_scurry_1
wh_dlc07_brt_confederation_artois	2030007729	GEN_TARGET_NONE	
wh2_main_lzd_out_or_in	2031519506	GEN_TARGET_NONE	
wh2_main_lzd_reclaiming_the_lost_world	2034627117	CND_FIRST_ROUND	10
wh2_main_dilemma_loyalty_skv_the_skavenblight_question_1	2035641600	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_skv_the_skavenblight_question_1	2035735722	VAR_CHANCE	100
wh2_main_lzd_the_greater_good	2036509582	GEN_TARGET_REGION	
wh2_dlc11_th_puzzle_1_8	2040025986	GEN_CND_HUMAN	
wh2_main_lzd_a_deadly_price	2040372596	GEN_TARGET_NONE	
wh2_main_hef_intrigue_in_fighting	204285610	CND_FIRST_ROUND	5
wh_dlc08_nor_sacrificial_altars	2043110217	CND_FACTION	wh_dlc08_nor_norsca
wh2_dlc11_cst_dilemma_ancient_treasure	2043884877	VAR_CHANCE	8
wh2_dlc11_cst_dilemma_shyish_wanes	2046064075	CND_CULTURE	wh2_dlc11_cst_vampire_coast
wh2_main_lzd_war_babies	2047643043	CND_CAN_RECRUIT_UNIT	wh2_main_lzd_inf_skink_cohort_0
wh2_main_lzd_knowledge_regained	2048016844	CND_ROUNDS_UNTIL_NEXT	20
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_2_b	2049212862	CND_CULTURE	wh2_main_skv_skaven
wh2_dlc08_confederate_wh_main_nor_skaeling	2050227185	GEN_TARGET_FACTION	
wh2_main_lzd_knowledge_regained	2050688089	GEN_TARGET_NONE	
wh2_dlc09_tmb_dilemma_liche_priest	2053270172	VAR_CHANCE	4
wh2_dlc08_confederate_wh_main_nor_graeling	2055836698	GEN_CND_FACTION	wh_main_nor_graeling
wh2_main_dilemma_loyalty_skv_what_we_do_in_the_shadows_2_a	2058008942	GEN_TARGET_PARENT	
wh2_main_dilemma_loyalty_positive_def_the_audience	2062781103	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_lzd_ways_and_means	2064713725	CND_CULTURE	wh2_main_lzd_lizardmen
wh2_main_lzd_seal_or_strike	2069870022	GEN_TARGET_NONE	
wh2_main_dilemma_loyalty_positive_def_insurgents	2072167153	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_dilemma_loyalty_skv_skavenslave_revolt_1	2075070290	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_dilemma_loyalty_positive_skv_loyal_musk	2076679478	CND_CULTURE	wh2_main_skv_skaven
wh2_main_dilemma_loyalty_skv_skavenslave_revolt_1	2077068585	VAR_FOLLOWUP_CHANCE	100
wh2_dlc11_cst_dilemma_pirate_haven	207864540	CND_FIRST_ROUND	30
wh2_dlc11_cst_dilemma_salvage_supplies	2079043728	CND_FIRST_ROUND	30
wh2_dlc11_th_puzzle_3_12	2080799553	VAR_CHANCE	100
wh2_dlc09_great_vortex_tmb_arkhan_the_tomb_blade_of_arkhan_stage_2	2087023779	VAR_FOLLOWUP_CHANCE	100
wh2_main_hef_intrigue_signed_sealed_delivered	2087624813	CND_FACTION	wh2_main_hef_avelorn
wh2_dlc09_tmb_dilemma_glorious_structures	2088504833	CND_ROUNDS_UNTIL_NEXT	40
wh2_dlc09_tmb_dilemma_crumbling_buildings	2088507448	VAR_CHANCE	4
wh2_main_hef_intrigue_in_fighting	2090327325	GEN_TARGET_NONE	
wh2_main_dilemma_loyalty_def_blessing_of_khaine_1	2091713312	GEN_TARGET_MODEL	
wh2_main_hef_intrigue_court_of_the_sea	2091757230	GEN_CND_NEUTRAL	
wh2_main_def_names_of_power_ca_1_ambush	2092724829	GEN_TARGET_MODEL	
wh2_dlc11_cst_dilemma_shyish_wanes	2093201573	VAR_CHANCE	4
wh2_main_dilemma_loyalty_positive_def_the_curse_of_kurnous	2093514211	GEN_TARGET_MODEL	
wh2_dlc09_tmb_dilemma_scaly_sacrifice	2093889706	CND_AT_WAR_SUBCULTURE	wh2_main_sc_lzd_lizardmen
wh2_dlc11_th_puzzle_4_7	2095632232	GEN_CND_HUMAN	
wh2_main_dilemma_loyalty_def_sunless_seas_1	2096190774	VAR_CHANCE	100
wh2_main_dilemma_loyalty_def_all_along_the_watch_towers_1	2097749091	CND_ROUNDS_UNTIL_NEXT	10
wh2_dlc11_th_puzzle_2_11	2098316828	VAR_CHANCE	100
wh2_main_def_names_of_power_ca_4_sorceress	2099234046	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_skv_rattus_ex_machina_2_a	2099657458	GEN_TARGET_PARENT	
wh2_main_lzd_the_greater_good	2100539824	CND_AT_WAR_SUBCULTURE	wh2_main_sc_skv_skaven
wh2_main_lzd_ancient_skills	2103385110	CND_ROUNDS_UNTIL_NEXT	20
wh_dlc07_brt_confederation_bretonnia	2105006699	GEN_TARGET_NONE	
wh2_dlc09_tmb_dilemma_scaly_sacrifice	2105161256	GEN_TARGET_NONE	
wh2_dlc11_th_puzzle_2_12	2106879429	VAR_CHANCE	100
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_2_b	2106972774	GEN_TARGET_PARENT	
wh2_main_dilemma_loyalty_positive_skv_when_rats_fly	2107298474	GEN_TARGET_MODEL	
wh2_dlc11_cst_dilemma_great_naval_battle	2108009649	CND_HAS_ARMY	
wh2_main_hef_intrigue_in_fighting	2108144278	VAR_CHANCE	5
wh2_main_hef_intrigue_they_who_whisper	2111492194	CND_FIRST_ROUND	5
wh_dlc07_brt_confederation_bastonne	211218054	GEN_TARGET_NONE	
wh2_dlc11_cst_dilemma_plan_of_action	2114521694	VAR_CHANCE	10
wh2_main_dilemma_loyalty_def_blessing_of_khaine_1	2115262248	CND_FIRST_ROUND	1
wh2_dlc11_cst_dilemma_shyish_wanes	2116142051	CND_FIRST_ROUND	20
wh2_dlc09_tmb_dilemma_drying_rivers	211823458	GEN_TARGET_NONE	
wh2_main_lzd_magic_for_blades	2119448907	CND_CULTURE	wh2_main_lzd_lizardmen
wh2_main_lzd_a_tainted_bounty	2122347222	CND_AT_WAR_SUBCULTURE	wh2_main_sc_skv_skaven
wh2_dlc11_dilemma_neo_encounter_at_sea_1_a	2123513960	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_loyalty_skv_shades_of_grey_1	2127764485	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_dilemma_loyalty_def_black_dragon_egg_1	2127827311	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_skv_skavenslave_revolt_1	2129074200	GEN_TARGET_MODEL	
wh2_dlc09_tmb_dilemma_stray_mortals	2129101261	CND_CULTURE	wh2_dlc09_tmb_tomb_kings
wh2_main_lzd_one_shot	2129651668	CND_MIN_TREASURY	3000
wh2_main_lzd_new_blood	2131021588	CND_FIRST_ROUND	6
wh_dlc08_qb_nor_monster_hunt_0_stage_2	2134139114	VAR_FOLLOWUP_CHANCE	100
wh2_dlc11_th_puzzle_4_5	2134843941	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_positive_def_the_black_council	2135049798	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_positive_skv_a_noise_problem	2138526372	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_dilemma_loyalty_positive_skv_a_noise_problem	2138843270	GEN_TARGET_MODEL	
wh2_dlc08_confederate_wh_main_nor_varg	2141892105	GEN_TARGET_FACTION	
wh2_dlc11_th_puzzle_4_4	2142806550	GEN_CND_HUMAN	
wh2_main_dilemma_loyalty_def_contest_of_claws_1	2143584820	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_skv_the_skavenblight_question_2_b	2145104394	CND_DILEMMA_CHOSEN_SECOND	wh2_main_dilemma_loyalty_skv_the_skavenblight_question_1
wh2_main_dilemma_loyalty_positive_def_the_dagger	2146388613	GEN_TARGET_MODEL	
wh_dlc08_nor_blood_iron	2146524795	CND_FIRST_ROUND	8
wh2_main_great_vortex_skv_queek_headtaker_warp_shard_armour_stage_3	215218148	VAR_CHANCE	100
wh2_main_dilemma_encounter_at_sea_2	216992161	GEN_TARGET_NONE	
wh2_main_dilemma_loyalty_def_black_council_1	219476053	VAR_CHANCE	100
wh2_dlc11_cst_dilemma_supplies_adrift	220027709	VAR_CHANCE	12
wh2_main_dilemma_loyalty_def_dark_crag_1	223265936	CND_ROUNDS_UNTIL_NEXT	10
wh2_dlc11_dilemma_neo_encounter_at_sea_2_b	223329214	VAR_CHANCE	100
wh2_main_dilemma_loyalty_positive_def_the_beastmaster	224824842	CND_ROUNDS_UNTIL_NEXT	10
wh2_dlc11_th_puzzle_3_3	226596796	GEN_CND_HUMAN	
wh2_dlc11_th_puzzle_4_5	228121349	VAR_CHANCE	100
wh_dlc08_nor_hidden_fissure	229121071	GEN_TARGET_NONE	
wh2_dlc10_sword_of_khaine_pick_or_not	230589759	VAR_FOLLOWUP_CHANCE	100
wh2_dlc11_cst_dilemma_camp_fortune	231294448	GEN_TARGET_NONE	
wh_dlc08_nor_avalanche	231467512	CND_ROUNDS_UNTIL_NEXT	50
wh2_main_dilemma_loyalty_skv_shades_of_grey_2_a	233891189	GEN_TARGET_PARENT	
wh2_dlc11_vor_cst_dilemma_ocean_of_opportunities	238318610	CND_CAMPAIGN	wh2_main_great_vortex
wh2_main_hef_intrigue_the_court_of_many_kings	238699455	GEN_CND_DIPLOMACY_AVAILABLE	
wh2_main_hef_intrigue_whispers_of_the_mourning_chorus	239003856	VAR_CHANCE	5
wh_dlc08_nor_rare_metal	240685540	CND_FACTION	wh_dlc08_nor_norsca
wh2_main_dilemma_loyalty_skv_the_skavenblight_question_1	241002278	CND_CULTURE	wh2_main_skv_skaven
wh2_main_def_names_of_power_ar_2_caravan	241759626	VAR_CHANCE	100
wh2_main_hef_intrigue_the_folly_of_youth	243031249	VAR_CHANCE	5
wh2_main_dilemma_loyalty_positive_skv_keg_of_boom	246191754	VAR_CHANCE	100
wh2_dlc11_dilemma_neo_encounter_at_sea_4_a_nor	246850771	GEN_TARGET_NONE	
wh2_dlc11_th_puzzle_2_8	248485681	VAR_CHANCE	100
wh2_main_dilemma_loyalty_def_the_purge_1	250101884	CND_CULTURE	wh2_main_def_dark_elves
wh2_dlc09_great_vortex_tmb_arkhan_the_tomb_blade_of_arkhan_stage_2	250364108	GEN_TARGET_NONE	
wh2_main_hef_intrigue_life_in_the_lagoon	250518078	CND_FACTION	wh2_main_hef_eataine
wh2_dlc09_tmb_dilemma_the_banisher	254464211	GEN_TARGET_NONE	
wh2_dlc11_dilemma_neo_encounter_at_sea_1_b	25614291	VAR_FOLLOWUP_CHANCE	100
wh2_dlc11_th_puzzle_3_7	256195337	GEN_TARGET_MODEL	
wh2_dlc11_cst_cylostra_the_bordeleaux_flabellum_stage_4	257887817	GEN_TARGET_NONE	
wh2_dlc09_tmb_dilemma_glorious_structures	257900422	CND_FIRST_ROUND	16
wh2_main_dilemma_loyalty_positive_skv_mine_mine	258405557	VAR_CHANCE	100
wh_dlc08_nor_monster_hunt_4_dilemma_reward	259671616	VAR_CHANCE	100
wh2_dlc11_th_puzzle_2_2	260685268	VAR_CHANCE	100
wh2_dlc11_cst_dilemma_ancient_treasure	261780019	CND_ROUNDS_UNTIL_NEXT	80
wh2_dlc11_cst_dilemma_grim_tidings	261883847	CND_CULTURE	wh2_dlc11_cst_vampire_coast
wh2_main_dilemma_loyalty_def_black_dragon_egg_1	26236365	CND_FIRST_ROUND	1
wh2_dlc11_th_puzzle_3_12	265587611	GEN_CND_HUMAN	
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_1	265633877	VAR_CHANCE	100
wh2_main_dilemma_encounter_at_sea_1	265728940	VAR_CHANCE	100
wh2_dlc11_th_puzzle_4_8	267532672	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_loyalty_skv_rattus_ex_machina_2_b	268028524	CND_DILEMMA_CHOSEN_SECOND	wh2_main_dilemma_loyalty_skv_rattus_ex_machina_1
wh2_main_hef_intrigue_the_caledor_question	26806690	GEN_CND_DIPLOMACY_AVAILABLE	
wh2_dlc10_sword_of_khaine_lv2	268866163	VAR_CHANCE	100
wh2_main_hef_intrigue_the_court_of_many_kings	269186471	GEN_TARGET_FACTION	
wh_dlc08_nor_prove_their_worth	27257495	VAR_CHANCE	2
wh_dlc08_nor_the_dying_skald	272819021	GEN_TARGET_NONE	
wh2_dlc11_th_puzzle_1_4	273204145	VAR_FOLLOWUP_CHANCE	100
wh2_main_def_names_of_power_co_2_dragon	273342709	VAR_CHANCE	100
wh2_dlc11_th_puzzle_2_9	274850430	GEN_TARGET_MODEL	
wh_dlc08_nor_avalanche	276675678	CND_MIN_TREASURY	4000
wh2_main_hef_intrigue_signed_sealed_delivered	276755397	CND_FIRST_ROUND	5
wh2_main_hef_intrigue_you_can_dance	277996642	CND_FACTION	wh2_main_hef_eataine
wh2_dlc11_th_puzzle_2_1	279948726	VAR_CHANCE	100
wh2_main_dilemma_loyalty_positive_skv_shiny_scale_stuff	28265309	VAR_CHANCE	100
wh2_main_def_names_of_power_co_4_teacher	284273678	VAR_CHANCE	100
wh2_dlc09_tmb_dilemma_eternal_servitude	286102462	CND_HAS_AGENT	wizard
wh2_dlc11_th_puzzle_1_1	288776457	VAR_CHANCE	100
wh2_main_dilemma_encounter_at_sea_1_a	289504163	VAR_CHANCE	100
wh2_main_dilemma_loyalty_positive_skv_when_rats_fly	291653804	CND_CULTURE	wh2_main_skv_skaven
wh2_dlc09_great_vortex_skv_tretch_lucky_skullhelm_stage_3	295950749	VAR_FOLLOWUP_CHANCE	100
wh2_dlc11_cst_dilemma_plan_of_action	298782287	CND_HAS_ARMY	
wh_dlc08_nor_prove_their_worth	300986743	CND_FACTION	wh_dlc08_nor_norsca
wh_main_azhag_the_slaughterer_azhags_ard_armour_stage_1	30500	VAR_CHANCE	100
wh_main_azhag_the_slaughterer_azhags_ard_armour_stage_1	30502	GEN_TARGET_NONE	 
wh_main_azhag_the_slaughterer_azhags_ard_armour_stage_1	30517	VAR_FOLLOWUP_CHANCE	100
wh2_dlc11_cst_dilemma_ancient_treasure	305217791	CND_CULTURE	wh2_dlc11_cst_vampire_coast
wh_main_emp_balthasar_gelt_amulet_of_sea_gold_stage_3	30524	VAR_CHANCE	100
wh_main_emp_balthasar_gelt_amulet_of_sea_gold_stage_3	30530	GEN_TARGET_NONE	
wh_main_emp_balthasar_gelt_amulet_of_sea_gold_stage_3	30538	VAR_FOLLOWUP_CHANCE	100
wh_main_dwf_ungrim_ironfist_slayer_crown_stage_3	30547	VAR_CHANCE	100
wh_main_dwf_ungrim_ironfist_slayer_crown_stage_3	30555	GEN_TARGET_NONE	
wh_main_dwf_ungrim_ironfist_slayer_crown_stage_3	30558	VAR_FOLLOWUP_CHANCE	100
wh_main_emp_karl_franz_silver_seal_stage_2	30560	VAR_CHANCE	100
wh_main_emp_karl_franz_silver_seal_stage_2	30570	GEN_TARGET_NONE	
wh_main_emp_karl_franz_silver_seal_stage_2	30573	VAR_FOLLOWUP_CHANCE	100
wh2_dlc09_tmb_dilemma_liche_priest	305871506	CND_CULTURE	wh2_dlc09_tmb_tomb_kings
wh_main_emp_looters	30603	GEN_TARGET_NONE	
wh_main_emp_looters	30606	VAR_CHANCE	5
wh_main_emp_looters	30612	CND_FIRST_ROUND	7
wh_main_emp_looters	30613	CND_CULTURE	wh_main_emp_empire
wh_main_emp_looters	30621	CND_ROUNDS_UNTIL_NEXT	25
wh_main_emp_looters	30631	CND_ARMY_IN_ENEMY_REGION	
wh_main_emp_tax_riots	30636	GEN_TARGET_NONE	
wh_main_emp_tax_riots	30642	VAR_CHANCE	13
wh_main_emp_tax_riots	30647	CND_FIRST_ROUND	7
wh_main_emp_tax_riots	30654	CND_CULTURE	wh_main_emp_empire
wh_main_emp_tax_riots	30664	CND_ROUNDS_UNTIL_NEXT	25
wh_main_emp_tax_riots	30674	CND_REBELLION	
wh_main_emp_the_brass_sentinel_speaks	30679	GEN_TARGET_NONE	
wh_main_emp_the_brass_sentinel_speaks	30687	VAR_CHANCE	8
wh_main_emp_the_brass_sentinel_speaks	30690	CND_FIRST_ROUND	7
wh_main_emp_the_brass_sentinel_speaks	30694	CND_CULTURE	wh_main_emp_empire
wh_main_emp_the_brass_sentinel_speaks	30702	CND_ROUNDS_UNTIL_NEXT	25
wh_main_emp_the_brass_sentinel_speaks	30710	CND_WAR_WITH	wh_main_chs_chaos
wh_main_emp_the_moot_petitions	30717	GEN_TARGET_NONE	
wh_main_emp_the_moot_petitions	30721	VAR_CHANCE	18
wh_main_emp_the_moot_petitions	30731	CND_FIRST_ROUND	7
wh_main_emp_the_moot_petitions	30735	CND_CULTURE	wh_main_emp_empire
wh_main_emp_the_moot_petitions	30741	CND_ROUNDS_UNTIL_NEXT	25
wh_main_emp_the_moot_petitions	30743	CND_AT_WAR_SUBCULTURE	wh_main_sc_vmp_vampire_counts
wh_main_emp_the_moot_petitions	30752	CND_NEUTRAL_WITH	wh_main_emp_stirland
wh_main_emp_elector_greed	30753	GEN_TARGET_NONE	
wh_main_emp_elector_greed	30756	VAR_CHANCE	5
wh_main_emp_elector_greed	30757	CND_FIRST_ROUND	7
wh_main_emp_elector_greed	30766	CND_CULTURE	wh_main_emp_empire
wh_main_emp_elector_greed	30767	CND_ROUNDS_UNTIL_NEXT	25
wh_main_grn_lootas	30770	GEN_TARGET_FACTION	
wh_main_grn_lootas	30778	VAR_CHANCE	5
wh_main_grn_lootas	30783	CND_FIRST_ROUND	7
wh_main_grn_lootas	30796	CND_CULTURE	wh_main_grn_greenskins
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_1	307973749	GEN_TARGET_MODEL	
wh_main_grn_lootas	30804	CND_ROUNDS_UNTIL_NEXT	25
wh_main_grn_lootas	30811	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
wh_main_grn_lootas	30816	GEN_CND_DIPLOMACY_AVAILABLE	
wh_main_grn_get_out_of_da_way	30823	GEN_TARGET_NONE	
wh_main_grn_get_out_of_da_way	30832	VAR_CHANCE	5
wh_main_grn_get_out_of_da_way	30840	CND_FIRST_ROUND	7
wh_main_grn_get_out_of_da_way	30842	CND_CULTURE	wh_main_grn_greenskins
wh2_main_dilemma_loyalty_positive_def_the_curse_of_kurnous	308493046	CND_FIRST_ROUND	1
wh_main_grn_get_out_of_da_way	30850	CND_ROUNDS_UNTIL_NEXT	25
wh_main_grn_get_out_of_da_way	30854	CND_MIN_FORCE_COUNT	3
wh_main_grn_gork_or_mork	30861	GEN_TARGET_NONE	
wh_main_grn_gork_or_mork	30867	VAR_CHANCE	4
wh_main_grn_gork_or_mork	30870	CND_FIRST_ROUND	7
wh_main_grn_gork_or_mork	30871	CND_CULTURE	wh_main_grn_greenskins
wh_main_grn_gork_or_mork	30876	CND_ROUNDS_UNTIL_NEXT	25
wh_main_grn_wanderin_gits	30885	GEN_TARGET_NONE	
wh_main_grn_wanderin_gits	30893	VAR_CHANCE	6
wh_main_grn_wanderin_gits	30894	CND_FIRST_ROUND	7
wh_main_grn_wanderin_gits	30898	CND_CULTURE	wh_main_grn_greenskins
wh_main_grn_wanderin_gits	30899	CND_ROUNDS_UNTIL_NEXT	25
wh_main_grn_wheres_ma_teef	30904	GEN_TARGET_NONE	
wh_main_grn_wheres_ma_teef	30906	VAR_CHANCE	10
wh_main_grn_wheres_ma_teef	30914	CND_FIRST_ROUND	7
wh_main_grn_wheres_ma_teef	30920	CND_CULTURE	wh_main_grn_greenskins
wh_main_grn_wheres_ma_teef	30923	CND_ROUNDS_UNTIL_NEXT	25
wh_main_grn_wheres_ma_teef	30931	CND_ARMY_IN_ENEMY_REGION	
wh_main_chs_the_eye_opens	30939	GEN_TARGET_NONE	
wh_main_chs_the_eye_opens	30940	VAR_CHANCE	20
wh_main_chs_the_eye_opens	30943	CND_FIRST_ROUND	7
wh_main_chs_the_eye_opens	30949	CND_FACTION	wh_main_chs_chaos
wh_main_chs_the_eye_opens	30951	CND_UNIQUE	
wh_main_chs_the_eye_opens_wider	30952	GEN_TARGET_NONE	
wh_main_chs_the_eye_opens_wider	30957	VAR_CHANCE	20
wh_main_chs_the_eye_opens_wider	30966	CND_DILEMMA_GENERATED	wh_main_chs_the_eye_opens
wh_main_chs_the_eye_opens_wider	30972	CND_FACTION	wh_main_chs_chaos
wh_main_chs_the_eye_opens_wider	30976	CND_UNIQUE	
wh_main_chs_the_eye_opens_wider	30984	CND_FIRST_ROUND	40
wh_main_chs_the_eye_closes	30987	GEN_TARGET_NONE	
wh_main_chs_the_eye_closes	30992	VAR_CHANCE	20
wh_main_chs_the_eye_closes	30993	CND_DILEMMA_GENERATED	wh_main_chs_the_eye_opens_wider
wh_main_chs_the_eye_closes	30994	CND_FACTION	wh_main_chs_chaos
wh_main_chs_the_eye_closes	31002	CND_UNIQUE	
wh_main_chs_the_eye_closes	31007	CND_FIRST_ROUND	80
wh_main_dwf_a_shameful_display	31011	CND_CULTURE	wh_main_dwf_dwarfs
wh_main_dwf_a_shameful_display	31018	CND_FIRST_ROUND	7
wh_main_dwf_a_shameful_display	31020	VAR_CHANCE	10
wh_main_dwf_a_shameful_display	31030	GEN_TARGET_FACTION	
wh_main_dwf_a_shameful_display	31039	GEN_CND_SUBCULTURE	wh_main_sc_dwf_dwarfs
wh_main_dwf_a_shameful_display	31049	GEN_CND_DIPLOMACY_AVAILABLE	
wh_main_dwf_a_shameful_display	31053	CND_ROUNDS_UNTIL_NEXT	25
wh_main_dwf_a_grudge_too_far	31059	GEN_TARGET_NONE	
wh_main_dwf_a_grudge_too_far	31060	VAR_CHANCE	5
wh_main_dwf_a_grudge_too_far	31077	CND_CULTURE	wh_main_dwf_dwarfs
wh_main_dwf_a_grudge_too_far	31080	CND_ROUNDS_UNTIL_NEXT	25
wh_main_dwf_a_grudge_too_far	31089	CND_FIRST_ROUND	20
wh_main_dwf_what_would_grungni_do	31097	CND_CULTURE	wh_main_dwf_dwarfs
wh_main_dwf_what_would_grungni_do	31100	CND_FIRST_ROUND	7
wh_main_dwf_what_would_grungni_do	31108	VAR_CHANCE	10
wh_main_dwf_what_would_grungni_do	31112	GEN_TARGET_FACTION	
wh_main_dwf_what_would_grungni_do	31122	GEN_CND_SUBCULTURE	wh_main_sc_dwf_dwarfs
wh_main_dwf_what_would_grungni_do	31128	GEN_CND_DIPLOMACY_AVAILABLE	
wh_main_dwf_what_would_grungni_do	31136	CND_ROUNDS_UNTIL_NEXT	25
wh_main_dwf_besieged_khazid	31146	GEN_TARGET_NONE	
wh_main_dwf_besieged_khazid	31154	VAR_CHANCE	13
wh_main_dwf_besieged_khazid	31156	CND_CULTURE	wh_main_dwf_dwarfs
wh_main_dwf_besieged_khazid	31165	CND_ROUNDS_UNTIL_NEXT	25
wh_main_dwf_besieged_khazid	31171	CND_FIRST_ROUND	7
wh_main_dwf_besieged_khazid	31176	CND_AT_WAR_SUBCULTURE	wh_main_sc_grn_greenskins
wh_main_dwf_empire_in_flames	31178	GEN_TARGET_FACTION	
wh_main_dwf_empire_in_flames	31184	VAR_CHANCE	13
wh_main_dwf_empire_in_flames	31187	CND_CULTURE	wh_main_dwf_dwarfs
wh2_dlc11_cst_dilemma_rotten_wood	311935048	CND_MIN_REGIONS_OWNED	2
wh_main_dwf_empire_in_flames	31195	CND_ROUNDS_UNTIL_NEXT	25
wh_main_dwf_empire_in_flames	31197	CND_FIRST_ROUND	7
wh_main_dwf_empire_in_flames	31203	CND_ALLIED_WITH_SUBCULTURE	wh_main_sc_emp_empire
wh_main_all_under_the_dark_moons_glare	31205	GEN_TARGET_NONE	
wh_main_all_under_the_dark_moons_glare	31208	CND_CULTURE	wh_main_emp_empire
wh_main_all_under_the_dark_moons_glare	31214	VAR_CHANCE	8
wh_main_all_under_the_dark_moons_glare	31220	CND_FIRST_ROUND	7
wh_main_all_under_the_dark_moons_glare	31230	CND_ROUNDS_UNTIL_NEXT	25
