campaign_character_arts_tables	7
art_set_id	level	age	portrait	season	uniform	card	info	sea_uniform	navy_uniform	land_animation	sea_animation	navy_animation	id	religion	land_animation_vfx_filter	sea_animation_vfx_filter	navy_animation_vfx_filter
wh_dlc03_art_set_bst_gorebull_01	0	0		none	wh_dlc03_uniform_bst_gorebull_01			wh_dlc03_campaign_bst_ship_light	wh_dlc03_campaign_bst_ship_agent	cam_hu12_minotaur_2handed_axe	cam_beastmen_ship01	cam_beastmen_ship01	4050		0	0	0
wh_dlc03_art_set_bst_khazrak	0	0		none	wh_dlc03_uniform_bst_khazrak			wh_dlc03_campaign_bst_ship_heavy	wh_dlc03_campaign_bst_ship_transport	cam_hu6_gor_sword_and_whip	cam_beastmen_ship01	cam_beastmen_ship01	4055		0	0	0
wh_dlc05_art_set_wef_glade_lord_01	0	0		none	wh_dlc05_uniform_wef_glade_lord_01			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu1d_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	4061		0	0	0
wh_dlc05_art_set_bst_morghur	0	0		none	wh_dlc05_uniform_bst_morghur			wh_dlc03_campaign_bst_ship_heavy	wh_dlc03_campaign_bst_ship_transport	cam_hu6_gor_sword_and_whip_morghur	cam_beastmen_ship01	cam_beastmen_ship01	4074		0	0	0
wh_dlc05_art_set_wef_orion	0	0		none	wh_dlc05_uniform_wef_orion			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu6c_orion_2handed_spear	cam_transport_ship_03	cam_transport_ship_03	4077		0	0	0
wh_dlc05_art_set_wef_spellsinger_01	0	0		none	wh_dlc05_uniform_wef_spellsinger_01			wh_dlc05_campaign_wef_ship_agent	wh_dlc05_campaign_wef_ship_agent	cam_hu1b_elf_spellsinger	cam_transport_ship_03	cam_transport_ship_03	4085		0	0	0
wh_dlc05_art_set_wef_spellsinger_02	0	0		none	wh_dlc05_uniform_wef_spellsinger_02			wh_dlc05_campaign_wef_ship_agent	wh_dlc05_campaign_wef_ship_agent	cam_hu1b_elf_spellsinger	cam_transport_ship_03	cam_transport_ship_03	4092		0	0	0
wh_dlc05_art_set_wef_spellsinger_03	0	0		none	wh_dlc05_uniform_wef_spellsinger_03			wh_dlc05_campaign_wef_ship_agent	wh_dlc05_campaign_wef_ship_agent	cam_hu1b_elf_spellsinger	cam_transport_ship_03	cam_transport_ship_03	4100		0	0	0
wh_dlc05_art_set_wef_waystalker_01	0	0		none	wh_dlc05_uniform_wef_waystalker_01			wh_dlc05_campaign_wef_ship_agent	wh_dlc05_campaign_wef_ship_agent	cam_hu1d_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	4110		0	0	0
wh_main_art_set_grn_orc_warboss_02	0	0		none	wh_main_uniform_grn_orc_warboss_campaign_02			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu2_orc_sword_and_shield	cam_heavy_ship_02	cam_heavy_ship_02	4113		0	0	0
wh_main_art_set_grn_orc_warboss_03	0	0		none	wh_main_uniform_grn_orc_warboss_campaign_03			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu2_orc_sword_and_shield	cam_heavy_ship_02	cam_heavy_ship_02	4119		0	0	0
wh_main_art_set_grn_orc_warboss_04	0	0		none	wh_main_uniform_grn_orc_warboss_campaign_04			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu2_orc_sword_and_shield	cam_heavy_ship_02	cam_heavy_ship_02	4125		0	0	0
wh_main_art_set_grn_orc_warboss_05	0	0		none	wh_main_uniform_grn_orc_warboss_campaign_05			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu2_orc_sword_and_shield	cam_heavy_ship_02	cam_heavy_ship_02	4135		0	0	0
wh_main_art_set_grn_goblin_great_shaman_02	0	0		none	wh_main_uniform_grn_goblin_great_shaman_campaign_02			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_staff_and_sword	cam_heavy_ship_02	cam_heavy_ship_02	4136		0	0	0
wh_main_art_set_grn_goblin_great_shaman_03	0	0		none	wh_main_uniform_grn_goblin_great_shaman_campaign_03			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_staff_and_sword	cam_heavy_ship_02	cam_heavy_ship_02	4138		0	0	0
wh_main_art_set_grn_goblin_great_shaman_04	0	0		none	wh_main_uniform_grn_goblin_great_shaman_campaign_04			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_staff_and_sword	cam_heavy_ship_02	cam_heavy_ship_02	4139		0	0	0
wh_main_art_set_grn_goblin_great_shaman_05	0	0		none	wh_main_uniform_grn_goblin_great_shaman_campaign_05			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_staff_and_sword	cam_heavy_ship_02	cam_heavy_ship_02	4142		0	0	0
wh_main_art_set_grn_goblin_great_shaman_06	0	0		none	wh_main_uniform_grn_goblin_great_shaman_campaign_06			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_staff_and_sword	cam_heavy_ship_02	cam_heavy_ship_02	4147		0	0	0
wh_main_art_set_grn_goblin_big_boss_02	0	0		none	wh_main_uniform_grn_goblin_big_boss_campaign_02			wh_main_campaign_grn_ship_light	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_spear_and_shield	cam_light_ship_02	cam_heavy_ship_02	4154		0	0	0
wh_main_art_set_grn_goblin_big_boss_03	0	0		none	wh_main_uniform_grn_goblin_big_boss_campaign_03			wh_main_campaign_grn_ship_light	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_spear_and_shield	cam_light_ship_02	cam_heavy_ship_02	4162		0	0	0
wh_main_art_set_grn_orc_shaman_02	0	0		none	wh_main_uniform_grn_orc_shaman_campaign_02			wh_main_campaign_grn_ship_light	wh_main_campaign_grn_ship_heavy	cam_hu2_orc_staff_and_sword	cam_light_ship_02	cam_heavy_ship_02	4164		0	0	0
wh_main_art_set_grn_orc_shaman_03	0	0		none	wh_main_uniform_grn_orc_shaman_campaign_03			wh_main_campaign_grn_ship_light	wh_main_campaign_grn_ship_heavy	cam_hu2_orc_staff_and_sword	cam_light_ship_02	cam_heavy_ship_02	4166		0	0	0
wh_main_art_set_grn_orc_shaman_04	0	0		none	wh_main_uniform_grn_orc_shaman_campaign_04			wh_main_campaign_grn_ship_light	wh_main_campaign_grn_ship_heavy	cam_hu2_orc_staff_and_sword	cam_light_ship_02	cam_heavy_ship_02	4168		0	0	0
wh_main_art_set_grn_night_goblin_shaman_02	0	0		none	wh_main_uniform_grn_night_goblin_shaman_campaign_02			wh_main_campaign_grn_ship_light	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_staff_and_sword	cam_light_ship_02	cam_heavy_ship_02	4170		0	0	0
wh_main_art_set_grn_night_goblin_shaman_03	0	0		none	wh_main_uniform_grn_night_goblin_shaman_campaign_03			wh_main_campaign_grn_ship_light	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_staff_and_sword	cam_light_ship_02	cam_heavy_ship_02	4175		0	0	0
wh_main_art_set_grn_night_goblin_shaman_04	0	0		none	wh_main_uniform_grn_night_goblin_shaman_campaign_04			wh_main_campaign_grn_ship_light	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_staff_and_sword	cam_light_ship_02	cam_heavy_ship_02	4180		0	0	0
wh_main_art_set_grn_night_goblin_shaman_05	0	0		none	wh_main_uniform_grn_night_goblin_shaman_campaign_05			wh_main_campaign_grn_ship_light	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_staff_and_sword	cam_light_ship_02	cam_heavy_ship_02	4185		0	0	0
wh2_main_art_set_def_death_hag_03	0	0		none	wh2_main_uniform_def_death_hag_03			wh2_main_campaign_def_ship_agent	wh2_main_campaign_def_ship_agent	cam_lord_hu1b_elf_dual_sword	cam_light_ship_05	cam_light_ship_05	418530552		0	0	0
wh_main_art_set_grn_night_goblin_shaman_06	0	0		none	wh_main_uniform_grn_night_goblin_shaman_campaign_06			wh_main_campaign_grn_ship_light	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_staff_and_sword	cam_light_ship_02	cam_heavy_ship_02	4190		0	0	0
wh2_main_art_set_lzd_slann_mage_priest_04	0	0		none	wh2_main_uniform_lzd_slann_mage_priest_04			wh2_main_campaign_lzd_ship_transport	wh2_main_campaign_lzd_ship_transport	cam_lord_hu9_slann_mace	cam_transport_ship_04	cam_transport_ship_04	424054019		0	0	0
wh2_dlc10_art_set_def_supreme_sorceress_death_03	0	0		none	wh2_dlc10_uniform_def_supreme_sorceress_03			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1b_elf_staff_and_sword	cam_light_ship_05	cam_light_ship_05	453085385		0	0	0
wh_dlc08_chs_challenger_tzeentch	0	0		none	wh_main_uniform_chs_lord_campaign_01			wh_main_campaign_chs_ship_transport	wh_main_campaign_chs_ship_transport	cam_hu1c_chaos_sword_and_shield	cam_transport_ship_02	cam_transport_ship_02	461537351		0	0	0
wh_main_art_set_dwf_lord_02	0	0		none	wh_main_uniform_dwf_lord_campaign_02			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_and_shield	cam_heavy_ship_03	cam_heavy_ship_03	4635		0	0	0
wh_main_art_set_dwf_lord_03	0	0		none	wh_main_uniform_dwf_lord_campaign_03			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_and_shield	cam_heavy_ship_03	cam_heavy_ship_03	4638		0	0	0
wh_main_art_set_dwf_lord_04	0	0		none	wh_main_uniform_dwf_lord_campaign_04			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_and_shield	cam_heavy_ship_03	cam_heavy_ship_03	4645		0	0	0
wh_main_art_set_dwf_lord_05	0	0		none	wh_main_uniform_dwf_lord_campaign_05			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_and_shield	cam_heavy_ship_03	cam_heavy_ship_03	4652		0	0	0
wh_main_art_set_dwf_runesmith_02	0	0		none	wh_main_uniform_dwf_runesmith_campaign_02			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_hammer	cam_light_ship_03	cam_heavy_ship_03	4659		0	0	0
wh_main_art_set_dwf_runesmith_03	0	0		none	wh_main_uniform_dwf_runesmith_campaign_03			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_hammer	cam_light_ship_03	cam_heavy_ship_03	4668		0	0	0
wh_main_art_set_dwf_runesmith_04	0	0		none	wh_main_uniform_dwf_runesmith_campaign_04			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_hammer	cam_light_ship_03	cam_heavy_ship_03	4670		0	0	0
wh_main_art_set_dwf_runesmith_05	0	0		none	wh_main_uniform_dwf_runesmith_campaign_05			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_hammer	cam_light_ship_03	cam_heavy_ship_03	4678		0	0	0
wh_main_art_set_dwf_engineer_02	0	0		none	wh_main_uniform_dwf_master_engineer_campaign_02			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_2handed_hammer_and_rifle	cam_light_ship_03	cam_heavy_ship_03	4688		0	0	0
wh_main_art_set_dwf_thane_02	0	0		none	wh_main_uniform_dwf_thane_campaign_02			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_shield_and_crossbow	cam_light_ship_03	cam_heavy_ship_03	4703		0	0	0
wh_main_art_set_dwf_thane_03	0	0		none	wh_main_uniform_dwf_thane_campaign_03			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_shield_and_crossbow	cam_light_ship_03	cam_heavy_ship_03	4706		0	0	0
wh_main_art_set_vmp_vampire_02	0	0		none	wh_main_uniform_vmp_vampire_campaign_02			wh_main_campaign_vmp_ship_light	wh_main_campaign_vmp_ship_heavy	cam_hu1b_vampire_sword	cam_light_ship_01	cam_heavy_ship_01	4722		0	0	0
wh_main_art_set_vmp_vampire_03	0	0		none	wh_main_uniform_vmp_vampire_campaign_03			wh_main_campaign_vmp_ship_light	wh_main_campaign_vmp_ship_heavy	cam_hu1b_vampire_sword	cam_light_ship_01	cam_heavy_ship_01	4727		0	0	0
wh_main_art_set_vmp_master_necromancer_02	0	0		none	wh_main_uniform_vmp_master_necromancer_campaign_02			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	4744		0	0	0
wh_main_art_set_vmp_master_necromancer_03	0	0		none	wh_main_uniform_vmp_master_necromancer_campaign_03			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	4745		0	0	0
wh_main_art_set_vmp_master_necromancer_04	0	0		none	wh_main_uniform_vmp_master_necromancer_campaign_04			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	4751		0	0	0
wh_main_art_set_vmp_necromancer_02	0	0		none	wh_main_uniform_vmp_necromancer_campaign_02			wh_main_campaign_vmp_ship_light	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	4763		0	0	0
wh_main_art_set_vmp_necromancer_03	0	0		none	wh_main_uniform_vmp_necromancer_campaign_03			wh_main_campaign_vmp_ship_light	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	4768		0	0	0
wh_main_art_set_ksl_general_05	0	0		none	wh_main_uniform_emp_general_campaign_05			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	477623696		0	0	0
wh_main_art_set_vmp_wight_king_02	0	0		none	wh_main_uniform_vmp_wight_king_campaign_02			wh_main_campaign_vmp_ship_light	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_light_ship_01	cam_heavy_ship_01	4781		0	0	0
wh_main_art_set_vmp_wight_king_03	0	0		none	wh_main_uniform_vmp_wight_king_campaign_03			wh_main_campaign_vmp_ship_light	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_light_ship_01	cam_heavy_ship_01	4787		0	0	0
wh2_dlc10_art_set_hef_alarielle	0	0		none	wh2_dlc10_hef_alarielle_campaign			wh2_main_campaign_hef_ship_transport	wh2_main_campaign_hef_ship_transport	cam_lord_hu1b_alarielle_staff_and_sword	cam_medium_ship_05	cam_medium_ship_05	479536024		47	0	0
wh_main_art_set_vmp_wight_king_04	0	0		none	wh_main_uniform_vmp_wight_king_campaign_04			wh_main_campaign_vmp_ship_light	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_light_ship_01	cam_heavy_ship_01	4797		0	0	0
wh_main_art_set_vmp_banshee_02	0	0		none	wh_main_uniform_vmp_banshee_campaign_02			wh_main_campaign_vmp_ship_light	wh_main_campaign_vmp_ship_heavy	cam_gh1_ghost	cam_light_ship_01	cam_heavy_ship_01	4810		0	0	0
wh_main_art_set_vmp_banshee_03	0	0		none	wh_main_uniform_vmp_banshee_campaign_03			wh_main_campaign_vmp_ship_light	wh_main_campaign_vmp_ship_heavy	cam_gh1_ghost	cam_light_ship_01	cam_heavy_ship_01	4820		0	0	0
wh_main_art_set_vmp_lord_02	0	0		none	wh_main_uniform_vmp_lord_campaign_02			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	4828		0	0	0
wh_main_art_set_vmp_lord_03	0	0		none	wh_main_uniform_vmp_lord_campaign_03			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	4837		0	0	0
wh_main_art_set_vmp_lord_04	0	0		none	wh_main_uniform_vmp_lord_campaign_04			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	4841		0	0	0
wh_main_art_set_vmp_lord_05	0	0		none	wh_main_uniform_vmp_lord_campaign_05			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	4848		0	0	0
wh_main_art_set_brt_damsel_02	0	0		none	wh_main_uniform_brt_damsel_campaign_02			wh_main_campaign_brt_ship_light	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	4859		0	0	0
wh_main_art_set_brt_paladin_02	0	0		none	wh_main_uniform_brt_paladin_campaign_02			wh_main_campaign_brt_ship_light	wh_main_campaign_brt_ship_heavy	cam_hu1_empire_sword_and_shield	cam_light_ship_01	cam_heavy_ship_01	4864		0	0	0
wh_main_art_set_brt_paladin_03	0	0		none	wh_main_uniform_brt_paladin_campaign_03			wh_main_campaign_brt_ship_light	wh_main_campaign_brt_ship_heavy	cam_hu1_empire_sword_and_shield	cam_light_ship_01	cam_heavy_ship_01	4865		0	0	0
wh_main_art_set_brt_paladin_04	0	0		none	wh_main_uniform_brt_paladin_campaign_04			wh_main_campaign_brt_ship_light	wh_main_campaign_brt_ship_heavy	cam_hu1_empire_sword_and_shield	cam_light_ship_01	cam_heavy_ship_01	4867		0	0	0
wh_main_art_set_brt_lord_02	0	0		none	wh_main_uniform_brt_lord_campaign_02			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	4879		0	0	0
wh_main_art_set_brt_lord_03	0	0		none	wh_main_uniform_brt_lord_campaign_03			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	4884		0	0	0
wh_main_art_set_brt_lord_04	0	0		none	wh_main_uniform_brt_lord_campaign_04			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	4891		0	0	0
wh_main_art_set_emp_general_02	0	0		none	wh_main_uniform_emp_general_campaign_02			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	4898		0	0	0
wh_main_art_set_emp_witch_hunter_02	0	0		none	wh_main_uniform_emp_witch_hunter_campaign_02			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_pistol	cam_light_ship_01	cam_heavy_ship_01	4907		0	0	0
wh_main_art_set_emp_witch_hunter_03	0	0		none	wh_main_uniform_emp_witch_hunter_campaign_03			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_pistol	cam_light_ship_01	cam_heavy_ship_01	4908		0	0	0
wh_main_art_set_emp_witch_hunter_04	0	0		none	wh_main_uniform_emp_witch_hunter_campaign_04			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_pistol	cam_light_ship_01	cam_heavy_ship_01	4917		0	0	0
wh_main_art_set_emp_witch_hunter_05	0	0		none	wh_main_uniform_emp_witch_hunter_campaign_05			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_pistol	cam_light_ship_01	cam_heavy_ship_01	4923		0	0	0
wh2_dlc11_art_set_cst_admiral_deep_02	0	0		none	wh2_dlc11_uniform_cst_vampire_fleet_admiral_male_02			wh2_dlc11_campaign_cst_ship_transport	wh2_dlc11_campaign_cst_ship_transport	cam_lord_hu1_cst_admiral_halberd	cam_cst_transport_ship_01	cam_heavy_ship_01	492600057		0	0	0
wh2_dlc11_art_set_cst_fleet_captain_campaign_05	0	0		none	wh2_dlc11_unifrom_cst_vampire_fleet_captain_campaign_05			wh2_dlc11_campaign_cst_ship_agent	wh2_dlc11_campaign_cst_ship_agent	cam_hero_hu1b_cst_captain_cutlass_and_hook	cam_cst_transport_ship_01	cam_agent_ship_01	492687512		0	0	0
wh_main_art_set_emp_warrior_priest_02	0	0		none	wh_main_uniform_emp_warrior_priest_campaign_02			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_hammer_and_book	cam_light_ship_01	cam_heavy_ship_01	4937		0	0	0
wh_main_art_set_emp_warrior_priest_03	0	0		none	wh_main_uniform_emp_warrior_priest_campaign_03			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_hammer_and_book	cam_light_ship_01	cam_heavy_ship_01	4942		0	0	0
wh_main_art_set_emp_warrior_priest_04	0	0		none	wh_main_uniform_emp_warrior_priest_campaign_04			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_hammer_and_book	cam_light_ship_01	cam_heavy_ship_01	4949		0	0	0
wh_main_art_set_emp_captain_02	0	0		none	wh_main_uniform_emp_captain_campaign_02			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_light_ship_01	cam_heavy_ship_01	4964		0	0	0
wh2_dlc11_art_set_cst_aranessa_3	0	0		none	wh2_dlc11_uniform_cst_aranessa			wh2_dlc11_campaign_cst_ship_aranessa_03	wh2_dlc11_campaign_cst_ship_aranessa_03	cam_lord_hu1b_cst_aranessa_halberd	cam_cst_aranessa_ship_01	cam_heavy_ship_01	496472656		0	0	0
wh_main_art_set_teb_general_03	0	0		none	wh_main_uniform_emp_general_campaign_03			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	496735752		0	0	0
wh_main_art_set_emp_bright_wizard_02	0	0		none	wh_main_uniform_emp_bright_wizard_campaign_02			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	4975		0	0	0
wh_main_art_set_emp_bright_wizard_03	0	0		none	wh_main_uniform_emp_bright_wizard_campaign_03			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	4982		0	0	0
wh_main_art_set_emp_light_wizard_02	0	0		none	wh_main_uniform_emp_light_wizard_campaign_02			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	4998		0	0	0
wh_main_art_set_emp_light_wizard_03	0	0		none	wh_main_uniform_emp_light_wizard_campaign_03			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	5005		0	0	0
wh_main_art_set_chs_lord_02	0	0		none	wh_main_uniform_chs_lord_campaign_02			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	5019		0	0	0
wh_main_art_set_chs_lord_03	0	0		none	wh_main_uniform_chs_lord_campaign_03			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	5026		0	0	0
wh_main_art_set_chs_exalted_hero_02	0	0		none	wh_main_uniform_chs_exalted_hero_campaign_02			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_sword_and_shield	cam_light_ship_04	cam_heavy_ship_04	5037		0	0	0
wh_main_art_set_chs_exalted_hero_03	0	0		none	wh_main_uniform_chs_exalted_hero_campaign_03			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_sword_and_shield	cam_light_ship_04	cam_heavy_ship_04	5040		0	0	0
wh_main_art_set_chs_exalted_hero_04	0	0		none	wh_main_uniform_chs_exalted_hero_campaign_04			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_sword_and_shield	cam_light_ship_04	cam_heavy_ship_04	5044		0	0	0
wh_main_art_set_chs_exalted_hero_05	0	0		none	wh_main_uniform_chs_exalted_hero_campaign_05			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_sword_and_shield	cam_light_ship_04	cam_heavy_ship_04	5051		0	0	0
wh_main_art_set_chs_sorcerer_lord_death_02	0	0		none	wh_main_uniform_chs_sorcerer_lord_campaign_02			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_heavy_ship_04	cam_heavy_ship_04	5066		0	0	0
wh_main_art_set_chs_sorcerer_lord_death_03	0	0		none	wh_main_uniform_chs_sorcerer_lord_campaign_04			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_heavy_ship_04	cam_heavy_ship_04	5076		0	0	0
wh_main_art_set_chs_sorcerer_lord_death_04	0	0		none	wh_main_uniform_chs_sorcerer_lord_campaign_03			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_heavy_ship_04	cam_heavy_ship_04	5081		0	0	0
wh_main_art_set_chs_sorcerer_death_02	0	0		none	wh_main_uniform_chs_sorcerer_campaign_02			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_light_ship_04	cam_heavy_ship_04	5087		0	0	0
wh_main_art_set_chs_sorcerer_death_03	0	0		none	wh_main_uniform_chs_sorcerer_campaign_03			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_light_ship_04	cam_heavy_ship_04	5096		0	0	0
wh_main_art_set_chs_sorcerer_death_04	0	0		none	wh_main_uniform_chs_sorcerer_campaign_04			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_light_ship_04	cam_heavy_ship_04	5106		0	0	0
wh_main_art_set_chs_sorcerer_lord_metal_02	0	0		none	wh_main_uniform_chs_sorcerer_lord_campaign_02			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_heavy_ship_04	cam_heavy_ship_04	5126		0	0	0
wh_main_art_set_chs_sorcerer_lord_metal_03	0	0		none	wh_main_uniform_chs_sorcerer_lord_campaign_04			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_heavy_ship_04	cam_heavy_ship_04	5135		0	0	0
