campaign_stances_factions_junctions_tables	0
wh2_main_skv_skaven_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_unknown_clan_def	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_unknown_clan_hef	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_unknown_clan_lzd	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_skv_unknown_clan_skv	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_vmp_necrarch_brotherhood	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_vmp_strygos_empire	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_vmp_the_silver_host	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_main_wef_bowmen_of_oreon	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_dlc03_bst_beastmen	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_dlc03_bst_beastmen_brayherd	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_dlc03_bst_beastmen_chaos	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_dlc03_bst_beastmen_chaos_brayherd	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_dlc03_bst_beastmen_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_dlc03_bst_jagged_horn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_dlc03_bst_jagged_horn_brayherd	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_dlc03_bst_redhorn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_dlc03_bst_redhorn_brayherd	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_dlc05_wef_argwylon	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_dlc05_wef_torgovann	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_dlc05_wef_wood_elves	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_dlc05_wef_wood_elves_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_dlc05_wef_wydrioth	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_dlc08_nor_goromadny_tribe	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_dlc08_nor_helspire_tribe	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_dlc08_nor_naglfarlings	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_dlc08_nor_norsca	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_dlc08_nor_vanaheimlings	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_dlc08_nor_wintertooth	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_brt_artois	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_brt_bastonne	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_brt_bordeleaux	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_brt_bretonnia	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_brt_bretonnia_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_brt_carcassonne	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_brt_lyonesse	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_brt_parravon	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_chs_chaos	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_chs_chaos_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_chs_chaos_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_dwf_barak_varr	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_dwf_dwarf_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_dwf_dwarfs	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_dwf_karak_azul	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_dwf_karak_hirn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_dwf_karak_izor	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_dwf_karak_kadrin	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_dwf_karak_norn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_dwf_karak_ziflin	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_dwf_kraka_drak	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_dwf_zhufbar	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_emp_averland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_emp_empire	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_emp_empire_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_emp_empire_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_emp_hochland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_emp_marienburg	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_emp_marienburg_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_emp_middenland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_emp_nordland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_emp_ostermark	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_emp_ostland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_emp_stirland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_emp_talabecland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_emp_wissenland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_ksl_kislev	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_ksl_kislev_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_nor_aesling	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_nor_baersonling	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_nor_bjornling	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_nor_graeling	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_nor_norsca_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_nor_sarl	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_nor_skaeling	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_nor_varg	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_teb_border_princes	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_teb_border_princes_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_teb_estalia	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_teb_estalia_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_teb_tilea	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_teb_tilea_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_vmp_mousillon	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_vmp_rival_sylvanian_vamps	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_vmp_schwartzhafen	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_vmp_vampire_counts	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_vmp_vampire_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh_main_vmp_waldenhof	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
wh2_dlc09_rogue_black_creek_raiders	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc09_rogue_dwellers_of_zardok	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc09_rogue_eyes_of_the_jungle	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc09_rogue_pilgrims_of_myrmidia	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc09_skv_clan_rictus	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc09_skv_clan_rictus_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc09_tmb_dune_kingdoms	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc09_tmb_exiles_of_nehek	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc09_tmb_followers_of_nagash	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc09_tmb_khemri	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc09_tmb_lybaras	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc09_tmb_numas	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc09_tmb_rakaph_dynasty	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc09_tmb_the_sentinels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc09_tmb_tomb_kings	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc09_tmb_tomb_kings_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc10_def_blood_voyage	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_cst_harpoon_the_sunken_land_corsairs	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_cst_noctilus	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_cst_noctilus_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_cst_pirates_of_sartosa	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_cst_pirates_of_sartosa_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_cst_rogue_bleak_coast_buccaneers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_cst_rogue_boyz_of_the_forbidden_coast	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_cst_rogue_freebooters_of_port_royale	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_cst_rogue_grey_point_scuttlers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_cst_rogue_terrors_of_the_dark_straights	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_cst_rogue_the_churning_gulf_raiders	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_cst_shanty_dragon_spine_privateers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_cst_shanty_middle_sea_brigands	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_cst_shanty_shark_straight_seadogs	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_cst_the_drowned	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_cst_the_drowned_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_cst_vampire_coast	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_cst_vampire_coast_rebellion_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_cst_vampire_coast_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_cst_vampire_coast_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_def_the_blessed_dread	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_def_the_blessed_dread_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_dlc11_vmp_the_barrow_legion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_brt_knights_of_origo	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_brt_knights_of_the_flame	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_brt_thegans_crusaders	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_chs_chaos_incursion_def	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_chs_chaos_incursion_hef	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_chs_chaos_incursion_lzd	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_chs_chaos_incursion_skv	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_def_bleak_holds	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_def_blood_hall_coven	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_def_clar_karond	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_def_cult_of_excess	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_def_cult_of_pleasure	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_def_cult_of_pleasure_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_def_dark_elves	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_def_dark_elves_intervention	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_def_dark_elves_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_def_deadwood_sentinels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_def_drackla_coven	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_def_ghrond	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_def_hag_graef	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_def_har_ganeth	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_def_har_ganeth_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_def_karond_kar	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_def_naggarond	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_def_naggarond_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_def_scourge_of_khaine	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_def_ssildra_tor	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_def_the_forgebound	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_dwf_greybeards_prospectors	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_dwf_karak_zorn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_dwf_spine_of_sotek_dwarfs	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_emp_new_world_colonies	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_emp_pirates_of_sartosa	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_emp_sudenburg	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_grn_arachnos	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_grn_arachnos_waaagh	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_grn_blue_vipers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_grn_blue_vipers_waaagh	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_hef_avelorn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_hef_caledor	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_hef_chrace	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_hef_citadel_of_dusk	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_hef_cothique	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_hef_eataine	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_hef_ellyrion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_hef_fortress_of_dawn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_hef_high_elves	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_hef_high_elves_intervention	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_hef_high_elves_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_hef_nagarythe	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_hef_order_of_loremasters	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_hef_saphery	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_hef_tiranoc	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_hef_tor_elasor	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_hef_yvresse	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_lzd_hexoatl	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_lzd_itza	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_lzd_last_defenders	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_lzd_lizardmen	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_lzd_lizardmen_intervention	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_lzd_lizardmen_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_lzd_sentinels_of_xeti	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_lzd_southern_sentinels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_lzd_teotiqua	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_lzd_tlaqua	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_lzd_tlaxtlan	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_lzd_xlanhuapec	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_lzd_zlatan	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_nor_aghol	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_nor_hung_incursion_def	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_nor_hung_incursion_hef	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_nor_hung_incursion_lzd	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_nor_hung_incursion_skv	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_nor_mung	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_nor_skeggi	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_abominations	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_beastcatchas	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_bernhoffs_brigands	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_black_spider_tribe	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_boneclubbers_tribe	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_celestial_storm	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_college_of_pyrotechnics	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_def_chs_vashnaar	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_def_mengils_manflayers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_doomseekers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_gerhardts_mercenaries	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_hef_tor_elithis	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_hung_warband	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_jerrods_errantry	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_mangy_houndz	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_morrsliebs_howlers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_pirates_of_the_far_sea	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_pirates_of_the_southern_ocean	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_pirates_of_trantio	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_scions_of_tesseninck	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_scourge_of_aquitaine	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_stuff_snatchers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_teef_snatchaz	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_the_wandering_dead	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_troll_skullz	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_vauls_expedition	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_vmp_heirs_of_mourkain	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_wef_hunters_of_kurnous	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_worldroot_rangers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_rogue_wrath_of_nature	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_skv_clan_eshin	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_skv_clan_gnaw	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_skv_clan_mordkin	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_skv_clan_mors	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_skv_clan_mors_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_skv_clan_moulder	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_skv_clan_pestilens	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_skv_clan_pestilens_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_skv_clan_septik	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_skv_clan_skyre	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_skv_clan_spittel	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_skv_skaven	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_skv_skaven_intervention	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_skv_skaven_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_skv_unknown_clan_def	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_skv_unknown_clan_hef	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_skv_unknown_clan_lzd	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_skv_unknown_clan_skv	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_vmp_necrarch_brotherhood	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_vmp_strygos_empire	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_vmp_the_silver_host	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh2_main_wef_bowmen_of_oreon	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh_dlc05_wef_argwylon	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh_dlc05_wef_torgovann	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh_dlc05_wef_wood_elves	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh_dlc05_wef_wood_elves_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh_dlc05_wef_wydrioth	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh_dlc08_nor_goromadny_tribe	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh_dlc08_nor_helspire_tribe	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh_dlc08_nor_naglfarlings	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh_dlc08_nor_norsca	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh_dlc08_nor_vanaheimlings	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh_dlc08_nor_wintertooth	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh_main_brt_artois	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh_main_brt_bastonne	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
wh_main_brt_bordeleaux	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
