cdir_events_incident_option_junctions_tables	2
id	incident_key	option_key	value
26152639	wh_dlc08_incident_nor_useless_contraptions	GEN_TARGET_NONE	
26155	wh_dlc01_incident_chs_temple_of_skulls	CND_FACTION	wh_main_chs_chaos
26157	wh_dlc01_incident_chs_temple_of_skulls	CND_ROUNDS_UNTIL_NEXT	20
26167	wh_dlc01_incident_chs_intertribal_warfare	VAR_CHANCE	5
26176	wh_dlc01_incident_chs_intertribal_warfare	GEN_TARGET_NONE	
26186	wh_dlc01_incident_chs_intertribal_warfare	CND_FACTION	wh_main_chs_chaos
26192	wh_dlc01_incident_chs_intertribal_warfare	CND_ROUNDS_UNTIL_NEXT	20
26193	wh_dlc01_incident_chs_the_spawn_tide	VAR_CHANCE	5
26196	wh_dlc01_incident_chs_the_spawn_tide	GEN_TARGET_NONE	
26206	wh_dlc01_incident_chs_the_spawn_tide	CND_FACTION	wh_main_chs_chaos
26208	wh_dlc01_incident_chs_the_spawn_tide	CND_ROUNDS_UNTIL_NEXT	20
26209	wh_dlc01_incident_chs_eye_of_the_gods	VAR_CHANCE	5
26219	wh_dlc01_incident_chs_eye_of_the_gods	GEN_TARGET_MILITARY_FORCE	
26224	wh_dlc01_incident_chs_eye_of_the_gods	GEN_CND_HUMAN	
26227	wh_dlc01_incident_chs_eye_of_the_gods	GEN_CND_SUBCULTURE	wh_main_sc_chs_chaos
26235	wh_dlc01_incident_chs_eye_of_the_gods	CND_ROUNDS_UNTIL_NEXT	20
26244	wh_dlc01_incident_chs_eye_of_the_gods	CND_INCIDENT_NOT_GENERATED	wh_main_incident_chs_eye_of_the_gods_bad
26251	wh_dlc01_incident_chs_eye_of_the_gods_bad	VAR_CHANCE	5
26257	wh_dlc01_incident_chs_eye_of_the_gods_bad	GEN_TARGET_MILITARY_FORCE	
26265	wh_dlc01_incident_chs_eye_of_the_gods_bad	GEN_CND_HUMAN	
26274	wh_dlc01_incident_chs_eye_of_the_gods_bad	GEN_CND_SUBCULTURE	wh_main_sc_chs_chaos
26283	wh_dlc01_incident_chs_eye_of_the_gods_bad	CND_ROUNDS_UNTIL_NEXT	20
26290	wh_dlc01_incident_chs_eye_of_the_gods_bad	CND_INCIDENT_NOT_GENERATED	wh_main_incident_chs_eye_of_the_gods
262982055	wh2_dlc10_monster_hunt_8_stage_3a_2	GEN_TARGET_NONE	
26301	wh_dlc01_incident_chs_honour_of_khorne	CND_FACTION	wh_main_chs_chaos
26308	wh_dlc01_incident_chs_the_spawn_tide	CND_CAN_RECRUIT_UNIT	wh_main_chs_mon_chaos_spawn
26310	wh_main_emp_karl_franz_ghal_maraz_stage_2	GEN_TARGET_NONE	
26311	wh_main_emp_karl_franz_ghal_maraz_stage_2	VAR_CHANCE	100
26312	wh_main_emp_karl_franz_ghal_maraz_stage_2	VAR_FOLLOWUP_CHANCE	100
26318	wh_main_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_2	GEN_TARGET_NONE	
26320	wh_main_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_2	VAR_CHANCE	100
26328	wh_main_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_2	VAR_FOLLOWUP_CHANCE	100
26337	wh_main_incident_grn_over-gyrating_shaman	GEN_CND_HUMAN	
26347	wh_main_incident_vmp_family_strife	GEN_CND_OWNS	
26351	wh_main_incident_vmp_blood_dragons	GEN_CND_OWNS	
26356	wh_main_incident_emp_noble_plot	GEN_CND_REGION_NOT_REBELLION	
26357	wh_main_incident_grn_da_bosses_are_not_appy	GEN_CND_REGION_NOT_REBELLION	
26366	wh_main_emp_balthasar_gelt_amulet_of_sea_gold_stage_1.1	GEN_TARGET_NONE	
26375	wh_main_emp_balthasar_gelt_amulet_of_sea_gold_stage_1.1	VAR_CHANCE	100
26379	wh_main_emp_balthasar_gelt_amulet_of_sea_gold_stage_1.1	VAR_FOLLOWUP_CHANCE	100
26380	wh_dlc01_incident_chs_the_boon_of_tzeentch	VAR_CHANCE	5
26387	wh_dlc01_incident_chs_the_boon_of_tzeentch	GEN_TARGET_NONE	
26394	wh_dlc01_incident_chs_the_boon_of_tzeentch	CND_FACTION	wh_main_chs_chaos
26401	wh_dlc01_incident_chs_the_boon_of_tzeentch	CND_ROUNDS_UNTIL_NEXT	20
26403	wh_dlc01_incident_chs_blessings_of_the_maggoth_lords	VAR_CHANCE	5
26405	wh_dlc01_incident_chs_blessings_of_the_maggoth_lords	GEN_TARGET_NONE	
26415	wh_dlc01_incident_chs_blessings_of_the_maggoth_lords	CND_FACTION	wh_main_chs_chaos
26416	wh_dlc01_incident_chs_blessings_of_the_maggoth_lords	CND_ROUNDS_UNTIL_NEXT	20
26421	wh_dlc01_incident_chs_pleasure_palace_of_slaanesh	VAR_CHANCE	5
26441	wh_dlc01_incident_chs_pleasure_palace_of_slaanesh	GEN_TARGET_MILITARY_FORCE	
26451	wh_dlc01_incident_chs_pleasure_palace_of_slaanesh	GEN_CND_HUMAN	
264540351	wh2_dlc11_cst_incident_incompetent_escorts	CND_CULTURE	wh2_dlc11_cst_vampire_coast
26460	wh_dlc01_incident_chs_pleasure_palace_of_slaanesh	GEN_CND_SUBCULTURE	wh_main_sc_chs_chaos
26469	wh_dlc01_incident_chs_pleasure_palace_of_slaanesh	CND_ROUNDS_UNTIL_NEXT	20
26479	wh_dlc01_incident_chs_myriad_gifts_of_mutation	GEN_TARGET_CHARACTER	
26484	wh_dlc01_incident_chs_myriad_gifts_of_mutation	GEN_CND_SUBCULTURE	wh_main_sc_chs_chaos
26485	wh_dlc01_incident_chs_myriad_gifts_of_mutation	GEN_CND_OWNS	
26489	wh_dlc01_incident_chs_myriad_gifts_of_mutation	VAR_CHANCE	5
26496	wh_dlc01_incident_chs_myriad_gifts_of_mutation	CND_ROUNDS_UNTIL_NEXT	20
26503	wh_dlc01_incident_chs_northern_crusade	GEN_TARGET_FACTION	
26511	wh_dlc01_incident_chs_northern_crusade	GEN_CND_FACTION	wh_main_emp_empire
26514	wh_dlc01_incident_chs_northern_crusade	CND_FACTION	wh_main_chs_chaos
26519	wh_dlc01_incident_chs_northern_crusade	VAR_CHANCE	5
26528	wh_dlc01_incident_chs_northern_crusade	CND_ROUNDS_UNTIL_NEXT	20
26533	wh_dlc01_incident_chs_northern_crusade	GEN_CND_WAR	
26537	wh_main_incident_vmp_missing_tome	CND_CULTURE	wh_main_vmp_vampire_counts
26543	wh_dlc01_incident_chs_chaos_cult_discovered	VAR_CHANCE	5
26546	wh_dlc01_incident_chs_chaos_cult_discovered	GEN_TARGET_MILITARY_FORCE	
26547	wh_dlc01_incident_chs_chaos_cult_discovered	GEN_CND_HUMAN	
26554	wh_dlc01_incident_chs_chaos_cult_discovered	GEN_CND_SUBCULTURE	wh_main_sc_chs_chaos
26561	wh_dlc01_incident_chs_chaos_cult_discovered	CND_ROUNDS_UNTIL_NEXT	20
26565	wh_dlc01_incident_chs_blood_sacrifice	VAR_CHANCE	5
26566	wh_dlc01_incident_chs_blood_sacrifice	GEN_TARGET_MILITARY_FORCE	
26571	wh_dlc01_incident_chs_blood_sacrifice	GEN_CND_HUMAN	
26581	wh_dlc01_incident_chs_blood_sacrifice	GEN_CND_SUBCULTURE	wh_main_sc_chs_chaos
26586	wh_dlc01_incident_chs_blood_sacrifice	CND_ROUNDS_UNTIL_NEXT	20
26588	wh_dlc01_incident_chs_irresistible_force	GEN_TARGET_CHARACTER	
26592	wh_dlc01_incident_chs_irresistible_force	GEN_CND_HUMAN	
26596	wh_dlc01_incident_chs_irresistible_force	GEN_CND_SUBCULTURE	wh_main_sc_chs_chaos
26605	wh_dlc01_incident_chs_irresistible_force	GEN_CND_CHARACTER_TYPE	wizard
26614	wh_dlc01_incident_chs_irresistible_force	CND_ROUNDS_UNTIL_NEXT	20
26621	wh_dlc01_incident_chs_irresistible_force	VAR_CHANCE	5
26627	wh_dlc01_incident_chs_irresistible_force	CND_HAS_AGENT	wizard
26630	wh_dlc01_incident_chs_the_dragon_ogres_awake	VAR_CHANCE	5
26635	wh_dlc01_incident_chs_the_dragon_ogres_awake	GEN_TARGET_NONE	
26636	wh_dlc01_incident_chs_the_dragon_ogres_awake	CND_FACTION	wh_main_chs_chaos
26643	wh_dlc01_incident_chs_the_dragon_ogres_awake	CND_ROUNDS_UNTIL_NEXT	20
266476943	wh2_dlc11_incident_neo_encounter_at_sea_2_c_nor	GEN_TARGET_NONE	
26648	wh_dlc01_incident_chs_the_dragon_ogres_awake	CND_CAN_RECRUIT_UNIT	wh_dlc01_chs_mon_dragon_ogre
26650	wh_dlc01_incident_chs_rancid_visitations	GEN_TARGET_CHARACTER	
26666	wh_dlc01_incident_chs_rancid_visitations	GEN_CND_SUBCULTURE	wh_main_sc_chs_chaos
26670	wh_dlc01_incident_chs_rancid_visitations	GEN_CND_OWNS	
26677	wh_dlc01_incident_chs_rancid_visitations	VAR_CHANCE	5
26679	wh_dlc01_incident_chs_rancid_visitations	CND_ROUNDS_UNTIL_NEXT	20
26687	wh_dlc01_incident_chs_your_rivals_plot	VAR_CHANCE	5
26693	wh_dlc01_incident_chs_your_rivals_plot	GEN_TARGET_NONE	
266931275	wh2_main_incident_hef_damage_building	GEN_CND_OWNS	
26694	wh_dlc01_incident_chs_your_rivals_plot	CND_FACTION	wh_main_chs_chaos
26704	wh_dlc01_incident_chs_your_rivals_plot	CND_ROUNDS_UNTIL_NEXT	20
26706	wh_main_incident_all_arcane_fulcrum	GEN_CND_HUMAN	
26710	wh_main_incident_all_arcane_fulcrum	CND_ROUNDS_UNTIL_NEXT	25
26715	wh_main_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_1	VAR_CHANCE	100
26721	wh_main_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_1	VAR_FOLLOWUP_CHANCE	100
26722	wh_main_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_1	GEN_TARGET_NONE	
26725	wh_main_incident_vmp_peasant_revolt	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts
26734	wh_main_incident_vmp_lahmian_visit	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts
26740	wh_main_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_2.3	GEN_TARGET_NONE	
26747	wh_main_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_2.3	VAR_CHANCE	100
26757	wh_main_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_2.3	VAR_FOLLOWUP_CHANCE	100
26765	wh_main_incident_emp_declare_heresy	CND_NOT_ENEMY_ARMY_IN_REGION	
26769	wh_main_incident_grn_night_of_da_bloody_long_stabbas	CND_NOT_ENEMY_ARMY_IN_REGION	
26773	wh_main_incident_grn_itz_kinda_magic	CND_NOT_ENEMY_ARMY_IN_REGION	
26779	wh_main_incident_emp_the_colleges_endorsement	CND_NOT_ENEMY_ARMY_IN_REGION	
26788	wh_main_incident_emp_favoured_of_the_cult	CND_NOT_ENEMY_ARMY_IN_REGION	
26791	wh_main_incident_emp_backing_of_the_military	CND_NOT_ENEMY_ARMY_IN_REGION	
26792	wh_main_incident_dwf_guild_inspector	CND_NOT_ENEMY_ARMY_IN_REGION	
26796	wh_main_incident_dwf_worker_of_the_runes	CND_NOT_ENEMY_ARMY_IN_REGION	
26806	wh_main_incident_dwf_rise_of_the_thane	CND_NOT_ENEMY_ARMY_IN_REGION	
26814	wh_main_incident_vmp_the_grave_harridans_come	CND_NOT_ENEMY_ARMY_IN_REGION	
268151456	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_2_4	VAR_CHANCE	100
26818	wh_main_incident_vmp_a_new_sire	CND_NOT_ENEMY_ARMY_IN_REGION	
26828	wh_main_incident_vmp_summon_the_barrow_lords	CND_NOT_ENEMY_ARMY_IN_REGION	
26829	wh_main_incident_vmp_call_to_dark_magic_users	CND_NOT_ENEMY_ARMY_IN_REGION	
26838	wh_main_incident_all_restless_spirits	GEN_CND_NOT_SUBCULTURE	wh_main_sc_vmp_vampire_counts
26841	wh_main_incident_dwf_underway_upgraded	CND_MIN_TREASURY	3000
26846	wh_main_incident_emp_the_countess_denies_us	GEN_TARGET_FACTION	
26856	wh_main_incident_emp_the_countess_denies_us	GEN_CND_FACTION	wh_main_emp_wissenland
26861	wh_main_incident_emp_the_countess_denies_us	VAR_CHANCE	50
26868	wh_main_incident_emp_the_countess_denies_us	GEN_CND_DIPLOMACY_AVAILABLE	
26873	wh_main_incident_emp_the_countess_denies_us	GEN_CND_NEUTRAL	
26881	wh_main_incident_emp_the_countess_denies_us	CND_FIRST_ROUND	9
268905323	wh2_dlc11_cst_incident_unnatural_talent	CND_HAS_AGENT	dignitary;champion;engineer
26891	wh_main_incident_emp_the_countess_denies_us	CND_UNIQUE	
26900	wh_main_incident_emp_bad_things_in_stirland	GEN_TARGET_FACTION	
26908	wh_main_incident_emp_bad_things_in_stirland	GEN_CND_FACTION	wh_main_emp_stirland
26917	wh_main_incident_emp_bad_things_in_stirland	VAR_CHANCE	50
26921	wh_main_incident_emp_bad_things_in_stirland	GEN_CND_DIPLOMACY_AVAILABLE	
26924	wh_main_incident_emp_bad_things_in_stirland	GEN_CND_NEUTRAL	
26934	wh_main_incident_emp_bad_things_in_stirland	CND_FIRST_ROUND	9
26940	wh_main_incident_emp_bad_things_in_stirland	CND_UNIQUE	
269425841	wh2_dlc09_tmb_incident_paychest_mercenaries	CND_FIRST_ROUND	10
26946	wh_main_incident_emp_todbringers_wrath	GEN_TARGET_FACTION	
26955	wh_main_incident_emp_todbringers_wrath	GEN_CND_FACTION	wh_main_emp_middenland
26962	wh_main_incident_emp_todbringers_wrath	VAR_CHANCE	50
26968	wh_main_incident_emp_todbringers_wrath	GEN_CND_DIPLOMACY_AVAILABLE	
26969	wh_main_incident_emp_todbringers_wrath	GEN_CND_NEUTRAL	
26975	wh_main_incident_emp_todbringers_wrath	CND_FIRST_ROUND	9
26981	wh_main_incident_emp_todbringers_wrath	CND_UNIQUE	
26990	wh_main_incident_emp_ostermark_rebels	GEN_TARGET_FACTION	
26999	wh_main_incident_emp_ostermark_rebels	GEN_CND_FACTION	wh_main_emp_ostermark
27001	wh_main_incident_emp_ostermark_rebels	VAR_CHANCE	50
27006	wh_main_incident_emp_ostermark_rebels	GEN_CND_DIPLOMACY_AVAILABLE	
27008	wh_main_incident_emp_ostermark_rebels	GEN_CND_NEUTRAL	
27018	wh_main_incident_emp_ostermark_rebels	CND_FIRST_ROUND	9
270222492	wh2_main_incident_all_agent_action_chance_up	VAR_CHANCE	5
27024	wh_main_incident_emp_ostermark_rebels	CND_UNIQUE	
27033	wh_main_incident_emp_the_hochland_long_war_hochland	GEN_TARGET_FACTION	
27040	wh_main_incident_emp_the_hochland_long_war_hochland	GEN_CND_FACTION	wh_main_emp_hochland
27049	wh_main_incident_emp_the_hochland_long_war_hochland	VAR_CHANCE	50
27059	wh_main_incident_emp_the_hochland_long_war_hochland	GEN_CND_DIPLOMACY_AVAILABLE	
27066	wh_main_incident_emp_the_hochland_long_war_hochland	GEN_CND_NEUTRAL	
27074	wh_main_incident_emp_the_hochland_long_war_hochland	CND_FIRST_ROUND	9
27081	wh_main_incident_emp_the_hochland_long_war_hochland	CND_UNIQUE	
27084	wh_main_incident_emp_the_withering_of_taal	GEN_TARGET_FACTION	
27094	wh_main_incident_emp_the_withering_of_taal	GEN_CND_FACTION	wh_main_emp_talabecland
27097	wh_main_incident_emp_the_withering_of_taal	VAR_CHANCE	50
27107	wh_main_incident_emp_the_withering_of_taal	GEN_CND_DIPLOMACY_AVAILABLE	
27108	wh_main_incident_emp_the_withering_of_taal	GEN_CND_NEUTRAL	
27116	wh_main_incident_emp_the_withering_of_taal	CND_FIRST_ROUND	9
27126	wh_main_incident_emp_the_withering_of_taal	CND_UNIQUE	
27136	wh_main_incident_emp_a_diplomatic_incident	GEN_TARGET_FACTION	
27140	wh_main_incident_emp_a_diplomatic_incident	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
27149	wh_main_incident_emp_a_diplomatic_incident	VAR_CHANCE	5
27152	wh_main_incident_emp_a_diplomatic_incident	GEN_CND_DIPLOMACY_AVAILABLE	
27153	wh_main_incident_emp_a_diplomatic_incident	GEN_CND_NEUTRAL	
27155	wh_main_incident_emp_a_diplomatic_incident	CND_FIRST_ROUND	9
27160	wh_main_incident_emp_a_diplomatic_incident	CND_ROUNDS_UNTIL_NEXT	25
27165	wh_main_incident_emp_franz-hater	GEN_TARGET_FACTION	
27171	wh_main_incident_emp_franz-hater	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
27180	wh_main_incident_emp_franz-hater	VAR_CHANCE	5
27183	wh_main_incident_emp_franz-hater	GEN_CND_DIPLOMACY_AVAILABLE	
27190	wh_main_incident_emp_franz-hater	GEN_CND_NEUTRAL	
27194	wh_main_incident_emp_franz-hater	CND_FIRST_ROUND	9
27199	wh_main_incident_emp_franz-hater	CND_ROUNDS_UNTIL_NEXT	25
27209	wh_main_incident_emp_the_forgotten_speech	GEN_TARGET_FACTION	
27213	wh_main_incident_emp_the_forgotten_speech	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
27223	wh_main_incident_emp_the_forgotten_speech	VAR_CHANCE	5
27230	wh_main_incident_emp_the_forgotten_speech	GEN_CND_DIPLOMACY_AVAILABLE	
27236	wh_main_incident_emp_the_forgotten_speech	GEN_CND_NEUTRAL	
27243	wh_main_incident_emp_the_forgotten_speech	CND_FIRST_ROUND	9
27252	wh_main_incident_emp_the_forgotten_speech	CND_ROUNDS_UNTIL_NEXT	25
27270	wh_main_incident_emp_the_hochland_long_war_hochland	CND_ALLIED_WITH	wh_main_emp_ostland
27278	wh_main_incident_emp_the_hochland_long_war_ostland	GEN_TARGET_FACTION	
27279	wh_main_incident_emp_the_hochland_long_war_ostland	GEN_CND_FACTION	wh_main_emp_ostland
27280	wh_main_incident_emp_the_hochland_long_war_ostland	VAR_CHANCE	50
27290	wh_main_incident_emp_the_hochland_long_war_ostland	GEN_CND_DIPLOMACY_AVAILABLE	
27298	wh_main_incident_emp_the_hochland_long_war_ostland	GEN_CND_NEUTRAL	
27304	wh_main_incident_emp_the_hochland_long_war_ostland	CND_FIRST_ROUND	9
27313	wh_main_incident_emp_the_hochland_long_war_ostland	CND_UNIQUE	
27322	wh_main_incident_emp_the_hochland_long_war_ostland	CND_ALLIED_WITH	wh_main_emp_hochland
27334	wh_main_incident_dwf_a_wrong_put_right	CND_ROUNDS_UNTIL_NEXT	5
27338	wh_main_incident_emp_a_diplomatic_incident	CND_CULTURE	wh_main_emp_empire
27342	wh_main_incident_emp_bad_things_in_stirland	CND_CULTURE	wh_main_emp_empire
273487926	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_2_12	GEN_TARGET_PARENT	
27351	wh_main_incident_emp_franz-hater	CND_CULTURE	wh_main_emp_empire
27354	wh_main_incident_emp_ostermark_rebels	CND_CULTURE	wh_main_emp_empire
27358	wh_main_incident_emp_the_countess_denies_us	CND_CULTURE	wh_main_emp_empire
27359	wh_main_incident_emp_the_forgotten_speech	CND_CULTURE	wh_main_emp_empire
27367	wh_main_incident_emp_the_hochland_long_war_hochland	CND_CULTURE	wh_main_emp_empire
27373	wh_main_incident_emp_the_hochland_long_war_ostland	CND_CULTURE	wh_main_emp_empire
27383	wh_main_incident_emp_the_withering_of_taal	CND_CULTURE	wh_main_emp_empire
27385	wh_main_incident_emp_todbringers_wrath	CND_CULTURE	wh_main_emp_empire
27397	wh_main_incident_grn_over-gyrating_shaman	CND_HAS_AGENT	wizard
27398	wh_main_incident_emp_declare_heresy	CND_FIRST_ROUND	5
27401	wh_main_incident_grn_night_of_da_bloody_long_stabbas	CND_FIRST_ROUND	5
27409	wh_main_incident_grn_itz_kinda_magic	CND_FIRST_ROUND	5
27410	wh_main_incident_emp_the_colleges_endorsement	CND_FIRST_ROUND	5
27412	wh_main_incident_emp_favoured_of_the_cult	CND_FIRST_ROUND	5
27422	wh_main_incident_emp_backing_of_the_military	CND_FIRST_ROUND	5
27429	wh_main_incident_dwf_guild_inspector	CND_FIRST_ROUND	5
27438	wh_main_incident_dwf_worker_of_the_runes	CND_FIRST_ROUND	5
27445	wh_main_incident_dwf_rise_of_the_thane	CND_FIRST_ROUND	5
27447	wh_main_incident_vmp_call_to_dark_magic_users	CND_FIRST_ROUND	5
27457	wh_main_incident_vmp_a_new_sire	CND_FIRST_ROUND	5
27461	wh_main_incident_vmp_the_grave_harridans_come	CND_FIRST_ROUND	5
27470	wh_main_incident_vmp_summon_the_barrow_lords	CND_FIRST_ROUND	5
27480	wh_dlc01_incident_chs_exalted	CND_FIRST_ROUND	5
27484	wh_main_incident_all_honour_thy_neighbours	CND_CULTURE	wh_main_emp_empire
27488	wh_dlc01_incident_chs_blessings_of_the_maggoth_lords	CND_FIRST_ROUND	5
27496	wh_dlc01_incident_chs_blood_sacrifice	CND_FIRST_ROUND	5
27502	wh_dlc01_incident_chs_chaos_cult_discovered	CND_FIRST_ROUND	5
27505	wh_dlc01_incident_chs_eye_of_the_gods	CND_FIRST_ROUND	5
27513	wh_dlc01_incident_chs_eye_of_the_gods_bad	CND_FIRST_ROUND	5
27521	wh_dlc01_incident_chs_honour_of_khorne	CND_FIRST_ROUND	5
27528	wh_dlc01_incident_chs_intertribal_warfare	CND_FIRST_ROUND	5
27538	wh_dlc01_incident_chs_irresistible_force	CND_FIRST_ROUND	5
27542	wh_dlc01_incident_chs_magic_is_chaos	CND_FIRST_ROUND	5
27545	wh_dlc01_incident_chs_myriad_gifts_of_mutation	CND_FIRST_ROUND	5
27555	wh_dlc01_incident_chs_northern_crusade	CND_FIRST_ROUND	5
27557	wh_dlc01_incident_chs_pleasure_palace_of_slaanesh	CND_FIRST_ROUND	5
27563	wh_dlc01_incident_chs_rancid_visitations	CND_FIRST_ROUND	5
27571	wh_dlc01_incident_chs_temple_of_skulls	CND_FIRST_ROUND	5
27573	wh_dlc01_incident_chs_the_boon_of_tzeentch	CND_FIRST_ROUND	5
27582	wh_dlc01_incident_chs_the_dragon_ogres_awake	CND_FIRST_ROUND	5
27589	wh_dlc01_incident_chs_the_spawn_tide	CND_FIRST_ROUND	5
27598	wh_dlc01_incident_chs_vorpal_hurricane_of_chaos	CND_FIRST_ROUND	5
27600	wh_dlc01_incident_chs_your_rivals_plot	CND_FIRST_ROUND	5
27603	wh_main_incident_all_abandoned_settlement	CND_FIRST_ROUND	5
27610	wh_main_incident_all_arcane_fulcrum	CND_FIRST_ROUND	5
27618	wh_main_incident_all_beastmen_raids	CND_FIRST_ROUND	5
27624	wh_main_incident_all_blizzard	CND_FIRST_ROUND	5
27627	wh_main_incident_all_brigands	CND_FIRST_ROUND	5
27631	wh_main_incident_all_cataclysm_spell	CND_FIRST_ROUND	5
27632	wh_main_incident_all_chimera_frenzy	CND_FIRST_ROUND	5
27634	wh_main_incident_all_drought	CND_FIRST_ROUND	5
27639	wh_main_incident_all_drought_continues	CND_FIRST_ROUND	5
27642	wh_main_incident_all_earthquake	CND_FIRST_ROUND	5
27646	wh_main_incident_all_exodus	CND_FIRST_ROUND	5
27650	wh_main_incident_all_face_of_the_dark_moon	CND_FIRST_ROUND	5
27660	wh_main_incident_all_famine	CND_FIRST_ROUND	5
276668162	wh2_dlc11_cst_incident_unnatural_talent	CND_FIRST_ROUND	20
27668	wh_main_incident_all_festag	CND_FIRST_ROUND	5
27674	wh_main_incident_all_fire	CND_FIRST_ROUND	5
27675	wh_main_incident_all_flooding	CND_FIRST_ROUND	5
27677	wh_main_incident_all_godly_wrath	CND_FIRST_ROUND	5
27683	wh_main_incident_all_honour_thy_neighbours	CND_FIRST_ROUND	5
27692	wh_main_incident_all_let_the_games_begin	CND_FIRST_ROUND	5
27694	wh_main_incident_all_lost	CND_FIRST_ROUND	5
27701	wh_main_incident_all_nurgles_rot	CND_FIRST_ROUND	5
27706	wh_main_incident_all_piracy	CND_FIRST_ROUND	5
27715	wh_main_incident_all_recruiting_shortage	CND_FIRST_ROUND	5
27721	wh_main_incident_all_recruiting_surplus	CND_FIRST_ROUND	5
27726	wh_main_incident_all_refugees	CND_FIRST_ROUND	5
27732	wh_main_incident_all_restless_spirits	CND_FIRST_ROUND	5
27738	wh_main_incident_all_slaver_raids	CND_FIRST_ROUND	5
27739	wh_main_incident_all_storm_of_magic	CND_FIRST_ROUND	5
277471665	wh2_dlc10_monster_hunt_8_stage_2	VAR_CHANCE	100
27748	wh_main_incident_all_thawing_relations	CND_FIRST_ROUND	5
27750	wh_main_incident_all_the_glower_of_morrslieb	CND_FIRST_ROUND	5
27758	wh_main_incident_all_volcanic_eruption	CND_FIRST_ROUND	5
27762	wh_main_incident_all_wandering_monster	CND_FIRST_ROUND	5
27766	wh_main_incident_all_warpstone_showers	CND_FIRST_ROUND	5
27776	wh_main_incident_dwf_a_map_of_karak_zorn	CND_FIRST_ROUND	5
27783	wh_main_incident_dwf_a_reckoner_comes	CND_FIRST_ROUND	5
27790	wh_main_incident_dwf_a_wrong_put_right	CND_FIRST_ROUND	5
27794	wh_main_incident_dwf_brewery_runs_dry	CND_FIRST_ROUND	5
27800	wh_main_incident_dwf_clan_honour	CND_FIRST_ROUND	5
27803	wh_main_incident_dwf_clan_trouble	CND_FIRST_ROUND	5
27810	wh_main_incident_dwf_clanless_dwarfs	CND_FIRST_ROUND	5
27812	wh_main_incident_dwf_drakk_attack	CND_FIRST_ROUND	5
27822	wh_main_incident_dwf_dwarf_maidens_emigrate	CND_FIRST_ROUND	5
27824	wh_main_incident_dwf_gromril_seam	CND_FIRST_ROUND	5
27834	wh_main_incident_dwf_guild_support	CND_FIRST_ROUND	5
27838	wh_main_incident_dwf_lost_halls_reclaimed	CND_FIRST_ROUND	5
27840	wh_main_incident_dwf_seal_the_hold	CND_FIRST_ROUND	5
27850	wh_main_incident_dwf_sky_saboteur	CND_FIRST_ROUND	5
27851	wh_main_incident_dwf_slayer_pilgrimage	CND_FIRST_ROUND	5
27855	wh_main_incident_dwf_something_in_the_deeps	CND_FIRST_ROUND	5
27857	wh_main_incident_dwf_thaggoraki_incursion	CND_FIRST_ROUND	5
27863	wh_main_incident_dwf_the_slayer_oath	CND_FIRST_ROUND	5
27871	wh_main_incident_dwf_underway_upgraded	CND_FIRST_ROUND	5
27877	wh_main_incident_dwf_workshop_explosion	CND_FIRST_ROUND	5
27882	wh_main_incident_emp_behold_the_twin-tailed_comet	CND_FIRST_ROUND	5
27883	wh_main_incident_emp_beware_the_twin-tailed_comet	CND_FIRST_ROUND	5
27889	wh_main_incident_emp_black_powder_store_explodes	CND_FIRST_ROUND	5
27898	wh_main_incident_emp_elector_sues_for_peace	CND_FIRST_ROUND	5
27900	wh_main_incident_emp_famine_in_the_moot	CND_FIRST_ROUND	5
27902	wh_main_incident_emp_geheimnisnacht	CND_FIRST_ROUND	5
27906	wh_main_incident_emp_noble_plot	CND_FIRST_ROUND	5
27908	wh_main_incident_emp_ogre_mercenaries	CND_FIRST_ROUND	5
27912	wh_main_incident_emp_peasants_revolt	CND_FIRST_ROUND	5
27920	wh_main_incident_emp_rogue_necromancer_revealed	CND_FIRST_ROUND	5
27930	wh_main_incident_emp_something_from_the_sewers	CND_FIRST_ROUND	5
27935	wh_main_incident_emp_the_bray-herds_come	CND_FIRST_ROUND	5
27940	wh_main_incident_emp_the_burgomeisters_demands	CND_FIRST_ROUND	5
27950	wh_main_incident_emp_threaten_to_secede	CND_FIRST_ROUND	5
27955	wh_main_incident_emp_tide_of_flagellants	CND_FIRST_ROUND	5
27955700	wh2_main_incident_skv_agent_engineer	VAR_CHANCE	50
27957	wh_main_incident_emp_tzeentchian_cult	CND_FIRST_ROUND	5
27958	wh_main_incident_grn_da_bad_moon	CND_FIRST_ROUND	5
