campaign_character_art_sets_tables	6
agent_type	art_set_id	culture	subculture	faction	is_custom	is_male	agent_subtype	campaign_map_scale
general	wh_main_art_set_ksl_general_04	wh_main_emp_empire			false	true	ksl_lord	1
general	wh_main_art_set_ksl_general_05	wh_main_emp_empire			false	true	ksl_lord	1
wizard	wh_main_art_set_nor_chaos_sorcerer_metal		wh_main_sc_nor_norsca		false	true	nor_chaos_sorcerer_metal	1
general	wh_main_art_set_nor_marauder_chieftain_01				false	true	nor_marauder_chieftain	1
general	wh_main_art_set_nor_marauder_chieftain_02				false	true	nor_marauder_chieftain	1
general	wh_main_art_set_nor_marauder_chieftain_03				false	true	nor_marauder_chieftain	1
general	wh_main_art_set_nor_marauder_chieftain_04				false	true	nor_marauder_chieftain	1
general	wh_main_art_set_nor_sorcerer_lord_metal		wh_main_sc_nor_norsca		false	true	nor_sorcerer_lord_metal	1
wizard	wh_main_art_set_teb_bright_wizard		wh_main_sc_teb_teb		false	true	teb_bright_wizard	1
champion	wh_main_art_set_teb_captain		wh_main_sc_teb_teb		false	true	teb_captain	1
general	wh_main_art_set_teb_general_01	wh_main_emp_empire			false	true	teb_lord	1
general	wh_main_art_set_teb_general_02	wh_main_emp_empire			false	true	teb_lord	1
general	wh_main_art_set_teb_general_03	wh_main_emp_empire			false	true	teb_lord	1
general	wh_main_art_set_teb_general_04	wh_main_emp_empire			false	true	teb_lord	1
general	wh_main_art_set_teb_general_05	wh_main_emp_empire			false	true	teb_lord	1
spy	wh_main_art_set_vmp_banshee_01	wh_main_vmp_vampire_counts			false	false	vmp_banshee	1
spy	wh_main_art_set_vmp_banshee_02	wh_main_vmp_vampire_counts			false	false	vmp_banshee	1
spy	wh_main_art_set_vmp_banshee_03	wh_main_vmp_vampire_counts			false	false	vmp_banshee	1
general	wh_main_art_set_vmp_heinrich_kemmler	wh_main_vmp_vampire_counts			true	true	vmp_heinrich_kemmler	1
general	wh_main_art_set_vmp_lord_01				false	true	vmp_lord	1
general	wh_main_art_set_vmp_lord_02				false	true	vmp_lord	1
general	wh_main_art_set_vmp_lord_03				false	true	vmp_lord	1
general	wh_main_art_set_vmp_lord_04				false	true	vmp_lord	1
general	wh_main_art_set_vmp_lord_05				false	true	vmp_lord	1
general	wh_main_art_set_vmp_mannfred_von_carstein	wh_main_vmp_vampire_counts			true	true	vmp_mannfred_von_carstein	1
general	wh_main_art_set_vmp_master_necromancer_01				false	true	vmp_master_necromancer	1
general	wh_main_art_set_vmp_master_necromancer_02				false	true	vmp_master_necromancer	1
general	wh_main_art_set_vmp_master_necromancer_03				false	true	vmp_master_necromancer	1
general	wh_main_art_set_vmp_master_necromancer_04				false	true	vmp_master_necromancer	1
wizard	wh_main_art_set_vmp_necromancer_01	wh_main_vmp_vampire_counts			false	true	vmp_necromancer	1
wizard	wh_main_art_set_vmp_necromancer_02	wh_main_vmp_vampire_counts			false	true	vmp_necromancer	1
wizard	wh_main_art_set_vmp_necromancer_03	wh_main_vmp_vampire_counts			false	true	vmp_necromancer	1
dignitary	wh_main_art_set_vmp_vampire_01	wh_main_vmp_vampire_counts			false	false		1
dignitary	wh_main_art_set_vmp_vampire_02	wh_main_vmp_vampire_counts			false	false		1
dignitary	wh_main_art_set_vmp_vampire_03	wh_main_vmp_vampire_counts			false	false		1
champion	wh_main_art_set_vmp_wight_king_01	wh_main_vmp_vampire_counts			false	true	vmp_wight_king	1
champion	wh_main_art_set_vmp_wight_king_02	wh_main_vmp_vampire_counts			false	true	vmp_wight_king	1
champion	wh_main_art_set_vmp_wight_king_03	wh_main_vmp_vampire_counts			false	true	vmp_wight_king	1
champion	wh_main_art_set_vmp_wight_king_04	wh_main_vmp_vampire_counts			false	true	vmp_wight_king	1
general	wh_main_qb_art_set_emp_captain_01_general	wh_main_emp_empire			true	true	emp_captain	1
general	wh_main_qb_art_set_emp_light_wizard_general	wh_main_emp_empire			true	true	emp_light_wizard	1
general	wh_main_qb_art_set_grn_goblin_big_boss_01_general	wh_main_grn_greenskins			true	true	grn_goblin_big_boss	1.1
general	wh_pro01_art_set_dwf_grombrindal	wh_main_dwf_dwarfs			false	true	pro01_dwf_grombrindal	1
general	wh_pro02_art_set_vmp_isabella	wh_main_vmp_vampire_counts			false	true	pro02_vmp_isabella_von_carstein	1
