campaign_group_member_criteria_factions_tables	0
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionDwarf_&_Positive
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionEmpire
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionEmpire_&_Negative
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionEmpire_&_Positive
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionGreenskin
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionGreenskin_&_Negative
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionGreenskin_&_Positive
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionHighElves
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionHighElves_&_Negative
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionHighElves_&_Positive
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionLizardmen
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionLizardmen_&_Negative
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionLizardmen_&_Positive
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionSkaven
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionSkaven_&_Negative
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionSkaven_&_Positive
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionTombKings
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionTombKings_&_Negative
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionTombKings_&_Positive
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionVamp
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionVamp_&_Negative
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionVamp_&_Positive
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionWoodElves
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionWoodElves_&_Negative
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_OtherFactionWoodElves_&_Positive
wh2_main_skv_clan_spittel	diplomacy_FactionGroup_SKV_Warlord_Faction_ClanSpittel_&_Positive
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_Negative
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionBeastmen
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionBeastmen_&_Negative
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionBeastmen_&_Positive
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionBretonnia
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionBretonnia_&_Negative
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionBretonnia_&_Positive
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionChaos
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionChaos_&_Negative
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionChaos_&_Positive
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionDarkElves
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionDarkElves_&_Negative
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionDarkElves_&_Positive
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionDwarf
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionDwarf_&_Negative
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionDwarf_&_Positive
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionEmpire
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionEmpire_&_Negative
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionEmpire_&_Positive
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionGreenskin
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionGreenskin_&_Negative
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionGreenskin_&_Positive
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionHighElves
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionHighElves_&_Negative
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionHighElves_&_Positive
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionLizardmen
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionLizardmen_&_Negative
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionLizardmen_&_Positive
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionSkaven
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionSkaven_&_Negative
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionSkaven_&_Positive
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionTombKings
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionTombKings_&_Negative
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionTombKings_&_Positive
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionVamp
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionVamp_&_Negative
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionVamp_&_Positive
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionWoodElves
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionWoodElves_&_Negative
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_OtherFactionWoodElves_&_Positive
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	diplomacy_FactionGroup_TheTyrantsOfTheBlackOcean_&_Positive
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_Negative
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionBeastmen
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionBeastmen_&_Negative
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionBeastmen_&_Positive
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionBretonnia
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionBretonnia_&_Negative
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionBretonnia_&_Positive
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionChaos
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionChaos_&_Negative
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionChaos_&_Positive
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionDarkElves
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionDarkElves_&_Negative
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionDarkElves_&_Positive
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionDwarf
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionDwarf_&_Negative
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionDwarf_&_Positive
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionEmpire
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionEmpire_&_Negative
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionEmpire_&_Positive
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionGreenskin
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionGreenskin_&_Negative
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionGreenskin_&_Positive
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionHighElves
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionHighElves_&_Negative
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionHighElves_&_Positive
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionLizardmen
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionLizardmen_&_Negative
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionLizardmen_&_Positive
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionSkaven
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionSkaven_&_Negative
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionSkaven_&_Positive
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionTombKings
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionTombKings_&_Negative
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionTombKings_&_Positive
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionVamp
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionVamp_&_Negative
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionVamp_&_Positive
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionWoodElves
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionWoodElves_&_Negative
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_OtherFactionWoodElves_&_Positive
wh2_main_hef_avelorn	diplomacy_Faction_Alarielle_&_Positive
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_Negative
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionBeastmen
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionBeastmen_&_Negative
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionBeastmen_&_Positive
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionBretonnia
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionBretonnia_&_Negative
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionBretonnia_&_Positive
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionChaos
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionChaos_&_Negative
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionChaos_&_Positive
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionDarkElves
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionDarkElves_&_Negative
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionDarkElves_&_Positive
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionDwarf
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionDwarf_&_Negative
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionDwarf_&_Positive
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionEmpire
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionEmpire_&_Negative
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionEmpire_&_Positive
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionGreenskin
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionGreenskin_&_Negative
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionGreenskin_&_Positive
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionHighElves
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionHighElves_&_Negative
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionHighElves_&_Positive
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionLizardmen
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionLizardmen_&_Negative
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionLizardmen_&_Positive
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionSkaven
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionSkaven_&_Negative
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionSkaven_&_Positive
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionTombKings
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionTombKings_&_Negative
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionTombKings_&_Positive
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionVamp
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionVamp_&_Negative
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionVamp_&_Positive
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionWoodElves
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionWoodElves_&_Negative
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_OtherFactionWoodElves_&_Positive
wh2_main_hef_nagarythe	diplomacy_Faction_Alith_Anar_&_Positive
wh_main_chs_chaos	diplomacy_Faction_Archaon
wh_main_chs_chaos	diplomacy_Faction_Archaon_&_Negative
wh_main_chs_chaos	diplomacy_Faction_Archaon_&_OtherFactionBretonnia
wh_main_chs_chaos	diplomacy_Faction_Archaon_&_OtherFactionBretonnia_&_Negative
wh_main_chs_chaos	diplomacy_Faction_Archaon_&_OtherFactionBretonnia_&_Positive
wh_main_chs_chaos	diplomacy_Faction_Archaon_&_OtherFactionChaos
wh_main_chs_chaos	diplomacy_Faction_Archaon_&_OtherFactionChaos_&_Negative
wh_main_chs_chaos	diplomacy_Faction_Archaon_&_OtherFactionChaos_&_Positive
wh_main_chs_chaos	diplomacy_Faction_Archaon_&_OtherFactionDwarf
wh_main_chs_chaos	diplomacy_Faction_Archaon_&_OtherFactionDwarf_&_Negative
wh_main_chs_chaos	diplomacy_Faction_Archaon_&_OtherFactionDwarf_&_Positive
wh_main_chs_chaos	diplomacy_Faction_Archaon_&_OtherFactionEmpire
wh_main_chs_chaos	diplomacy_Faction_Archaon_&_OtherFactionEmpire_&_Negative
wh_main_chs_chaos	diplomacy_Faction_Archaon_&_OtherFactionEmpire_&_Positive
wh_main_chs_chaos	diplomacy_Faction_Archaon_&_OtherFactionGreenskin
wh_main_chs_chaos	diplomacy_Faction_Archaon_&_OtherFactionGreenskin_&_Negative
wh_main_chs_chaos	diplomacy_Faction_Archaon_&_OtherFactionGreenskin_&_Positive
wh_main_chs_chaos	diplomacy_Faction_Archaon_&_OtherFactionVamp
wh_main_chs_chaos	diplomacy_Faction_Archaon_&_OtherFactionVamp_&_Negative
wh_main_chs_chaos	diplomacy_Faction_Archaon_&_OtherFactionVamp_&_Positive
wh_main_chs_chaos	diplomacy_Faction_Archaon_&_Positive
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_Negative
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionBeastmen
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionBeastmen_&_Negative
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionBeastmen_&_Positive
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionBretonnia
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionBretonnia_&_Negative
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionBretonnia_&_Positive
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionChaos
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionChaos_&_Negative
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionChaos_&_Positive
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionDarkElves
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionDarkElves_&_Negative
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionDarkElves_&_Positive
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionDwarf
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionDwarf_&_Negative
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionDwarf_&_Positive
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionEmpire
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionEmpire_&_Negative
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionEmpire_&_Positive
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionGreenskin
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionGreenskin_&_Negative
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionGreenskin_&_Positive
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionHighElves
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionHighElves_&_Negative
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionHighElves_&_Positive
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionLizardmen
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionLizardmen_&_Negative
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionLizardmen_&_Positive
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionSkaven
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionSkaven_&_Negative
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionSkaven_&_Positive
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionTombKings
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionTombKings_&_Negative
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionTombKings_&_Positive
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionVamp
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionVamp_&_Negative
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionVamp_&_Positive
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionVampireCoast
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionVampireCoast_&_Negative
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionVampireCoast_&_Positive
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionWoodElves
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionWoodElves_&_Negative
wh2_dlc11_def_the_blessed_dread	diplomacy_Faction_Fellheart_&_OtherFactionWoodElves_&_Positive
wh_main_grn_greenskins	diplomacy_Faction_Grimgor
wh_main_grn_greenskins	diplomacy_Faction_Grimgor_&_Negative
wh_main_grn_greenskins	diplomacy_Faction_Grimgor_&_OtherFactionBretonnia
wh_main_grn_greenskins	diplomacy_Faction_Grimgor_&_OtherFactionBretonnia_&_Negative
wh_main_grn_greenskins	diplomacy_Faction_Grimgor_&_OtherFactionBretonnia_&_Positive
wh_main_grn_greenskins	diplomacy_Faction_Grimgor_&_OtherFactionChaos
wh_main_grn_greenskins	diplomacy_Faction_Grimgor_&_OtherFactionChaos_&_Negative
wh_main_grn_greenskins	diplomacy_Faction_Grimgor_&_OtherFactionChaos_&_Positive
wh_main_grn_greenskins	diplomacy_Faction_Grimgor_&_OtherFactionDwarf
wh_main_grn_greenskins	diplomacy_Faction_Grimgor_&_OtherFactionDwarf_&_Negative
wh_main_grn_greenskins	diplomacy_Faction_Grimgor_&_OtherFactionDwarf_&_Positive
wh_main_grn_greenskins	diplomacy_Faction_Grimgor_&_OtherFactionEmpire
wh_main_grn_greenskins	diplomacy_Faction_Grimgor_&_OtherFactionEmpire_&_Negative
wh_main_grn_greenskins	diplomacy_Faction_Grimgor_&_OtherFactionEmpire_&_Positive
wh_main_grn_greenskins	diplomacy_Faction_Grimgor_&_OtherFactionGreenskin
wh_main_grn_greenskins	diplomacy_Faction_Grimgor_&_OtherFactionGreenskin_&_Negative
wh_main_grn_greenskins	diplomacy_Faction_Grimgor_&_OtherFactionGreenskin_&_Positive
wh_main_grn_greenskins	diplomacy_Faction_Grimgor_&_OtherFactionVamp
wh_main_grn_greenskins	diplomacy_Faction_Grimgor_&_OtherFactionVamp_&_Negative
wh_main_grn_greenskins	diplomacy_Faction_Grimgor_&_OtherFactionVamp_&_Positive
wh_main_grn_greenskins	diplomacy_Faction_Grimgor_&_Positive
wh2_main_def_har_ganeth	diplomacy_Faction_Hellebron
wh2_main_def_har_ganeth	diplomacy_Faction_Hellebron_&_Negative
wh2_main_def_har_ganeth	diplomacy_Faction_Hellebron_&_OtherFactionBeastmen
wh2_main_def_har_ganeth	diplomacy_Faction_Hellebron_&_OtherFactionBeastmen_&_Negative
wh2_main_def_har_ganeth	diplomacy_Faction_Hellebron_&_OtherFactionBeastmen_&_Positive
wh2_main_def_har_ganeth	diplomacy_Faction_Hellebron_&_OtherFactionBretonnia
wh2_main_def_har_ganeth	diplomacy_Faction_Hellebron_&_OtherFactionBretonnia_&_Negative
wh2_main_def_har_ganeth	diplomacy_Faction_Hellebron_&_OtherFactionBretonnia_&_Positive
wh2_main_def_har_ganeth	diplomacy_Faction_Hellebron_&_OtherFactionChaos
wh2_main_def_har_ganeth	diplomacy_Faction_Hellebron_&_OtherFactionChaos_&_Negative
wh2_main_def_har_ganeth	diplomacy_Faction_Hellebron_&_OtherFactionChaos_&_Positive
wh2_main_def_har_ganeth	diplomacy_Faction_Hellebron_&_OtherFactionDarkElves
wh2_main_def_har_ganeth	diplomacy_Faction_Hellebron_&_OtherFactionDarkElves_&_Negative
wh2_main_def_har_ganeth	diplomacy_Faction_Hellebron_&_OtherFactionDarkElves_&_Positive
wh2_main_def_har_ganeth	diplomacy_Faction_Hellebron_&_OtherFactionDwarf
wh2_main_def_har_ganeth	diplomacy_Faction_Hellebron_&_OtherFactionDwarf_&_Negative
wh2_main_def_har_ganeth	diplomacy_Faction_Hellebron_&_OtherFactionDwarf_&_Positive
