main_units_tables	36
additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	unit	upkeep_cost	weight	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
	-1	war_beast	1	false	wh_dlc03_bst_inf_chaos_warhounds_1	80	0	475	wh_main_shp_transport	1	1	80	0	475			wh_dlc03_bst_inf_chaos_warhounds_1	118	heavy		false	false	0	11106	true		wh_main_vo_culture_Dire_Wolves_WarHound	war_beast	war_beast	2	false	vamp_dire_wolf		false	true		475	0	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false	
	-1	missile_infantry	2	false	wh_dlc03_bst_inf_cygor_0	1	0	1600	wh_main_shp_transport	1	1	1	0	1600			wh_dlc03_bst_inf_cygor_0	400	very_heavy		false	false	0	8284	true		wh_dlc03_vo_culture_Beastmen_Cygor	wh_dlc03_bst_cygor	wh_dlc03_bst_cygor	5	true	bst_cygor		true	false		800	800	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	2	false	false	
	-1	missile_infantry	2	false	wh_dlc03_bst_inf_cygor_0_summoned	1	0	1600	wh_main_shp_transport	1	1	1	0	1600			wh_dlc03_bst_inf_cygor_0_summoned	400	very_heavy		false	false	0	138427573	true		wh_dlc03_vo_culture_Beastmen_Cygor	wh_dlc03_bst_cygor	wh_dlc03_bst_cygor	5	true	bst_cygor		true	false		400	400	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	0	false	false	
	-1	melee_infantry	1	false	wh_dlc03_bst_inf_gor_herd_0	120	0	600	wh_main_shp_transport	1	1	120	0	600			wh_dlc03_bst_inf_gor_herd_0	150	heavy		false	false	0	8311	true		wh_dlc03_vo_culture_Beastmen	infantry_axe	infantry_axe	3	false	bst_gor_15		false	true		600	0	false	vo_culture_None	false	wh_dlc03_vo_actor_Beastmen_Gor	0	true	false	6	false	false	
	-1	melee_infantry	1	false	wh_dlc03_bst_inf_gor_herd_1	120	0	550	wh_main_shp_transport	1	1	120	0	500			wh_dlc03_bst_inf_gor_herd_1	125	heavy		false	false	0	10252	true		wh_dlc03_vo_culture_Beastmen	infantry_axe	infantry_axe	3	false	bst_gor_30		false	true		500	0	false	vo_culture_None	false	wh_dlc03_vo_actor_Beastmen_Gor	0	true	false	6	false	false	
	-1	monstrous_infantry	2	false	wh_dlc03_bst_inf_minotaurs_0	16	0	1200	wh_main_shp_transport	1	1	160	0	1200			wh_dlc03_bst_inf_minotaurs_0	300	heavy		false	false	0	8345	true		wh_dlc03_vo_culture_Minotaur	monstrous_infantry	monstrous_infantry	4	false	bst_minotaur_15		false	true		1200	0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	6	false	false	
	-1	monstrous_infantry	2	false	wh_dlc03_bst_inf_minotaurs_1	16	0	1300	wh_main_shp_transport	1	1	160	0	1300			wh_dlc03_bst_inf_minotaurs_1	325	heavy		false	false	0	10267	true		wh_dlc03_vo_culture_Minotaur	monstrous_infantry	monstrous_infantry	4	false	bst_minotaur_25		false	true		1300	0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	6	false	false	
	-1	monstrous_infantry	2	false	wh_dlc03_bst_inf_minotaurs_2	16	0	1400	wh_main_shp_transport	1	1	160	0	1400			wh_dlc03_bst_inf_minotaurs_2	350	heavy		false	false	0	10271	true		wh_dlc03_vo_culture_Minotaur	wh_dlc03_minotaurs_great_weapon	wh_dlc03_minotaurs_great_weapon	5	false	bst_minotaur_15		false	true		1400	0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	6	false	false	
	-1	monstrous_cavalry	2	false	wh_dlc03_bst_inf_razorgor_herd_0	32	0	550	wh_main_shp_transport	1	1	32	0	550			wh_dlc03_bst_inf_razorgor_herd_0	137	heavy		false	false	0	8358	true		wh_dlc03_vo_culture_Boar	wh_dlc03_bst_razorgor	wh_dlc03_bst_razorgor	4	false	bst_razorgor_herd		false	true		550	0	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false	
	-1	melee_infantry	1	false	wh_dlc03_bst_inf_ungor_herd_1	160	0	400	wh_main_shp_transport	1	1	160	0	400			wh_dlc03_bst_inf_ungor_herd_1	100	light		false	false	0	10291	true		wh_dlc03_vo_culture_Beastmen	infantry_axe	infantry_axe	3	false	bst_ungor_30		false	true		400	0	false	vo_culture_None	false	wh_dlc03_vo_actor_Beastmen_Ungor	0	true	false	6	false	false	
	-1	missile_infantry	1	false	wh_dlc03_bst_inf_ungor_raiders_0	120	0	425	wh_main_shp_transport	1	1	160	0	425			wh_dlc03_bst_inf_ungor_raiders_0	106	light		false	false	0	8376	true		wh_dlc03_vo_culture_Beastmen	missile_infantry_bow	missile_infantry_bow	2	false	bst_ungor_15		false	true		85	340	false	vo_culture_None	false	wh_dlc03_vo_actor_Beastmen_Ungor	0	true	false	6	false	false	
	-1	melee_infantry	1	false	wh_dlc03_bst_inf_ungor_spearmen_0	160	0	300	wh_main_shp_transport	1	1	160	0	300			wh_dlc03_bst_inf_ungor_spearmen_0	75	light		false	false	0	8386	true		wh_dlc03_vo_culture_Beastmen	infantry_spear	infantry_spear	1	false	bst_ungor_30		false	true		300	0	false	vo_culture_None	false	wh_dlc03_vo_actor_Beastmen_Ungor	0	true	false	6	false	false	
	-1	melee_infantry	1	false	wh_dlc03_bst_inf_ungor_spearmen_1	160	0	350	wh_main_shp_transport	1	1	160	0	350			wh_dlc03_bst_inf_ungor_spearmen_1	87	light		false	false	0	10284	true		wh_dlc03_vo_culture_Beastmen	infantry_spear	infantry_spear	2	false	bst_ungor_15		false	true		350	0	false	vo_culture_None	false	wh_dlc03_vo_actor_Beastmen_Ungor	0	true	false	6	false	false	
	-1	monstrous_infantry	1	false	wh_dlc03_bst_mon_chaos_spawn_0	16	0	1000	wh_main_shp_transport	1	1	16	0	1000			wh_dlc03_bst_mon_chaos_spawn_0	250	heavy		false	false	0	8277	true		wh_dlc03_vo_culture_Spawn	monstrous_infantry	monstrous_infantry	4	true	chaos_spawn		false	true		1000	0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false	
	-1	monstrous_infantry	1	false	wh_dlc03_bst_mon_chaos_spawn_0_summoned	16	0	1000	wh_main_shp_transport	1	1	16	0	1000			wh_dlc03_bst_mon_chaos_spawn_0_summoned	250	heavy		false	false	0	181402547	true		wh_dlc03_vo_culture_Spawn	monstrous_infantry	monstrous_infantry	4	true	chaos_spawn		false	true		500	0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	0	false	false	
	-1	monster	2	false	wh_dlc03_bst_mon_giant_0	1	0	1600	wh_main_shp_transport	1	1	1	0	1600			wh_dlc03_bst_mon_giant_0	400	very_heavy		false	false	0	8297	true		wh_main_vo_culture_Giant	giant	giant	5	true	grn_giant		true	false		1600	0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	2	false	false	
	-1	lord	1	false	wh_dlc03_emp_cha_boris_todbringer_0	1	0	950	wh_main_shp_transport	1	1	1	0	1000			wh_dlc03_emp_cha_boris_todbringer_0	250	medium		false	false	0	11116	false		wh_main_vo_culture_Empire	lord_infantry_sword	lord_infantry_sword	0	true	emp_general_foot		true	false		950	0	false	vo_culture_None	true	wh_dlc03_vo_actor_Empire_Boris_Todbringer	0	true	false	0	false	false	
	-1	lord	1	false	wh_dlc03_emp_cha_boris_todbringer_1	1	0	1150	wh_main_shp_transport	1	1	1	0	1200			wh_dlc03_emp_cha_boris_todbringer_1	300	medium		false	false	0	11109	false		wh_main_vo_culture_Empire	lord_cavalry	lord_cavalry	0	true	emp_general_foot	wh_main_cam_mnt_emp_barded_warhorse	true	false		1150	0	false	vo_culture_None	true	wh_dlc03_vo_actor_Empire_Boris_Todbringer	0	true	false	0	false	false	
	-1	lord	1	false	wh_dlc03_emp_cha_boris_todbringer_2	1	0	1350	wh_main_shp_transport	1	1	1	0	1350			wh_dlc03_emp_cha_boris_todbringer_2	337	medium		false	false	0	676328912	false		wh_main_vo_culture_Empire	lord_cavalry_flying	lord_cavalry_flying	0	true	emp_general_foot	wh_main_cam_mnt_emp_imperial_pegasus	true	false		1350	0	false	vo_culture_None	true	wh_dlc03_vo_actor_Empire_Boris_Todbringer	0	true	false	0	false	false	
	-1	lord	1	false	wh_dlc03_emp_cha_boris_todbringer_3	1	0	1600	wh_main_shp_transport	1	1	1	0	1500			wh_dlc03_emp_cha_boris_todbringer_3	375	heavy		false	false	0	1935577947	false		wh_main_vo_culture_Empire	lord_dragon	lord_dragon	0	true	emp_general_foot	wh_main_cam_mnt_emp_imperial_griffon	true	false		1600	0	true	vo_culture_None	true	wh_dlc03_vo_actor_Empire_Boris_Todbringer	0	true	false	0	false	false	
	-1	hero	1	false	wh_dlc03_emp_cha_wizard_beasts_0	1	0	250	wh_main_shp_transport	1	1	1	0	1000			wh_dlc03_emp_cha_wizard_beasts_0	250	medium		false	false	0	7065	false		wh_main_vo_culture_Empire	wizard_beasts	wizard_beasts	0	true	emp_general_foot		true	false		250	0	false	vo_culture_None	true	vo_actor_Empire_dlc03_AmberWizard	0	true	false	2	false	false	
	-1	hero	1	false	wh_dlc03_emp_cha_wizard_beasts_1	1	0	350	wh_main_shp_transport	1	1	1	0	1100			wh_dlc03_emp_cha_wizard_beasts_1	275	medium		false	false	0	7069	false		wh_main_vo_culture_Empire	wizard_beasts_cavalry	wizard_beasts_cavalry	0	true	emp_general_foot	wh_main_cam_mnt_emp_warhorse	true	false		350	0	false	vo_culture_None	true	vo_actor_Empire_dlc03_AmberWizard	0	true	false	2	false	false	
	-1	hero	1	false	wh_dlc03_emp_cha_wizard_beasts_2	1	0	450	wh_main_shp_transport	1	1	1	0	1200			wh_dlc03_emp_cha_wizard_beasts_2	300	medium		false	false	0	7078	false		wh_main_vo_culture_Empire	wizard_beasts_cavalry	wizard_beasts_cavalry	0	true	emp_general_foot	wh_main_cam_mnt_emp_barded_warhorse	true	false		450	0	false	vo_culture_None	true	vo_actor_Empire_dlc03_AmberWizard	0	true	false	2	false	false	
	-1	hero	1	false	wh_dlc03_emp_cha_wizard_beasts_3	1	0	1150	wh_main_shp_transport	1	1	1	0	1600			wh_dlc03_emp_cha_wizard_beasts_3	375	medium		false	false	0	7087	false		wh_main_vo_culture_Empire	wizard_beasts_flying_monster	wizard_beasts_flying_monster	0	true	emp_general_foot	wh_main_cam_mnt_emp_imperial_griffon	true	false		1150	0	true	vo_culture_None	true	vo_actor_Empire_dlc03_AmberWizard	0	true	false	2	false	false	
	-1	hero	1	false	wh_dlc03_emp_cha_wizard_beasts_4	1	0	650	wh_main_shp_transport	1	1	1	0	1500			wh_dlc03_emp_cha_wizard_beasts_4	325	medium		false	false	0	10338	false		wh_main_vo_culture_Empire	wizard_beasts_flying_monster	wizard_beasts_flying_monster	0	true	emp_general_foot	wh_main_cam_mnt_emp_imperial_pegasus	true	false		650	0	false	vo_culture_None	true	vo_actor_Empire_dlc03_AmberWizard	0	true	false	2	false	false	
	1	warmachine	1	false	wh_dlc04_emp_art_hammer_of_the_witches_0	44	1	1100	wh_main_shp_transport	1	1	9	0	1100			wh_dlc04_emp_art_hammer_of_the_witches_0	275	medium		false	false	0	11146	true		wh_main_vo_culture_Empire	cannon	cannon	5	false	emp_soldier_15_degrees		false	true		120	980	true	vo_culture_None	true	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false	
	1	warmachine	1	false	wh_dlc04_emp_art_sunmaker_0	44	1	1800	wh_main_shp_transport	1	1	9	0	1800			wh_dlc04_emp_art_sunmaker_0	450	medium		false	false	0	11192	true		wh_main_vo_culture_Empire	emp_rocket_battery	emp_rocket_battery	5	false	emp_soldier_15_degrees		false	true		180	1620	true	vo_culture_None	true	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false	
wh_main_emp_smiths_2	-1	melee_cavalry	2	false	wh_dlc04_emp_cav_knights_blazing_sun_0	60	0	1200	wh_main_shp_transport	1	1	30	0	1200			wh_dlc04_emp_cav_knights_blazing_sun_0	300	medium		false	false	0	11155	true		wh_main_vo_culture_Empire	shock_cavalry	shock_cavalry	4	false	emp_reiksguard		false	true		1200	0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Mounted	0	true	false	6	false	false	
	1	monstrous_cavalry	1	false	wh_dlc04_emp_cav_royal_altdorf_gryphites_0	32	1	1850	wh_main_shp_transport	1	1	10	0	1850			wh_dlc04_emp_cav_royal_altdorf_gryphites_0	463	medium		false	false	0	11190	true		wh_main_vo_culture_Empire	shock_cavalry	shock_cavalry	5	false	emp_demigryph_knights		false	true		1850	0	false	vo_culture_None	true	wh_main_vo_actor_Empire_Mounted	0	true	false	1	false	false	
	1	melee_cavalry	1	false	wh_dlc04_emp_cav_zintlers_reiksguard_0	60	1	1350	wh_main_shp_transport	1	1	60	0	1350			wh_dlc04_emp_cav_zintlers_reiksguard_0	337	medium		false	false	0	11158	true		wh_main_vo_culture_Empire	shock_cavalry	shock_cavalry	5	false	emp_reiksguard		false	true		1350	0	false	vo_culture_None	true	wh_main_vo_actor_Empire_Mounted	0	true	false	1	false	false	
	-1	lord	1	false	wh_dlc04_emp_cha_arch_lector_0	1	0	650	wh_main_shp_transport	1	1	1	0	1000			wh_dlc04_emp_cha_arch_lector_0	225	medium		false	false	0	11132	false		wh_main_vo_culture_Empire	lord_infantry_hammer_great	lord_infantry_hammer_great	0	true	emp_general_foot		true	false		700	0	false	vo_culture_None	true	wh_dlc04_vo_actor_Empire_Arch_Lector	0	true	false	0	false	false	
	-1	lord	1	false	wh_dlc04_emp_cha_arch_lector_1	1	0	750	wh_main_shp_transport	1	1	1	0	1300			wh_dlc04_emp_cha_arch_lector_1	250	medium		false	false	0	11133	false		wh_main_vo_culture_Empire	cavalry	cavalry	0	true	emp_general_foot	wh_main_cam_mnt_emp_warhorse	true	false		800	0	false	vo_culture_None	true	wh_dlc04_vo_actor_Empire_Arch_Lector	0	true	false	0	false	false	
	-1	lord	1	false	wh_dlc04_emp_cha_arch_lector_2	1	0	850	wh_main_shp_transport	1	1	1	0	1350			wh_dlc04_emp_cha_arch_lector_2	275	medium		false	false	0	11143	false		wh_main_vo_culture_Empire	cavalry	cavalry	0	true	emp_general_foot	wh_main_cam_mnt_emp_barded_warhorse	true	false		900	0	false	vo_culture_None	true	wh_dlc04_vo_actor_Empire_Arch_Lector	0	true	false	0	false	false	
	-1	lord	1	false	wh_dlc04_emp_cha_volkmar_the_grim_0	1	0	850	wh_main_shp_transport	1	1	1	0	1100			wh_dlc04_emp_cha_volkmar_the_grim_0	300	medium		false	false	0	11117	false		wh_main_vo_culture_Empire	lord_infantry_hammer_great	lord_infantry_hammer_great	0	true	emp_general_foot		true	false		900	0	false	vo_culture_None	true	wh_dlc04_vo_actor_Empire_Volkmar_The_Grim	0	true	false	0	false	false	
	-1	lord	1	false	wh_dlc04_emp_cha_volkmar_the_grim_1	2	0	1600	wh_main_shp_transport	1	1	2	0	1600			wh_dlc04_emp_cha_volkmar_the_grim_1	400	medium		false	false	0	11122	false		wh_main_vo_culture_Empire	magic_chariot	magic_chariot	0	true	emp_general_foot	wh_dlc04_cam_mnt_emp_war_altar	true	false		1600	0	false	vo_culture_None	true	wh_dlc04_vo_actor_Empire_Volkmar_The_Grim	0	true	false	0	false	false	
	-1	lord	1	false	wh_dlc04_emp_cha_volkmar_the_grim_2	1	0	950	wh_main_shp_transport	1	1	1	0	1100			wh_dlc04_emp_cha_volkmar_the_grim_2	325	medium		false	false	0	12261	false		wh_main_vo_culture_Empire	cavalry	cavalry	0	true	emp_general_foot	wh_main_cam_mnt_emp_warhorse	true	false		1000	0	false	vo_culture_None	true	wh_dlc04_vo_actor_Empire_Volkmar_The_Grim	0	true	false	0	false	false	
	-1	lord	1	false	wh_dlc04_emp_cha_volkmar_the_grim_3	1	0	1050	wh_main_shp_transport	1	1	1	0	1100			wh_dlc04_emp_cha_volkmar_the_grim_3	350	medium		false	false	0	12269	false		wh_main_vo_culture_Empire	cavalry	cavalry	0	true	emp_general_foot	wh_main_cam_mnt_emp_barded_warhorse	true	false		1100	0	false	vo_culture_None	true	wh_dlc04_vo_actor_Empire_Volkmar_The_Grim	0	true	false	0	false	false	
	-1	melee_infantry	1	false	wh_dlc04_emp_inf_flagellants_0	120	0	600	wh_main_shp_transport	1	1	120	0	600			wh_dlc04_emp_inf_flagellants_0	150	medium		false	false	0	11198	true		wh_main_vo_culture_Empire	wh_dlc04_emp_flagelllents	wh_dlc04_emp_flagelllents	3	false	emp_soldier_15_degrees		false	true		600	0	false	vo_culture_None	false	wh_dlc04_vo_actor_Empire_Inf	0	true	false	6	false	false	
	-1	missile_infantry	1	false	wh_dlc04_emp_inf_free_company_militia_0	120	0	450	wh_main_shp_transport	1	1	120	0	500			wh_dlc04_emp_inf_free_company_militia_0	110	medium		false	false	0	11175	true		wh_main_vo_culture_Empire	missile_infantry_pistol	missile_infantry_pistol	2	false	emp_soldier_15_degrees		false	true		250	200	false	vo_culture_None	false	wh_dlc04_vo_actor_Empire_Inf	0	true	false	6	false	false	
	1	melee_infantry	1	false	wh_dlc04_emp_inf_sigmars_sons_0	120	1	700	wh_main_shp_transport	1	1	120	0	700			wh_dlc04_emp_inf_sigmars_sons_0	175	medium		false	false	0	11166	true		wh_main_vo_culture_Empire	infantry_sword	infantry_sword	5	false	emp_soldier_15_degrees		false	true		700	0	false	vo_culture_None	true	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false	
	1	missile_infantry	1	false	wh_dlc04_emp_inf_silver_bullets_0	90	1	850	wh_main_shp_transport	1	1	90	0	850			wh_dlc04_emp_inf_silver_bullets_0	180	medium		false	false	0	11167	true		wh_main_vo_culture_Empire	missile_infantry_rifle	missile_infantry_rifle	5	false	emp_soldier_30_degrees		false	true		175	675	false	vo_culture_None	true	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false	
	1	missile_infantry	1	false	wh_dlc04_emp_inf_stirlands_revenge_0	120	1	800	wh_main_shp_transport	1	1	120	0	800			wh_dlc04_emp_inf_stirlands_revenge_0	200	medium		false	false	0	11183	true		wh_main_vo_culture_Empire	missile_infantry_pistol	missile_infantry_pistol	5	false	emp_soldier_15_degrees		false	true		450	350	false	vo_culture_None	true	wh_dlc04_vo_actor_Empire_Inf	0	true	false	1	false	false	
	1	melee_infantry	1	false	wh_dlc04_emp_inf_tattersouls_0	160	1	875	wh_main_shp_transport	1	1	160	0	875			wh_dlc04_emp_inf_tattersouls_0	219	medium		false	false	0	11151	true		wh_main_vo_culture_Empire	wh_dlc04_emp_flagelllents	wh_dlc04_emp_flagelllents	5	false	emp_soldier_15_degrees		false	true		875	0	false	vo_culture_None	true	wh_dlc04_vo_actor_Empire_Inf	0	true	false	1	false	false	
	1	chariot	1	false	wh_dlc04_emp_veh_templehof_luminark_0	2	1	1900	wh_main_shp_transport	1	1	1	0	1900			wh_dlc04_emp_veh_templehof_luminark_0	475	medium		false	false	0	11168	true		wh_main_vo_culture_Empire	magic_chariot	magic_chariot	5	true	emp_luminark		true	false	composite_scene\porthole\luminark_volkmar_porthole_01.csc	200	1700	true	vo_culture_None	true	wh_dlc04_vo_actor_Empire_Inf	0	true	false	1	false	false	
	1	melee_cavalry	1	false	wh_dlc04_vmp_cav_chillgheists_0	60	1	1650	wh_main_shp_transport	1	1	60	0	1650			wh_dlc04_vmp_cav_chillgheists_0	450	heavy		false	false	0	11249	true		wh_main_vo_culture_Wraith	vmp_cavalry_scythe	vmp_cavalry_scythe	5	false	vamp_hex_wraith		false	true		1650	0	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	true	wh_main_vo_actor_default	0	false	false	1	false	false	
	1	melee_cavalry	1	false	wh_dlc04_vmp_cav_vereks_reavers_0	60	1	1300	wh_main_shp_transport	1	1	60	0	1300			wh_dlc04_vmp_cav_vereks_reavers_0	325	heavy		false	false	0	11246	true		wh_main_vo_culture_Skeleton	shock_cavalry	shock_cavalry	5	false	emp_reiksguard		false	true		1300	0	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	true	wh_main_vo_actor_default	0	false	false	1	false	false	
	-1	lord	1	false	wh_dlc04_vmp_cha_helman_ghorst_0	1	0	450	wh_main_shp_transport	1	1	1	0	1000			wh_dlc04_vmp_cha_helman_ghorst_0	250	heavy		false	false	0	11204	false		wh_main_vo_culture_Vampire	lord_wizard_vampires	lord_wizard_vampires	0	true	vamp_lord		true	false		450	0	false	vo_culture_None	true	wh_dlc04_vo_actor_Vampire_dlc04_Helman_Ghorst	0	true	false	0	false	false	
	-1	lord	1	false	wh_dlc04_vmp_cha_helman_ghorst_1	1	0	900	wh_main_shp_transport	1	1	1	0	1200			wh_dlc04_vmp_cha_helman_ghorst_1	300	heavy		false	false	0	11206	false		wh_main_vo_culture_Vampire	lord_wizard_vampires	lord_wizard_vampires	0	true	vamp_lord	wh_dlc04_cam_mnt_vmp_corpse_cart_helman	true	false		900	0	false	vo_culture_None	true	wh_dlc04_vo_actor_Vampire_dlc04_Helman_Ghorst	0	true	false	0	false	false	
	-1	lord	1	false	wh_dlc04_vmp_cha_master_necromancer_1	1	0	600	wh_main_shp_transport	1	1	1	0	900			wh_dlc04_vmp_cha_master_necromancer_1	175	heavy		false	false	0	11423	false		wh_main_vo_culture_Vampire	lord_wizard_vampires	lord_wizard_vampires	0	true	vamp_lord	wh_dlc04_cam_mnt_vmp_corpse_cart	true	false		600	0	false	vo_culture_None	true	wh_main_vo_actor_Vampire_MasterNecromancer	0	true	false	0	false	false	
	-1	lord	1	false	wh_dlc04_vmp_cha_master_necromancer_2	1	0	750	wh_main_shp_transport	1	1	1	0	990			wh_dlc04_vmp_cha_master_necromancer_2	190	heavy		false	false	0	11426	false		wh_main_vo_culture_Vampire	lord_wizard_vampires	lord_wizard_vampires	0	true	vamp_lord	wh_dlc04_cam_mnt_vmp_corpse_cart_balefire	true	false		750	0	false	vo_culture_None	true	wh_main_vo_actor_Vampire_MasterNecromancer	0	true	false	0	false	false	
	-1	lord	1	false	wh_dlc04_vmp_cha_master_necromancer_3	1	0	850	wh_main_shp_transport	1	1	1	0	1080			wh_dlc04_vmp_cha_master_necromancer_3	210	heavy		false	false	0	11433	false		wh_main_vo_culture_Vampire	lord_wizard_vampires	lord_wizard_vampires	0	true	vamp_lord	wh_dlc04_cam_mnt_vmp_corpse_cart_lodestone	true	false		850	0	false	vo_culture_None	true	wh_main_vo_actor_Vampire_MasterNecromancer	0	true	false	0	false	false	
	-1	hero	1	false	wh_dlc04_vmp_cha_necromancer_1	1	0	450	wh_main_shp_transport	1	1	1	0	1000			wh_dlc04_vmp_cha_necromancer_1	250	heavy		false	false	0	11439	false		wh_main_vo_culture_Vampire	wizard_vampires	wizard_vampires	0	true	vamp_lord	wh_dlc04_cam_mnt_vmp_corpse_cart	true	false		450	0	false	vo_culture_None	true	wh_main_vo_actor_Vampire_Necromancer	0	true	false	2	false	false	
	-1	hero	1	false	wh_dlc04_vmp_cha_necromancer_2	1	0	600	wh_main_shp_transport	1	1	1	0	1000			wh_dlc04_vmp_cha_necromancer_2	275	heavy		false	false	0	11447	false		wh_main_vo_culture_Vampire	wizard_vampires	wizard_vampires	0	true	vamp_lord	wh_dlc04_cam_mnt_vmp_corpse_cart_balefire	true	false		600	0	false	vo_culture_None	true	wh_main_vo_actor_Vampire_Necromancer	0	true	false	2	false	false	
	-1	hero	1	false	wh_dlc04_vmp_cha_necromancer_3	1	0	700	wh_main_shp_transport	1	1	1	0	1000			wh_dlc04_vmp_cha_necromancer_3	300	heavy		false	false	0	11457	false		wh_main_vo_culture_Vampire	wizard_vampires	wizard_vampires	0	true	vamp_lord	wh_dlc04_cam_mnt_vmp_corpse_cart_lodestone	true	false		700	0	false	vo_culture_None	true	wh_main_vo_actor_Vampire_Necromancer	0	true	false	2	false	false	
	-1	lord	1	false	wh_dlc04_vmp_cha_strigoi_ghoul_king_0	1	0	1100	wh_main_shp_transport	1	1	1	0	1100			wh_dlc04_vmp_cha_strigoi_ghoul_king_0	300	heavy		false	false	0	11221	false		wh_main_vo_culture_Vampire	lord_wizard_vampires	lord_wizard_vampires	0	true	vamp_crypt_horror		true	false		1100	0	false	vo_culture_None	true	wh_dlc04_vo_actor_Vampire_dlc04_Strigoi_Ghoul_King	0	true	false	0	false	false	
	-1	melee_infantry	1	false	wh_dlc04_vmp_cha_strigoi_ghoul_king_0_boss	1	0	1200	wh_main_shp_transport	1	1	1	0	1200			wh_dlc04_vmp_cha_strigoi_ghoul_king_0_boss	300	heavy		false	false	0	12274	false		wh_main_vo_culture_Vampire	lord_wizard_vampires	lord_wizard_vampires	0	true	vamp_crypt_horror		true	false		1200	0	false	vo_culture_None	true	wh_dlc04_vo_actor_Vampire_dlc04_Strigoi_Ghoul_King	0	true	false	0	false	false	
	-1	lord	1	false	wh_dlc04_vmp_cha_strigoi_ghoul_king_1	1	0	2000	wh_main_shp_transport	1	1	1	0	2000			wh_dlc04_vmp_cha_strigoi_ghoul_king_1	500	heavy		false	false	0	11223	false		wh_main_vo_culture_Vampire	lord_wizard_vampires	lord_wizard_vampires	0	true	vamp_crypt_horror	wh_dlc04_cam_mnt_vmp_terrorgheist	true	false		2000	0	true	vo_culture_None	true	wh_dlc04_vo_actor_Vampire_dlc04_Strigoi_Ghoul_King	0	true	false	0	false	false	
	-1	lord	1	false	wh_dlc04_vmp_cha_vlad_von_carstein_0	1	0	1100	wh_main_shp_transport	1	1	1	0	1100			wh_dlc04_vmp_cha_vlad_von_carstein_0	275	heavy		false	false	0	11266	false		wh_main_vo_culture_Vampire	lord_wizard_vampires	lord_wizard_vampires	0	true	vamp_lord		true	false		1100	0	true	vo_culture_None	true	wh_dlc04_vo_actor_Vampire_dlc04_Vlad_Von_Carstein	0	true	false	0	false	false	
	1	melee_infantry	1	false	wh_dlc04_vmp_inf_feasters_in_the_dusk_0	120	1	700	wh_main_shp_transport	1	1	120	0	700			wh_dlc04_vmp_inf_feasters_in_the_dusk_0	175	heavy		false	false	0	11230	true		wh_main_vo_culture_Crypt_Ghoul	vmp_crypt_ghouls	vmp_crypt_ghouls	5	false	vamp_ghoul		false	true		700	0	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	true	wh_main_vo_actor_default	0	false	false	1	false	false	
	1	melee_infantry	1	false	wh_dlc04_vmp_inf_konigstein_stalkers_0	160	1	500	wh_main_shp_transport	1	1	160	0	500			wh_dlc04_vmp_inf_konigstein_stalkers_0	125	heavy		false	false	0	11231	true		wh_main_vo_culture_Skeleton	infantry_sword	infantry_sword	5	false	vamp_skeleton		false	true		500	0	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	true	wh_main_vo_actor_default	0	false	false	1	false	false	
	1	melee_infantry	1	false	wh_dlc04_vmp_inf_sternsmen_0	120	1	1100	wh_main_shp_transport	1	1	120	0	1100			wh_dlc04_vmp_inf_sternsmen_0	275	heavy		false	false	0	11239	true		wh_main_vo_culture_Skeleton	infantry_sword	infantry_sword	5	false	vamp_grave_guard		false	true		1100	0	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	true	wh_main_vo_actor_default	0	false	false	1	false	false	
