missions_tables	6
generate	key	localised_description	localised_title	mission_type	ui_icon	ui_image	prioritised	event_category	set_piece_battle	location_x	location_y	quest_mission	trigger_radius	quest_character	quest_mission_final	sticky_by_default
false	wh2_dlc12_lzd_tiktaqto_early_game_raise_army_mission	"Though you are the greatest Terradon rider and Master of Skies, you can not cover all borders and slay all foes alone. New commanders are needed to further the great purpose - summon a new cohort."\n\nLearn more about raising armies [[url:script_link_campaign_raising_forces]][[tooltip:{{tt:tooltip_campaign_raising_forces}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Ever Greater Numbers	ACHIEVE_CHARACTER_RANK	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_lzd_tiktaqto_early_game_research_tech	"Skink researchers and archivists are poised to do your bidding, ancient master. Select the field of knowledge you require and they shall begin."\n\nLearn more about technologies [[url:script_link_campaign_technology]][[tooltip:{{tt:tooltip_campaign_technology}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Skink Researchers Ready!	RESEARCH_TECHNOLOGY	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_lzd_tiktaqto_early_game_rogue_armies	"Master! These warmbloods invade the Southlands! Though they are children of the Old Ones, they have no intention of playing their part in the Great Plan. Slay them!."\n\nLearn more about rogue armies [[url:script_link_campaign_rogue_armies]][[tooltip:{{tt:tooltip_campaign_rogue_armies}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Rogue Elf-Spawn	ACHIEVE_CHARACTER_RANK	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_lzd_tiktaqto_early_game_search_ruins	"Master of Skies! More plaques are required to perform the Ritual of Prognostication; send our warriors to search for them in the ruins of the Southlands Jungles. Be careful though, as  there may be warmblood traps within."\n\nLearn more about treasure hunting [[url:script_link_campaign_searching_ruins]][[tooltip:{{tt:tooltip_campaign_searching_ruins}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Plaque Hunt	SEARCH_RUINS	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_lzd_tiktaqto_early_game_trade_agreement	"Our fellow coldbloods have been separated from the Geomantic Web for too long, they need time to realign with Great Plan. Perhaps a trade agreement would help reinforce our common cause?"\n\nLearn more about[[img:icon_trade_agreement]][[/img]] trade agreements [[url:script_link_campaign_trade]][[tooltip:{{tt:tooltip_campaign_trade}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Stronger Together	MAKE_PEACE	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_lzd_tiktaqto_early_game_upgrade_settlement_part_two	"The spawning pools and barrios are crowded, master. We must look to our settlements - expand and enhance. As per the Old Ones’ plan."\n\nLearn more about provincial growth [[url:script_link_campaign_growth]][[tooltip:{{tt:tooltip_campaign_growth}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Cosmic Enhancement	CONSTRUCT_N_BUILDINGS_INCLUDING	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_lzd_tiktaqto_mask_of_heavens_mp	Having felt the power of his Mask of Heavens fading, Tiktaq’to had an inkling that something was amiss. So Hexoatl’s greatest Terradon Rider, the legendary Master of Skies, set out to search for the cause of the disturbance atop his fearsome mount, Zwup. He had first sensed the problem upon his arrival in the Southlands, which led him to conclude that something somewhere on the continent must have been causing it.\n\nSoaring above the vast and immense jungles, Tiktaq’to searched for an explanation through the dense jungle canopy and eventually spotted vermin-like footprints on the ground below. Upon closer inspection, and utilising his highly-developed reptilian senses, he caught the distinct stench of the ratmen’s fear-musk still hanging in the humid air – the Skaven were nearby, and there had to be a link between their presence and the continued weakening of his ancient, revered artefact. After further tracking and skirmishes with small bands of Skavenslaves, Tiktaq’to and his Terradon Riders learnt of an even larger Skaven presence in the jungle. Worse still, they were causing damage to the Geomantic Web through the desecration of the temple ruins in the area, likely whilst searching for the damnable Warpstone deposits.\n\nOnly the defiling activities of the despicable Skaven could’ve caused such local disruption to the Web, in turn explaining the weakening of the blessings upon Tiktaq’to’s Mask of Heavens. Now he has acquired this knowledge, there is little else to be done but head to their last known location and slaughter every last one of the blasphemous Skaven-spawn with extreme prejudice!	Mask of Heavens	MOVE_TO_REGION	rom_event_mission.png	lzd/generic	true	Quest		0	0	true	0	668664981	false	false
false	wh2_dlc12_lzd_tiktaqto_mask_of_heavens_stage_1	Although the Mask of Heavens' power is fading, thrice-blessed artefacts such as this are not so easy to destroy – something is amiss. Tiktaq’to, Hexoatl's greatest Terradon Rider – the legendary Master of Skies, no less – must search for the source of this disturbance atop his fearsome mount called Zwup. With the connection to the rest of his Terradon pack weakened, however, he must call in riders from further afield to aid him. Once Tiktaq'to has assembled a complete squadron, he can begin his search for the cause of this blasphemy!	Mask of Heavens	ARMY_CONTAINS_N_UNITS_OF_TYPE	rom_event_mission.png	lzd/generic	true	Quest		0	0	true	0	668664981	false	false
false	wh2_dlc12_lzd_tiktaqto_mask_of_heavens_stage_2	With his squadron finally assembled, Tiktaq’to sets off in search of the disturbance. The weakening of the Mask of Heavens began when the Master of Skies arrived in the Southlands jungles, leading Tiktaq’to to conclude that this continent must be the source of the disturbance. Be that as it may, the Southlands jungles are vast and immense, and searching through the dense jungle canopy is no easy feat, even for the most experienced aerial combatant among the Lizardmen. Pausing for thought, Tiktaq’to realises that the search must begin where he first noticed the power of the Mask of Heavens fade.	Mask of Heavens	MOVE_TO_PROVINCE	rom_event_mission.png	lzd/generic	true	Quest		0	0	true	0	668664981	false	false
false	wh2_dlc12_lzd_tiktaqto_mask_of_heavens_stage_3	Through the cracks in the leafy jungle ceiling, Tiktaq’to spots vermin-like footprints on the ground below. Upon further inspection and utilising his highly-developed reptilian senses, he catches the distinct stench of Skaven fear-musk still hanging in the humid air. Though their thoroughly despicable presence is not unheard of on this continent, the Master of Skies is suspicious that there is a direct link to the continued weakening of his ancient, revered artefact. Whilst there is no proof that these two incidents are related, Tiktaq’to instinctively knows that following the ratmen’s tracks will lead him to the source of the problem.	Mask of Heavens	DEFEAT_N_ARMIES_OF_FACTION	rom_event_mission.png	lzd/generic	true	Quest		0	0	true	0	668664981	false	false
false	wh2_dlc12_lzd_tiktaqto_mask_of_heavens_stage_4	After tracking down the wretched rat-spawn and immediately before putting an end to their worthless lives, Tiktaq’to and his Terradon Riders learn of an even larger Skaven presence here in the jungle, but their vast underground network of tunnels is masking their whereabouts from any flying above ground. The Master of Skies knows he is close, but now he needs the specialized expertise of another; he needs the aid of a Skink Priest – one able to swiftly use the Winds of Magic to pinpoint the deadly vermin’s filthy, disgusting lair, before he and his noble riders wipe it from the face of Lustria.	Mask of Heavens	EMBED_AGENT	rom_event_mission.png	lzd/generic	true	Quest		0	0	true	0	668664981	false	false
false	wh2_dlc12_lzd_tiktaqto_mask_of_heavens_stage_5	The Skink Priest immediately feels a disturbance in the area – he had no need to use the Winds of Magic after all, for he was able to instinctively feel the damage to the Geomantic Web. Whether intentionally or not, the foul rat-spawn must have desecrated the lost temple ruins in this place, probably whilst searching for their damnable Warpstone deposits – only something like that could’ve caused such local disruption to the Web, in turn explaining the weakening of the blessings upon Tiktaq’to’s Mask of Heavens. Now he has acquired this knowledge, there is little else to be done but head to the temple and slaughter every last one of the blasphemous Skaven-spawn with extreme prejudice!	Mask of Heavens	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	lzd/generic	true	Quest	wh2_dlc12_lzd_tiktaqto_mask_of_heavens_stage_5	330	15	true	10	668664981	true	false
false	wh2_dlc12_mazdamundi_lord_kroak_stage_1	Lord Kroak is one of the First Generation of Slann Mage-Priests, and possibly the eldest, making him one of the most powerful active creatures of any race. He has an added advantage, however, in that he is technically dead; Kroak’s mortal body was killed during the Great Catastrophe but his remains were preserved by loyal Skink attendants, enabling him to re-emerge as the first Relic Priest. Due to his death, Kroak’s meditative cycles are significantly longer than those of younger Slann. An elder Slann must be awakened to reveal his last known location as, simply put, no one else is old enough to remember!	Lord Kroak	PERFORM_RITUAL	rom_event_mission.png	lzd/generic	true	Quest		0	0	true	0	2140784856	false	false
false	wh2_dlc12_mazdamundi_lord_kroak_stage_2	Unfortunately, it appears that the Lord Kroak was roused from his slumber far too early; not enough time had passed since his previous awakening, so he remains in a semi-dream state. This has caused some confusion – both for Kroak and for his attendants – although he is able to give a rough indication as to his whereabouts, pinpointing his exact location will require deeper investigation by his loyal attendants.	Lord Kroak	MOVE_TO_REGION	rom_event_mission.png	lzd/generic	true	Quest		0	0	true	0	2140784856	false	false
false	wh2_dlc12_mazdamundi_lord_kroak_stage_3	After a considerable amount of searching high and low right across Lustria, Lord Kroak’s Skink scouts finally locate the overgrown temple-tomb in which the ancient Relic Priest is meditating, as ever, upon the fine details of the Great Plan. However, in their haste it would appear that the scouts were somewhat careless, as they have been followed to Kroak’s location by a force of those insidious ratmen, the Skaven! They plan to destroy him, once and for all, by incinerating his physical remains that anchor him to the world. This must not come to pass – defend Kroak from harm whilst his priests awaken him!	Lord Kroak	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	lzd/generic	true	Quest	wh2_dlc12_great_vortex_mazdamundi_lord_kroak_stage_3	93	78	true	10	2140784856	true	false
false	wh2_dlc12_objective_ikit_claw_01	placeholder	Chapter I: Uprisings From Below	CAPTURE_REGIONS	rom_event_mission.png	skv/generic	false	Objective		0	0	false	0		false	false
false	wh2_dlc12_objective_ikit_claw_02	placeholder	Chapter II: From One, Many	CAPTURE_REGIONS	rom_event_mission.png	skv/generic	false	Objective		0	0	false	0		false	false
false	wh2_dlc12_objective_ikit_claw_03	placeholder	Chapter III: Ratman Begins	CAPTURE_REGIONS	rom_event_mission.png	skv/generic	false	Objective		0	0	false	0		false	false
false	wh2_dlc12_objective_ikit_claw_04	placeholder	Chapter IV: Enemy Unknown	CAPTURE_REGIONS	rom_event_mission.png	skv/generic	false	Objective		0	0	false	0		false	false
false	wh2_dlc12_objective_ikit_claw_05	placeholder	Chapter V: The Over-Empire	CAPTURE_REGIONS	rom_event_mission.png	skv/generic	false	Objective		0	0	false	0		false	false
false	wh2_dlc12_objective_tehenhauin_01	placeholder	Chapter I: From Rubble We Begin…	CAPTURE_REGIONS	rom_event_mission.png	lzd/generic	false	Objective		0	0	false	0		false	false
false	wh2_dlc12_objective_tehenhauin_02	placeholder	Chapter II: Raze Me Up	CAPTURE_REGIONS	rom_event_mission.png	lzd/generic	false	Objective		0	0	false	0		false	false
false	wh2_dlc12_objective_tehenhauin_03	placeholder	Chapter III: Fury of the Vengeful	CAPTURE_REGIONS	rom_event_mission.png	lzd/generic	false	Objective		0	0	false	0		false	false
false	wh2_dlc12_objective_tehenhauin_04	placeholder	Chapter IV: Fury of Lustria	CAPTURE_REGIONS	rom_event_mission.png	lzd/generic	false	Objective		0	0	false	0		false	false
false	wh2_dlc12_objective_tehenhauin_05	placeholder	Chapter V: The Prophet's Rage	CAPTURE_REGIONS	rom_event_mission.png	lzd/generic	false	Objective		0	0	false	0		false	false
false	wh2_dlc12_objective_tiktaqto_01	placeholder	Chapter I: From Rubble We Begin…	CAPTURE_REGIONS	rom_event_mission.png	lzd/generic	false	Objective		0	0	false	0		false	false
false	wh2_dlc12_objective_tiktaqto_02	placeholder	Chapter II: Raze Me Up	CAPTURE_REGIONS	rom_event_mission.png	lzd/generic	false	Objective		0	0	false	0		false	false
false	wh2_dlc12_objective_tiktaqto_03	placeholder	Chapter III: Fury of the Vengeful	CAPTURE_REGIONS	rom_event_mission.png	lzd/generic	false	Objective		0	0	false	0		false	false
false	wh2_dlc12_objective_tiktaqto_04	placeholder	Chapter IV: Fury of Lustria	CAPTURE_REGIONS	rom_event_mission.png	lzd/generic	false	Objective		0	0	false	0		false	false
false	wh2_dlc12_objective_tiktaqto_05	placeholder	Chapter V: Wrath of the Heavens	CAPTURE_REGIONS	rom_event_mission.png	lzd/generic	false	Objective		0	0	false	0		false	false
false	wh2_dlc12_prophecy_of_sotek_1_1	"Blessed are the red-crested believers, infused with Sotek’s everlasting spirit, imbued with staunch resilience, propelled by the unwavering zeal of the Serpent-God’s Chosen."	The Rise of the Red Crests: Apostles of War	OWN_N_PROVINCES	rom_event_mission.png	lzd/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_prophecy_of_sotek_1_2	"Against the tide of non-believers, Sotek’s red-crested faithful shall emerge as his champions, to go forth and make disciples of all the Old Ones’ children, beseeching them in the name of the Serpent-God."	The Rise of the Red Crests: Exodus	SCRIPTED	rom_event_mission.png	lzd/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_prophecy_of_sotek_2_1	"Only after the bastions of the Old Ones are reclaimed, the incursions of the Rodent-God’s defiling minions upon the land called Lustria shall be borne by an epic struggle…"	The Skaven War: Our Blessed Lands	OWN_N_PROVINCES	rom_event_mission.png	lzd/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_prophecy_of_sotek_2_2	"When the evil rat-spawn set foot on these sacred shores to deliver their plague and pestilence, the time of their great purge shall be at hand…"	The Skaven War: The Great Purge	DEFEAT_N_ARMIES_OF_FACTION	rom_event_mission.png	lzd/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_prophecy_of_sotek_2_3	"Once the Great Serpent is beseeched, the evocation of His slithering servants in the jungle shall see the enemies of the Old Ones’ children fall victim to His vengeance…"	The Skaven War: Wrath of the Jungle	CONSTRUCT_N_OF_A_BUILDING	rom_event_mission.png	lzd/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_prophecy_of_sotek_2_4	"The Great Serpent shall have His day, for He is the vanquisher of all rodent-kind, honoured and invoked through rightful tribute, that shall see the rivers of the mighty Amaxon run crimson with blood…"	The Skaven War: The Great Serpent’s Due	SCRIPTED	rom_event_mission.png	lzd/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_prophecy_of_sotek_3_1	"Behold Sotek, a serpent of such unimaginable size and appetite that he shall swallow the Rat-God himself, whole, and spend a thousand years digesting him, crushing him within his coils!"	Sotek Manifests	SCRIPTED	rom_event_mission.png	lzd/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_skv_ikit_early_game_capture_province	"Right-Fang of Lord Morskittar! My master, Grey Seer Vulscreek, has sent me with a message from the Council. They are pleased with your success so far, Chief Warlock Engineer, but more-more needs to be done! Take-claim more land and build strong under-foundation for our conquest of the reptile-things!"\n\nLearn more about provinces [[url:script_link_campaign_provinces]][[tooltip:{{tt:tooltip_campaign_provinces}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Extensive Foundations	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_skv_ikit_early_game_capture_ritual_settlement	"An inferior clan has taken the Altar of the Horned Rat and - worse-worse - the Warpstone that should be ours-mine. Slay-kill Clan Spittel! If I do not get that Warpstone it will be on your head, for I’ll tell Morskittar of your incompetence! Now scurry-run, mighty Warlock Engineer!"\n\nLearn more about ritual resource sites [[url:script_link_campaign_ritual_resource_sites]][[tooltip:{{tt:tooltip_campaign_ritual_resource_sites}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Capture-Take!	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_skv_ikit_early_game_capture_settlement	"Come-come, Chief Warlock Engineer, begin-start - that's orders from the Council. Useless clans try to fight-take Lustria but all fail, leave only fear-musk. Council calls for you to steal-take land in name of Great Horned Rat!"\n\nLearn more about settlements [[url:script_link_campaign_settlements]][[tooltip:{{tt:tooltip_campaign_settlements}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Grip-Hold!	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_skv_ikit_early_game_construct_ritual_building	"Such magnificence - all shall tremble before Ikit! Even the Horned Rat would chitter at your aggression! You must now act quickly, my master. Locate the Warpstone deposit and begin to mine it, yes-yes!"\n\nLearn more about buildings [[url:script_link_campaign_buildings]][[tooltip:{{tt:tooltip_campaign_buildings}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Great Altar	CONSTRUCT_N_BUILDINGS_INCLUDING	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_skv_ikit_early_game_construct_tech_building	"Such idle whiskers! Get to work, fool! Secrets to be found, new knowledge, new innovations to be discovered that you must only share with me-me! Build this thing so research can begin!"\n\nLearn more about technologies [[url:script_link_campaign_technology]][[tooltip:{{tt:tooltip_campaign_technology}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Diabolical Designs	CONSTRUCT_N_BUILDINGS_INCLUDING	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_skv_ikit_early_game_earn_ritual_currency	"I need more-more Warpstone - what I summon demands a high tribute! Now other things see the Vortex is weak and seek to snatch it from us-us. Quickly, fools! Collect more Warpstone."\n\nLearn more about ritual currency [[url:script_link_campaign_ritual_currency]][[tooltip:{{tt:tooltip_campaign_ritual_currency}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Race for the Vortex	CONSTRUCT_N_BUILDINGS_INCLUDING	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_skv_ikit_early_game_eliminate_faction	"My master-sire, Vulscreek sends a message that he is impressed and expects gratitude for following his advice. He said you may repay his wise council by wiping out the dead-things."\n\nLearn more about factions [[url:script_link_campaign_factions]][[tooltip:{{tt:tooltip_campaign_factions}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Finish-Kill-Kill	ACHIEVE_CHARACTER_RANK	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_skv_ikit_early_game_enact_commandment	"Most ingenious of Engineers – you are the Right-Fang of Morskittar for good reason! The province is-is yours. The vermin of Clan Skryre await your commandment."\n\nLearn more about commandments [[url:script_link_campaign_commandments]][[tooltip:{{tt:tooltip_campaign_commandments}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	The Right-Fang’s Commandment	ACHIEVE_CHARACTER_RANK	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_skv_ikit_early_game_enact_ritual	"It is time, Chief Warlock Engineer. Enact the Ritual of Dark Scrying, yes-yes!"\n\nLearn more about rituals [[url:script_link_campaign_rituals]][[tooltip:{{tt:tooltip_campaign_rituals}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Enact the Ritual	CONSTRUCT_N_BUILDINGS_INCLUDING	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_skv_ikit_early_game_hero_action_mission	"Your minion is waiting for their first mission, master. Make it a good one!"\n\nLearn more about heroic actions [[url:script_link_campaign_hero_actions]][[tooltip:{{tt:tooltip_campaign_hero_actions}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Exploit Minion	ACHIEVE_CHARACTER_RANK	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_skv_ikit_early_game_hero_building_mission	"Lord-master, this plan to take the Vortex… there are plenty of opportunities for failure and blame. Build things to lure ‘heroes’. If they perform well, the glory is yours for-for recruiting them… If they fail, then they take the blame, yes-yes!"\n\nLearn more about [[img:icon_hero]][[/img]]Heroes [[url:script_link_campaign_heroes]][[tooltip:{{tt:tooltip_campaign_heroes}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Blame Game	CONSTRUCT_N_BUILDINGS_INCLUDING	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_skv_ikit_early_game_hero_recruitment_mission	"Felicitous news, great one! Facilities are now in place to summon minion-puppets. Begin at once to strengthen your reach across Lustria!"\n\nLearn more about [[img:icon_hero]][[/img]]Heroes [[url:script_link_campaign_heroes]][[tooltip:{{tt:tooltip_campaign_heroes}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Minions Wanted	RECRUIT_AGENT	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_skv_ikit_early_game_non_aggression_pact	"The dead-things are led by a madman, an ally in him would be beneficial – point the crazed Vampires and use them as a weapon! Most cunning plan it is-is; and when we strike-kill later the dead-fool we can say he turned on us in a mad rage! Yes-yes! Make it happen!"\n\nLearn more about non-aggression pacts [[url:script_link_campaign_non_aggression_pacts]][[tooltip:{{tt:tooltip_campaign_non_aggression_pacts}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Treaty-Pact of No-Fight	MAKE_PEACE	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_skv_ikit_early_game_raise_army_mission	"More-more! I need your clan infesting this vile continent. Organise more packs - raise another army, and appoint one you ‘trust’ to lead it-it!"\n\nLearn more about raising armies [[url:script_link_campaign_raising_forces]][[tooltip:{{tt:tooltip_campaign_raising_forces}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Grow Skryre	ACHIEVE_CHARACTER_RANK	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_skv_ikit_early_game_research_tech	"Facilities are ready, lord-master. Your greatest - and most ambitious - minds are poised to begin researching the thousands of ways your enemies will die. It is now for you to select which method they research first!"\n\nLearn more about technologies [[url:script_link_campaign_technology]][[tooltip:{{tt:tooltip_campaign_technology}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Your Greatest Minds	RESEARCH_TECHNOLOGY	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_skv_ikit_early_game_rogue_armies	"Man-things come! But these are not from Empire, no-no. They are lost! No masters! Uncertain times have seen a rise in such rogue forces. Kill-kill them before they frustrate our plans."\n\nLearn more about rogue armies [[url:script_link_campaign_rogue_armies]][[tooltip:{{tt:tooltip_campaign_rogue_armies}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Rogue-Things	ACHIEVE_CHARACTER_RANK	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_skv_ikit_early_game_search_ruins	"Old dusty ruins contain Warpstone... sometimes. Other things may also hide in ruins. Search them, yes-yes, but use expendable servants. No, not me-me, I valuable!"\n\nLearn more about treasure hunting [[url:script_link_campaign_searching_ruins]][[tooltip:{{tt:tooltip_campaign_searching_ruins}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Warp-Scavenger	SEARCH_RUINS	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_skv_ikit_early_game_trade_agreement	"Eminent lord, my Grey Seer master thinks it a good idea to trade with the dead-things. He believes it will gain trust with the Vampires that can be leveraged later. The Grey Seer’s reasoning is-is sound."\n\nLearn more about [[img:icon_trade_agreement]][[/img]]trade agreements [[url:script_link_campaign_trade]][[tooltip:{{tt:tooltip_campaign_trade}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]]. 	Corpses for Riches	MAKE_PEACE	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_skv_ikit_early_game_upgrade_settlement_part_two	"The brood mothers’ bellies are full. New pups are being born and the burrows swell, master. We must make room, before they eat each other. Upgrade the lairs."\n\nLearn more about provincial growth [[url:script_link_campaign_growth]][[tooltip:{{tt:tooltip_campaign_growth}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Lair Expansion	CONSTRUCT_N_BUILDINGS_INCLUDING	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
false	wh2_dlc12_tehenhauin_lord_kroak_stage_1	Lord Kroak is one of the First Generation of Slann Mage-Priests, and possibly the eldest, making him one of the most powerful active creatures of any race. He has an added advantage, however, in that he is technically dead; Kroak’s mortal body was killed during the Great Catastrophe but his remains were preserved by loyal Skink attendants, enabling him to re-emerge as the first Relic Priest. Due to his death, Kroak’s meditative cycles are significantly longer than those of younger Slann. An elder Slann must be awakened to reveal his last known location as, simply put, no one else is old enough to remember!	Lord Kroak	PERFORM_RITUAL	rom_event_mission.png	lzd/generic	true	Quest		0	0	true	0	1055759237	false	false
false	wh2_dlc12_tehenhauin_lord_kroak_stage_2	Unfortunately, it appears that the Lord Kroak was roused from his slumber far too early; not enough time had passed since his previous awakening, so he remains in a semi-dream state. This has caused some confusion – both for Kroak and for his attendants – although he is able to give a rough indication as to his whereabouts, pinpointing his exact location will require deeper investigation by his loyal attendants.	Lord Kroak	MOVE_TO_REGION	rom_event_mission.png	lzd/generic	true	Quest		0	0	true	0	1055759237	false	false
false	wh2_dlc12_tehenhauin_lord_kroak_stage_3	After a considerable amount of searching high and low right across Lustria, Lord Kroak’s Skink scouts finally locate the overgrown temple-tomb in which the ancient Relic Priest is meditating, as ever, upon the fine details of the Great Plan. However, in their haste it would appear that the scouts were somewhat careless, as they have been followed to Kroak’s location by a force of those insidious ratmen, the Skaven! They plan to destroy him, once and for all, by incinerating his physical remains that anchor him to the world. This must not come to pass – defend Kroak from harm whilst his priests awaken him!	Lord Kroak	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	lzd/generic	true	Quest	wh2_dlc12_great_vortex_tehenhauin_lord_kroak_stage_3	93	78	true	10	1055759237	true	false
false	wh2_dlc12_tiktaqto_lord_kroak_stage_1	Lord Kroak is one of the First Generation of Slann Mage-Priests, and possibly the eldest, making him one of the most powerful active creatures of any race. He has an added advantage, however, in that he is technically dead; Kroak’s mortal body was killed during the Great Catastrophe but his remains were preserved by loyal Skink attendants, enabling him to re-emerge as the first Relic Priest. Due to his death, Kroak’s meditative cycles are significantly longer than those of younger Slann. An elder Slann must be awakened to reveal his last known location as, simply put, no one else is old enough to remember!	Lord Kroak	PERFORM_RITUAL	rom_event_mission.png	lzd/generic	true	Quest		0	0	true	0	668664981	false	false
false	wh2_dlc12_tiktaqto_lord_kroak_stage_2	Unfortunately, it appears that the Lord Kroak was roused from his slumber far too early; not enough time had passed since his previous awakening, so he remains in a semi-dream state. This has caused some confusion – both for Kroak and for his attendants – although he is able to give a rough indication as to his whereabouts, pinpointing his exact location will require deeper investigation by his loyal attendants.	Lord Kroak	MOVE_TO_REGION	rom_event_mission.png	lzd/generic	true	Quest		0	0	true	0	668664981	false	false
false	wh2_dlc12_tiktaqto_lord_kroak_stage_3	After a considerable amount of searching high and low right across Lustria, Lord Kroak’s Skink scouts finally locate the overgrown temple-tomb in which the ancient Relic Priest is meditating, as ever, upon the fine details of the Great Plan. However, in their haste it would appear that the scouts were somewhat careless, as they have been followed to Kroak’s location by a force of those insidious ratmen, the Skaven! They plan to destroy him, once and for all, by incinerating his physical remains that anchor him to the world. This must not come to pass – defend Kroak from harm whilst his priests awaken him!	Lord Kroak	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	lzd/generic	true	Quest	wh2_dlc12_great_vortex_tiktaqto_lord_kroak_stage_3	542	20	true	10	668664981	true	false
false	wh2_main_def_hellebron_early_game_capture_province	"I question your competence, Crone Mistress - you let traitors run rampant! These are sovereign Druchii lands not for the likes of conspirators and turncoats. Continue the purge and secure the whole region."\n\nLearn more about provinces [[url:script_link_campaign_provinces]][[tooltip:{{tt:tooltip_campaign_provinces}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	Traitor's Hold	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	false	Military		0	0	false	0		false	false
