units_custom_battle_permissions_tables	7
faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character
wh2_main_skv_skaven	false	wh2_main_skv_inf_plague_monk_censer_bearer	true	true			
wh2_dlc09_skv_clan_rictus	false	wh2_main_skv_inf_plague_monks	true	true			
wh2_main_skv_clan_pestilens	false	wh2_main_skv_inf_plague_monks	true	true			
wh2_main_skv_skaven	false	wh2_main_skv_inf_plague_monks	true	true			
wh2_dlc09_skv_clan_rictus	false	wh2_main_skv_inf_poison_wind_globadiers	true	true			
wh2_main_skv_clan_pestilens	false	wh2_main_skv_inf_poison_wind_globadiers	true	true			
wh2_main_skv_skaven	false	wh2_main_skv_inf_poison_wind_globadiers	true	true			
wh2_dlc09_skv_clan_rictus	false	wh2_main_skv_inf_skavenslave_slingers_0	true	true			
wh2_main_skv_clan_pestilens	false	wh2_main_skv_inf_skavenslave_slingers_0	true	true			
wh2_main_skv_skaven	false	wh2_main_skv_inf_skavenslave_slingers_0	true	true			
wh2_dlc09_skv_clan_rictus	false	wh2_main_skv_inf_skavenslave_spearmen_0	true	true			
wh2_main_skv_clan_pestilens	false	wh2_main_skv_inf_skavenslave_spearmen_0	true	true			
wh2_main_skv_skaven	false	wh2_main_skv_inf_skavenslave_spearmen_0	true	true			
wh2_dlc09_skv_clan_rictus	false	wh2_main_skv_inf_skavenslaves_0	true	true			
wh2_main_skv_clan_pestilens	false	wh2_main_skv_inf_skavenslaves_0	true	true			
wh2_main_skv_skaven	false	wh2_main_skv_inf_skavenslaves_0	true	true			
wh2_dlc09_skv_clan_rictus	false	wh2_main_skv_inf_stormvermin_0	true	true			
wh2_main_skv_clan_pestilens	false	wh2_main_skv_inf_stormvermin_0	true	true			
wh2_main_skv_skaven	false	wh2_main_skv_inf_stormvermin_0	true	true			
wh2_dlc09_skv_clan_rictus	false	wh2_main_skv_inf_stormvermin_1	true	true			
wh2_main_skv_clan_pestilens	false	wh2_main_skv_inf_stormvermin_1	true	true			
wh2_main_skv_skaven	false	wh2_main_skv_inf_stormvermin_1	true	true			
wh2_dlc09_skv_clan_rictus	false	wh2_main_skv_inf_warpfire_thrower	true	true			
wh2_main_skv_clan_pestilens	false	wh2_main_skv_inf_warpfire_thrower	true	true			
wh2_main_skv_skaven	false	wh2_main_skv_inf_warpfire_thrower	true	true			
wh2_dlc09_skv_clan_rictus	false	wh2_main_skv_mon_hell_pit_abomination	true	true			
wh2_main_skv_clan_pestilens	false	wh2_main_skv_mon_hell_pit_abomination	true	true			
wh2_main_skv_skaven	false	wh2_main_skv_mon_hell_pit_abomination	true	true			
wh2_dlc09_skv_clan_rictus	false	wh2_main_skv_mon_rat_ogres	true	true			
wh2_main_skv_clan_pestilens	false	wh2_main_skv_mon_rat_ogres	true	true			
wh2_main_skv_skaven	false	wh2_main_skv_mon_rat_ogres	true	true			
wh2_dlc09_skv_clan_rictus	false	wh2_main_skv_veh_doomwheel	true	true			
wh2_main_skv_clan_pestilens	false	wh2_main_skv_veh_doomwheel	true	true			
wh2_main_skv_skaven	false	wh2_main_skv_veh_doomwheel	true	true			
wh2_dlc09_tmb_exiles_of_nehek	false	wh2_pro06_tmb_mon_bone_giant_0	true	true			
wh2_dlc09_tmb_followers_of_nagash	false	wh2_pro06_tmb_mon_bone_giant_0	true	true			
wh2_dlc09_tmb_lybaras	false	wh2_pro06_tmb_mon_bone_giant_0	true	true			
wh2_dlc09_tmb_tomb_kings	false	wh2_pro06_tmb_mon_bone_giant_0	true	true			
wh_main_chs_chaos	false	wh_dlc01_chs_cav_gorebeast_chariot	true	true			
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_lord_10	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_chaos_lord_campaign_01_0.png	wh_main_uniform_chs_lord_campaign_01	wh_dlc01_chs_cha_chaos_lord_10
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_lord_2	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_chaos_lord_campaign_01_0.png	wh_main_uniform_chs_lord_campaign_01	wh_dlc01_chs_cha_chaos_lord_2
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_02_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_02	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_02_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_02	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_02_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_02	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_13	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_02_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_02	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_13
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_02_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_02	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_04_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_04	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_04_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_04	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_12	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_04_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_04	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_12
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_13	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_04_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_04	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_13
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_04_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_04	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_01_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_01	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_01_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_01	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_12	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_01_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_01	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_12
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_13	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_01_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_01	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_13
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_01_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_01	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_03_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_03	wh_dlc07_chs_cha_chaos_sorcerer_lord_shadows_0
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_1	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_03_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_03	wh_dlc07_chs_cha_chaos_sorcerer_lord_shadows_13
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_2	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_03_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_03	wh_dlc07_chs_cha_chaos_sorcerer_lord_shadows_9
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_03_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_03	wh_dlc07_chs_cha_chaos_sorcerer_lord_shadows_10
wh_main_chs_chaos	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_03_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_03	wh_dlc07_chs_cha_chaos_sorcerer_lord_shadows_12
wh_main_chs_chaos	false	wh_dlc01_chs_cha_chaos_sorcerer_shadows_0	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_04_0.png	wh_main_uniform_chs_sorcerer_campaign_04	wh_dlc07_chs_cha_chaos_sorcerer_shadows_0
wh_main_chs_chaos	false	wh_dlc01_chs_cha_chaos_sorcerer_shadows_1	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_04_0.png	wh_main_uniform_chs_sorcerer_campaign_04	wh_dlc07_chs_cha_chaos_sorcerer_shadows_10
wh_main_chs_chaos	false	wh_dlc01_chs_cha_chaos_sorcerer_shadows_2	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_04_0.png	wh_main_uniform_chs_sorcerer_campaign_04	wh_dlc07_chs_cha_chaos_sorcerer_shadows_11
wh_main_chs_chaos	false	wh_dlc01_chs_cha_chaos_sorcerer_shadows_3	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_04_0.png	wh_main_uniform_chs_sorcerer_campaign_04	wh_dlc07_chs_cha_chaos_sorcerer_shadows_9
wh_main_chs_chaos	false	wh_dlc01_chs_cha_exalted_hero_10	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_exalted_hero_campaign_01_0.png	wh_main_uniform_chs_exalted_hero_campaign_01	wh_dlc01_chs_cha_exalted_hero_10
wh_main_chs_chaos	true	wh_dlc01_chs_cha_kholek	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_kholek_suneater_0.png		wh_dlc01_chs_cha_kholek
wh_main_chs_chaos	true	wh_dlc01_chs_cha_prince_sigvald_the_magnificent	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_ch_sigvald_0.png		wh_dlc01_chs_cha_prince_sigvald_the_magnificent
wh_main_chs_chaos	false	wh_dlc01_chs_inf_chaos_warriors_2	true	true			
wh_main_chs_chaos	false	wh_dlc01_chs_inf_chosen_2	true	true			
wh_main_chs_chaos	false	wh_dlc01_chs_inf_forsaken_0	true	true			
wh_main_chs_chaos	false	wh_dlc01_chs_mon_dragon_ogre_shaggoth	true	true			
wh_main_chs_chaos	false	wh_dlc01_chs_mon_dragon_ogre	true	true			
wh_main_chs_chaos	false	wh_dlc01_chs_mon_trolls_1	true	true			
wh_main_nor_varg	true	wh_dlc01_nor_cha_chaos_sorcerer_lord_0	true	true	ui/portraits/portholes/wh_main_chs_chaos/nor_chaos_sorcerer_lord_0.png	wh_main_uniform_nor_chaos_sorcerer_lord	
wh_main_nor_varg	true	wh_dlc01_nor_cha_chaos_sorcerer_lord_1	true	true	ui/portraits/portholes/wh_main_chs_chaos/nor_chaos_sorcerer_lord_0.png	wh_main_uniform_nor_chaos_sorcerer_lord	
wh2_dlc11_vmp_the_barrow_legion	false	wh_dlc02_vmp_cav_blood_knights_0	true	true			
wh_main_vmp_mousillon	false	wh_dlc02_vmp_cav_blood_knights_0	true	true			
wh_main_vmp_schwartzhafen	false	wh_dlc02_vmp_cav_blood_knights_0	true	true			
wh_main_vmp_vampire_counts	false	wh_dlc02_vmp_cav_blood_knights_0	true	true			
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_cav_razorgor_chariot_0	true	true			
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_cav_razorgor_chariot_0	true	true			
wh_dlc03_bst_beastmen	true	wh_dlc03_bst_cha_beastlord_0	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_beastlords_campaign_01_0.png	wh_dlc03_uniform_bst_beastlord_01	wh_dlc03_bst_cha_beastlord_0
wh_dlc05_bst_morghur_herd	true	wh_dlc03_bst_cha_beastlord_0	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_beastlords_campaign_01_0.png	wh_dlc03_uniform_bst_beastlord_01	wh_dlc03_bst_cha_beastlord_0
wh_dlc03_bst_beastmen	true	wh_dlc03_bst_cha_beastlord_1	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_beastlords_campaign_01_0.png	wh_dlc03_uniform_bst_beastlord_01	wh_dlc03_bst_cha_beastlord_1
wh_dlc05_bst_morghur_herd	true	wh_dlc03_bst_cha_beastlord_1	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_beastlords_campaign_01_0.png	wh_dlc03_uniform_bst_beastlord_01	wh_dlc03_bst_cha_beastlord_1
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_cha_bray_shaman_beasts_0	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_01_0.png	wh_dlc03_uniform_bst_bray_shaman_01	wh_dlc03_bst_cha_bray_shaman_beasts_0
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_cha_bray_shaman_beasts_0	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_01_0.png	wh_dlc03_uniform_bst_bray_shaman_01	wh_dlc03_bst_cha_bray_shaman_beasts_0
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_cha_bray_shaman_beasts_1	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_01_0.png	wh_dlc03_uniform_bst_bray_shaman_01	wh_dlc03_bst_cha_bray_shaman_beasts_1
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_cha_bray_shaman_beasts_1	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_01_0.png	wh_dlc03_uniform_bst_bray_shaman_01	wh_dlc03_bst_cha_bray_shaman_beasts_1
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_cha_bray_shaman_death_0	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_02_0.png	wh_dlc03_uniform_bst_bray_shaman_02	wh_dlc03_bst_cha_bray_shaman_death_0
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_cha_bray_shaman_death_0	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_02_0.png	wh_dlc03_uniform_bst_bray_shaman_02	wh_dlc03_bst_cha_bray_shaman_death_0
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_cha_bray_shaman_death_1	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_02_0.png	wh_dlc03_uniform_bst_bray_shaman_02	wh_dlc03_bst_cha_bray_shaman_death_1
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_cha_bray_shaman_death_1	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_02_0.png	wh_dlc03_uniform_bst_bray_shaman_02	wh_dlc03_bst_cha_bray_shaman_death_1
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_cha_bray_shaman_shadows_0	true	true	ui\portraits\portholes\wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_04_0.png	wh_dlc03_uniform_bst_bray_shaman_04	wh_dlc03_bst_cha_bray_shaman_shadows_0
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_cha_bray_shaman_shadows_0	true	true	ui\portraits\portholes\wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_04_0.png	wh_dlc03_uniform_bst_bray_shaman_04	wh_dlc03_bst_cha_bray_shaman_shadows_0
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_cha_bray_shaman_shadows_1	true	true	ui\portraits\portholes\wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_04_0.png	wh_dlc03_uniform_bst_bray_shaman_04	wh_dlc03_bst_cha_bray_shaman_shadows_1
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_cha_bray_shaman_shadows_1	true	true	ui\portraits\portholes\wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_04_0.png	wh_dlc03_uniform_bst_bray_shaman_04	wh_dlc03_bst_cha_bray_shaman_shadows_1
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_cha_bray_shaman_wild_0	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_03_0.png	wh_dlc03_uniform_bst_bray_shaman_03	wh_dlc03_bst_cha_bray_shaman_wild_0
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_cha_bray_shaman_wild_0	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_03_0.png	wh_dlc03_uniform_bst_bray_shaman_03	wh_dlc03_bst_cha_bray_shaman_wild_0
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_cha_bray_shaman_wild_1	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_03_0.png	wh_dlc03_uniform_bst_bray_shaman_03	wh_dlc03_bst_cha_bray_shaman_wild_1
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_cha_bray_shaman_wild_1	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_03_0.png	wh_dlc03_uniform_bst_bray_shaman_03	wh_dlc03_bst_cha_bray_shaman_wild_1
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_cha_gorebull_0	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_gorebulls_campaign_03_0.png	wh_dlc03_uniform_bst_gorebull_03	wh_dlc03_bst_cha_gorebull_0
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_cha_gorebull_0	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_gorebulls_campaign_03_0.png	wh_dlc03_uniform_bst_gorebull_03	wh_dlc03_bst_cha_gorebull_0
wh_dlc03_bst_beastmen	true	wh_dlc03_bst_cha_khazrak_one_eye_0	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_ch_khazrak_0.png		wh_dlc03_bst_cha_khazrak_one_eye_0
wh_dlc03_bst_beastmen	true	wh_dlc03_bst_cha_khazrak_one_eye_1	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_ch_khazrak_0.png		wh_dlc03_bst_cha_khazrak_one_eye_1
wh_dlc03_bst_beastmen	true	wh_dlc03_bst_cha_malagor_the_dark_omen_0	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_ch_malagor_0.png		wh_dlc03_bst_cha_malagor_the_dark_omen
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_inf_bestigor_herd_0	true	true			
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_inf_bestigor_herd_0	true	true			
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_inf_centigors_0	true	true			
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_inf_centigors_0	true	true			
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_inf_centigors_1	true	true			
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_inf_centigors_1	true	true			
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_inf_centigors_2	true	true			
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_inf_centigors_2	true	true			
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_inf_chaos_warhounds_0	true	true			
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_inf_chaos_warhounds_0	true	true			
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_inf_chaos_warhounds_1	true	true			
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_inf_chaos_warhounds_1	true	true			
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_inf_cygor_0	true	true			
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_inf_cygor_0	true	true			
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_inf_gor_herd_0	true	true			
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_inf_gor_herd_0	true	true			
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_inf_gor_herd_1	true	true			
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_inf_gor_herd_1	true	true			
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_inf_minotaurs_0	true	true			
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_inf_minotaurs_0	true	true			
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_inf_minotaurs_1	true	true			
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_inf_minotaurs_1	true	true			
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_inf_minotaurs_2	true	true			
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_inf_minotaurs_2	true	true			
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_inf_razorgor_herd_0	true	true			
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_inf_razorgor_herd_0	true	true			
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_inf_ungor_herd_1	true	true			
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_inf_ungor_herd_1	true	true			
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_inf_ungor_raiders_0	true	true			
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_inf_ungor_raiders_0	true	true			
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_inf_ungor_spearmen_0	true	true			
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_inf_ungor_spearmen_0	true	true			
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_inf_ungor_spearmen_1	true	true			
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_inf_ungor_spearmen_1	true	true			
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_mon_chaos_spawn_0	true	true			
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_mon_chaos_spawn_0	true	true			
wh_dlc03_bst_beastmen	false	wh_dlc03_bst_mon_giant_0	true	true			
wh_dlc05_bst_morghur_herd	false	wh_dlc03_bst_mon_giant_0	true	true			
wh_main_emp_empire	true	wh_dlc03_emp_cha_boris_todbringer_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_ch_boris_todbringer_0.png	wh_dlc03_uniform_emp_boris_todbringer	wh_dlc03_emp_cha_boris_todbringer_0
wh_main_emp_middenland	true	wh_dlc03_emp_cha_boris_todbringer_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_ch_boris_todbringer_0.png	wh_dlc03_uniform_emp_boris_todbringer	wh_dlc03_emp_cha_boris_todbringer_0
wh_main_emp_empire	true	wh_dlc03_emp_cha_boris_todbringer_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_ch_boris_todbringer_0.png	wh_dlc03_uniform_emp_boris_todbringer	wh_dlc03_emp_cha_boris_todbringer_1
wh_main_emp_middenland	true	wh_dlc03_emp_cha_boris_todbringer_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_ch_boris_todbringer_0.png	wh_dlc03_uniform_emp_boris_todbringer	wh_dlc03_emp_cha_boris_todbringer_1
wh_main_emp_empire	true	wh_dlc03_emp_cha_boris_todbringer_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_ch_boris_todbringer_0.png	wh_dlc03_uniform_emp_boris_todbringer	wh_dlc03_emp_cha_boris_todbringer_0
wh_main_emp_middenland	true	wh_dlc03_emp_cha_boris_todbringer_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_ch_boris_todbringer_0.png	wh_dlc03_uniform_emp_boris_todbringer	wh_dlc03_emp_cha_boris_todbringer_0
wh_main_emp_empire	true	wh_dlc03_emp_cha_boris_todbringer_3	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_ch_boris_todbringer_0.png	wh_dlc03_uniform_emp_boris_todbringer	wh_dlc03_emp_cha_boris_todbringer_0
wh_main_emp_middenland	true	wh_dlc03_emp_cha_boris_todbringer_3	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_ch_boris_todbringer_0.png	wh_dlc03_uniform_emp_boris_todbringer	wh_dlc03_emp_cha_boris_todbringer_0
wh_main_emp_empire	false	wh_dlc03_emp_cha_wizard_beasts_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0
wh_main_emp_middenland	false	wh_dlc03_emp_cha_wizard_beasts_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0
wh_main_emp_empire	false	wh_dlc03_emp_cha_wizard_beasts_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0
wh_main_emp_middenland	false	wh_dlc03_emp_cha_wizard_beasts_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0
wh_main_emp_empire	false	wh_dlc03_emp_cha_wizard_beasts_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0
wh_main_emp_middenland	false	wh_dlc03_emp_cha_wizard_beasts_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0
