unit_special_abilities_tables	46
key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	assume_specific_behaviour	clear_current_order	wind_up_time	passive	unique_id	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_under_allies	target_ground_under_enemies	miscast_global_bonus	target_self	composite_scene_group_on_wind_up	composite_scene_group_on_active
wh_dlc03_spell_wild_devolve	11	45	-1	30	false	0	-1	false	0		false	true	true	100		true	1	false	2566			cast_up_short	11	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0	wh_dlc03_spell_wild_miscast	aoe	wh_dlc03_spell_wild_devolve	wild_short	vo_battle_special_ability_spell_cast_negative	81	81				false	false	true	false		
wh_dlc03_spell_wild_devolve_upgraded	22	45	-1	30	false	0	-1	false	0		false	true	true	100		true	1	false	3439			cast_up_short	20	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0.5	wh_dlc03_spell_wild_miscast	aoe	wh_dlc03_spell_wild_devolve	wild_short	vo_battle_special_ability_spell_cast_negative	81	81				false	false	true	false		
wh_dlc03_spell_wild_mantle_of_ghorok	29	47	-1	0	true	1	0	false	0		true	false	false	200		true	5	false	2588			cast_up_long	11	0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0		augment_melee	wh_dlc03_spell_wild_mantle_of_ghorok	wild_long	vo_battle_special_ability_spell_cast_positive	243	0				false	false	true	true		
wh_dlc03_spell_wild_savage_dominion	1	48	2	0	false	1	0	false	0		true	false	true	60		true	5	false	2606		wh_dlc03_bst_inf_cygor_0_summoned	cast_up_long	26	0	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0	wh_dlc03_spell_wild_miscast	artillery_opportunity	wh_dlc03_spell_wild_savage_dominion	wild_long	vo_battle_special_ability_spell_cast_positive	123	123			wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	true		
wh_dlc03_spell_wild_traitor_kin	12	39	-1	30	false	0	-1	false	0		false	true	true	100		true	3	false	2577			cast_up_medium	12	0	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage				0	wh_dlc03_spell_wild_miscast	aoe	wh_dlc03_spell_wild_traitor_kin	wild_medium	vo_battle_special_ability_spell_cast_negative	80	80				false	false	true	false		
wh_dlc03_spell_wild_traitor_kin_upgraded	12	39	-1	30	false	0	-1	false	0		false	true	true	100		true	3	false	3442			cast_up_medium	20	0	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage				0.5	wh_dlc03_spell_wild_miscast	aoe	wh_dlc03_spell_wild_traitor_kin	wild_medium	vo_battle_special_ability_spell_cast_negative	80	80				false	false	true	false		
wh_dlc03_spell_wild_viletide	3	31	-1	0	false	0	1	false	0		false	true	true	200		true	1	false	2593			cast_up_short	7	20	wh_abilities_generic_explosion	wh_abilities_generic_explosion			wh_dlc03_spell_wild_viletide	0		aoe	wh_dlc03_spell_wild_viletide	wild_short	vo_battle_special_ability_spell_cast_negative	0	81				false	false	true	false		
wh_dlc03_spell_wild_viletide_upgraded	3	31	-1	0	false	0	1	false	0		false	true	true	200		true	1	false	3447			cast_up_short	9	20	wh_abilities_generic_explosion	wh_abilities_generic_explosion			wh_dlc03_spell_wild_viletide_upgraded	0.5	wh_dlc03_spell_wild_miscast	aoe	wh_dlc03_spell_wild_viletide	wild_short	vo_battle_special_ability_spell_cast_negative	0	81				false	false	true	false		
wh_dlc03_unit_abilities_slaughterers_call	-1	-1	-1	40	true	-1	0	true	-1		false	false	false	0		false	0	true	2748				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0		augment_self_area			vo_battle_special_ability_spell_cast_positive	239	0				false	false	true	false		
wh_dlc03_unit_passive_bloodgreed	-1	-1	-1	0	true	0	0	false	-1		false	false	false	70		false	0	true	2925				0	0						0					vo_battle_special_ability_generic_response	122	122				false	false	true	false		
wh_dlc03_unit_passive_drunken	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	2916				0	0						0					vo_battle_special_ability_spell_cast_negative	79	79				false	false	true	false		
wh_dlc03_unit_passive_primal_fury	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	2708				0	0						0					vo_battle_special_ability_spell_cast_negative	50	0				false	false	true	false		
wh_dlc03_unit_passive_soul_eater	-1	-1	-1	-1	false	0	-1	true	-1		false	false	false	0		false	0	true	2723				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_spell_cast_negative	81	81				false	false	true	false		
wh_dlc03_unit_passive_unbinding_chaos_spawn	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	3828				0	0						0					vo_battle_special_ability_generic_response	0	0				false	false	true	false		
wh_dlc03_unit_passive_unbinding_cygor	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	3801				0	0						0					vo_battle_special_ability_generic_response	0	0				false	false	true	false		
wh_dlc03_unit_passive_unbinding_giant	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	3808				0	0						0					vo_battle_special_ability_generic_response	0	0				false	false	true	false		
wh_dlc03_unit_passive_unbinding_manticore	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	3870				0	0						0					vo_battle_special_ability_generic_response	0	0				false	false	true	false		
wh_dlc03_weapon_abilities_axe_of_men	46	120	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	2826				0	0						0		augment_morale			vo_battle_special_ability_spell_cast_negative	118	118				false	false	true	false		
wh_dlc03_weapon_abilities_hunting_spear	-1	120	-1	0	false	0	0	false	0	wh_dlc03_bst_hunting_spear	false	true	false	200		true	0	false	2835				0	0	wh_spell_generic_missile	wh_spell_generic_missile				0		projectile	wh_dlc03_weapon_abilities_hunting_spear		vo_battle_special_ability_spell_cast_negative	38	238				false	false	true	false		
wh_dlc03_weapon_abilities_scourge	41	120	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	3455				0	0	wh_abilities_generic_buff_no_ring					0		augment_melee	wh_group_weapon_sharp		vo_battle_special_ability_generic_response	241	0				false	false	true	false		
wh_dlc03_weapon_passive_everbleed	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	2810				0	0						0					vo_battle_special_ability_spell_cast_negative	79	0				false	false	true	false		
wh_dlc03_weapon_passive_mangelder	-1	-1	-1	55	false	0	-1	true	-1		false	false	false	0		false	0	true	2821				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_spell_cast_negative	122	122				false	false	true	false		
wh_dlc03_weapon_passive_the_brass_cleaver	-1	-1	-1	40	true	-1	0	true	-1		false	false	false	0		false	0	true	2845				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_spell_cast_negative	156	0				false	false	true	false		
wh_dlc03_weapon_passive_the_middenland_runefang	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	3911				0	0	wh_abilities_generic_regeneration_no_ring					0					vo_battle_special_ability_spell_cast_negative	120	120				false	false	true	false		
wh_dlc04_hero_passive_divine_power	-1	-1	-1	55	false	0	-1	true	-1		false	false	false	0		false	0	true	3080				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_generic_response	81	81				false	false	true	false		
wh_dlc04_item_abilities_the_carstein_ring	30	120	1	0	true	0	0	false	0		false	false	false	0		false	0	false	2848				0	0	wh_abilities_generic_buff_no_ring					0		augment_melee_healing	wh_group_item		vo_battle_special_ability_spell_cast_negative	120	120				false	false	true	false		
wh_dlc04_item_abilities_the_liber_noctus	27	120	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	2874				0	0	wh_abilities_generic_buff_wom_no_ring					0	wh_main_vampires_miscast	augment_spellcasting	wh_group_item		vo_battle_special_ability_spell_cast_negative	120	120				false	false	true	false		
wh_dlc04_item_passive_jade_griffon	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	2856				0	0	wh_abilities_generic_regeneration_no_ring					0					vo_battle_special_ability_spell_cast_negative	120	120				false	false	true	false		
wh_dlc04_lord_abilities_beguile	44	90	-1	0	false	0	1	false	0		false	true	false	100		false	0	false	3000				0	0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0		hex_melee	wh_dlc04_lord_abilities_beguile		vo_battle_special_ability_spell_cast_negative	158	0				false	false	true	false		
wh_dlc04_lord_passive_aura_of_dark_majesty	-1	-1	-1	40	false	0	-1	true	-1		false	false	false	0		false	0	true	3004				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_generic_response	40	40				false	false	true	false		
wh_dlc04_quest_abilities_servant_of_nagash	5	8	15	0	false	1	0	true	0		true	false	false	600		false	0	false	3584		wh_main_vmp_inf_grave_guard_0		0	20	wh_abilities_generic_direct_damage_no_ring		wh_abilities_generic_direct_damage_no_ring			0		threatened	wh_main_spell_vampires_raise_dead		vo_battle_special_ability_raise_dead	81	81			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	true		
wh_dlc04_spell_bound_banishment	17	120	2	0	false	0	0	false	0		false	true	true	150		false	5	false	3061				0	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh2_main_bound_banishment	0		vortex	wh_main_spell_light_banishment	war_altar_light_long	vo_battle_special_ability_spell_cast_negative	0	245				false	false	true	false		
wh_dlc04_spell_bound_hammer_of_sigmar_upgraded	50	90	-1	40	true	-1	0	false	0		false	false	false	0		false	0	false	3038				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0		augment_melee_area	wh_main_spell_bound_hammer_of_sigmar		vo_battle_special_ability_generic_response	158	0				false	false	true	false		
wh_dlc04_spell_bound_net_of_amyntok	20	90	3	0	false	0	1	false	0		false	true	false	100		false	3	false	3583			cast_up_medium	0	20	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0		aoe	wh_main_spell_light_net_of_amyntok	light_medium	vo_battle_special_ability_spell_cast_negative	79	79				false	false	true	false		
wh_dlc04_spell_bound_shield_of_faith_upgraded	50	120	-1	40	true	-1	0	true	0		false	false	false	0		false	0	false	3045				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff	wh_abilities_generic_buff			0		augment_defense_area	wh_main_spell_bound_shield_of_faith		vo_battle_special_ability_generic_response	122	122				false	false	true	false		
wh_dlc04_spell_bound_soulfire_upgraded	7	120	-1	30	true	-1	0	false	0		false	false	false	0		false	1	false	3053	wh_main_spell_bound_soulfire_upgraded		cast_up_short	0	0	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0		aoe_centred_on_self	wh_main_spell_bound_soulfire	soulfire	vo_battle_special_ability_spell_cast_positive	0	245				false	false	true	false		
wh_dlc04_spell_death_doom_and_darkness_strigoi	36	43	-1	0	false	0	1	false	0		false	true	false	200		false	3	false	3610			cast_up_medium	7	0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0		hex_morale	wh_main_spell_death_doom_and_darkness	death_medium	vo_battle_special_ability_spell_cast_negative	79	79	wh_main_spell_death_doom_and_darkness			false	false	true	false		
wh_dlc04_spell_death_soulblight_strigoi	25	45	-1	40	false	0	-1	true	0		false	true	true	200		false	3	false	3617			cast_up_medium	8	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh_abilities_generic_debuff			0		hex_melee_area	wh_main_spell_death_soulblight	death_medium	vo_battle_special_ability_spell_cast_negative	110	54	wh_main_spell_death_soulblight			false	false	true	false		
wh_dlc04_spell_death_spirit_leech_strigoi	13	32	-1	0	false	0	1	false	0		false	true	false	100		false	1	false	3604			cast_up_short	8	0	wh_abilities_generic_direct_damage_no_ring	wh_abilities_generic_direct_damage_no_ring				0		hex_melee	wh_main_spell_death_spirit_leech	death_short	vo_battle_special_ability_spell_cast_negative	39	39	wh_main_spell_death_spirit_leech			false	false	true	false		
wh_dlc04_spell_vampires_curse_of_years_helman	32	47	-1	40	false	0	-1	true	0		false	true	true	200		false	5	false	3540			cast_up_long	11	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh_abilities_generic_debuff			0		hex_melee_area	wh_main_spell_vampires_curse_of_years	vampires_long	vo_battle_special_ability_spell_cast_negative	145	97	wh_main_spell_vampires_curse_of_years			false	false	true	false		
wh_dlc04_spell_vampires_gaze_of_nagash_helman	-1	44	-1	0	false	0	0	false	0	wh_main_spell_vampires_gaze_of_nagash	false	true	false	250		true	3	false	3546			cast_forward_medium	8	0	wh_spell_generic_missiles	wh_spell_generic_missiles				0		projectile_ap	wh_main_spell_vampires_gaze_of_nagash	vampires_medium	vo_battle_special_ability_spell_cast_negative	0	165	wh_main_spell_vampires_gaze_of_nagash			false	false	true	false		
wh_dlc04_spell_vampires_gaze_of_nagash_strigoi	-1	44	-1	0	false	0	0	false	0	wh_main_spell_vampires_gaze_of_nagash	false	true	false	250		true	3	false	3623			cast_forward_medium	8	0	wh_spell_generic_missiles	wh_spell_generic_missiles				0		projectile_ap	wh_main_spell_vampires_gaze_of_nagash	vampires_medium	vo_battle_special_ability_spell_cast_negative	0	165	wh_main_spell_vampires_gaze_of_nagash			false	false	true	false		
wh_dlc04_spell_vampires_invocation_of_nehek_helman	21	30	-1	0	true	1	0	false	0		true	false	false	200		false	1	false	3552			cast_up_short	6	0	wh_abilities_generic_regeneration_no_ring	wh_abilities_generic_regeneration_no_ring				0		healing	wh_main_spell_vampires_invocation_of_nehek	vampires_short	vo_battle_special_ability_spell_cast_positive	40	40	wh_main_spell_vampires_invocation_of_nehek			false	false	true	true		
wh_dlc04_spell_vampires_invocation_of_nehek_strigoi	21	30	-1	0	true	1	0	false	0		true	false	false	200		false	1	false	3620			cast_up_short	6	0	wh_abilities_generic_regeneration_no_ring	wh_abilities_generic_regeneration_no_ring				0		healing	wh_main_spell_vampires_invocation_of_nehek	vampires_short	vo_battle_special_ability_spell_cast_positive	40	40	wh_main_spell_vampires_invocation_of_nehek			false	false	true	true		
wh_dlc04_spell_vampires_raise_dead_helman	1	48	2	0	false	1	0	false	0		true	false	true	60		false	3	false	3531		wh_main_vmp_inf_grave_guard_0_summoned	cast_up_medium	12	0	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0		assault_opportunity	wh_main_spell_vampires_raise_dead	vampires_medium	vo_battle_special_ability_raise_dead	117	117			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	true		
wh_dlc04_spell_vampires_raise_dead_strigoi	1	57	2	0	false	1	0	false	0		true	false	true	60		false	3	false	3594		wh_main_vmp_inf_crypt_ghouls_summoned	cast_up_medium	9	0	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0		assault_opportunity	wh_main_spell_vampires_raise_dead	vampires_medium	vo_battle_special_ability_raise_dead	119	119			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	true		
wh_dlc04_spell_vampires_raise_dead_upgraded_helman	1	48	2	0	false	1	0	false	0		true	false	true	60		false	3	false	3535		wh_main_vmp_cha_wight_king_0_summoned	cast_up_medium	12	0	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0.5	wh_main_death_miscast	assault_opportunity	wh_main_spell_vampires_raise_dead_upgraded	vampires_medium	vo_battle_special_ability_raise_dead	117	117			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	true		
wh_dlc04_spell_vampires_raise_dead_upgraded_strigoi	1	57	2	0	false	1	0	false	0		true	false	true	60		false	3	false	3628		wh_main_vmp_mon_crypt_horrors_summoned	cast_up_medium	16	0	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0.5	wh_main_death_miscast	assault_opportunity	wh_main_spell_vampires_raise_dead_upgraded	vampires_medium	vo_battle_special_ability_raise_dead	119	119			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	true		
wh_dlc04_spell_vampires_vanhels_danse_macabre_helman	29	28	-1	0	true	1	0	false	0		true	false	false	200		false	1	false	3553			cast_up_short	4	0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0		augment_melee	wh_main_spell_vampires_vanhels_danse_macabre	vampires_short	vo_battle_special_ability_spell_cast_positive	54	26	wh_main_spell_vampires_vanhels_danse_macabre			false	false	true	true		
wh_dlc04_spell_vampires_wind_of_death_helman	5	44	-1	0	false	0	0	false	0		false	true	true	150		false	5	false	3560			cast_up_long	20	20	wh_abilities_generic_wind	wh_abilities_generic_wind			wh_main_spell_vampires_wind_of_death	0		aoe	wh_main_spell_vampires_wind_of_death	vampires_long	vo_battle_special_ability_spell_cast_negative	0	238	wh_main_spell_vampires_wind_of_death			false	false	true	false		
wh_dlc04_unit_passive_balefire	-1	-1	-1	40	false	0	-1	true	-1		false	false	false	0		false	0	true	3071				0	0	wh_abilities_generic_debuff_wom	wh_abilities_generic_debuff_wom				0					vo_battle_special_ability_generic_response	41	41				false	false	true	false		
wh_dlc04_unit_passive_blasphemous_tome	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	3076				0	0	wh_abilities_generic_buff_wom_no_ring					0					vo_battle_special_ability_generic_response	40	39				false	false	true	false		
wh_dlc04_unit_passive_chilling_aura	-1	-1	-1	40	false	0	-1	true	-1		false	false	false	0		false	0	true	3590				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_spell_cast_negative	0	232				false	false	true	false		
wh_dlc04_unit_passive_strength_of_the_penitent	15	3	-1	0	true	0	0	true	3		false	false	false	0		false	0	true	3570				0	0						0					vo_battle_special_ability_generic_response	76	0				false	false	true	false		
wh_dlc04_unit_passive_the_reliquary_binding	-1	-1	-1	40	false	-1	0	true	-1		false	false	false	0		false	0	true	3014				0	0	wh_abilities_generic_regeneration					0					vo_battle_special_ability_generic_response	119	119				false	false	true	false		
wh_dlc04_unit_passive_the_reliquary_corruption	-1	-1	-1	40	false	0	-1	true	-1		false	false	false	0		false	0	true	3018				0	0	wh_abilities_generic_direct_damage					0					vo_battle_special_ability_generic_response	119	119				false	false	true	false		
wh_dlc04_unit_passive_unbinding_crypt_ghouls	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	3845				0	0						0					vo_battle_special_ability_generic_response	0	0				false	false	true	false		
wh_dlc04_unit_passive_unbinding_crypt_horrors	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	3851				0	0						0					vo_battle_special_ability_generic_response	0	0				false	false	true	false		
wh_dlc04_unit_passive_unbinding_grave_guard	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	3838				0	0						0					vo_battle_special_ability_generic_response	0	0				false	false	true	false		
wh_dlc04_unit_passive_unbinding_wight_king	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	3844				0	0						0					vo_battle_special_ability_generic_response	0	0				false	false	true	false		
wh_dlc04_unit_passive_unholy_lodestone	-1	-1	-1	40	true	-1	0	true	-1		false	false	false	0		false	0	true	3015				0	0	wh_abilities_generic_regeneration					0					vo_battle_special_ability_generic_response	119	119				false	false	true	false		
wh_dlc04_unit_passive_vigour_mortis	-1	-1	-1	40	false	-1	0	true	-1		false	false	false	0		false	0	true	3010				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	76	0				false	false	true	false		
wh_dlc04_weapon_passive_blood_drinker	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	2866				0	0	wh_abilities_generic_regeneration_no_ring					0					vo_battle_special_ability_spell_cast_negative	120	120				false	false	true	false		
wh_dlc05_banner_passive_banner_of_the_eternal_queen	-1	-1	-1	40	true	-1	0	true	-1		false	false	false	0		false	0	true	2944				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_spell_cast_positive	121	121				false	false	true	false		
wh_dlc05_banner_passive_banner_of_the_hunter_king	-1	-1	-1	40	true	-1	0	true	-1		false	false	false	0		false	0	true	2934				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_spell_cast_positive	117	117				false	false	true	false		
wh_dlc05_character_abilities_prey_of_anath_raema	16	90	3	0	false	0	1	true	0		false	true	false	100		false	0	false	3824				0	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0		hex_melee	wh_dlc05_character_abilities_pray_of_anath_raema		vo_battle_special_ability_generic_response	109	54				false	false	true	false		
wh_dlc05_hero_abilities_arrow_of_kurnous	-1	90	3	0	false	0	0	false	0	wh_dlc05_wef_arrow_of_kurnous	false	true	false	600		true	0	false	3259				0	40	wh_spell_generic_missiles	wh_spell_generic_missiles				0		projectile	wh_dlc05_hero_abilities_arrow_of_kurnous		vo_battle_special_ability_generic_response	42	126				false	false	true	false		
wh_dlc05_hero_passive_blessing_of_the_ancients	-1	-1	-1	0	true	1	0	false	-1		false	false	false	0		false	0	true	3211				0	0	wh_abilities_generic_buff_wom_no_ring					0					vo_battle_special_ability_generic_response	0	81				false	false	true	false		
wh_dlc05_hero_passive_hawkish_finesse	-1	-1	-1	0	true	0	0	false	-1		false	false	false	70		false	0	true	3214				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	0	162				false	false	true	false		
wh_dlc05_hero_passive_hawkish_precision	-1	-1	-1	0	true	0	0	false	-1		false	false	false	70		false	0	true	3796				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	0	162				false	false	true	false		
wh_dlc05_item_abilities_hail_of_doom_arrow	-1	90	3	0	false	0	0	false	0	wh_dlc05_wef_hail_of_doom_arrow	false	true	false	200		false	0	false	2950			raise_weapon	0	0	wh_spell_generic_missiles	wh_spell_generic_missiles				0		projectile	wh_dlc05_item_abilities_hail_of_doom_arrow		vo_battle_special_ability_generic_response	0	156				false	false	true	false		
wh_dlc05_item_abilities_horn_of_the_wild_hunt	21	120	-1	-1	true	-1	0	false	0		false	false	false	0		false	0	false	2990				0	0						0		augment_melee_area	wh_dlc05_item_abilities_horn_of_the_wild_hunt_UI		vo_battle_special_ability_generic_response	80	163				false	false	true	false		
wh_dlc05_item_passive_cloak_of_isha	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	2980				0	0						0					vo_battle_special_ability_generic_response	118	118				false	false	true	false		
wh_dlc05_lord_abilities_lamentation_of_despair	-1	90	-1	0	false	0	0	false	0	wh_dlc05_wef_lamentation_of_despair	false	true	false	80		false	1	false	3841			cast_up_short	0	0	wh_spell_generic_missiles	wh_spell_generic_missiles				0		projectile	wh_dlc05_lord_abilities_lamentation_of_despair		vo_battle_special_ability_generic_response	0	161				false	false	true	false		
wh_dlc05_lord_abilities_spirit_essence_of_chaos	10	120	1	0	false	0	1	false	0		false	true	false	60		false	0	true	4295		wh_dlc03_bst_mon_chaos_spawn_0_summoned		0	0	wh_abilities_generic_direct_damage_no_ring	wh_abilities_generic_direct_damage_no_ring				0		hex_melee	wh_dlc05_lord_abilities_spirit_essence_of_chaos		vo_battle_special_ability_generic_response	122	122		unit_position	wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	false		
wh_dlc05_lord_abilities_spirit_essence_of_eternal_chaos	10	20	20	0	false	0	1	true	0		false	true	false	400		false	5	false	4537		wh_dlc03_bst_mon_chaos_spawn_0_summoned		0	0	wh_abilities_generic_direct_damage_no_ring	wh_abilities_generic_direct_damage_no_ring				0		threatened			vo_battle_special_ability_generic_response	122	122			wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	false		
wh_dlc05_lord_ablities_grey_wolves	13	90	3	0	false	0	0	false	0		false	true	true	150		false	3	false	3565				0	0	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh_dlc05_lord_abilities_grey_hounds	0		vortex	wh_dlc05_lord_ablities_grey_wolves		vo_battle_special_ability_generic_response	0	157				false	false	true	false		
wh_dlc05_lord_passive_call_of_the_woods	-1	-1	-1	30	true	-1	0	true	-1		false	false	false	0		false	0	true	3795				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0					vo_battle_special_ability_generic_response	81	0				false	false	true	false		
wh_dlc05_lord_passive_howl_of_the_forest	-1	-1	-1	40	true	-1	0	true	-1		false	false	false	0		false	0	true	3799				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0					vo_battle_special_ability_generic_response	161	0				false	false	true	false		
wh_dlc05_lord_passive_sight_beyond_sight	-1	-1	-1	40	true	-1	0	true	-1		false	false	false	0		false	0	true	3810				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0					vo_battle_special_ability_generic_response	82	82				false	false	true	false		
wh_dlc05_lord_passive_the_eye_of_kurnous	-1	-1	-1	30	true	-1	0	true	-1		false	false	false	0		false	0	true	3804				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0					vo_battle_special_ability_generic_response	39	39				false	false	true	false		
wh_dlc05_lore_passive_life_bloom	-1	-1	-1	-1	true	-1	0	false	-1		false	false	false	0		false	0	true	3775				0	0	wh_abilities_generic_regeneration_no_ring					0					vo_battle_special_ability_generic_response	41	41				false	false	true	false		
wh_dlc05_lore_passive_smoke_and_mirrors	-1	-1	-1	-1	true	-1	0	true	-1		false	false	false	0		false	0	true	3386				0	0	wh_abilities_generic_buff_no_ring					0					vo_battle_special_ability_generic_response	0	81				false	false	true	false		
wh_dlc05_quest_passive_aura_of_transmutation	60	20	-1	0	true	1	0	true	0		false	false	false	0		false	0	true	3999				0	0	wh_abilities_generic_buff_no_ring					0					vo_battle_special_ability_generic_response	0	0				false	false	true	false		
wh_dlc05_quest_passive_blessed_by_the_mage_queen	-1	-1	-1	-1	true	-1	0	false	60		false	false	false	0		false	0	true	3914				0	0	wh_abilities_generic_regeneration_no_ring					0					vo_battle_special_ability_spell_cast_positive	0	0				false	false	true	false		
wh_dlc05_quest_passive_corruptor_of_the_shadowgave	-1	-1	-1	-1	false	0	-1	true	60		false	false	false	0		false	0	true	3910				0	0	wh_abilities_generic_direct_damage_no_ring					0					vo_battle_special_ability_spell_cast_positive	0	0				false	false	true	false		
wh_dlc05_quest_passive_gift_of_slaanesh	10	-1	1	0	true	1	0	false	210		false	false	false	0		false	0	true	3903		wh_main_chs_mon_chaos_spawn		0	0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring			0			wh_main_spell_vampires_raise_dead		vo_battle_special_ability_spell_cast_positive	0	0			wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	false		
wh_dlc05_spell_bound_shield_of_thorns	22	90	2	40	true	-1	0	false	0		true	false	true	200		true	0	false	3839				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0		augment_ranged_melee	wh_dlc05_spell_bound_shield_of_thorns	life_medium	vo_battle_special_ability_spell_cast_positive	78	78				false	false	true	true		
wh_dlc05_spell_bound_the_curse_of_anraheir	39	120	1	40	false	0	-1	false	0		false	true	true	200		true	0	false	3831				0	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0		hex_melee_area	wh_dlc03_spell_beasts_the_curse_of_anraheir	beasts_medium	vo_battle_special_ability_spell_cast_negative	77	156				false	false	true	false		
wh_dlc05_spell_life_awakening_of_the_wood	12	31	-1	0	false	0	0	false	0		false	true	true	200		false	1	false	2610			cast_up_short	7	0	wh_abilities_generic_explosion	wh_abilities_generic_explosion			wh_dlc05_spell_life_awakening_of_the_wood	0		aoe	wh_dlc05_spell_life_awakening_of_the_wood	life_medium	vo_battle_special_ability_spell_cast_wef_life	41	41				false	false	true	false		
wh_dlc05_spell_life_awakening_the_wood_branchwraith	12	31	-1	0	false	0	0	false	0		false	true	true	200		false	1	false	3932			cast_up_short	7	0	wh_abilities_generic_explosion	wh_abilities_generic_explosion			wh_dlc05_spell_life_awakening_of_the_wood	0		aoe	wh_dlc05_spell_life_awakening_of_the_wood	life_medium	vo_battle_special_ability_spell_cast_wef_life	41	41				false	false	true	false		
