cdir_events_mission_issuer_junctions_tables	0
CLAN_ELDERS	wh2_dlc12_brt_louen_armour_of_brilliance
CLAN_ELDERS	wh2_dlc12_great_vortex_ikit_claw_storm_daemon_mp
CLAN_ELDERS	wh2_dlc12_great_vortex_ikit_claw_storm_daemon_stage_1
CLAN_ELDERS	wh2_dlc12_great_vortex_ikit_claw_storm_daemon_stage_2
CLAN_ELDERS	wh2_dlc12_great_vortex_ikit_claw_storm_daemon_stage_3
CLAN_ELDERS	wh2_dlc12_great_vortex_ikit_claw_storm_daemon_stage_4
CLAN_ELDERS	wh2_dlc12_great_vortex_kroqgar_lord_kroak_stage_1
CLAN_ELDERS	wh2_dlc12_great_vortex_kroqgar_lord_kroak_stage_2
CLAN_ELDERS	wh2_dlc12_great_vortex_kroqgar_lord_kroak_stage_3
CLAN_ELDERS	wh2_dlc12_great_vortex_lzd_tehenhauin_plaque_of_sotek_mp
CLAN_ELDERS	wh2_dlc12_great_vortex_lzd_tehenhauin_plaque_of_sotek_stage_1
CLAN_ELDERS	wh2_dlc12_great_vortex_lzd_tehenhauin_plaque_of_sotek_stage_2
CLAN_ELDERS	wh2_dlc12_great_vortex_lzd_tehenhauin_plaque_of_sotek_stage_3
CLAN_ELDERS	wh2_dlc12_great_vortex_lzd_tehenhauin_plaque_of_sotek_stage_4
CLAN_ELDERS	wh2_dlc12_great_vortex_lzd_tehenhauin_plaque_of_sotek_stage_4_other
CLAN_ELDERS	wh2_dlc12_great_vortex_lzd_tehenhauin_plaque_of_sotek_stage_5
CLAN_ELDERS	wh2_dlc12_great_vortex_lzd_tehenhauin_plaque_of_sotek_stage_5_other
CLAN_ELDERS	wh2_dlc12_great_vortex_lzd_tehenhauin_plaque_of_sotek_stage_5_tiktaqto
CLAN_ELDERS	wh2_dlc12_great_vortex_lzd_tehenhauin_plaque_of_sotek_stage_6
CLAN_ELDERS	wh2_dlc12_great_vortex_lzd_tiktaqto_mask_of_heavens_mp
CLAN_ELDERS	wh2_dlc12_great_vortex_lzd_tiktaqto_mask_of_heavens_stage_1
CLAN_ELDERS	wh2_dlc12_great_vortex_lzd_tiktaqto_mask_of_heavens_stage_2
CLAN_ELDERS	wh2_dlc12_great_vortex_lzd_tiktaqto_mask_of_heavens_stage_3
CLAN_ELDERS	wh2_dlc12_great_vortex_lzd_tiktaqto_mask_of_heavens_stage_4
CLAN_ELDERS	wh2_dlc12_great_vortex_lzd_tiktaqto_mask_of_heavens_stage_5
CLAN_ELDERS	wh2_dlc12_great_vortex_mazdamundi_lord_kroak_stage_1
CLAN_ELDERS	wh2_dlc12_great_vortex_mazdamundi_lord_kroak_stage_2
CLAN_ELDERS	wh2_dlc12_great_vortex_mazdamundi_lord_kroak_stage_3
CLAN_ELDERS	wh2_dlc12_great_vortex_tehenhauin_lord_kroak_stage_1
CLAN_ELDERS	wh2_dlc12_great_vortex_tehenhauin_lord_kroak_stage_2
CLAN_ELDERS	wh2_dlc12_great_vortex_tehenhauin_lord_kroak_stage_3
CLAN_ELDERS	wh2_dlc12_great_vortex_tiktaqto_lord_kroak_stage_1
CLAN_ELDERS	wh2_dlc12_great_vortex_tiktaqto_lord_kroak_stage_2
CLAN_ELDERS	wh2_dlc12_great_vortex_tiktaqto_lord_kroak_stage_3
CLAN_ELDERS	wh2_dlc12_ikit_claw_storm_daemon_mp
CLAN_ELDERS	wh2_dlc12_ikit_claw_storm_daemon_stage_1
CLAN_ELDERS	wh2_dlc12_ikit_claw_storm_daemon_stage_2
CLAN_ELDERS	wh2_dlc12_ikit_claw_storm_daemon_stage_3
CLAN_ELDERS	wh2_dlc12_ikit_claw_storm_daemon_stage_4
CLAN_ELDERS	wh2_dlc12_ikit_workshop_tier_1_0
CLAN_ELDERS	wh2_dlc12_ikit_workshop_tier_1_1
CLAN_ELDERS	wh2_dlc12_ikit_workshop_tier_1_2
CLAN_ELDERS	wh2_dlc12_ikit_workshop_tier_2_0
CLAN_ELDERS	wh2_dlc12_ikit_workshop_tier_2_1
CLAN_ELDERS	wh2_dlc12_ikit_workshop_tier_2_2
CLAN_ELDERS	wh2_dlc12_ikit_workshop_tier_3_0
CLAN_ELDERS	wh2_dlc12_ikit_workshop_tier_3_1
CLAN_ELDERS	wh2_dlc12_ikit_workshop_tier_3_2
CLAN_ELDERS	wh2_dlc12_kroqgar_lord_kroak_stage_1
CLAN_ELDERS	wh2_dlc12_kroqgar_lord_kroak_stage_2
CLAN_ELDERS	wh2_dlc12_kroqgar_lord_kroak_stage_3
CLAN_ELDERS	wh2_dlc12_lzd_tehenhauin_plaque_of_sotek_mp
CLAN_ELDERS	wh2_dlc12_lzd_tehenhauin_plaque_of_sotek_stage_1
CLAN_ELDERS	wh2_dlc12_lzd_tehenhauin_plaque_of_sotek_stage_2
CLAN_ELDERS	wh2_dlc12_lzd_tehenhauin_plaque_of_sotek_stage_3
CLAN_ELDERS	wh2_dlc12_lzd_tehenhauin_plaque_of_sotek_stage_4
CLAN_ELDERS	wh2_dlc12_lzd_tehenhauin_plaque_of_sotek_stage_4_other
CLAN_ELDERS	wh2_dlc12_lzd_tehenhauin_plaque_of_sotek_stage_5
CLAN_ELDERS	wh2_dlc12_lzd_tehenhauin_plaque_of_sotek_stage_5_other
CLAN_ELDERS	wh2_dlc12_lzd_tehenhauin_plaque_of_sotek_stage_5_tiktaqto
CLAN_ELDERS	wh2_dlc12_lzd_tehenhauin_plaque_of_sotek_stage_6
CLAN_ELDERS	wh2_dlc12_lzd_tiktaqto_mask_of_heavens_mp
CLAN_ELDERS	wh2_dlc12_lzd_tiktaqto_mask_of_heavens_stage_1
CLAN_ELDERS	wh2_dlc12_lzd_tiktaqto_mask_of_heavens_stage_2
CLAN_ELDERS	wh2_dlc12_lzd_tiktaqto_mask_of_heavens_stage_3
CLAN_ELDERS	wh2_dlc12_lzd_tiktaqto_mask_of_heavens_stage_4
CLAN_ELDERS	wh2_dlc12_lzd_tiktaqto_mask_of_heavens_stage_5
CLAN_ELDERS	wh2_dlc12_mazdamundi_lord_kroak_stage_1
CLAN_ELDERS	wh2_dlc12_mazdamundi_lord_kroak_stage_2
CLAN_ELDERS	wh2_dlc12_mazdamundi_lord_kroak_stage_3
CLAN_ELDERS	wh2_dlc12_prophecy_of_sotek_1_1
CLAN_ELDERS	wh2_dlc12_prophecy_of_sotek_1_2
CLAN_ELDERS	wh2_dlc12_prophecy_of_sotek_2_1
CLAN_ELDERS	wh2_dlc12_prophecy_of_sotek_2_2
CLAN_ELDERS	wh2_dlc12_prophecy_of_sotek_2_3
CLAN_ELDERS	wh2_dlc12_prophecy_of_sotek_2_4
CLAN_ELDERS	wh2_dlc12_prophecy_of_sotek_3_1
CLAN_ELDERS	wh2_dlc12_tehenhauin_lord_kroak_stage_1
CLAN_ELDERS	wh2_dlc12_tehenhauin_lord_kroak_stage_2
CLAN_ELDERS	wh2_dlc12_tehenhauin_lord_kroak_stage_3
CLAN_ELDERS	wh2_dlc12_tiktaqto_lord_kroak_stage_1
CLAN_ELDERS	wh2_dlc12_tiktaqto_lord_kroak_stage_2
CLAN_ELDERS	wh2_dlc12_tiktaqto_lord_kroak_stage_3
CLAN_ELDERS	wh2_main_def_malekith_circlet_of_iron_stage_1
CLAN_ELDERS	wh2_main_def_malekith_circlet_of_iron_stage_2
CLAN_ELDERS	wh2_main_def_malekith_circlet_of_iron_stage_3
CLAN_ELDERS	wh2_main_def_malekith_destroyer_stage_1
CLAN_ELDERS	wh2_main_def_malekith_destroyer_stage_2
CLAN_ELDERS	wh2_main_def_malekith_destroyer_stage_3
CLAN_ELDERS	wh2_main_def_malekith_supreme_spellshield_stage_1
CLAN_ELDERS	wh2_main_def_malekith_supreme_spellshield_stage_2
CLAN_ELDERS	wh2_main_def_malekith_supreme_spellshield_stage_3
CLAN_ELDERS	wh2_main_def_morathi_heartrender_and_the_darksword_stage_1
CLAN_ELDERS	wh2_main_def_morathi_heartrender_and_the_darksword_stage_2
CLAN_ELDERS	wh2_main_def_morathi_heartrender_and_the_darksword_stage_3
CLAN_ELDERS	wh2_main_def_morathi_heartrender_and_the_darksword_stage_4
CLAN_ELDERS	wh2_main_def_morathi_heartrender_and_the_darksword_stage_5
CLAN_ELDERS	wh2_main_def_morathi_heartrender_and_the_darksword_stage_5_hellebron
CLAN_ELDERS	wh2_main_def_morathi_heartrender_and_the_darksword_stage_6
CLAN_ELDERS	wh2_main_dilemma_loyalty_skv_the_skavenblight_question_2_a
CLAN_ELDERS	wh2_main_dwf_ungrim_start_mission
CLAN_ELDERS	wh2_main_great_vortex_def_malekith_circlet_of_iron_stage_1
CLAN_ELDERS	wh2_main_great_vortex_def_malekith_circlet_of_iron_stage_2
CLAN_ELDERS	wh2_main_great_vortex_def_malekith_circlet_of_iron_stage_3
CLAN_ELDERS	wh2_main_great_vortex_def_malekith_destroyer_stage_1
CLAN_ELDERS	wh2_main_great_vortex_def_malekith_destroyer_stage_2
CLAN_ELDERS	wh2_main_great_vortex_def_malekith_destroyer_stage_3
CLAN_ELDERS	wh2_main_great_vortex_def_malekith_supreme_spellshield_stage_1
CLAN_ELDERS	wh2_main_great_vortex_def_malekith_supreme_spellshield_stage_2
CLAN_ELDERS	wh2_main_great_vortex_def_malekith_supreme_spellshield_stage_3
CLAN_ELDERS	wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_1
CLAN_ELDERS	wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_2
CLAN_ELDERS	wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_3
CLAN_ELDERS	wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_4
CLAN_ELDERS	wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_5
CLAN_ELDERS	wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_5_hellebron
CLAN_ELDERS	wh2_main_great_vortex_def_morathi_heartrender_and_the_darksword_stage_6
CLAN_ELDERS	wh2_main_great_vortex_hef_teclis_sword_of_teclis_stage_1
CLAN_ELDERS	wh2_main_great_vortex_hef_teclis_sword_of_teclis_stage_2
CLAN_ELDERS	wh2_main_great_vortex_hef_teclis_sword_of_teclis_stage_3
CLAN_ELDERS	wh2_main_great_vortex_hef_teclis_war_crown_of_saphery_stage_1
CLAN_ELDERS	wh2_main_great_vortex_hef_teclis_war_crown_of_saphery_stage_2
CLAN_ELDERS	wh2_main_great_vortex_hef_teclis_war_crown_of_saphery_stage_3
CLAN_ELDERS	wh2_main_great_vortex_hef_tyrion_dragon_armour_of_aenarion_stage_1
CLAN_ELDERS	wh2_main_great_vortex_hef_tyrion_dragon_armour_of_aenarion_stage_2
CLAN_ELDERS	wh2_main_great_vortex_hef_tyrion_dragon_armour_of_aenarion_stage_3
CLAN_ELDERS	wh2_main_great_vortex_hef_tyrion_dragon_armour_of_aenarion_stage_4
CLAN_ELDERS	wh2_main_great_vortex_hef_tyrion_sunfang_stage_1
CLAN_ELDERS	wh2_main_great_vortex_hef_tyrion_sunfang_stage_2
CLAN_ELDERS	wh2_main_great_vortex_hef_tyrion_sunfang_stage_3
CLAN_ELDERS	wh2_main_great_vortex_hef_tyrion_sunfang_stage_4
CLAN_ELDERS	wh2_main_great_vortex_liz_kroq_gar_hand_of_gods_stage_1
CLAN_ELDERS	wh2_main_great_vortex_liz_kroq_gar_hand_of_gods_stage_2
CLAN_ELDERS	wh2_main_great_vortex_liz_kroq_gar_hand_of_gods_stage_3
CLAN_ELDERS	wh2_main_great_vortex_liz_kroq_gar_revered_spear_of_tlanxla_stage_1
CLAN_ELDERS	wh2_main_great_vortex_liz_kroq_gar_revered_spear_of_tlanxla_stage_2
CLAN_ELDERS	wh2_main_great_vortex_liz_kroq_gar_revered_spear_of_tlanxla_stage_3
CLAN_ELDERS	wh2_main_great_vortex_lzd_mazdamundi_cobra_mace_of_mazdamundi_stage_1
CLAN_ELDERS	wh2_main_great_vortex_lzd_mazdamundi_cobra_mace_of_mazdamundi_stage_2
CLAN_ELDERS	wh2_main_great_vortex_lzd_mazdamundi_cobra_mace_of_mazdamundi_stage_3
CLAN_ELDERS	wh2_main_great_vortex_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_1
CLAN_ELDERS	wh2_main_great_vortex_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_2
CLAN_ELDERS	wh2_main_great_vortex_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_3
CLAN_ELDERS	wh2_main_great_vortex_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_4
CLAN_ELDERS	wh2_main_great_vortex_skv_queek_headtaker_dwarfgouger_stage_1
CLAN_ELDERS	wh2_main_great_vortex_skv_queek_headtaker_dwarfgouger_stage_2
CLAN_ELDERS	wh2_main_great_vortex_skv_queek_headtaker_dwarfgouger_stage_3
CLAN_ELDERS	wh2_main_great_vortex_skv_queek_headtaker_dwarfgouger_stage_4
CLAN_ELDERS	wh2_main_great_vortex_skv_queek_headtaker_warp_shard_armour_stage_1
CLAN_ELDERS	wh2_main_great_vortex_skv_queek_headtaker_warp_shard_armour_stage_2
CLAN_ELDERS	wh2_main_great_vortex_skv_queek_headtaker_warp_shard_armour_stage_4
CLAN_ELDERS	wh2_main_great_vortex_skv_queek_headtaker_warp_shard_armour_stage_5
CLAN_ELDERS	wh2_main_great_vortex_skv_queek_headtaker_warp_shard_armour_stage_6
CLAN_ELDERS	wh2_main_great_vortex_skv_skrolk_liber_bubonicus_stage_1
CLAN_ELDERS	wh2_main_great_vortex_skv_skrolk_liber_bubonicus_stage_2
CLAN_ELDERS	wh2_main_great_vortex_skv_skrolk_liber_bubonicus_stage_3
CLAN_ELDERS	wh2_main_great_vortex_skv_skrolk_rod_of_corruption_stage_1
CLAN_ELDERS	wh2_main_great_vortex_skv_skrolk_rod_of_corruption_stage_2
CLAN_ELDERS	wh2_main_great_vortex_skv_skrolk_rod_of_corruption_stage_3
CLAN_ELDERS	wh2_main_hef_teclis_sword_of_teclis_stage_1
CLAN_ELDERS	wh2_main_hef_teclis_sword_of_teclis_stage_2
CLAN_ELDERS	wh2_main_hef_teclis_sword_of_teclis_stage_3
CLAN_ELDERS	wh2_main_hef_teclis_war_crown_of_saphery_stage_1
CLAN_ELDERS	wh2_main_hef_teclis_war_crown_of_saphery_stage_2
CLAN_ELDERS	wh2_main_hef_teclis_war_crown_of_saphery_stage_3
CLAN_ELDERS	wh2_main_hef_tyrion_dragon_armour_of_aenarion_stage_1
CLAN_ELDERS	wh2_main_hef_tyrion_dragon_armour_of_aenarion_stage_2
CLAN_ELDERS	wh2_main_hef_tyrion_dragon_armour_of_aenarion_stage_3
CLAN_ELDERS	wh2_main_hef_tyrion_dragon_armour_of_aenarion_stage_4
CLAN_ELDERS	wh2_main_hef_tyrion_sunfang_stage_1
CLAN_ELDERS	wh2_main_hef_tyrion_sunfang_stage_2
CLAN_ELDERS	wh2_main_hef_tyrion_sunfang_stage_3
CLAN_ELDERS	wh2_main_hef_tyrion_sunfang_stage_4
CLAN_ELDERS	wh2_main_liz_kroq_gar_hand_of_gods_stage_1
CLAN_ELDERS	wh2_main_liz_kroq_gar_hand_of_gods_stage_2
CLAN_ELDERS	wh2_main_liz_kroq_gar_hand_of_gods_stage_3
CLAN_ELDERS	wh2_main_liz_kroq_gar_revered_spear_of_tlanxla_stage_1
CLAN_ELDERS	wh2_main_liz_kroq_gar_revered_spear_of_tlanxla_stage_2
CLAN_ELDERS	wh2_main_liz_kroq_gar_revered_spear_of_tlanxla_stage_3
CLAN_ELDERS	wh2_main_lzd_mazdamundi_cobra_mace_of_mazdamundi_stage_1
CLAN_ELDERS	wh2_main_lzd_mazdamundi_cobra_mace_of_mazdamundi_stage_2
CLAN_ELDERS	wh2_main_lzd_mazdamundi_cobra_mace_of_mazdamundi_stage_3
CLAN_ELDERS	wh2_main_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_1
CLAN_ELDERS	wh2_main_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_2
CLAN_ELDERS	wh2_main_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_3
CLAN_ELDERS	wh2_main_lzd_mazdamundi_sunburst_standard_of_hexoatl_stage_4
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_brt
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_bst
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_chs
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_def
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_dwf
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_emp
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_grn
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_hef
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_lzd
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_skv
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_vmp
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_wef
CLAN_ELDERS	wh2_main_mis_def_capture_regions_brt
CLAN_ELDERS	wh2_main_mis_def_capture_regions_def
CLAN_ELDERS	wh2_main_mis_def_capture_regions_dwf
CLAN_ELDERS	wh2_main_mis_def_capture_regions_emp
CLAN_ELDERS	wh2_main_mis_def_capture_regions_grn
CLAN_ELDERS	wh2_main_mis_def_capture_regions_hef
CLAN_ELDERS	wh2_main_mis_def_capture_regions_lzd
CLAN_ELDERS	wh2_main_mis_def_capture_regions_skv
CLAN_ELDERS	wh2_main_mis_def_capture_regions_vmp
CLAN_ELDERS	wh2_main_mis_def_capture_regions_wef
CLAN_ELDERS	wh2_main_mis_def_declare_war_brt
CLAN_ELDERS	wh2_main_mis_def_declare_war_bst
CLAN_ELDERS	wh2_main_mis_def_declare_war_chs
CLAN_ELDERS	wh2_main_mis_def_declare_war_def
CLAN_ELDERS	wh2_main_mis_def_declare_war_dwf
CLAN_ELDERS	wh2_main_mis_def_declare_war_emp
CLAN_ELDERS	wh2_main_mis_def_declare_war_grn
CLAN_ELDERS	wh2_main_mis_def_declare_war_hef
CLAN_ELDERS	wh2_main_mis_def_declare_war_lzd
CLAN_ELDERS	wh2_main_mis_def_declare_war_skv
CLAN_ELDERS	wh2_main_mis_def_declare_war_vmp
CLAN_ELDERS	wh2_main_mis_def_declare_war_wef
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_brt
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_bst
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_chs
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_def
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_dwf
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_emp
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_grn
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_hef
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_lzd
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_skv
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_vmp
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_wef
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_brt
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_bst
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_chs
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_def
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_dwf
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_emp
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_grn
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_hef
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_lzd
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_skv
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_vmp
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_wef
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_brt
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_bst
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_chs
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_def
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_dwf
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_emp
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_grn
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_hef
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_brt
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_bst
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_chs
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_def
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_dwf
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_emp
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_grn
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_hef
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_lzd
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_skv
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_vmp
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_wef
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_lzd
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_skv
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_vmp
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_wef
CLAN_ELDERS	wh2_main_mis_def_make_alliance_0
CLAN_ELDERS	wh2_main_mis_def_raid_region_brt
CLAN_ELDERS	wh2_main_mis_def_raid_region_def
CLAN_ELDERS	wh2_main_mis_def_raid_region_dwf
CLAN_ELDERS	wh2_main_mis_def_raid_region_emp
CLAN_ELDERS	wh2_main_mis_def_raid_region_grn
CLAN_ELDERS	wh2_main_mis_def_raid_region_hef
CLAN_ELDERS	wh2_main_mis_def_raid_region_lzd
CLAN_ELDERS	wh2_main_mis_def_raid_region_skv
CLAN_ELDERS	wh2_main_mis_def_raid_region_vmp
CLAN_ELDERS	wh2_main_mis_def_raid_region_wef
CLAN_ELDERS	wh2_main_mis_def_raise_force_army
CLAN_ELDERS	wh2_main_mis_def_raze_sack_settlement_brt
CLAN_ELDERS	wh2_main_mis_def_raze_sack_settlement_def
CLAN_ELDERS	wh2_main_mis_def_raze_sack_settlement_dwf
CLAN_ELDERS	wh2_main_mis_def_raze_sack_settlement_emp
CLAN_ELDERS	wh2_main_mis_def_raze_sack_settlement_grn
CLAN_ELDERS	wh2_main_mis_def_raze_sack_settlement_hef
CLAN_ELDERS	wh2_main_mis_def_raze_sack_settlement_lzd
CLAN_ELDERS	wh2_main_mis_def_raze_sack_settlement_skv
CLAN_ELDERS	wh2_main_mis_def_raze_sack_settlement_vmp
CLAN_ELDERS	wh2_main_mis_def_raze_sack_settlement_wef
CLAN_ELDERS	wh2_main_mis_def_recruit_agent_dignitary
CLAN_ELDERS	wh2_main_mis_def_recruit_agent_spy
CLAN_ELDERS	wh2_main_mis_def_recruit_agent_wizard
CLAN_ELDERS	wh2_main_mis_def_recruit_unit_land_artillery
CLAN_ELDERS	wh2_main_mis_def_recruit_unit_land_cavalry
CLAN_ELDERS	wh2_main_mis_def_recruit_unit_land_infantry_melee
CLAN_ELDERS	wh2_main_mis_def_recruit_unit_land_infantry_ranged
CLAN_ELDERS	wh2_main_mis_def_recruit_unit_land_war_beast
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_brt
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_bst
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_chs
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_def
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_dwf
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_emp
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_grn
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_hef
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_lzd
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_skv
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_vmp
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_wef
CLAN_ELDERS	wh2_main_mis_hef_capture_regions_brt
CLAN_ELDERS	wh2_main_mis_hef_capture_regions_def
CLAN_ELDERS	wh2_main_mis_hef_capture_regions_dwf
CLAN_ELDERS	wh2_main_mis_hef_capture_regions_emp
CLAN_ELDERS	wh2_main_mis_hef_capture_regions_grn
CLAN_ELDERS	wh2_main_mis_hef_capture_regions_hef
CLAN_ELDERS	wh2_main_mis_hef_capture_regions_lzd
CLAN_ELDERS	wh2_main_mis_hef_capture_regions_skv
CLAN_ELDERS	wh2_main_mis_hef_capture_regions_vmp
CLAN_ELDERS	wh2_main_mis_hef_capture_regions_wef
CLAN_ELDERS	wh2_main_mis_hef_declare_war_brt
CLAN_ELDERS	wh2_main_mis_hef_declare_war_bst
CLAN_ELDERS	wh2_main_mis_hef_declare_war_chs
CLAN_ELDERS	wh2_main_mis_hef_declare_war_def
CLAN_ELDERS	wh2_main_mis_hef_declare_war_dwf
CLAN_ELDERS	wh2_main_mis_hef_declare_war_emp
CLAN_ELDERS	wh2_main_mis_hef_declare_war_grn
CLAN_ELDERS	wh2_main_mis_hef_declare_war_hef
CLAN_ELDERS	wh2_main_mis_hef_declare_war_lzd
CLAN_ELDERS	wh2_main_mis_hef_declare_war_skv
CLAN_ELDERS	wh2_main_mis_hef_declare_war_vmp
CLAN_ELDERS	wh2_main_mis_hef_declare_war_wef
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_brt
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_bst
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_chs
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_def
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_dwf
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_emp
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_grn
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_hef
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_lzd
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_skv
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_vmp
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_wef
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_brt
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_bst
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_chs
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_def
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_dwf
