dilemmas_tables	5
generate	key	localised_description	localised_title	ui_image	prioritized	event_category	sound_popup_override	sound_click_override
false	wh2_main_dilemma_treasure_hunt_lone_wanderer	Cautiously searching the rubble-strewn streets of the once-great city, you notice an ethereal breeze blowing. Deciding to head upwind, you eventually come to a small courtyard. As the dust clears, a cloaked and hooded figure appears in the entrance to an alley a little way off. The figure beckons you to them...	Mysterious Stranger	wh2_treasure_hunt_3	true	Disabled	UI_CAM_EVENT_Dilemma	
false	wh2_main_dilemma_treasure_hunt_mechanical_automaton	Scouting around the labyrinthine network of ruined streets within this city you find a small mechanical automaton. It looks to be a Dwarfen design and is moving erratically towards you, with no obvious purpose.	Mechanical Automaton	wh2_treasure_hunt_4	true	Disabled	UI_CAM_EVENT_Dilemma	
false	wh2_main_dilemma_treasure_hunt_picked_clean	Although this city is only a recent addition to the many desirable ruins found across the world, it is obvious that you are not the first to search this place. Much to your dismay, someone has already picked it clean, leaving only a set of tracks leading away from the city.	Picked Clean	wh2_treasure_hunt	true	Disabled	UI_CAM_EVENT_Dilemma	
false	wh2_main_dilemma_treasure_hunt_rebel_army	Investigating the outbuildings behind the ruins of a luxurious villa, you find a large group of survivors hiding in a barn. Sneaking up quietly you hear them talking of rebellion and their hatred for your regime!	Rebel Scum	wh2_treasure_hunt_2	true	Disabled	UI_CAM_EVENT_Dilemma	
false	wh2_main_dilemma_treasure_hunt_scavengers	Whilst searching through the ruins of this city, almost levelled by war, you notice an unfamiliar band of scavengers picking carefully through the ruins. Potentially, this is not good, as one wrong word could see you all dead. How do you wish to proceed?	Scavengers	wh2_treasure_hunt_3	true	Disabled	UI_CAM_EVENT_Dilemma	
false	wh2_main_dilemma_treasure_hunt_she_daemon_lair	Whilst hunting for treasure in the ruins of an ancient city, you find a hideous, putrid Daemon of Nurgle slumped in a cage, its pox riddled flesh oozing through the bars. In a fly-choked voice it informs you that its tears have healing properties - a bold claim, indeed!	Foetid Daughter of Grandfather Nurgle	wh2_treasure_hunt_4	true	Disabled	UI_CAM_EVENT_Dilemma	
false	wh2_main_dilemma_treasure_hunt_shrine_to_nagash	While searching the ruins of an ancient city, you have the feeling that your every move is being watched. Cautiously, you proceed. In an abandoned building, a dummy wall reveals a shrine to the Great Necromancer, Nagash, himself!	The Liche Lord	wh2_treasure_hunt	true	Disabled	UI_CAM_EVENT_Dilemma	
false	wh2_main_dilemma_treasure_hunt_skaven_ambush	Deep within the ruins of a recently destroyed city, you send a scouting party to investigate a nearby tunnel entrance. While waiting for them to return you suddenly find that your camp is completely surrounded by Skaven. What a surprise? They demand payment for your safe release.	Rats, Rats, Everywhere!	wh2_treasure_hunt_2	true	Disabled	UI_CAM_EVENT_Dilemma	
false	wh2_main_dilemma_treasure_hunt_skaven_burrow	Deep within the ruins lies an abandoned Skaven burrow. Everything inside is covered in a thin layer of Warp-dust; the floor is littered with bits of machinery and a strange green glow lights a darkened corner. Just what have the perfidious Rat-spawn been doing here?	Diabolical Weaponry	wh2_treasure_hunt_3	true	Disabled	UI_CAM_EVENT_Dilemma	
false	wh2_main_dilemma_treasure_hunt_slaanesh_fungi	While searching the ruins of a site known to have been corrupted by the Dark Powers, your retainers come across a patch of fungus. Some believe we should harvest the spores, while others warn that they were sent by Slaanesh - a reasonable conclusion to draw when the Chaos Gods are abroad!	Chaotic Fungus	wh2_treasure_hunt_4	true	Disabled	UI_CAM_EVENT_Dilemma	
false	wh2_main_dilemma_treasure_hunt_spider_nest	Beneath the ruins lie a series of caverns; as you explore, you begin to notice an increasing number of large cobwebs. Rounding a corner you come face to face with three giant spiders, who appear to be asleep. Behind them, something glints in the torch light...	Eight-Legged Fiends!	wh2_treasure_hunt	true	Disabled	UI_CAM_EVENT_Dilemma	
false	wh2_main_dilemma_treasure_hunt_the_cursed_sword	Deep beneath a ruined ziggurat in the central plaza of this ancient, deserted city, you find a hidden door and cautiously push it open. Inside the chamber, on an elaborate throne, sits a skeleton holding an ancient sword. As you approach, the blade emits a strange purple glow...	The Cursed Sword	wh2_treasure_hunt_2	true	Disabled	UI_CAM_EVENT_Dilemma	
false	wh2_main_dilemma_treasure_hunt_the_tattered_library	In the midst of this ruined city you find a library. Although most of the building has already been destroyed by fire but there is a hidden chamber. Inside, there are a pair of books written in an ancient language. Beckoning your translator, you hand him the tomes for his consideration.	The Tattered Library	wh2_treasure_hunt_3	true	Disabled	UI_CAM_EVENT_Dilemma	
false	wh2_main_dilemma_treasure_hunt_the_underworld_sea	Whilst searching through the ruins of the war-torn city, you find a concealed entrance to the Underworld Sea in the mouth of a cave. Squeezing through the gap in the rocks you carefully enter. As you stand on the shore, ominous sounds echo from the depths below...	The Underworld Sea	wh2_treasure_hunt_4	true	Disabled	UI_CAM_EVENT_Dilemma	
false	wh2_main_dilemma_treasure_hunt_tomb_of_the_mummy	Venturing down into the dank, dimly-lit catacombs beneath the ruined city, you discover an ornate tomb. Knowing that such places often contain the owner's treasures in life, you prise open its door. Inside, it is - somewhat oddly - bare, except for a large sarcophagus and an unidentified artefact, half-buried in the dirt.	Tomb of the Mummy	wh2_treasure_hunt	true	Disabled	UI_CAM_EVENT_Dilemma	
false	wh2_main_dilemma_treasure_hunt_trapped_survivor	As you search through the remains of a collapsed colonnade, cries for help echo through the rubble - people are trapped beneath! Although their welfare is of little interest, they may be of some use. Do you order that the area be cleared and the survivors freed, leave them to die beneath the fallen masonry, or perhaps pursue another course of action?	One Good Turn...	wh2_treasure_hunt_2	true	Disabled	UI_CAM_EVENT_Dilemma	
false	wh2_main_dilemma_treasure_hunt_trapped_vault	In the tunnels below the city you find an undisturbed vault, its walls covered in Dwarfen runes. During your search you accidentally set off a hidden mechanism and before you can react, the doors slam shut behind you.	Reading the Runes	wh2_treasure_hunt_3	true	Disabled	UI_CAM_EVENT_Dilemma	
false	wh2_main_dilemma_treasure_hunt_undead	Clearly, a Necromancer has been at work here! In the distance you see a small group of corpses, crowded around the entrance to a ruined building. What brings the Undead here? What can they possibly be guarding?	Undead Sentinels	wh2_treasure_hunt_4	true	Disabled	UI_CAM_EVENT_Dilemma	
false	wh2_main_dilemma_vortex_campaign_victory_def_skv	The Great Vortex is yours! Despite the efforts of your enemies, your will has prevailed and the Great Vortex has been disrupted! Your triumph has ensured that your plans have come to full fruition. Bathe in glory, even as your enemies cower. Hail to the victor!\n\nYou may now choose to begin a new campaign, perhaps with a new race and in a different part of the world. However, if you desire you may continue conquering and ruling your empire. Although the Vortex is no longer a factor, the war goes on. There are still rivals to quell, lands to invade and a victory of total domination to strive for, and the fruits of your triumph over the Great Vortex will aid you in this. Leave or stay - the choice is yours...	Victory!	land_victory	false	Event		
false	wh2_main_dilemma_vortex_campaign_victory_def_skv_mpc	The Great Vortex is yours! Despite the efforts of your enemies, your will has prevailed and the Great Vortex has been disrupted! Your triumph has ensured that your plans have come to full fruition. Bathe in glory, even as your enemies cower. Hail to the victor!	Victory!	land_victory	false	Event		
false	wh2_main_dilemma_vortex_campaign_victory_hef_lzd	Despite the efforts of your enemies, your will has prevailed and the Great Vortex is secured! Your triumph has ensured that no enemy can ever again threaten the great enchantment which protects the world against the forces of Chaos. Bathe in glory, even as your enemies cower. Hail to the victor! \n\nYou may now choose to begin a new campaign, perhaps with a new race and in a different part of the world. However, if you desire you may continue conquering and ruling your empire. Although the Vortex is no longer a factor, the war goes on. There are still rivals to quell, lands to invade and a victory of total domination to strive for, and the fruits of your triumph over the Great Vortex will aid you in this. Leave or stay - the choice is yours...	Victory!	land_victory	false	Event		
false	wh2_main_dilemma_vortex_campaign_victory_hef_lzd_mpc	Despite the efforts of your enemies, your will has prevailed and the Great Vortex is secured! Your triumph has ensured that no enemy can ever again threaten the great enchantment which protects the world against the forces of Chaos. Bathe in glory, even as your enemies cower. Hail to the victor!	Victory!	land_victory	false	Event		
false	wh2_main_great_vortex_skv_queek_headtaker_warp_shard_armour_stage_3	With Queek’s enemies defeated, he is prompted by his pitiful inferiors to return to his previous Clan Mors duties. After all, Gnawdwell would not look kindly on one who ignored his commands.	Warp-Shard Armour	generic	false	Quest		
true	wh2_main_hef_intrigue_court_of_the_sea	Representatives from the coastal kingdom of Cothique come before the court. Cothique Elves are hardy and weathered by the sea; they care little for the machinations of court, and so other, more 'refined' Elves gossip and giggle, not-quite out of sight. Yet the Cothiquian request is just, and their presentation courteous enough. How to deal with these other, disrespectful courtiers?	Court of the Sea	politics	false	Event		
true	wh2_main_hef_intrigue_favour_of_the_phoenix	The courtiers align themselves before the court, all vying for royal attention and favour. Sycophantic, but necessary. The Everqueen cares not for such pandering, and so the dispensation of favour falls to the Phoenix King. The mages of Caledor, the horsemasters of Ellyrion, and the stalwart defenders of Cothique all prostrate themselves before him and he asks you whom he should favour.	Favour of the Phoenix	politics	false	Event		
true	wh2_main_hef_intrigue_in_fighting	A dispute has developed between the nobles of Saphery and Yvresse, whom the Sapherian Elves call the 'ghosts of glory'. Although the petty, clandestine squabbles of lower houses are never usually a concern for the Phoenix King, the Sapherian Elves bristle with magical power, whilst Tor Yvresse is one of the most defensible, if dangerously ill-garrisoned, cities in Ulthuan. Harmony between these two houses is preferable but, if not possible, then someone, somewhere must be appeased.	In-Fighting	politics	false	Event		
true	wh2_main_hef_intrigue_life_in_the_lagoon	Courtiers are often expected to spend large stretches of time at court, living and operating under the suffocating political intrigue of Lothern. The messengers of the Phoenix King are able to weave throughout the lodgings of the courtiers, disseminating information that helps or hinders them. Likewise, the king can make life comfortable for certain courtiers, or extremely unpleasant. All is at his whim...	Life in the Lagoon	politics	false	Event		
true	wh2_main_hef_intrigue_retainer_of_power	The seneschal of the court controls the flow of information to and from the Phoenix King; he is, therefore, an important figure with great power. It is discovered that the seneschal has been choosing which information reaches the court, in order to maintain his power and reduce that of others. It is a shrewd tactic, but courtiers are only as smart as the secrets they hide. Once exposed, they are powerless.	Retainer of Power	politics	false	Event		
true	wh2_main_hef_intrigue_signed_sealed_delivered	It has been discovered that the Keeper of the Seal, who controls the officiating of all documents with the mark of Lothern, has been abusing his position, using the seal on menial, personal documents to enhance his power and prestige. Exposing him would condemn the man, but perhaps there are ways this can be worked to the king's advantage...?	Signed, Sealed, Delivered	politics	false	Event		
true	wh2_main_hef_intrigue_the_caledor_question	Whenever the envoys of Caledor are at court, fractious are the proceedings. They refuse to dip their flags to the Phoenix King, choosing instead to reference Caledor the Conqueror, who they say earned them the right to do as they please. Their arrogance is astounding, their insubordination infuriating, yet the Order of Vaul hail from Caledor, and their magical skills must never be underestimated, nor their loyalty imperilled.	The Caledor Question	politics	false	Event		
true	wh2_main_hef_intrigue_the_court_of_many_kings	Every realm of Ulthuan sends nobles and representatives to the court of Lothern. Every realm is a kingdom in itself, and their leaders kings. They approach Lothern with such a mentality; how the Phoenix King treats these egos is vital to the development and stability of all of Ulthuan.	The Court of Many Kings	politics	false	Event		
true	wh2_main_hef_intrigue_the_folly_of_youth	A young prince, impetuous and unknowing of the ways of court, has flown in the face of the order of precedence, speaking out against his elders publicly. Naturally, scandal has ensued. The Phoenix King is not required to wade into the hierarchical scuffles of the court, yet this prince shows promise - it would be unfortunate if he fell from grace due to his naive impropriety...	The Folly of Youth	politics	false	Event		
true	wh2_main_hef_intrigue_the_hunt_and_the_hunter	The Phoenix King entertains the court to a great hunt, taken amongst the forests of Avelorn. The Elves of Chrace naturally excel at the sport, yet they are widely derided by the others for their prowess; the Master of the Hunt finds them especially odious. As one particularly mighty beast dives from the foliage, everyone lets loose their arrows. The beast is dead, a messenger reports, but it is uncertain who landed the killing blow. What do you recommend the Phoenix King tells them?	The Hunt & the Hunter	politics	false	Event		
true	wh2_main_hef_intrigue_the_would_be_suitor	A noble prince of Ellyrion presents himself before the court, offering the courtship of his eldest, and certainly most beautiful, daughter. It is not forbidden for the Phoenix King, once married to the Everqueen, to take additional consorts, yet to do so would send an interesting message - one that could not be easily undone. All the same, it is clear this prince wishes to curry favour, yet the entire court observes the action of the Phoenix King; what he chooses to do may have repercussions.	The Would-Be Suitor	politics	false	Event		
true	wh2_main_hef_intrigue_they_who_whisper	High Elves at court partake in many manipulations to achieve their ends. A common tool is to employ lesser Elves and servants as go-betweens; whispering little birds carrying messages. This is not unexpected, but when one of these messengers is intercepted or revealed, there can be no choice but to excoriate them, to save oneself. Having one such messenger revealed, how do you advise the Phoenix King responds?	They Who Whisper	politics	false	Event		
true	wh2_main_hef_intrigue_wed_to_etiquette	The Phoenix King and Everqueen have received an invitation to the wedding of a court Noble. The king does not care much for them, but it would be impolite to not attend. Attending, however, requires that he bring a lavish gift for them. Whispers say that the engaged noble fancies himself a scholar, with a penchant for arcane and magical tomes. This would endear the Phoenix King to the betrothed-to-be, but there are perhaps other gifts that other guests would consider more impressive...	Wed to Etiquette	politics	false	Event		
true	wh2_main_hef_intrigue_whispers_of_the_mourning_chorus	One of the princes of Tiranoc has perished whilst hunting. He was a forthright and well-liked fellow, yet known for his streaks of arrogance and foolhardiness. His death is a terrible loss to the Tiranoc nobility, who hold themselves rigid with the starch of past glory. The Phoenix King and Everqueen are, of course, invited to attend the burial rites, yet how they participate is discussed with much fervour amongst the court.	Whispers of the Mourning Chorus	politics	false	Event		
true	wh2_main_hef_intrigue_you_can_dance	At a great masque to celebrate Vaul, the Maker, the floor is cleared so that the Phoenix King and Everqueen may dance together. The platitudes and graciousness from the guests are unending, but afterwards, many are left wondering who the Phoenix King will bestow the honour of the second dance upon? All eyes are watching, even those of the Everqueen.	You Can Dance	politics	false	Event		
true	wh2_main_lzd_a_deadly_price	The mystical Slann Mage-Priests have devised a new ritual to increase the speed and agility of your mighty Saurus warriors on the battlefield. However, such advances always come at a price; some of those who fall may rise corrupted, and the Unliving are an abomination in the eyes of Old Ones.	(Un)deadly Price	messenger	false	Event		
true	wh2_main_lzd_a_tainted_bounty	The delving of your industrious Skinks brings to light an ancient metal ore: could this substance have been brought to the world by the Old Ones themselves? When subjected to your advanced weaponsmithing process the ore makes highly-effective arrowheads and javelin points. However, once you start to use them some of your usually-hardy Saurus warriors fall ill, raising questions over its safety and even whether it was planted deliberately by the enemies of the Great Plan. Will you continue to use it?	A Tainted Bounty	land_defeat	false	Event		
true	wh2_main_lzd_ancient_skills	Whilst studying some newly-recovered ancient plaques, your Skinks have rediscovered long-lost building techniques that will enable the swift construction of high pyramids and mighty ziggurats, the likes of which have not been seen within Lustrian temple-cities for ages past. Generally, such constructions rise slowly. Will you employ these new techniques or not?	Ancient Skills	diplomacy	false	Event		
true	wh2_main_lzd_blood_sacrifice	Relations with a nearby settlement have deteriorated; their interpretation of the Great Plan may be at odds with the Old Ones' intentions. Your Slann Mage-Priests inform you of a new ritual to recharge the Geomantic Web, but the price is a sacrifice. Will you raid for captives and sacrifice them or leave your neighbours be, as time may yet prove your vision correct?	Blood Sacrifice	politics	false	Event		
true	wh2_main_lzd_born_killers	This latest spawning of Saurus warriors appear to be far more belligerent than any you remember in recent times. Ferocity and resolve are called for when combating the foe, but your forces must also consider the Great Plan's higher purpose and not sacrifice themselves unduly. Will you embrace their vicious nature, or order retraining for a more balanced army?	Born Killers	army_morale_up	false	Event		
true	wh2_main_lzd_charging_in	The fervour of your great Saurus warriors to combat agents of the Ancient Enemy is admirable, though it is starting to verge on fanaticism in some divisions, risking mistakes that could allow Chaos a greater purchase on Lustria's sacred jungles and temple-cities. Is such recklessness in keeping with the Great Plan or should the Slann Lord Mage-Priests instruct their underlings to instil caution in the ranks?	Charging In	army_morale_up	false	Event		
true	wh2_main_lzd_knowledge_regained	The discovery of an ancient plaque has revealed lost knowledge which may increase the magical effectiveness of the great Slann Mage-Priests - not by much, but even a small Geomantic advantage may contribute to the advancement of the Great Plan. However, such things are expensive to research and so must be carefully considered. Will you commit your precious resources in furtherance of the Old Ones' designs, or is such a minimal gain not worth the cost?	Knowledge Regained	politics	false	Event		
true	wh2_main_lzd_magic_for_blades	The mystical Slann Mage-Priests have devised a new ritual to increase the effectiveness of the blades wielded by your Saurus warriors on the battlefield. However, such advances always come at a price; the ritual will siphon much-needed power from the Geomantic Web, potentially putting the Great Plan under threat. Will you use it or not? 	Death Magic for Adepts	messenger	false	Event		
true	wh2_main_lzd_new_blood	The signs are clear. The eternal war once again swerves in Lustria's direction; those that threaten to unmake the progress of the Great Plan gain power and prominence. Their designs must be countered. Do you wish to swell the warriors' ranks or bring forth a Saurus or Skink Hero to coldly annihilate the foe by fair means or foul?	New (Cold) Blood	generic	false	Event		
true	wh2_main_lzd_one_shot	Your Slann Mage-Priests' researches reveal the whereabouts of a distant but accessible plaque recording a ritual, usable once, which will powerfully defend your greatest Saurus Scar-Veteran against agents of the Ancient Enemy. Is it worth sending an expedition especially to retrieve this one-off advantage?	One Shot	messenger	false	Event		
true	wh2_main_lzd_out_or_in	Word comes of a new Norscan incursion; those foul servants of the Ancient Enemy, who revel in barbarism, have gained a foothold in Lustria and must be cast out! Their small coastal encampment could be easily eradicated, but many of your number are about to leave in search of a plaque of paramount import. As such, will you commit your forces to destroy the warmbloods or recover the relic and learn of the Old Ones' sacred intentions?	Servants of the Hound	blockaded	false	Event		
true	wh2_main_lzd_reclaiming_the_lost_world	Your noble Slann Mage-Priests have devised a ritual that will give even ordinary Skinks increased immunity against some of the foul diseases lingering in territories overrun by the vile servants of the Great Horned Rat. However, they must still be defended against other threats in the abandoned temple-cities. Ground could be regained this way, though troops would have to be committed in the Skinks' defence.	Reclaiming the Lost World	politics	false	Event		
true	wh2_main_lzd_seal_or_strike	Scouts have located a minor branch of the Druchii's Black Way emerging deep in your territory. Allowing allies of the Ancient Enemy so near your heartlands is unacceptable - the spread of Ruinous corruption cannot be allowed and risks the cornerstones of the Great Plan for all time! Should you close this potential enemy conduit or use it yourself, to harry the Dark Elves all the way back to Naggaroth?	Seal or Strike	messenger	false	Event		
true	wh2_main_lzd_skilled_forces	Rumours reach you of forces loyal to your Ancient Enemy, the Ruinous Ones, obtaining a vile, corrupted foothold on Lustrian soil. However, you have recently instituted a new spawning programme, resulting many new Lizardmen of the wrong caste. Will you send your depleted armies out or institute a fresh spawning of deadly Saurus Warriors?	The Right Kind of Warrior	army_morale_up	false	Event		
true	wh2_main_lzd_the_greater_good	Skinks have uncovered a fell lode that has the stench of Clan Pestilens about it. Plague strikes down all who go near it; many useful artisan Skinks have already been lost, and more are at risk. Quarantine would stop this malady in its foul tracks and frustrate the designs of the insidious Plaguelords, but the trapped artisans would be lost to the Great Plan for now. Alternatively, you could evacuate your Skinks to safety, a course which keeps their numbers high but risks the pestilence spreading elsewhere.	The Greater Good	civilisation_down	false	Event		
true	wh2_main_lzd_war_babies	Recent spawnings have favoured the artisan Skinks over the Saurus warrior-caste. Indeed, workers are important to the Great Plan, but the world is threatened from within also and must be defended. You must be prepared for whatever foul ploy the vile servants of the Ancient Enemy or the Great Horned Rat may unleash next!	War Babies	army_special_spawnings	false	Event		
true	wh2_main_lzd_ways_and_means	The priests of Sotek, ever mindful of the need to press the Serpent God's cause on the field of battle, are uneasy at certain technological developments you believe to be part of the Great Plan; they counsel a more martial focus if the Old Ones' designs are to be realised and the Ancient Enemy kept at bay. Will you overrule their objections or hear their reasons?	Ways & Means	politics	false	Event		
true	wh2_main_lzd_which_hero	The Great Plan must be brought to fruition; as many Skinks as possible must be spawned and set to work if the Old Ones' sacred goals are to be achieved. There are distinct advantages to spawning a Skink Chief or a Skink Priest. Which one will you choose?	Which Hero?	diplomacy	false	Event		
false	wh2_main_skv_queek_headtaker_warp_shard_armour_stage_3	With Queek’s enemies defeated, he is prompted by his pitiful inferiors to return to his previous Clan Mors duties. After all, Gnawdwell would not look kindly on one who ignored his commands.	Warp-Shard Armour	generic	false	Quest		
true	wh_dlc03_agent_choice	The Ruinous Powers take grim pleasure in your endeavours. In their dark mirth, they grant a boon. Which of their gifts will you choose?	Dark Choice	generic	true	Event		
true	wh_dlc03_bst_blasphemy	Although you have scored a victory most vicious, enemy reinforcements are on their way and will doubtless overrun this position. There is precious little time - do we loot the wealth from the corpses or defile their shrines? There is not enough time for both!	Blasphemy 	generic	false	Event		
true	wh_dlc03_bst_blood_or_flesh	The herd cries out for blood - you yourself can taste the coppery call on your tongue. The only question remaining is which Uncloven Ones? Empire or Bretonnia - fine choices both!	Blood or Flesh	generic	false	Event		
true	wh_dlc03_bst_command_of_the_herd	In the herd, strength is the only qualifier. A foolish but admirable beast challenged you for control of the herd and lost. He is at your mercy now, lord - do you wish to remove this weak one's horns and in so doing remove the threat or kill him to prove a point?	Commander of the Herd 	generic	false	Event		
true	wh_dlc03_bst_dont_lick_a_toad	The lair of a Jabberslythe - a mutated and horrendous abomination - has been found, with the creature still within. We could harness this beast to bolster the herd and risk madness or leave it to its abominable rest.	Don't Lick a Toad 	generic	false	Event		
true	wh_dlc03_bst_gaze_of_darkness	Our devotion to madness and destruction has drawn the favour of the Chaos Gods, who wish to reward our calamitous actions with a gift. Yet we could reject it. Shall we do so? Or shall we accept this Ruinous offering?	Gaze of Darkness	generic	false	Event		
true	wh_dlc03_bst_gluttony	The herd is noisome and disgruntled - more so than usual even. They resent having to worship the herdstone for yet another night and instead desire to feast and overindulge. What say you, lord?	Gluttony 	generic	false	Event		
true	wh_dlc03_bst_into_the_heart_of_the_dark	One of your Bray-Shamans - one of some renown - wishes to leave the herd and make a journey to the Heart of the Dark. Do you wish to allow this pilgrimage?	Into the Heart of the Dark 	generic	false	Event		
true	wh_dlc03_bst_ruinous_rituals	The Ruinous Powers look down upon us with ire, lord. Perhaps we were not diligent enough in sowing catastrophe? Perhaps you do not care? If you do, a sacrifice of warriors should appease their dark desires. If you do not, then the herd awaits…	Ruinous Rituals 	generic	false	Event		
true	wh_dlc03_bst_the_brayherd_calls	A rival Beastlord has called a brayherd to war and demands that you join his ranks. Will you listen to this call or will you forge on alone, without them?	The Brayherd Calls 	generic	false	Event		
true	wh_dlc03_bst_the_enemy_within	Nobles of the Empire worship the Ruinous Powers, currying favour in hope of a heretical boon. Should we allow these undeserving fools to court the attention of the Dark Gods or should we put an end to their ignorant wants?	The Enemy Within 	generic	false	Event		
false	wh_dlc03_full_moon_preparations_full_moon_1	The great weird moon, Morrslieb, hangs low and large in the sky, casting its eerie and singular green incandescence over the canopies of the twisted forests. Its rise is a portent of greatness for the Beastmen - who now look to you, Beastlord. How will you direct them?	The Dark Moon	full_moon_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_full_moon_10	The great weird moon, Morrslieb, hangs low and large in the sky, casting its eerie and singular green incandescence over the canopies of the twisted forests. Its rise is a portent of greatness for the Beastmen - who now look to you, Beastlord. How will you direct them?	The Dark Moon	full_moon_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_full_moon_11	The great weird moon, Morrslieb, hangs low and large in the sky, casting its eerie and singular green incandescence over the canopies of the twisted forests. Its rise is a portent of greatness for the Beastmen - who now look to you, Beastlord. How will you direct them?	The Dark Moon	full_moon_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_full_moon_12	The great weird moon, Morrslieb, hangs low and large in the sky, casting its eerie and singular green incandescence over the canopies of the twisted forests. Its rise is a portent of greatness for the Beastmen - who now look to you, Beastlord. How will you direct them?	The Dark Moon	full_moon_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_full_moon_13	The great weird moon, Morrslieb, hangs low and large in the sky, casting its eerie and singular green incandescence over the canopies of the twisted forests. Its rise is a portent of greatness for the Beastmen - who now look to you, Beastlord. How will you direct them?	The Dark Moon	full_moon_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_full_moon_14	The great weird moon, Morrslieb, hangs low and large in the sky, casting its eerie and singular green incandescence over the canopies of the twisted forests. Its rise is a portent of greatness for the Beastmen - who now look to you, Beastlord. How will you direct them?	The Dark Moon	full_moon_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_full_moon_15	The great weird moon, Morrslieb, hangs low and large in the sky, casting its eerie and singular green incandescence over the canopies of the twisted forests. Its rise is a portent of greatness for the Beastmen - who now look to you, Beastlord. How will you direct them?	The Dark Moon 	full_moon_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_full_moon_16	The great weird moon, Morrslieb, hangs low and large in the sky, casting its eerie and singular green incandescence over the canopies of the twisted forests. Its rise is a portent of greatness for the Beastmen - who now look to you, Beastlord. How will you direct them?	The Dark Moon	full_moon_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_full_moon_17	The great weird moon, Morrslieb, hangs low and large in the sky, casting its eerie and singular green incandescence over the canopies of the twisted forests. Its rise is a portent of greatness for the Beastmen - who now look to you, Beastlord. How will you direct them?	The Dark Moon	full_moon_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_full_moon_18	The great weird moon, Morrslieb, hangs low and large in the sky, casting its eerie and singular green incandescence over the canopies of the twisted forests. Its rise is a portent of greatness for the Beastmen - who now look to you, Beastlord. How will you direct them?	The Dark Moon	full_moon_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_full_moon_19	The great weird moon, Morrslieb, hangs low and large in the sky, casting its eerie and singular green incandescence over the canopies of the twisted forests. Its rise is a portent of greatness for the Beastmen - who now look to you, Beastlord. How will you direct them?	The Dark Moon	full_moon_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_full_moon_2	The great weird moon, Morrslieb, hangs low and large in the sky, casting its eerie and singular green incandescence over the canopies of the twisted forests. Its rise is a portent of greatness for the Beastmen - who now look to you, Beastlord. How will you direct them?	The Dark Moon	full_moon_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_full_moon_20	The great weird moon, Morrslieb, hangs low and large in the sky, casting its eerie and singular green incandescence over the canopies of the twisted forests. Its rise is a portent of greatness for the Beastmen - who now look to you, Beastlord. How will you direct them?	The Dark Moon	full_moon_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_full_moon_3	The great weird moon, Morrslieb, hangs low and large in the sky, casting its eerie and singular green incandescence over the canopies of the twisted forests. Its rise is a portent of greatness for the Beastmen - who now look to you, Beastlord. How will you direct them?	The Dark Moon	full_moon_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_full_moon_4	The great weird moon, Morrslieb, hangs low and large in the sky, casting its eerie and singular green incandescence over the canopies of the twisted forests. Its rise is a portent of greatness for the Beastmen - who now look to you, Beastlord. How will you direct them?	The Dark Moon	full_moon_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
