rituals_tables	12
interruptable	key	cast_time	completion_payload	cooldown_time	category	slave_cost	global_cooldown_time	start_payload	icon	failure_cooldown_time	hostile	required_resources	expanded_resources
true	wh2_main_ritual_vortex_1_hef	10	wh2_main_ritual_vortex_1_hef	0	VORTEX_RITUAL	0	0	wh2_main_ritual_vortex_1_hef_start	UI\skins\warhammer2\vortex_hef_1.png	6	false	wh2_main_ritual_vortex_1	
true	wh2_main_ritual_vortex_1_lzd	10	wh2_main_ritual_vortex_1_lzd	0	VORTEX_RITUAL	0	0	wh2_main_ritual_vortex_1_lzd_start	UI\skins\warhammer2\vortex_lzd_1.png	6	false	wh2_main_ritual_vortex_1	
true	wh2_main_ritual_vortex_1_skv	10	wh2_main_ritual_vortex_1_skv	0	VORTEX_RITUAL	0	0	wh2_main_ritual_vortex_1_skv_start	UI\skins\warhammer2\vortex_skv_1.png	6	false	wh2_main_ritual_vortex_1	
true	wh2_main_ritual_vortex_2_def	10	wh2_main_ritual_vortex_2_def	0	VORTEX_RITUAL	0	0	wh2_main_ritual_vortex_2_def_start	UI\skins\warhammer2\vortex_def_2.png	7	false	wh2_main_ritual_vortex_2	
true	wh2_main_ritual_vortex_2_hef	10	wh2_main_ritual_vortex_2_hef	0	VORTEX_RITUAL	0	0	wh2_main_ritual_vortex_2_hef_start	UI\skins\warhammer2\vortex_hef_2.png	7	false	wh2_main_ritual_vortex_2	
true	wh2_main_ritual_vortex_2_lzd	10	wh2_main_ritual_vortex_2_lzd	0	VORTEX_RITUAL	0	0	wh2_main_ritual_vortex_2_lzd_start	UI\skins\warhammer2\vortex_lzd_2.png	7	false	wh2_main_ritual_vortex_2	
true	wh2_main_ritual_vortex_2_skv	10	wh2_main_ritual_vortex_2_skv	0	VORTEX_RITUAL	0	0	wh2_main_ritual_vortex_2_skv_start	UI\skins\warhammer2\vortex_skv_2.png	7	false	wh2_main_ritual_vortex_2	
true	wh2_main_ritual_vortex_3_def	10	wh2_main_ritual_vortex_3_def	0	VORTEX_RITUAL	0	0	wh2_main_ritual_vortex_3_def_start	UI\skins\warhammer2\vortex_def_3.png	8	false	wh2_main_ritual_vortex_3	
true	wh2_main_ritual_vortex_3_hef	10	wh2_main_ritual_vortex_3_hef	0	VORTEX_RITUAL	0	0	wh2_main_ritual_vortex_3_hef_start	UI\skins\warhammer2\vortex_hef_3.png	8	false	wh2_main_ritual_vortex_3	
true	wh2_main_ritual_vortex_3_lzd	10	wh2_main_ritual_vortex_3_lzd	0	VORTEX_RITUAL	0	0	wh2_main_ritual_vortex_3_lzd_start	UI\skins\warhammer2\vortex_lzd_3.png	8	false	wh2_main_ritual_vortex_3	
true	wh2_main_ritual_vortex_3_skv	10	wh2_main_ritual_vortex_3_skv	0	VORTEX_RITUAL	0	0	wh2_main_ritual_vortex_3_skv_start	UI\skins\warhammer2\vortex_skv_3.png	8	false	wh2_main_ritual_vortex_3	
true	wh2_main_ritual_vortex_4_def	10	wh2_main_ritual_vortex_4_def	0	VORTEX_RITUAL	0	0	wh2_main_ritual_vortex_4_def_start	UI\skins\warhammer2\vortex_def_4.png	9	false	wh2_main_ritual_vortex_4	
true	wh2_main_ritual_vortex_4_hef	10	wh2_main_ritual_vortex_4_hef	0	VORTEX_RITUAL	0	0	wh2_main_ritual_vortex_4_hef_start	UI\skins\warhammer2\vortex_hef_4.png	9	false	wh2_main_ritual_vortex_4	
true	wh2_main_ritual_vortex_4_lzd	10	wh2_main_ritual_vortex_4_lzd	0	VORTEX_RITUAL	0	0	wh2_main_ritual_vortex_4_lzd_start	UI\skins\warhammer2\vortex_lzd_4.png	9	false	wh2_main_ritual_vortex_4	
true	wh2_main_ritual_vortex_4_skv	10	wh2_main_ritual_vortex_4_skv	0	VORTEX_RITUAL	0	0	wh2_main_ritual_vortex_4_skv_start	UI\skins\warhammer2\vortex_skv_4.png	9	false	wh2_main_ritual_vortex_4	
true	wh2_main_ritual_vortex_5_def	20	wh2_main_ritual_vortex_5_def	0	VORTEX_RITUAL	0	0	wh2_main_ritual_vortex_5_def_start	UI\skins\warhammer2\vortex_def_5.png	10	false	wh2_main_ritual_vortex_5	
true	wh2_main_ritual_vortex_5_hef	20	wh2_main_ritual_vortex_5_hef	0	VORTEX_RITUAL	0	0	wh2_main_ritual_vortex_5_hef_start	UI\skins\warhammer2\vortex_hef_5.png	10	false	wh2_main_ritual_vortex_5	
true	wh2_main_ritual_vortex_5_lzd	20	wh2_main_ritual_vortex_5_lzd	0	VORTEX_RITUAL	0	0	wh2_main_ritual_vortex_5_lzd_start	UI\skins\warhammer2\vortex_lzd_5.png	10	false	wh2_main_ritual_vortex_5	
true	wh2_main_ritual_vortex_5_skv	20	wh2_main_ritual_vortex_5_skv	0	VORTEX_RITUAL	0	0	wh2_main_ritual_vortex_5_skv_start	UI\skins\warhammer2\vortex_skv_5.png	10	false	wh2_main_ritual_vortex_5	
