ancillaries_tables	16
key	type	applies_to	transferrable	unique_to_world	unique_to_faction	precedence	start_date	end_date	avatar_skill	avatar_special_ability	legendary_item	mp_exclusive	is_wife_ancillary	category	min_starting_age	max_starting_age	min_expiry_age	max_expiry_age	immortal	provided_bodyguard_unit	provided_banner	uniqueness_score	turns_before_swap_allowed	subcategory	randomly_dropped
wh2_main_anc_mount_lzd_skink_priest_beasts_terradon	wh2_main_anc_mount_terradon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_main_lzd_cha_skink_priest_beasts_1		1	1		false
wh2_main_anc_mount_lzd_skink_priest_heavens_ancient_stegadon	wh2_main_anc_mount_ancient_stegadon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_main_lzd_cha_skink_priest_heavens_3		1	1		false
wh2_main_anc_mount_lzd_skink_priest_heavens_stegadon	wh2_main_anc_mount_stegadon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_main_lzd_cha_skink_priest_heavens_2		1	1		false
wh2_main_anc_mount_lzd_skink_priest_heavens_terradon	wh2_main_anc_mount_terradon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_main_lzd_cha_skink_priest_heavens_1		1	1		false
wh2_main_anc_mount_skv_grey_seer_plague_screaming_bell	wh2_main_anc_mount_screaming_bell	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_main_skv_cha_grey_seer_plague_1		1	1		false
wh2_main_anc_mount_skv_grey_seer_ruin_screaming_bell	wh2_main_anc_mount_screaming_bell	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_main_skv_cha_grey_seer_ruin_1		1	1		false
wh2_main_anc_mount_skv_plague_priest_plague_furnace	wh2_main_anc_mount_plague_furnace	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_main_skv_cha_plague_priest_2		1	1		false
wh2_main_anc_mount_skv_warlord_bonebreaker	wh2_main_anc_mount_rat_ogre	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_main_skv_cha_warlord_1		1	1		false
wh2_main_anc_talisman_amber_amulet	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false
wh2_main_anc_talisman_amulet_of_fire	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			20	0		true
wh2_main_anc_talisman_amulet_of_foresight	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			150	0		false
wh2_main_anc_talisman_amulet_of_itzl	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			30	0		true
wh2_main_anc_talisman_aura_of_quetzl	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			40	0		true
wh2_main_anc_talisman_crown_of_black_iron	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			35	0		true
wh2_main_anc_talisman_deathmask	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			50	0		true
wh2_main_anc_talisman_diamond_guardian_phoenix	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			150	0		false
wh2_main_anc_talisman_emerald_collar	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			150	0		false
wh2_main_anc_talisman_foul_pendant	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			30	0		true
wh2_main_anc_talisman_glyph_necklace	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			30	0		true
wh2_main_anc_talisman_golden_crown_of_atrazar	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			40	0		true
wh2_main_anc_talisman_loremasters_cloak	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			40	0		true
wh2_main_anc_talisman_pearl_of_infinite_blackness	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			25	0		true
wh2_main_anc_talisman_ring_of_darkness	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			40	0		true
wh2_main_anc_talisman_ring_of_hotek	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			50	0		true
wh2_main_anc_talisman_rival_hide_talisman	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			15	0		true
wh2_main_anc_talisman_ruby_guardian_phoenix	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			150	0		false
wh2_main_anc_talisman_sacred_incense	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			30	0		true
wh2_main_anc_talisman_sapphire_guardian_phoenix	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			150	0		false
wh2_main_anc_talisman_shadow_magnet_trinket	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			30	0		true
wh2_main_anc_talisman_talisman_of_saphery	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			35	0		true
wh2_main_anc_talisman_the_black_amulet	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			60	0		true
wh2_main_anc_talisman_vambraces_of_defence	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			55	0		true
wh2_main_anc_weapon_aventurine_dagger	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			150	0		false
wh2_main_anc_weapon_blade_of_bel_korhadris	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			60	0		true
wh2_main_anc_weapon_blade_of_corruption	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			35	0		true
wh2_main_anc_weapon_blade_of_darting_steel	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			45	0		true
wh2_main_anc_weapon_blade_of_leaping_gold	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			70	0		true
wh2_main_anc_weapon_blade_of_nurglitch	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			10	0		true
wh2_main_anc_weapon_blade_of_revered_tzunki	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			65	0		true
wh2_main_anc_weapon_blade_of_ruin	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			50	0		true
wh2_main_anc_weapon_blade_of_sea_gold	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			150	0		false
wh2_main_anc_weapon_bow_of_the_seafarer	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			60	0		true
wh2_main_anc_weapon_burning_blade_of_chotec	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			20	0		true
wh2_main_anc_weapon_caledors_bane	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			35	0		true
wh2_main_anc_weapon_chillblade	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			50	0		true
wh2_main_anc_weapon_cobra_mace_of_mazdamundi	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false
wh2_main_anc_weapon_crimson_death	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			35	0		true
wh2_main_anc_weapon_dagger_of_hotek	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			30	0		true
wh2_main_anc_weapon_dagger_of_sotek	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			25	0		true
wh2_main_anc_weapon_deathpiercer	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			25	0		true
wh2_main_anc_weapon_destroyer	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false
wh2_main_anc_weapon_dwarf_gouger	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false
wh2_main_anc_weapon_dwarfbane	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			25	0		true
wh2_main_anc_weapon_executioners_axe	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			80	0		true
wh2_main_anc_weapon_foe_bane	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			25	0		true
wh2_main_anc_weapon_heartrender_and_the_darksword	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false
wh2_main_anc_weapon_heartseeker	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			25	0		true
wh2_main_anc_weapon_hydra_blade	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			100	0		true
wh2_main_anc_weapon_mechanical_claw	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			150	0		false
wh2_main_anc_weapon_reaver_bow	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			150	0		false
wh2_main_anc_weapon_revered_spear_of_tlanxla	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false
wh2_main_anc_weapon_righteous_wrath	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			150	0		false
wh2_main_anc_weapon_rod_of_corruption	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false
wh2_main_anc_weapon_scimitar_of_the_sun_resplendent	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			50	0		true
wh2_main_anc_weapon_sea_gold_parrying_blade	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			150	0		false
wh2_main_anc_weapon_stegadon_war_spear	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			50	0		true
wh2_main_anc_weapon_sunfang	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false
wh2_main_anc_weapon_sword_of_teclis	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false
wh2_main_anc_weapon_sword_of_the_hornet	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			25	0		true
wh2_main_anc_weapon_the_blade_of_realities	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			100	0		true
wh2_main_anc_weapon_the_fellblade	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			100	0		true
wh2_main_anc_weapon_the_piranha_blade	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			50	0		true
wh2_main_anc_weapon_the_star_lance	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			30	0		true
wh2_main_anc_weapon_the_white_sword	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			40	0		true
wh2_main_anc_weapon_venom_sword	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			75	0		true
wh2_main_anc_weapon_warlock_augmented_weapon	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			45	0		true
wh2_main_anc_weapon_warpforged_blade	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			50	0		true
wh2_main_anc_weapon_web_of_shadows	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			25	0		true
wh2_main_anc_weapon_weeping_blade	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			30	0		true
wh2_main_anc_weapon_winged_staff	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			150	0		false
wh2_main_anc_weapon_wrath_of_kurnous	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			150	0		false
wh2_pro07_anc_mount_emp_amethyst_wizard_barded_warhorse	wh_main_anc_mount_barded_warhorse	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_pro07_emp_cha_wizard_death_3		1	1		false
wh2_pro07_anc_mount_emp_amethyst_wizard_imperial_pegasus	wh_main_anc_mount_imperial_pegasus	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_pro07_emp_cha_wizard_death_2		1	1		false
wh2_pro07_anc_mount_emp_amethyst_wizard_warhorse	wh_main_anc_mount_warhorse	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_pro07_emp_cha_wizard_death_1		1	1		false
wh_dlc01_anc_follower_chaos_barbarian	wh_main_anc_chaos_warrior	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc01_anc_follower_chaos_beast_tamer	wh_main_anc_chaos_warrior	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc01_anc_follower_chaos_collector	wh_main_anc_chaos_human	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc01_anc_follower_chaos_cultist	wh_main_anc_chaos_human	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc01_anc_follower_chaos_darksoul	wh_main_anc_chaos_demon	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc01_anc_follower_chaos_demagogue	wh_main_anc_chaos_warrior	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc01_anc_follower_chaos_huscarl	wh_main_anc_chaos_warrior	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc01_anc_follower_chaos_kurgan_chieftain	wh_main_anc_chaos_warrior	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc01_anc_follower_chaos_magister	wh_main_anc_chaos_human	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc01_anc_follower_chaos_mutant	wh_main_anc_chaos_monster	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc01_anc_follower_chaos_oar_slave	wh_main_anc_chaos_human	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc01_anc_follower_chaos_possessed	wh_main_anc_chaos_monster	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc01_anc_follower_chaos_slave_master	wh_main_anc_chaos_warrior	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc01_anc_follower_chaos_zealot	wh_main_anc_chaos_warrior	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc01_anc_mount_chs_chaos_lord_chaos_dragon	wh_main_anc_mount_chaos_dragon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_chaos_lord_2		1	1		false
wh_dlc01_anc_mount_chs_chaos_lord_manticore	wh_main_anc_mount_manticore	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_chaos_lord_10		1	1		false
wh_dlc01_anc_mount_chs_chaos_sorcerer_lord_death_barded_chaos_steed	wh_main_anc_mount_barded_chaos_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_13		1	1		false
wh_dlc01_anc_mount_chs_chaos_sorcerer_lord_death_chaos_steed	wh_main_anc_mount_chaos_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12		1	1		false
wh_dlc01_anc_mount_chs_chaos_sorcerer_lord_death_dragon	wh_main_anc_mount_chaos_dragon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10		1	1		false
wh_dlc01_anc_mount_chs_chaos_sorcerer_lord_death_manticore	wh_main_anc_mount_manticore	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9		1	1		false
wh_dlc01_anc_mount_chs_chaos_sorcerer_lord_fire_barded_chaos_steed	wh_main_anc_mount_barded_chaos_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_13		1	1		false
wh_dlc01_anc_mount_chs_chaos_sorcerer_lord_fire_chaos_steed	wh_main_anc_mount_chaos_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_12		1	1		false
wh_dlc01_anc_mount_chs_chaos_sorcerer_lord_fire_dragon	wh_main_anc_mount_chaos_dragon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10		1	1		false
wh_dlc01_anc_mount_chs_chaos_sorcerer_lord_fire_manticore	wh_main_anc_mount_manticore	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9		1	1		false
wh_dlc01_anc_mount_chs_chaos_sorcerer_lord_metal_barded_chaos_steed	wh_main_anc_mount_barded_chaos_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_13		1	1		false
wh_dlc01_anc_mount_chs_chaos_sorcerer_lord_metal_chaos_steed	wh_main_anc_mount_chaos_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_12		1	1		false
wh_dlc01_anc_mount_chs_chaos_sorcerer_lord_metal_dragon	wh_main_anc_mount_chaos_dragon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10		1	1		false
wh_dlc01_anc_mount_chs_chaos_sorcerer_lord_metal_manticore	wh_main_anc_mount_manticore	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9		1	1		false
wh_dlc01_anc_mount_chs_chaos_sorcerer_lord_shadow_barded_chaos_steed	wh_main_anc_mount_barded_chaos_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_2		1	1		false
wh_dlc01_anc_mount_chs_chaos_sorcerer_lord_shadow_chaos_steed	wh_main_anc_mount_chaos_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_1		1	1		false
wh_dlc01_anc_mount_chs_chaos_sorcerer_lord_shadow_dragon	wh_main_anc_mount_chaos_dragon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4		1	1		false
wh_dlc01_anc_mount_chs_chaos_sorcerer_lord_shadow_manticore	wh_main_anc_mount_manticore	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3		1	1		false
wh_dlc01_anc_mount_chs_chaos_sorcerer_shadow_barded_chaos_steed	wh_main_anc_mount_barded_chaos_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_chaos_sorcerer_shadows_2		1	1		false
wh_dlc01_anc_mount_chs_chaos_sorcerer_shadow_chaos_steed	wh_main_anc_mount_chaos_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_chaos_sorcerer_shadows_1		1	1		false
wh_dlc01_anc_mount_chs_chaos_sorcerer_shadow_manticore	wh_main_anc_mount_manticore	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_chaos_sorcerer_shadows_3		1	1		false
wh_dlc01_anc_mount_chs_exalted_hero_manticore	wh_main_anc_mount_manticore	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_chs_cha_exalted_hero_10		1	1		false
wh_dlc01_anc_mount_nor_chaos_sorcerer_lord_warhorse	wh_main_anc_mount_warhorse	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh_dlc01_nor_cha_chaos_sorcerer_lord_1		1	1		false
wh_dlc03_anc_arcane_item_hagtree_fetish	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			20	0		true
wh_dlc03_anc_arcane_item_jagged_dagger	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			10	0		true
wh_dlc03_anc_arcane_item_skull_of_rarkos	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			60	0		true
wh_dlc03_anc_arcane_item_staff_of_darkoth	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			50	0		true
wh_dlc03_anc_armour_blackened_plate	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			20	0		true
wh_dlc03_anc_armour_pelt_of_the_shadowgave	wh_main_anc_armour	.	false	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			45	0		true
wh_dlc03_anc_armour_ramhorn_helm	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			15	0		true
wh_dlc03_anc_armour_the_dark_mail	wh_main_anc_armour	.	false	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			200	0		false
wh_dlc03_anc_armour_trollhide	wh_main_anc_armour	.	true	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			50	0		true
wh_dlc03_anc_enchanted_item_horn_of_the_first_beast	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			50	0		true
wh_dlc03_anc_enchanted_item_shard_of_the_herdstone	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			50	0		true
wh_dlc03_anc_follower_beastmen_bray_shamans_familiar	wh_dlc03_anc_beastmen_bray_shaman	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc03_anc_follower_beastmen_chieftains_pet	wh_dlc03_anc_beastmen_hound	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc03_anc_follower_beastmen_doe	wh_dlc03_anc_beastmen_ungor	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc03_anc_follower_beastmen_flayer	wh_dlc03_anc_beastmen_gor	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc03_anc_follower_beastmen_flying_spy	wh_dlc03_anc_beastmen_harpy	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc03_anc_follower_beastmen_herdstone_keeper	wh_dlc03_anc_beastmen_gor_2	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc03_anc_follower_beastmen_mannish_thrall	wh_main_anc_human_old_man	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc03_anc_follower_beastmen_pox_carrier	wh_main_anc_chaos_monster	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc03_anc_follower_beastmen_spawn_wrangler	wh_dlc03_anc_beastmen_gor	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc03_anc_follower_beastmen_ungor_whelp	wh_dlc03_anc_beastmen_ungor	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	true
wh_dlc03_anc_magic_standard_banner_of_outrage	wh_dlc03_anc_magic_standard_banner_of_outrage	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true		wh_dlc03_anc_magic_standard_banner_of_outrage	20	0	banner	true
wh_dlc03_anc_magic_standard_banner_of_the_fallen_kings	wh_dlc03_anc_magic_standard_banner_of_the_fallen_kings	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true		wh_dlc03_banner_banner_of_the_fallen_kings	200	0	banner	false
wh_dlc03_anc_magic_standard_manbane_standard	wh_dlc03_anc_magic_standard_manbane_standard	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true		wh_dlc03_anc_magic_standard_manbane_standard	50	0	banner	true
wh_dlc03_anc_magic_standard_the_beast_banner	wh_dlc03_anc_magic_standard_the_beast_banner	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true		wh_dlc03_anc_magic_standard_the_beast_banner	75	0	banner	true
wh_dlc03_anc_magic_standard_totem_of_rust	wh_dlc03_anc_magic_standard_totem_of_rust	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true		wh_dlc03_anc_magic_standard_totem_of_rust	50	0	banner	true
wh_dlc03_anc_mark_of_chaos_crown_of_horns	wh_dlc03_anc_mark_of_chaos_crown_of_horns	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true		wh_dlc03_anc_mark_of_chaos_crown_of_horns	75	0	gift	true
wh_dlc03_anc_mark_of_chaos_gnarled_hide	wh_dlc03_anc_mark_of_chaos_gnarled_hide	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true		wh_dlc03_anc_mark_of_chaos_gnarled_hide	15	0	gift	true
wh_dlc03_anc_mark_of_chaos_gouge_tusks	wh_dlc03_anc_mark_of_chaos_gouge_tusks	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true		wh_dlc03_anc_mark_of_chaos_gouge_tusks	15	0	gift	true
wh_dlc03_anc_mark_of_chaos_many_limbed_fiend	wh_dlc03_anc_mark_of_chaos_many_limbed_fiend	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true		wh_dlc03_anc_mark_of_chaos_many_limbed_fiend	20	0	gift	true
wh_dlc03_anc_mark_of_chaos_shadow_hide	wh_dlc03_anc_mark_of_chaos_shadow_hide	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true		wh_dlc03_anc_mark_of_chaos_shadow_hide	5	0	gift	true
