battles_tables	13
key	type	is_naval	specification	screenshot_path	map_path	team_size_1	team_size_2	release	multiplayer	singleplayer	intro_movie	year	defender_funds_ratio	has_key_buildings	matchmaking	playable_area_width	playable_area_height	is_large_settlement	has_15m_walls	is_underground	catchment_name	tile_upgrade	battle_environment	battle_environment_audio
wh2_mp_ffa_02	free_for_all	false	Terrain/battles/mp_ffa_02/	UI/Frontend UI/battle_map_images/warpstone_crater.png		2	2	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_stl_05.environment	
wh2_mp_ffa_03	free_for_all	false	Terrain/battles/mp_ffa_03/	UI/Frontend UI/battle_map_images/lost_temple.png		2	2	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_lzd_05.environment	lizardmen_jungle
wh2_mp_ffa_04	free_for_all	false	Terrain/battles/mp_ffa_04/	UI/Frontend UI/battle_map_images/desert_canyon.png		2	2	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_def_desert_03.environment	
wh2_mp_ffa_05_1	free_for_all	false	Terrain/battles/mp_ffa_05/	UI/Frontend UI/battle_map_images/ffa_06_moonlight_ridge.png		2	2	true	true	true		0	0	false	false	0	0	false	false	false	catchment_01		weather/battle/wh_ult_05.environment	high_elves_hills
wh2_mp_ffa_05_2	free_for_all	false	Terrain/battles/mp_ffa_05/	UI/Frontend UI/battle_map_images/ffa_06_gilgalions_rest.png		2	2	true	true	true		0	0	false	false	0	0	false	false	false	catchment_02		weather/battle/wh_ult_05.environment	high_elves_hills
wh2_mp_ffa_05_3	free_for_all	false	Terrain/battles/mp_ffa_05/	UI/Frontend UI/battle_map_images/ffa_06_watchers_peak.png		2	2	true	true	true		0	0	false	false	0	0	false	false	false	catchment_03		weather/battle/wh_ult_05.environment	high_elves_hills
wh2_mp_ffa_05_4	free_for_all	false	Terrain/battles/mp_ffa_05/	UI/Frontend UI/battle_map_images/ffa_06_woodland_ravine.png		2	2	true	true	true		0	0	false	false	0	0	false	false	false	catchment_04		weather/battle/wh_ult_05.environment	high_elves_hills
wh2_mp_ffa_06	free_for_all	false	Terrain/battles/mp_ffa_06/	UI/Frontend UI/battle_map_images/roqato_pools.png		2	2	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_lzd_07.environment	lizardmen_swamp
wh2_mp_shrine_of_khaine_01	free_for_all	false	terrain/battles/mp_shrine_of_khaine/	UI/Frontend UI/battle_map_images/shrine_of_khaine_mp.png		2	2	true	true	true		0	0	false	false	0	0	false	false	false	catchment_01		weather/battle/wh_shrine_of_khaine.environment	dlc10_dark_elves_qb_shrine_of_khaine
wh2_mp_shrine_of_khaine_01_land	classic	false	terrain/battles/mp_shrine_of_khaine/	UI/Frontend UI/battle_map_images/shrine_of_khaine_mp.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false	catchment_06		weather/battle/wh_shrine_of_khaine.environment	dlc10_dark_elves_qb_shrine_of_khaine
wh2_mp_shrine_of_khaine_02	classic	false	terrain/battles/mp_shrine_of_khaine/	UI/Frontend UI/battle_map_images/shrine_of_khaine_02.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false	catchment_02		weather/battle/wh_shrine_of_khaine2.environment	dlc10_dark_elves_qb_shrine_of_khaine
wh2_mp_shrine_of_khaine_03	classic	false	terrain/battles/mp_shrine_of_khaine/	UI/Frontend UI/battle_map_images/shrine_of_khaine_03.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false	catchment_03		weather/battle/wh_shrine_of_khaine_hef_area.environment	dlc10_dark_elves_qb_shrine_of_khaine
wh2_mp_shrine_of_khaine_04	classic	false	terrain/battles/mp_shrine_of_khaine/	UI/Frontend UI/battle_map_images/shrine_of_khaine_04.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false	catchment_04		weather/battle/wh_shrine_of_khaine2.environment	dlc10_dark_elves_qb_shrine_of_khaine
wh2_mp_shrine_of_khaine_05	classic	false	terrain/battles/mp_shrine_of_khaine/	UI/Frontend UI/battle_map_images/shrine_of_khaine_05.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false	catchment_05		weather/battle/wh_shrine_of_khaine2.environment	dlc10_dark_elves_qb_shrine_of_khaine
wh2_mp_shrine_of_khaine_05_ambush	ambush	false	terrain/battles/mp_shrine_of_khaine/	UI/Frontend UI/battle_map_images/shrine_of_khaine_05.png		1	1	true	true	true		0	0	false	false	0	0	false	false	false	catchment_05		weather/battle/wh_shrine_of_khaine2.environment	dlc10_dark_elves_qb_shrine_of_khaine
wh2_pro05_mp_steps_of_isha_01	classic	false	terrain\battles\mp_steps_of_isha\	UI/Frontend UI/battle_map_images/steps_of_isha_1.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false	catchment_01		weather/battle/wh_stairs_of_isha.environment	high_elves_mwnl_steps_of_isha_01
wh2_pro05_mp_steps_of_isha_02	classic	false	terrain\battles\mp_steps_of_isha\	UI/Frontend UI/battle_map_images/steps_of_isha_2.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false	catchment_02		weather/battle/wh_stairs_of_isha.environment	high_elves_mwnl_steps_of_isha_02
wh2_pro05_mp_steps_of_isha_03	classic	false	terrain\battles\mp_steps_of_isha\	UI/Frontend UI/battle_map_images/steps_of_isha_3.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false	catchment_03		weather/battle/wh_stairs_of_isha.environment	high_elves_mwnl_steps_of_isha_03
wh2_pro05_mp_steps_of_isha_04	free_for_all	false	terrain\battles\mp_steps_of_isha\	UI/Frontend UI/battle_map_images/steps_of_isha_4.png		2	2	true	true	true		0	0	false	false	0	0	false	false	false	catchment_04		weather/battle/wh_stairs_of_isha.environment	high_elves_mwnl_steps_of_isha_04
wh2_qb_altar_of_ultimate_darkness	classic	false	terrain/battles/qb_wh2_altar_of_ultimate_darkness/	UI/Frontend UI/battle_map_images/altar_of_ultimate_darkness.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_def_norsca_01_altar_of_darkness.environment	dark_elves_qb_altar_of_darkness
wh2_qb_arnheim	classic	false	terrain/battles/qb_wh2_arnheim/	UI/Frontend UI/battle_map_images/arnheim_qb.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_arnheim_01.environment	high_elves_qb_arnheim
wh2_qb_caverns_of_the_great_bat	underground_intercept	false	terrain/battles/qb_wh2_caverns_of_the_great_bat/	UI/Frontend UI/battle_map_images/cavern_of_great_bat.png		1	1	true	true	true		0	0	false	false	0	0	false	false	true			weather/battle/wh_lzd_01_bat_cavern.environment	cave
wh2_qb_dlc09_ash_river	river_crossing_battle	false	terrain/battles/qb_dlc09_ash_river/	UI/Frontend UI/battle_map_images/wh2_dlc09_tmb_ash_river.png		2	2	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_tmb_05.environment	tomb_kings_desert
wh2_qb_dlc09_black_pyramid	classic	false	terrain/battles/qb_wh2_black_pyramid/	UI/Frontend UI/battle_map_images/wh2_dlc09_tmb_black_pyramid.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_tmb_black_pyramid_01.environment	tomb_kings_qb_final_battle
wh2_qb_dlc09_charnel_valley	classic	false	terrain/battles/qb_wh2_dlc09_charnel_valley/	UI/Frontend UI/battle_map_images/wh2_dlc09_tmb_charnel_valley.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_tmb_07.environment	tomb_kings_desert
wh2_qb_dlc09_pack_ice_bay	classic	false	terrain/battles/qb_wh2_dlc09_pack_ice_bay/	UI/Frontend UI/battle_map_images/wh2_dlc09_tmb_pack_ice_bay.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_def_norsca_01.environment	nordic
wh2_qb_dlc09_pits_of_zardok	underground_intercept	false	terrain/battles/qb_wh2_pits_of_zardok/	UI/Frontend UI/battle_map_images/wh2_dlc09_tmb_pits_of_zardok.png		1	1	true	true	true		0	0	false	false	0	0	false	false	true			weather/battle/wh_qb_gouger_gully.environment	tomb_kings_cavern
wh2_qb_dlc09_staff_of_nagash	classic	false	terrain/battles/qb_wh2_dlc09_staff_of_nagash/	UI/Frontend UI/battle_map_images/wh2_dlc09_tmb_black_tower_of_arkhan_land.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false	catchment_02		weather/battle/wh_tmb_02.environment	tomb_kings_qb_staff_of_nagash
wh2_qb_dlc11_cst_final_battle	classic	false	terrain/battles/qb_wh2_dlc11_final_battle/	UI/Frontend UI/battle_map_images/battle_of_the_eternal_tide.png		1	1	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_qb_vc_final_battle_01.environment	dlc11_coast_final_battle
wh2_qb_dlc11_cst_noctilus	classic	false	terrain/battles/qb_wh2_dlc11_noctilus_grassy/	UI/Frontend UI/battle_map_images/moondial.png		4	4	false	true	true		0	0	false	false	0	0	false	false	false	catchment_01		weather/battle/wh_cst_island_ramp.environment	dlc11_coast_desert_island
wh2_qb_dlc11_cst_noctilus_desert	classic	false	terrain/battles/qb_wh2_dlc11_noctilus_desert/	UI/Frontend UI/battle_map_images/roths_moondial_desert.png		2	2	true	true	true		0	0	false	false	0	0	false	false	false	catchment_01		weather/battle/wh_cst_island_ramp_noctilus_desert.environment	dlc11_coast_desert_island
wh2_qb_dlc11_cst_noctilus_rocky	classic	false	terrain/battles/qb_wh2_dlc11_noctilus_rocky/	UI/Frontend UI/battle_map_images/the_galleons_graveyard_03.png		4	4	false	true	true		0	0	false	false	0	0	false	false	false	catchment_01		weather/battle/wh_cst_island_ramp_noctilus_rocky.environment	dlc11_coast_rocky_island
wh2_qb_dlc11_cst_noctilus_snowy	classic	false	terrain/battles/qb_wh2_dlc11_noctilus_snowy/	UI/Frontend UI/battle_map_images/moondial.png		4	4	false	true	true		0	0	false	false	0	0	false	false	false	catchment_01		weather/battle/wh_cst_island_ramp_noctilus_snowy.environment	dlc11_coast_snowy_island
wh2_qb_dlc11_cylostra_shifting_isles	classic	false	terrain\battles\qb_wh2_dlc11_cylostra_shifting_isles\	UI/Frontend UI/battle_map_images/shifting_isles.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_cylostra_shifting_isles.environment	dlc11_coast_rocky_island
wh2_qb_dlc11_cylostra_shifting_isles_desert	classic	false	terrain/battles/qb_wh2_dlc11_cylostra_shifting_isles_desert/			2	2	false	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_cylostra_shifting_isles_desert.environment	dlc11_coast_desert_island
wh2_qb_dlc11_cylostra_shifting_isles_rocky	classic	false	terrain/battles/qb_wh2_dlc11_cylostra_shifting_isles_rocky/			2	2	false	true	true	The Moondial	0	0	false	false	0	0	false	false	false			weather/battle/wh_cylostra_shifting_isles_rocky.environment	dlc11_coast_rocky_island
wh2_qb_dlc11_cylostra_shifting_isles_snowy	classic	false	terrain/battles/qb_wh2_dlc11_cylostra_shifting_isles_snowy/			2	2	false	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_cylostra_shifting_isles_snowy.environment	dlc11_coast_snowy_island
wh2_qb_dlc11_lokhir_black_ark	classic	false	terrain\battles\qb_wh2_dlc11_lokhir_black_ark_mp\	UI/Frontend UI/battle_map_images/black_ark.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false	catchment_01		weather/battle/wh_black_ark.environment	dark_elves_cold
wh2_qb_dlc12_lord_kroak	underground_intercept	false	terrain/battles/qb_wh2_lzd_dlc12_lord_kroak/	UI/Frontend UI/battle_map_images/wh_qb_dlc12_loard_kroak_temple.png		2	2	true	true	true		0	0	false	true	0	0	false	false	true	Catchment_01		weather/battle/wh_lzd_02.environment	tomb_kings_cavern
wh2_qb_fallen_gates	river_crossing_battle	false	terrain/battles/qb_wh2_fallen_gates/	UI/Frontend UI/battle_map_images/fallen_gates.png		2	2	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_wh2_e3_02.environment	lizardmen_qb_fallen_gates
wh2_qb_gouger_gully	underground_intercept	false	terrain/battles/qb_wh2_gouger_gully/	UI/Frontend UI/battle_map_images/gouger_gully.png		1	1	true	true	true		0	0	false	false	0	0	false	false	true			weather/battle/wh_qb_gouger_gully.environment	cave
wh2_qb_isle_of_the_crimson_skull	classic	false	terrain/battles/qb_wh2_isle_of_the_crimson_skull/	UI/Frontend UI/battle_map_images/isle_of_crimson_skull.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_crimson_skull.environment	lizardmen_qb_crimson_skull
wh2_qb_mortuary_of_tzulaqua	underground_intercept	false	terrain/battles/qb_wh2_mortuary_of_tzulaqua/	UI/Frontend UI/battle_map_images/mortuary_of_tzulaqua.png		1	1	true	true	true		0	0	false	false	0	0	false	false	true			weather/battle/wh_tzulaqua_01.environment	cave
wh2_qb_mosquito_swamps	classic	false	terrain/battles/qb_wh2_mosquito_swamps/	UI/Frontend UI/battle_map_images/mosquito_swamps.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_mosquito_swamp.environment	lizardmen_qb_mosquito_swamp
wh2_qb_tower_of_hoeth	classic	false	terrain/battles/qb_wh2_tower_of_hoeth/	UI/Frontend UI/battle_map_images/tower_of_hoeth.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_ult_01_hoeth.environment	high_elves_qb_tower_of_hoeth
wh2_qb_vauls_anvil	classic	false	terrain/battles/qb_wh2_vauls_anvil/	UI/Frontend UI/battle_map_images/vauls_anvil_qb.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false	catchment_03		weather/battle/wh_vaulsanvil_02.environment	dark_elves_volcanic
wh2_qb_warp_shard_armour	underground_intercept	false	terrain/battles/qb_wh2_warp_shard_armour/	UI/Frontend UI/battle_map_images/warpshard_caverns.png		1	1	true	true	true		0	0	false	false	0	0	false	false	true			weather/battle/wh_warpshardcavern.environment	skaven_cavern
wh2_ult_coast_a_MP	classic	false	terrain/battles/ult_coast_infield_a_mp/			4	4	false	true	true		0	0	false	false	0	0	false	false	false	catchment_01		weather/battle/wh_chs_01.environment	
wh2_ult_hills_a_MP	classic	false	terrain/battles/ult_hills_infield_a_mp/			4	4	false	true	true		0	0	false	false	0	0	false	false	false	catchment_01		weather/battle/wh_chs_01.environment	
wh_dlc03_bst_beast_ambush_01	ambush	false	terrain\battles\beast_path_a\	ui/frontend ui/battle_map_images/wh_dlc03_heart_dark_subterranean.png		1	1	true	true	true		0	0	false	false	0	0	false	false	true			weather/battle/wh_bst_01.environment	beastmen
wh_dlc03_bst_beast_ambush_02	ambush	false	terrain\battles\beast_path_b\	ui/frontend ui/battle_map_images/wh_dlc03_forest_shadows_subterranean.png		1	1	true	true	true		0	0	false	false	0	0	false	false	true			weather/battle/wh_bst_02.environment	beastmen
wh_dlc03_bst_beast_ambush_03	ambush	false	terrain\battles\beast_path_c\	ui/frontend ui/battle_map_images/wh_dlc03_black_deeps_subterranean.png		1	1	true	true	true		0	0	false	false	0	0	false	false	true			weather/battle/wh_bst_01.environment	beastmen
wh_dlc03_bst_beast_path_01	underground_intercept	false	terrain\battles\beast_path_a\	ui/frontend ui/battle_map_images/wh_dlc03_heart_dark_subterranean.png		1	1	true	true	true		0	0	false	false	0	0	false	false	true			weather/battle/wh_bst_02.environment	beastmen
wh_dlc03_bst_beast_path_02	underground_intercept	false	terrain\battles\beast_path_b\	ui/frontend ui/battle_map_images/wh_dlc03_forest_shadows_subterranean.png		1	1	true	true	true		0	0	false	false	0	0	false	false	true			weather/battle/wh_bst_01.environment	beastmen
wh_dlc03_bst_beast_path_03	underground_intercept	false	terrain\battles\beast_path_c\	ui/frontend ui/battle_map_images/wh_dlc03_black_deeps_subterranean.png		1	1	true	true	true		0	0	false	false	0	0	false	false	true			weather/battle/wh_bst_02.environment	beastmen
wh_dlc03_qb_qb_shadow_forest	underground_intercept	false	terrain\battles\qb_dlc_bst_shadow_forest\	ui/frontend ui/battle_map_images/shadow_forest.png		1	1	true	true	true		0	0	false	false	0	0	false	false	true			weather/battle/wh_bst_01.environment	wood_elves_night
wh_dlc04_qb_qb_altdorf_outskirt	classic	false	terrain\battles\qb_dlc04_altdorf_outskirt\	ui/frontend ui/battle_map_images/altdorf_outskirt.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_emp_01.environment	empire
wh_dlc04_qb_qb_excavation_site	classic	false	terrain\battles\qb_dlc04_liber_noctus\	ui/frontend ui/battle_map_images/excavation_site.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_vmp_04.environment	vampire
wh_dlc04_qb_qb_mordheim_ruin	classic	false	terrain\battles\qb_dlc04_mordheim_ruin\	ui/frontend ui/battle_map_images/void_hel_fenn.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_vmp_02.environment	vampire
wh_dlc04_qb_qb_ostermark	classic	false	terrain\battles\qb_dlc04_devastation_of_ostermark\	ui/frontend ui/battle_map_images/devastation_of_ostermark.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_emp_05.environment	beastmen
wh_dlc04_qb_qb_warpstone_mine	classic	false	terrain\battles\qb_dlc04_warpstone\	ui/frontend ui/battle_map_images/warpstone_mine.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_vmp_02.environment	skaven_marsh
wh_dlc05_wef_forest_path_a	underground_intercept	false	terrain\battles\wef_forest_path_a\	ui/frontend ui/battle_map_images/dlc05_passages_of_the_asrai.png		1	1	true	true	true		0	0	false	false	0	0	false	false	true			weather/battle/wh_wef_path_01.environment	wood_elves_generic
wh_dlc05_wef_forest_path_b	underground_intercept	false	terrain\battles\wef_forest_path_b\	ui/frontend ui/battle_map_images/dlc05_nexus_of_the_oak.png		1	1	true	true	true		0	0	false	false	0	0	false	false	true			weather/battle/wh_wef_path_01.environment	wood_elves_generic
wh_dlc05_wef_qb_battle_of_the_cairns	classic	false	terrain\battles\qb_dlc05_battle_of_the_cairns\	ui/frontend ui/battle_map_images/dlc05_battle_cairns.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_vmp_02.environment	wood_elves_generic
wh_dlc05_wef_qb_essence_of_chaos	classic	false	terrain\battles\qb_dlc05_morghur\	ui/frontend ui/battle_map_images/dlc05_essence_of_chaos.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_wef_morghur_01.environment	wood_elves_night
wh_dlc05_wef_qb_night_glens	classic	false	terrain\battles\qb_dlc05_night_glens\	ui/frontend ui/battle_map_images/dlc05_night_glens.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_wef_nit_01.environment	wood_elves_night
wh_dlc05_wef_qb_silver_spire	classic	false	terrain\battles\qb_dlc05_silver_spire\	ui/frontend ui/battle_map_images/dlc05_silver_spire.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_brt_05.environment	wood_elves_generic
wh_dlc05_wef_qb_spear_of_kurnous	classic	false	terrain\battles\qb_dlc05_spear_of_kurnous\	ui/frontend ui/battle_map_images/dlc05_spear_kurnous.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_oak_of_ages.environment	wood_elves_generic
wh_dlc05_wef_qb_the_ashenhall	classic	false	terrain\battles\qb_dlc05_the_ashenhall\	ui/frontend ui/battle_map_images/dlc05_ashenhall.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_wef_ash_01.environment	wood_elves_autumn
wh_dlc05_wef_settlement_hill_a	classic	false	terrain\battles\wef_hills_infield_a\	ui/frontend ui/battle_map_images/dlc05_skymarks.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_wef_01.environment	wood_elves_generic
wh_dlc05_wef_settlement_hill_b	classic	false	terrain\battles\wef_hills_infield_b\	ui/frontend ui/battle_map_images/dlc05_ruins_parravon.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_wef_02.environment	wood_elves_generic
wh_dlc05_wef_settlement_hill_d	classic	false	terrain\battles\wef_hills_infield_d\	ui/frontend ui/battle_map_images/dlc05_kings_glade.png		2	2	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_brt_03.environment	wood_elves_generic
wh_dlc05_wef_settlement_hill_f	classic	false	terrain\battles\wef_hills_infield_f\	ui/frontend ui/battle_map_images/dlc05_glade_of_the_lost.png		2	2	true	false	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_brt_02.environment	wood_elves_generic
wh_dlc05_wef_settlement_hill_g	classic	false	terrain\battles\wef_hills_infield_g\	ui/frontend ui/battle_map_images/dlc05_council_of_beasts.png		2	2	true	false	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_brt_01.environment	wood_elves_generic
wh_main_dwarfs_intro	napoleon_historic	false	script/battle/intro_battles/dwarfs/battle.xml			4	4	false	false	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_nor_01.environment	
wh_main_empire_intro	napoleon_historic	false	script/battle/intro_battles/empire/battle.xml			4	4	false	false	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_emp_02.environment	
wh_main_greenskins_intro	napoleon_historic	false	script/battle/intro_battles/greenskins/battle.xml			4	4	false	false	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_emp_03.environment	
wh_main_mp_bjornlings_gathering	classic	false	Terrain/battles/mp_bjornlings_gathering/	ui/frontend ui/battle_map_images/bjornlings_gathering.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_nor_02.environment	nordic
wh_main_mp_castle_drakenhof	classic	false	Terrain/battles/mp_castle_drakenhof/	ui/frontend ui/battle_map_images/castle_drakenhof.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_vmp_02.environment	vampire
wh_main_mp_dok_karaz	classic	false	Terrain/battles/mp_dok_karaz/	ui/frontend ui/battle_map_images/dok_karaz.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_grn_02.environment	dwarf
wh_main_mp_eschen	classic	false	Terrain/battles/mp_eschen/	ui/frontend ui/battle_map_images/eschen.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_vmp_02.environment	vampire
wh_main_mp_galbaraz	classic	false	Terrain/battles/mp_galbaraz/	ui/frontend ui/battle_map_images/gal_baraz.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_grn_02.environment	greenskin
wh_main_mp_gor_gazan	classic	false	Terrain/battles/mp_gor_gazan/	ui/frontend ui/battle_map_images/gor_gazan.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_grn_02.environment	greenskin
wh_main_mp_karag_dron	classic	false	Terrain/battles/mp_karag_dron/	ui/frontend ui/battle_map_images/karag_dron.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_grn_02.environment	greenskin
wh_main_mp_karak_azgal	classic	false	Terrain/battles/mp_karak_azgal/	ui/frontend ui/battle_map_images/karak_azgal.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_grn_02.environment	cave
wh_main_mp_karak_bhufdar	classic	false	Terrain/battles/mp_karak_bhufdar/	ui/frontend ui/battle_map_images/karak_bhufdar.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_emp_02.environment	cave
wh_main_mp_karak_ungor	classic	false	Terrain/battles/mp_karak_ungor/	ui/frontend ui/battle_map_images/karak_ungor.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_grn_02.environment	cave
wh_main_mp_languille	classic	false	Terrain/battles/mp_languille/	ui/frontend ui/battle_map_images/l'anguille.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_brt_01.environment	empire
wh_main_mp_norden	classic	false	Terrain/battles/mp_norden/	ui/frontend ui/battle_map_images/norden.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_emp_02.environment	empire
wh_main_mp_oakenhammer	classic	false	Terrain/battles/mp_oakenhammer/	ui/frontend ui/battle_map_images/oakenhammer.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_emp_02.environment	dwarf
wh_main_mp_praag	classic	false	Terrain/battles/mp_praag/	ui/frontend ui/battle_map_images/praag.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_emp_02.environment	empire
wh_main_mp_schwartzhafen	classic	false	Terrain/battles/mp_schwartzhafen/	ui/frontend ui/battle_map_images/schwartzhafen.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_vmp_02.environment	vampire
wh_main_mp_volksgrad	classic	false	Terrain/battles/mp_volksgrad/	ui/frontend ui/battle_map_images/volksgrad.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_nor_04.environment	empire
wh_main_mp_waldenhof	classic	false	Terrain/battles/mp_waldenhof/	ui/frontend ui/battle_map_images/waldenhof.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_vmp_02.environment	vampire
wh_main_qb_qb_ancient_dragon_cave	classic	false	terrain\battles\qb_ancient_dragon_cave\	ui/frontend ui/battle_map_images/ancient_dragon_cave.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_emp_01.environment	cave
wh_main_qb_qb_barrier_idols	classic	false	terrain\battles\qb_barrier_idols\	ui/frontend ui/battle_map_images/barrier_idols.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_grn_02.environment	greenskin
wh_main_qb_qb_barrier_idols_v2	classic	false	terrain\battles\qb_dlc06_baleful_mask\	UI/Frontend UI/battle_map_images/the_lost_idols.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_grn_01.environment	greenskin
wh_main_qb_qb_black_fire_pass	classic	false	terrain\battles\qb_black_fire_pass\	ui/frontend ui/battle_map_images/black_fire_pass.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_pass_02.environment	empire
wh_main_qb_qb_blackfire_pass_v2	classic	false	terrain\battles\qb_dlc06_bonewood_staff\	UI/Frontend UI/battle_map_images/mouth_of_the_pass.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_pass_01.environment	empire
wh_main_qb_qb_bloodpine_woods	classic	false	terrain\battles\qb_bloodpine_woods\	ui/frontend ui/battle_map_images/bloodpine_woods.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_emp_02.environment	empire
wh_main_qb_qb_bloodpine_woods_ambush	ambush	false	terrain\battles\qb_bloodpine_woods\	ui/frontend ui/battle_map_images/bloodpine_woods_ambush.png		1	1	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_emp_04.environment	empire
wh_main_qb_qb_broken_leg_gully	classic	false	terrain\battles\qb_broken_leg_gully\	ui/frontend ui/battle_map_images/broken_leg_gully.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_nor_01.environment	empire
wh_main_qb_qb_broken_leg_gully_ambush	ambush	false	terrain\battles\qb_broken_leg_gully\	ui/frontend ui/battle_map_images/broken_leg_gully_ambush.png		1	1	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_nor_04.environment	empire
wh_main_qb_qb_burial_mound_of_grudsnik	classic	false	terrain\battles\qb_burial_mound_of_grudsnik\	ui/frontend ui/battle_map_images/burial_mound_of_grudsnik.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_brt_02.environment	greenskin
wh_main_qb_qb_central_chaos_wastes	classic	false	terrain\battles\qb_central_chaos_wastes\	ui/frontend ui/battle_map_images/central_chaos_wastes.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_chs_01.environment	chaos
