audio_metadata_tags_tables	8
key	sound_event_battle_start	sound_event_battle_stop	sound_event_campaign_start	sound_event_campaign_stop	limitation_scale	entity_type_switch	melee_hit_category	melee_hit_type_override	rtpc_1_name	rtpc_1_assignment	rtpc_2_name	rtpc_2_assignment	scaled_sound_upsize	scaled_max_delay	scaled_sound_next	requires_cinematic	max_probability	min_probability	is_vocalisation	play_at_bone	play_at_position	play_at_base	require_ground_type_limited	require_ground_type	require_armour_type	require_melee_weapon_type	require_shield_type	triggers_blood	is_tracked	require_reverb	require_obstruction	can_play_under_splice	ignore_if_headless	play_on_looping_sound	cinematic_only	doppler_rtpc_name	flip_direction	blood_enabled_only	use_limitation_type_override	limitation_type_override	culling_distance_override	ignore_alpha_check	override_vo
Vocalisation_Crypt_Horror_Idle_Scream	Battle_Individual_Vocalisation_Crypt_Horror_Idle_Scream		Campaign_Individual_Vocalisation_Crypt_Horror_Scream		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	false	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Crypt_Horror_Jump	Battle_Individual_Vocalisation_Crypt_Horror_Jump		Campaign_Individual_Vocalisation_Crypt_Horror_Jump		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	false	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Crypt_Horror_Land	Battle_Individual_Vocalisation_Crypt_Horror_Land		Campaign_Individual_Vocalisation_Crypt_Horror_Land		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	false	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Crypt_Horror_Melee_Swing	Battle_Individual_Vocalisation_Crypt_Horror_Melee_Swing		Campaign_Individual_Vocalisation_Crypt_Horror_Melee_Swing		0.15								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	false	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Crypt_Horror_Pain	Battle_Individual_Vocalisation_Crypt_Horror_Pain		Campaign_Individual_Vocalisation_Crypt_Horror_Pain		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	false	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Crypt_Horror_Push_Pull	Battle_Individual_Vocalisation_Crypt_Horror_Push_Pull		Campaign_Individual_Vocalisation_Crypt_Horror_Push_Pull		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	false	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Crypt_Horror_Scream	Battle_Individual_Vocalisation_Crypt_Horror_Scream		Campaign_Individual_Vocalisation_Crypt_Horror_Scream		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	false	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Crypt_Horror_Skin_Wolves_Breath	Battle_Individual_Vocalisation_Skin_Wolves_Breath				0.15								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	false	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Crypt_Horror_Skin_Wolves_Howl	Battle_Individual_Vocalisation_Skin_Wolves_Howl				0.15								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	false	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Crypt_Horror_Skin_Wolves_Idle_Death	Battle_Individual_Vocalisation_Crypt_Horror_Idle_Death		Campaign_Individual_Vocalisation_Crypt_Horror_Death		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	false	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Crypt_Horror_Skin_Wolves_Idle_Pain	Battle_Individual_Vocalisation_Crypt_Horror_Idle_Scream		Campaign_Individual_Vocalisation_Crypt_Horror_Scream		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	false	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Crypt_Horror_Skin_Wolves_Idle_Scream	Battle_Individual_Vocalisation_Crypt_Horror_Idle_Scream		Campaign_Individual_Vocalisation_Crypt_Horror_Scream		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	false	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Crypt_Horror_Skin_Wolves_Melee_Swing	Battle_Individual_Vocalisation_Crypt_Horror_Melee_Swing		Campaign_Individual_Vocalisation_Crypt_Horror_Melee_Swing		0.15								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	false	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Crypt_Horror_Skin_Wolves_Scream	Battle_Individual_Vocalisation_Crypt_Horror_Scream		Campaign_Individual_Vocalisation_Crypt_Horror_Scream		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	false	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Cygor_Breath	Battle_Individual_Vocalisation_Cygor_Breath		Campaign_Individual_Vocalisation_Cygor_Breath		1								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Cygor_Breath_Idle	Battle_Individual_Vocalisation_Cygor_Breath_Idle		Campaign_Individual_Vocalisation_Cygor_Breath		1								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Cygor_Death	Battle_Individual_Vocalisation_Cygor_Death		Campaign_Individual_Vocalisation_Cygor_Death		1								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Cygor_Death_Idle	Battle_Individual_Vocalisation_Cygor_Death_Idle		Campaign_Individual_Vocalisation_Cygor_Death		1								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Cygor_Jump	Battle_Individual_Vocalisation_Cygor_Jump		Campaign_Individual_Vocalisation_Cygor_Jump		1								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Cygor_Land	Battle_Individual_Vocalisation_Cygor_Land		Campaign_Individual_Vocalisation_Cygor_Land		1								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Cygor_Melee_Swing	Battle_Individual_Vocalisation_Cygor_Melee_Swing		Campaign_Individual_Vocalisation_Cygor_Melee_Swing		1								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Cygor_Melee_Swing_Idle	Battle_Individual_Vocalisation_Cygor_Melee_Swing_Idle		Campaign_Individual_Vocalisation_Cygor_Melee_Swing		1								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Cygor_Pain	Battle_Individual_Vocalisation_Cygor_Pain		Campaign_Individual_Vocalisation_Cygor_Pain		1								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Cygor_Pain_Idle	Battle_Individual_Vocalisation_Cygor_Pain_Idle		Campaign_Individual_Vocalisation_Cygor_Pain		1								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Cygor_Push_Pull	Battle_Individual_Vocalisation_Cygor_Push_Pull		Campaign_Individual_Vocalisation_Cygor_Push_Pull		1								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Cygor_Scream	Battle_Individual_Vocalisation_Cygor_Scream		Campaign_Individual_Vocalisation_Cygor_Scream		1								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Cygor_Scream_Idle	Battle_Individual_Vocalisation_Cygor_Scream_Idle		Campaign_Individual_Vocalisation_Cygor_Scream		1								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Cylostra_Death	Battle_Individual_Vocalisation_Cylostra_Death		Campaign_Individual_Vocalisation_Cylostra_Death		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Cylostra_Jump	Battle_Individual_Vocalisation_Cylostra_Jump		Campaign_Individual_Vocalisation_Cylostra_Jump		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Cylostra_Melee_Swing_hard	Battle_Individual_Vocalisation_Cylostra_Melee_Swing_hard		Campaign_Individual_Vocalisation_Cylostra_Melee_Swing_Hard		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Cylostra_Pain	Battle_Individual_Vocalisation_Cylostra_Pain		Campaign_Individual_Vocalisation_Cylostra_Pain		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Cylostra_Roar	Battle_Individual_Vocalisation_Cylostra_Roar		Campaign_Individual_Vocalisation_Cylostra_Roar		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Cylostra_Scream	Battle_Individual_Vocalisation_Cylostra_Scream		Campaign_Individual_Vocalisation_Cylostra_Scream		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Cylostra_Sing_Casting_Short	Battle_Individual_Vocalisation_Cylostra_Sing_Casting_Short		Campaign_Individual_Vocalisation_Cylostra_Sing_Casting_Short		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Cylostra_Sing_Scream	Battle_Individual_Vocalisation_Cylostra_Sing_Scream		Campaign_Individual_Vocalisation_Cylostra_Sing_Scream		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Deck_Dropper_Bat_Melee_Attack					0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Deck_Dropper_Bat_Pain					0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Deck_Dropper_Bat_Scream					0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Dire_Wolves_WarHound_Bark	Battle_Individual_Vocalisation_Dire_Wolves_Warhound_Bark		Campaign_Individual_Vocalisation_Dire_Wolves_Warhound_Bark		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Dire_Wolves_WarHound_Growl	Battle_Individual_Vocalisation_Dire_Wolves_Warhound_Growl		Campaign_Individual_Vocalisation_Dire_Wolves_Warhound_Growl		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Dire_Wolves_WarHound_Melee_Attack	Battle_Individual_Vocalisation_Dire_Wolves_Warhound_Melee_Attack		Campaign_Individual_Vocalisation_Dire_Wolves_Warhound_Melee_Attack		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Dire_Wolves_WarHound_Pain	Battle_Individual_Vocalisation_Dire_Wolves_Warhound_Pain		Campaign_Individual_Vocalisation_Dire_Wolves_Warhound_Pain		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Dire_Wolves_WarHound_Scream	Battle_Individual_Vocalisation_Dire_Wolves_Warhound_Scream		Campaign_Individual_Vocalisation_Dire_Wolves_Warhound_Scream		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Doom_Diver_Jump_Push	Battle_Individual_Vocalisation_Doom_Diver_Jump_Pull				0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Dragon_Breath_Start	Battle_Group_Small_Arms_Dragon_Breath_Start				1								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Large_Breath	Battle_Individual_Vocalisation_Dragon_Large_Breath		Campaign_Individual_Vocalisation_Dragon_Large_Breath		0.4	Generic_Entity_Type_Vocalisation_Dragon_Large							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Large_Breath_Flying	Battle_Individual_Vocalisation_Dragon_Large_Breath_Flying		Campaign_Individual_Vocalisation_Dragon_Large_Breath_Flying		0.4	Generic_Entity_Type_Vocalisation_Dragon_Large							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Large_Breath_Short	Battle_Individual_Vocalisation_Dragon_Large_Breath_Short		Campaign_Individual_Vocalisation_Dragon_Large_Breath_Short		0.4	Generic_Entity_Type_Vocalisation_Dragon_Large							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Large_Death	Battle_Individual_Vocalisation_Dragon_Large_Death		Campaign_Individual_Vocalisation_Dragon_Large_Death		0.4	Generic_Entity_Type_Vocalisation_Dragon_Large							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Large_H1L_Breath	Battle_Individual_Vocalisation_Dragon_Large_H1L_Breath		Campaign_Individual_Vocalisation_Dragon_Large_H1L_Breath		0.4								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Large_H1L_Breath_Flying	Battle_Individual_Vocalisation_Dragon_Large_H1L_Breath_Flying		Campaign_Individual_Vocalisation_Dragon_Large_H1L_Breath_Flying		0.4								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Large_H1L_Death	Battle_Individual_Vocalisation_Dragon_Large_H1L_Death		Campaign_Individual_Vocalisation_Dragon_Large_H1L_Death		0.4								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Large_H1L_Melee_Attack	Battle_Individual_Vocalisation_Dragon_Large_H1L_Melee_Attack		Campaign_Individual_Vocalisation_Dragon_Large_H1L_Melee_Attack		0.4								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Large_H1L_Pain	Battle_Individual_Vocalisation_Dragon_Large_H1L_Pain		Campaign_Individual_Vocalisation_Dragon_Large_H1L_Pain		0.4								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Large_H1L_Scream	Battle_Individual_Vocalisation_Dragon_Large_H1L_Scream		Campaign_Individual_Vocalisation_Dragon_Large_H1L_Scream		0.4								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Large_H2R_Breath	Battle_Individual_Vocalisation_Dragon_Large_H2R_Breath		Campaign_Individual_Vocalisation_Dragon_Large_H2R_Breath		0.4								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Large_H2R_Breath_Flying	Battle_Individual_Vocalisation_Dragon_Large_H2R_Breath_Flying		Campaign_Individual_Vocalisation_Dragon_Large_H2R_Breath_Flying		0.4								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Large_H2R_Death	Battle_Individual_Vocalisation_Dragon_Large_H2R_Death		Campaign_Individual_Vocalisation_Dragon_Large_H2R_Death		0.4								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Large_H2R_Melee_Attack	Battle_Individual_Vocalisation_Dragon_Large_H2R_Melee_Attack		Campaign_Individual_Vocalisation_Dragon_Large_H2R_Melee_Attack		0.4								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Large_H2R_Pain	Battle_Individual_Vocalisation_Dragon_Large_H2R_Pain		Campaign_Individual_Vocalisation_Dragon_Large_H2R_Pain		0.4								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Large_H2R_Scream	Battle_Individual_Vocalisation_Dragon_Large_H2R_Scream		Campaign_Individual_Vocalisation_Dragon_Large_H2R_Scream		0.4								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Large_Idle	Battle_Individual_Vocalisation_Dragon_Large_Idle		Campaign_Individual_Vocalisation_Dragon_Large_Idle		1	Generic_Entity_Type_Vocalisation_Dragon_Large							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Large_Melee_Attack	Battle_Individual_Vocalisation_Dragon_Large_Melee_Attack		Campaign_Individual_Vocalisation_Dragon_Large_Melee_Attack		0.4	Generic_Entity_Type_Vocalisation_Dragon_Large							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Large_Pain	Battle_Individual_Vocalisation_Dragon_Large_Pain		Campaign_Individual_Vocalisation_Dragon_Large_Pain		0.4	Generic_Entity_Type_Vocalisation_Dragon_Large							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Large_Scream	Battle_Individual_Vocalisation_Dragon_Large_Scream		Campaign_Individual_Vocalisation_Dragon_Large_Scream		0.4	Generic_Entity_Type_Vocalisation_Dragon_Large							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Large_Scream_Stop	Battle_Individual_Vocalisation_Dragon_Large_Scream_Stop				0.4	Generic_Entity_Type_Vocalisation_Dragon_Large							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Ogre_Death	Battle_Individual_Vocalisation_Dragon_Ogre_Death		Campaign_Individual_Vocalisation_Dragon_Ogre_Death		0.4	Generic_Entity_Type_Vocalisation_Dragon_Ogre							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Ogre_Jump	Battle_Individual_Vocalisation_Dragon_Ogre_Jump		Campaign_Individual_Vocalisation_Dragon_Ogre_Jump		0.4	Generic_Entity_Type_Vocalisation_Dragon_Ogre							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Ogre_Land	Battle_Individual_Vocalisation_Dragon_Ogre_Land		Campaign_Individual_Vocalisation_Dragon_Ogre_Land		0.4	Generic_Entity_Type_Vocalisation_Dragon_Ogre							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Ogre_Melee_Swing	Battle_Individual_Vocalisation_Dragon_Ogre_Melee_Swing		Campaign_Individual_Vocalisation_Dragon_Ogre_Melee_Swing		0.15	Generic_Entity_Type_Vocalisation_Dragon_Ogre							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Ogre_Pain	Battle_Individual_Vocalisation_Dragon_Ogre_Pain		Campaign_Individual_Vocalisation_Dragon_Ogre_Pain		0.4	Generic_Entity_Type_Vocalisation_Dragon_Ogre							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Ogre_Push_Pull	Battle_Individual_Vocalisation_Dragon_Ogre_Push_Pull		Campaign_Individual_Vocalisation_Dragon_Ogre_Push_Pull		0.4	Generic_Entity_Type_Vocalisation_Dragon_Ogre							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Ogre_Scream	Battle_Individual_Vocalisation_Dragon_Ogre_Scream		Campaign_Individual_Vocalisation_Dragon_Ogre_Scream		0.4	Generic_Entity_Type_Vocalisation_Dragon_Ogre							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Small_Bite	Battle_Individual_Vocalisation_Dragon_Small_Bite		Campaign_Individual_Vocalisation_Dragon_Small_Bite		0.4	Generic_Entity_Type_Vocalisation_Dragon_Small							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Small_Breath	Battle_Individual_Vocalisation_Dragon_Small_Breath		Campaign_Individual_Vocalisation_Dragon_Small_Breath		0.4	Generic_Entity_Type_Vocalisation_Dragon_Small							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Dragon_Small_Breath_Flying	Battle_Individual_Vocalisation_Dragon_Small_Breath_Flying		Campaign_Individual_Vocalisation_Dragon_Small_Breath_Flying		0.4	Generic_Entity_Type_Vocalisation_Dragon_Small							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Small_Death	Battle_Individual_Vocalisation_Dragon_Small_Death		Campaign_Individual_Vocalisation_Dragon_Small_Death		0.4	Generic_Entity_Type_Vocalisation_Dragon_Small							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Small_Melee_Attack	Battle_Individual_Vocalisation_Dragon_Small_Melee_Attack		Campaign_Individual_Vocalisation_Dragon_Small_Melee_Attack		0.4	Generic_Entity_Type_Vocalisation_Dragon_Small							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Small_Pain	Battle_Individual_Vocalisation_Dragon_Small_Pain		Campaign_Individual_Vocalisation_Dragon_Small_Pain		0.4	Generic_Entity_Type_Vocalisation_Dragon_Small							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dragon_Small_Scream	Battle_Individual_Vocalisation_Dragon_Small_Scream		Campaign_Individual_Vocalisation_Dragon_Small_Scream		0.4	Generic_Entity_Type_Vocalisation_Dragon_Small							0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Dryad_Death	Battle_Individual_Vocalisation_Dryad_Death		Campaign_Individual_Vocalisation_Dryad_Death		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Dryad_Death_Loop	Battle_Individual_Vocalisation_Dryad_Death_Loop_Start	Battle_Individual_Vocalisation_Dryad_Death_Loop_Stop	Campaign_Individual_Vocalisation_Dryad_Death_Loop_Start	Campaign_Individual_Vocalisation_Dryad_Death_Loop_Stop	0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Dryad_Idle	Battle_Individual_Vocalisation_Dryad_Idle		Campaign_Individual_Vocalisation_Dryad_Idle		0.2								0	0		false	100	25	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Dryad_Idle_Death	Battle_Individual_Vocalisation_Dryad_Idle_Death_Loop_Start	Battle_Individual_Vocalisation_Dryad_Idle_Death_Loop_Stop	Campaign_Individual_Vocalisation_Dryad_Idle_Death_Loop_Start	Campaign_Individual_Vocalisation_Dryad_Idle_Death_Loop_Stop	0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Dryad_Idle_Melee_Attack	Battle_Individual_Vocalisation_Dryad_Idle_Melee_Swing_Start	Battle_Individual_Vocalisation_Dryad_Idle_Melee_Swing_Stop	Campaign_Individual_Vocalisation_Dryad_Idle_Melee_Swing_Start	Campaign_Individual_Vocalisation_Dryad_Idle_Melee_Swing_Stop	0.1								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Dryad_Idle_Pain	Battle_Individual_Vocalisation_Dryad_Idle_Pain		Campaign_Individual_Vocalisation_Dryad_Idle_Pain		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Dryad_Idle_Scream	Battle_Individual_Vocalisation_Dryad_Idle_Scream_Start	Battle_Individual_Vocalisation_Dryad_Idle_Scream_Stop	Campaign_Individual_Vocalisation_Dryad_Idle_Scream_Start	Campaign_Individual_Vocalisation_Dryad_Idle_Scream_Stop	0.1								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Dryad_Jump	Battle_Individual_Vocalisation_Dryad_Jump		Campaign_Individual_Vocalisation_Dryad_Jump		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
