cai_personalities_tables	19
agent_distribution_profile_key	agent_recruitment_profile_key	budget_policy_key	key	military_aggressiveness_policy	military_behaviour_policy	reliability_policy_key	religious_conversion_policy	technology_manager_key	allowed_for_random_selection	diplomatic_component	strategic_component	cultural_component	deal_evaluation_component	deal_generation_component	construction_system_policy	task_management_system_task_generation_profile	negotiation_component	income_allocation_policy	occupation_decision_component	religious_component	empire_rivalry_component	religion_change_management_policy	trespassing_component	agent_embed_profile	character_skill_selection_policy	military_generator_config_override
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_skaven_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	cowardly	default	default	default	default_construction_system_policy	default_vcregion_coloniser_avoid_player_task_generator_profile	default	peaceful	looter	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_skaven_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	cowardly	default	default	default	militarist_construction_system_policy	default_vcregion_coloniser_anti_player_task_generator_profile	default	militarist	looter	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh2_skaven_internally_hostile_aggressive	cai_pmap_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive	dislikes_skaven_internal	aggressive	default	default_construction_system_policy	aggressive_vcregion_coloniser_task_generator_profile	default	small_military	looter	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_skaven_internally_hostile_aggressive_easy	cai_pmap_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive	dislikes_skaven_internal	aggressive	default	default_construction_system_policy	aggressive_vcregion_coloniser_avoid_player_task_generator_profile	default	peaceful	looter	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_skaven_internally_hostile_aggressive_hard	cai_pmap_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive	dislikes_skaven_internal	aggressive	default	militarist_construction_system_policy	aggressive_vcregion_coloniser_anti_player_task_generator_profile	default	militarist	looter	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_skaven_internally_hostile_aggressive_less_diplomatic_hard	cai_pmap_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive	dislikes_skaven_internal	aggressive_unfriendly	default	militarist_construction_system_policy	aggressive_vcregion_coloniser_anti_player_task_generator_profile	default	militarist	looter	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_skaven_less_diplomatic_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	cowardly	default	default_unfriendly	default	militarist_construction_system_policy	default_vcregion_coloniser_anti_player_task_generator_profile	default	militarist	looter	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_skaven_major	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	cowardly	default	friendly	subjugator	default_construction_system_policy	default_vcregion_coloniser_task_generator_profile	active	default	looter	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_skaven_major_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	cowardly	default	friendly	subjugator	default_construction_system_policy	default_vcregion_coloniser_avoid_player_task_generator_profile	active	small_military	looter	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_skaven_major_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	cowardly	default	friendly	subjugator	militarist_construction_system_policy	default_vcregion_coloniser_anti_player_task_generator_profile	active	militarist	looter	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_skaven_major_secondary	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	cowardly	default	friendly	subjugator	default_construction_system_policy	default_vcregion_coloniser_task_generator_profile	active	default	looter	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_skaven_major_secondary_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	cowardly	default	friendly	subjugator	default_construction_system_policy	default_vcregion_coloniser_avoid_player_task_generator_profile	active	small_military	looter	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_skaven_major_secondary_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	cowardly	default	friendly	subjugator	militarist_construction_system_policy	default_vcregion_coloniser_anti_player_task_generator_profile	active	militarist	looter	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh2_skaven_noruins_early	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	cowardly	default	default	default	default_construction_system_policy	default_noruins_avoid_oldworld_races_task_generator_profile	default	small_military	looter_early	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh2_skaven_subordinate	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	cowardly	default	default_subordinate	default	default_construction_system_policy	default_vcregion_coloniser_task_generator_profile	default	small_military	looter	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_skaven_subordinate_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	cowardly	default	default_subordinate	default	default_construction_system_policy	default_vcregion_coloniser_avoid_player_task_generator_profile	default	peaceful	looter	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_skaven_subordinate_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	cowardly	default	default_subordinate	default	militarist_construction_system_policy	default_vcregion_coloniser_anti_player_task_generator_profile	default	militarist	looter	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh2_survivor	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	survivor	default	defensive	default	militarist_construction_system_policy	defensive_task_generator_profile	default	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh2_survivor_aggressive	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive	default	defensive	default	militarist_construction_system_policy	defensive_noruins_task_generator_profile	default	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	economist	wh2_survivor_aggressive_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive	default	defensive	default	default_construction_system_policy	defensive_noruins_avoid_player_task_generator_profile	default	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_survivor_aggressive_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive	default	defensive	default	militarist_construction_system_policy	defensive_noruins_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh2_survivor_allied	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	survivor	anti_chaos	defensive	default	militarist_construction_system_policy	defensive_allied_task_generator_profile	default	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	economist	wh2_survivor_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	survivor	default	defensive	default	default_construction_system_policy	defensive_avoid_player_task_generator_profile	default	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	economist	wh2_survivor_easy_allied	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	survivor	anti_chaos	defensive	default	default_construction_system_policy	defensive_allied_avoid_player_task_generator_profile	default	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_survivor_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	survivor	default	defensive	default	militarist_construction_system_policy	defensive_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_survivor_hard_allied	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	survivor	anti_chaos	defensive	default	militarist_construction_system_policy	defensive_allied_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	economist_schemer	wh2_vampire	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	opportunist_vamp	default	schemer	schemer	default_construction_system_policy	defensive_task_generator_profile	offers_money	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	economist_schemer	wh2_vampire_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	opportunist_vamp	default	schemer	schemer	default_construction_system_policy	defensive_avoid_player_task_generator_profile	offers_money	peaceful	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced_schemer	wh2_vampire_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	opportunist_vamp	default	schemer	schemer	militarist_construction_system_policy	defensive_anti_player_task_generator_profile	offers_money	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_vortexarmy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	ignore_threat	default	default	dummy	default_construction_system_policy	vortexarmy_task_generator_profile	default	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_chaos_default	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	true	default	aggressive_horde	default	aggressive_repulsive	passive	default_construction_system_policy	aggressive_destroyer_task_generator_profile	non_diplomatic	militarist	destroyer	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_chaos_default_hard	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	true	default	aggressive_horde	default	aggressive_repulsive	passive	default_construction_system_policy	aggressive_destroyer_task_generator_profile	non_diplomatic	militarist	destroyer	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_chaos_early_default	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	true	default	aggressive_horde	default	aggressive_repulsive	passive	default_construction_system_policy	aggressive_destroyer_anti_player_task_generator_profile	non_diplomatic	militarist	destroyer	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_chaos_frenzied	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	true	default	aggressive_frenzied	default	aggressive_repulsive	passive	default_construction_system_policy	aggressive_destroyer_anti_player_task_generator_profile	non_diplomatic	militarist	destroyer	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_chaos_frenzied_hard	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	true	default	aggressive_frenzied	default	aggressive_repulsive	passive	default_construction_system_policy	aggressive_destroyer_anti_player_task_generator_profile	non_diplomatic	militarist	destroyer	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_chaos_separatist_default	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	true	default	aggressive_horde	default	aggressive_repulsive	passive	default_construction_system_policy	aggressive_destroyer_anti_player_task_generator_profile	non_diplomatic	small_military	destroyer	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_chaos_separatist_frenzied	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	true	default	aggressive_frenzied	default	aggressive_repulsive	passive	default_construction_system_policy	aggressive_destroyer_anti_player_task_generator_profile	non_diplomatic	small_military	destroyer	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_default	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_default_easy	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_default_hard	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	militarist_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_early_default	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default_early	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_early_default_easy	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default_early	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_early_default_hard	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	militarist_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default_early	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_early_subjugator	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	subjugator	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	default	default_early	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_early_subjugator_easy	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	subjugator	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default_early	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_early_subjugator_hard	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	subjugator	militarist_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default_early	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_early_subordinate	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong_subordinate	default	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default_early	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_early_subordinate_easy	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong_subordinate	default	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default_early	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_early_subordinate_hard	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong_subordinate	default	militarist_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default_early	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_early_variant1	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default_early	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_early_variant1_easy	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default_early	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_early_variant1_hard	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	militarist_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default_early	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_separatist_default	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_subjugator	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	subjugator	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	default	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_subjugator_easy	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	subjugator	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_subjugator_hard	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	subjugator	militarist_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_subordinate	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong_subordinate	default	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_subordinate_easy	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong_subordinate	default	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_subordinate_hard	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong_subordinate	default	militarist_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_variant1	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_variant1_easy	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_variant1_hard	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	default	militarist_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_beastmen_waaagh	cai_pmap_high	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive	default	default_construction_system_policy	default_waagh_task_generator_profile	non_diplomatic	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_mini_beastmen_enemy	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	default	default	militarist_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_mini_beastmen_friendly	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	default	default	militarist_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_mini_beastmen_mission_failed	cai_pmap_medium_to_high	cai_pmbp_balanced	cai_prp_medium	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	default	default	militarist_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default	default	dlc03_beastmen_mission_failed	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_mini_beastmen_mission_issued	cai_pmap_medium_to_high	cai_pmbp_balanced	cai_prp_medium	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	default	default	militarist_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default	default	dlc03_beastmen_mission_issued	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_mini_beastmen_mission_succeded	cai_pmap_medium_to_high	cai_pmbp_balanced	cai_prp_medium	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	dlc03_beastman_mission_sucess	default	militarist_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default	default	dlc03_beastmen_mission_succeded	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc03_mini_beastmen_neutral	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	default	default	militarist_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc05_beastmen_beastmen_subjugator_main_player_wood_elves_chapter_1	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	true	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	subjugator	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	default	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy	
