effect_bundles_tables	1
key	localised_description	localised_title	ui_icon	bundle_target
wh2_main_payload_treasure_hunt_skaven_burrow_4_b	You have the machines melted down for your own purposes. However, the metals are laced with disease that quickly kills your artisans and spreads through your population.	Diabolical Weaponry	public_order.png	faction
wh2_main_payload_treasure_hunt_slaanesh_fungi_2_a	After inhaling the fungus your retainers are full of vitality but a strange glint in their eyes reveals the cost of this new found strength. Time to enlist some new followers, methinks!	Chaotic Fungus	charge.png	force
wh2_main_payload_treasure_hunt_slaanesh_fungi_3_a	It's probably best not to take any chances. You flatten the patch, removing the temptation of Chaos from the path of any and all who pass by.	Chaotic Fungus	religion.png	faction
wh2_main_payload_treasure_hunt_slaanesh_fungi_3_b	As your retainers stamp the patch flat the air becomes thick with spores. It isn't long before the taint of Chaos becomes apparent in their eyes and on their skin!	Chaotic Fungus	religion_chaos.png	force
wh2_main_payload_treasure_hunt_spider_nest_3_b	The second your blade touches the web, hundreds of smaller spiders swarm from the darkness, engulfing you and your party. All is lost!	Eight-Legged Fiends!	campaign_movement.png	force
wh2_main_payload_treasure_hunt_the_tattered_library_2_a	The translator gives back the book, his hands shaking. He informs you that it is a tome of great import, the contents of which will change the way we view the world forever.	The Tattered Library	technology.png	faction
wh2_main_payload_treasure_hunt_the_tattered_library_3_a	The translator informs you that the book is an ancient treatise on warfare, full of forgotten tactics. With the appropriate level of study, it could tip the scales in your favour.	The Tattered Library	morale.png	force
wh2_main_payload_treasure_hunt_the_underworld_sea_3_b	As you delve deeper into the caverns you become helplessly lost, and members of your party begin to panic. Clearly, it will be some time before you see the sun again...	The Underworld Sea	campaign_movement.png	force
wh2_main_payload_treasure_hunt_trapped_survivor_3_b	Amazed by your callousness, the survivors let out a string of curses as you walk away. They will all die, but it is too late to reverse the effects of their magical mischief.	One Good Turn...	magic.png	faction
wh2_main_payload_treasure_hunt_trapped_vault_1_b	Trapped, you resign yourself to a long wait - it is some time before a retainer triggers the same mechanism and releases you.	Reading the Runes	campaign_movement.png	force
wh2_main_payload_treasure_hunt_trapped_vault_4_a	The runes explain how to open the door using the complicated mechanism. They also reveal how to construct said mechanism and others like it; Dwarfish secrets? Not for long!	Reading the Runes	treasury.png	faction
wh2_main_payload_treasure_hunt_trapped_vault_4_b	You quickly remember that you have no idea how to read the runes before you, so escape by your own means seems unlikely. Your only option is to sit and wait for rescue.	Reading the Runes	campaign_movement.png	force
wh2_main_payload_treasure_hunt_undead_3_a	You order your troops to attack from range. With impressive precision the Undead are taken down in one volley. This remarkable feat cheers the troops and improves their leadership.	Undead Sentinels	morale.png	force
wh2_main_payload_treasure_hunt_undead_4_b	Whilst you search elsewhere, rumours of the Undead presence spreads. Your people are outraged that you would place plunder above their safety.	Undead Sentinels	public_order.png	faction
wh2_main_queek_karak_owned_false	The hated beard-things and hooded green-things fight above the City of Pillars, claiming it for themselves. It must be taken for Clan Mors, or risk a crippling loss of status at the Council of Thirteen.	Karak Eight Peaks	military_spending.png	faction
wh2_main_queek_karak_owned_true	Good-good! The pillar city, what the Dwarf-things call Eight Peaks, is Queek’s domain at last. Send the Clanrats forth to spray every chamber and tunnel in the urine-scent of Clan Mors.	Karak Eight Peaks	military_spending.png	faction
wh2_main_ritual_def_atharti	{{tr:wh2_main_ritual_def_atharti_description}}	Sacrifice to Atharti	effect_rite.png	faction
wh2_main_ritual_def_hekarti	{{tr:wh2_main_ritual_def_hekarti_description}}	Sacrifice to Hekarti	effect_rite.png	faction
wh2_main_ritual_def_khaine	{{tr:wh2_main_ritual_def_khaine_description}}	Sacrifice to Khaine	effect_rite.png	faction
wh2_main_ritual_hef_asuryan	{{tr:wh2_main_ritual_hef_asuryan_description}}	Invocation of Asuryan	effect_rite.png	faction
wh2_main_ritual_hef_hoeth	{{tr:wh2_main_ritual_hef_hoeth_description}}	Invocation of Hoeth	effect_rite.png	faction
wh2_main_ritual_hef_isha	{{tr:wh2_main_ritual_hef_isha_description}}	Invocation of Isha	effect_rite.png	faction
wh2_main_ritual_hef_vaul	{{tr:wh2_main_ritual_hef_vaul_description}}	Invocation of Vaul	effect_rite.png	faction
wh2_main_ritual_lzd_ferocity	{{tr:wh2_main_ritual_lzd_ferocity_description}}	Rite of Ferocity	effect_rite.png	faction
wh2_main_ritual_lzd_primeval_glory	{{tr:wh2_main_ritual_lzd_primeval_glory_description}}	Rite of Primeval Glory	effect_rite.png	faction
wh2_main_ritual_lzd_sotek	{{tr:wh2_main_ritual_lzd_sotek_description}}	Rite of Sotek	effect_rite.png	faction
wh2_main_ritual_skv_ascendancy	{{tr:wh2_main_ritual_skv_ascendancy_description}}	The Dominating Scheme	effect_rite.png	faction
wh2_main_ritual_skv_thirteen_eshin	{{tr:wh2_main_ritual_skv_thirteen_description}}	The Thirteenth Scheme	effect_rite.png	faction
wh2_main_ritual_skv_thirteen_mors	{{tr:wh2_main_ritual_skv_thirteen_description}}	The Thirteenth Scheme	effect_rite.png	faction
wh2_main_ritual_skv_thirteen_moulder	{{tr:wh2_main_ritual_skv_thirteen_description}}	The Thirteenth Scheme	effect_rite.png	faction
wh2_main_ritual_skv_thirteen_pestilens	{{tr:wh2_main_ritual_skv_thirteen_description}}	The Thirteenth Scheme	effect_rite.png	faction
wh2_main_ritual_skv_thirteen_skyre	{{tr:wh2_main_ritual_skv_thirteen_description}}	The Thirteenth Scheme	effect_rite.png	faction
wh2_main_ritual_vortex_1_def	{{tr:wh2_main_ritual_vortex_1_def_description}}	{{tr:wh2_main_ritual_vortex_1_def}} Completed	vortex_def_1.png	faction
wh2_main_ritual_vortex_1_def_start	{{tr:wh2_main_ritual_vortex_1_def_description}}	{{tr:wh2_main_ritual_vortex_1_def}} in Progress	vortex_def_1.png	faction
wh2_main_ritual_vortex_1_hef	{{tr:wh2_main_ritual_vortex_1_hef_description}}	{{tr:wh2_main_ritual_vortex_1_hef}} Completed	vortex_hef_1.png	faction
wh2_main_ritual_vortex_1_hef_start	{{tr:wh2_main_ritual_vortex_1_hef_description}}	{{tr:wh2_main_ritual_vortex_1_hef}} in Progress	vortex_hef_1.png	faction
wh2_main_ritual_vortex_1_lzd	{{tr:wh2_main_ritual_vortex_1_lzd_description}}	{{tr:wh2_main_ritual_vortex_1_lzd}} Completed	vortex_lzd_1.png	faction
wh2_main_ritual_vortex_1_lzd_start	{{tr:wh2_main_ritual_vortex_1_lzd_description}}	{{tr:wh2_main_ritual_vortex_1_lzd}} in Progress	vortex_lzd_1.png	faction
wh2_main_ritual_vortex_1_skv	{{tr:wh2_main_ritual_vortex_1_skv_description}}	{{tr:wh2_main_ritual_vortex_1_skv}} Completed	vortex_skv_1.png	faction
wh2_main_ritual_vortex_1_skv_start	{{tr:wh2_main_ritual_vortex_1_skv_description}}	{{tr:wh2_main_ritual_vortex_1_skv}} in Progress	vortex_skv_1.png	faction
wh2_main_ritual_vortex_2_def	{{tr:wh2_main_ritual_vortex_2_def_description}}	{{tr:wh2_main_ritual_vortex_2_def}} Completed	vortex_def_2.png	faction
wh2_main_ritual_vortex_2_def_start	{{tr:wh2_main_ritual_vortex_2_def_description}}	{{tr:wh2_main_ritual_vortex_2_def}} in Progress	vortex_def_2.png	faction
wh2_main_ritual_vortex_2_hef	{{tr:wh2_main_ritual_vortex_2_hef_description}}	{{tr:wh2_main_ritual_vortex_2_hef}} Completed	vortex_hef_2.png	faction
wh2_main_ritual_vortex_2_hef_start	{{tr:wh2_main_ritual_vortex_2_hef_description}}	{{tr:wh2_main_ritual_vortex_2_hef}} in Progress	vortex_hef_2.png	faction
wh2_main_ritual_vortex_2_lzd	{{tr:wh2_main_ritual_vortex_2_lzd_description}}	{{tr:wh2_main_ritual_vortex_2_lzd}} Completed	vortex_lzd_2.png	faction
wh2_main_ritual_vortex_2_lzd_start	{{tr:wh2_main_ritual_vortex_2_lzd_description}}	{{tr:wh2_main_ritual_vortex_2_lzd}} in Progress	vortex_lzd_2.png	faction
wh2_main_ritual_vortex_2_skv	{{tr:wh2_main_ritual_vortex_2_skv_description}}	{{tr:wh2_main_ritual_vortex_2_skv}} Completed	vortex_skv_2.png	faction
wh2_main_ritual_vortex_2_skv_start	{{tr:wh2_main_ritual_vortex_2_skv_description}}	{{tr:wh2_main_ritual_vortex_2_skv}} in Progress	vortex_skv_2.png	faction
wh2_main_ritual_vortex_3_def	{{tr:wh2_main_ritual_vortex_3_def_description}}	{{tr:wh2_main_ritual_vortex_3_def}} Completed	vortex_def_3.png	faction
wh2_main_ritual_vortex_3_def_start	{{tr:wh2_main_ritual_vortex_3_def_description}}	{{tr:wh2_main_ritual_vortex_3_def}} in Progress	vortex_def_3.png	faction
wh2_main_ritual_vortex_3_hef	{{tr:wh2_main_ritual_vortex_3_hef_description}}	{{tr:wh2_main_ritual_vortex_3_hef}} Completed	vortex_hef_3.png	faction
wh2_main_ritual_vortex_3_hef_start	{{tr:wh2_main_ritual_vortex_3_hef_description}}	{{tr:wh2_main_ritual_vortex_3_hef}} in Progress	vortex_hef_3.png	faction
wh2_main_ritual_vortex_3_lzd	{{tr:wh2_main_ritual_vortex_3_lzd_description}}	{{tr:wh2_main_ritual_vortex_3_lzd}} Completed	vortex_lzd_3.png	faction
wh2_main_ritual_vortex_3_lzd_start	{{tr:wh2_main_ritual_vortex_3_lzd_description}}	{{tr:wh2_main_ritual_vortex_3_lzd}} in Progress	vortex_lzd_3.png	faction
wh2_main_ritual_vortex_3_skv	{{tr:wh2_main_ritual_vortex_3_skv_description}}	{{tr:wh2_main_ritual_vortex_3_skv}} Completed	vortex_skv_3.png	faction
wh2_main_ritual_vortex_3_skv_start	{{tr:wh2_main_ritual_vortex_3_skv_description}}	{{tr:wh2_main_ritual_vortex_3_skv}} in Progress	vortex_skv_3.png	faction
wh2_main_ritual_vortex_4_def	{{tr:wh2_main_ritual_vortex_4_def_description}}	{{tr:wh2_main_ritual_vortex_4_def}} Completed	vortex_def_4.png	faction
wh2_main_ritual_vortex_4_def_start	{{tr:wh2_main_ritual_vortex_4_def_description}}	{{tr:wh2_main_ritual_vortex_4_def}} in Progress	vortex_def_4.png	faction
wh2_main_ritual_vortex_4_hef	{{tr:wh2_main_ritual_vortex_4_hef_description}}	{{tr:wh2_main_ritual_vortex_4_hef}} Completed	vortex_hef_4.png	faction
wh2_main_ritual_vortex_4_hef_start	{{tr:wh2_main_ritual_vortex_4_hef_description}}	{{tr:wh2_main_ritual_vortex_4_hef}} in Progress	vortex_hef_4.png	faction
wh2_main_ritual_vortex_4_lzd	{{tr:wh2_main_ritual_vortex_4_lzd_description}}	{{tr:wh2_main_ritual_vortex_4_lzd}} Completed	vortex_lzd_4.png	faction
wh2_main_ritual_vortex_4_lzd_start	{{tr:wh2_main_ritual_vortex_4_lzd_description}}	{{tr:wh2_main_ritual_vortex_4_lzd}} in Progress	vortex_lzd_4.png	faction
wh2_main_ritual_vortex_4_skv	{{tr:wh2_main_ritual_vortex_4_skv_description}}	{{tr:wh2_main_ritual_vortex_4_skv}} Completed	vortex_skv_4.png	faction
wh2_main_ritual_vortex_4_skv_start	{{tr:wh2_main_ritual_vortex_4_skv_description}}	{{tr:wh2_main_ritual_vortex_4_skv}} in Progress	vortex_skv_4.png	faction
wh2_main_ritual_vortex_5_def	{{tr:wh2_main_ritual_vortex_5_def_description}}	{{tr:wh2_main_ritual_vortex_5_def}} Completed	vortex_def_5.png	faction
wh2_main_ritual_vortex_5_def_start	{{tr:wh2_main_ritual_vortex_5_def_description}}	{{tr:wh2_main_ritual_vortex_5_def}} in Progress	vortex_def_5.png	faction
wh2_main_ritual_vortex_5_hef	{{tr:wh2_main_ritual_vortex_5_hef_description}}	{{tr:wh2_main_ritual_vortex_5_hef}} Completed	vortex_hef_5.png	faction
wh2_main_ritual_vortex_5_hef_start	{{tr:wh2_main_ritual_vortex_5_hef_description}}	{{tr:wh2_main_ritual_vortex_5_hef}} in Progress	vortex_hef_5.png	faction
wh2_main_ritual_vortex_5_lzd	{{tr:wh2_main_ritual_vortex_5_lzd_description}}	{{tr:wh2_main_ritual_vortex_5_lzd}} Completed	vortex_lzd_5.png	faction
wh2_main_ritual_vortex_5_lzd_start	{{tr:wh2_main_ritual_vortex_5_lzd_description}}	{{tr:wh2_main_ritual_vortex_5_lzd}} in Progress	vortex_lzd_5.png	faction
wh2_main_ritual_vortex_5_skv	{{tr:wh2_main_ritual_vortex_5_skv_description}}	{{tr:wh2_main_ritual_vortex_5_skv}} Completed	vortex_skv_5.png	faction
wh2_main_ritual_vortex_5_skv_start	{{tr:wh2_main_ritual_vortex_5_skv_description}}	{{tr:wh2_main_ritual_vortex_5_skv}} in Progress	vortex_skv_5.png	faction
wh2_main_ritual_vortex_public_order	The denizens rejoice at the recent completion of a ritual.	Ritual Completed	public_order.png	faction
wh2_main_vortex_victory_bumper_bundle	With your plans for the Great Vortex completed, the road to total domination is now clear.	Victors!	public_order.png	faction
wh2_main_vortex_victory_bumper_bundle_def	With your plans for the Great Vortex completed, the road to total domination is now clear.	Victors!	public_order.png	faction
wh2_main_vortex_victory_bumper_bundle_hef	With your plans for the Great Vortex completed, the road to total domination is now clear.	Victors!	public_order.png	faction
wh2_main_vortex_victory_bumper_bundle_lzd	With your plans for the Great Vortex completed, the road to total domination is now clear.	Victors!	public_order.png	faction
wh2_main_vortex_victory_bumper_bundle_skv	With your plans for the Great Vortex completed, the road to total domination is now clear.	Victors!	public_order.png	faction
wh2_occupation_decission_occupy	This army is currently subduing the local population and maintaining order. Its ranks will not replenish during the next turn.	Busy Occupying	replenishment.png	force
wh2_pooled_resource_skaven_food_average	There is a normal amount of [[img:icon_skaven_food]][[/img]]food available to the Skaven. The weak are starving and the strong are feasting - things are as they should be!	Normal Food Levels (41-60%)	skaven_food.png	faction
wh2_pooled_resource_skaven_food_plentiful	At the moment, there's plenty of [[img:icon_skaven_food]][[/img]]food to go around and as a result the Skaven are becoming more numerous by the day.	Plentiful Food (81-100%)	skaven_food.png	faction
wh2_pooled_resource_skaven_food_shortage	The Skaven's [[img:icon_skaven_food]][[/img]]food supplies are running low; those who aren't in a position to demand their share are going hungry.	Food Shortage (21-40%)	skaven_food.png	faction
wh2_pooled_resource_skaven_food_starvation	There's almost no [[img:icon_skaven_food]][[/img]]food to be found and the Skaven are in trouble: the masses are starving and the powerful are eating their underlings.	Starving for Food (0-20%)	skaven_food.png	faction
wh2_pooled_resource_skaven_food_surplus	There is currently more than enough [[img:icon_skaven_food]][[/img]]food for all Skaven to have their fill. For a change, even the poor among their number can afford to eat.	Surplus Food Supplies (61-80%)	skaven_food.png	faction
wh2_populace_happiness_content_hef	The populace is content.\n([[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}}: 25 to 50)	Content Populace	public_order_content.png	province
wh2_populace_happiness_happy_hef	The populace is happy.\n([[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}}: 50 to 75)	Happy Populace	public_order_happy.png	province
wh2_populace_happiness_indifferent_hef	The populace is indifferent.\n([[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}}: -25 to 25)	Indifferent Populace	public_order_indifferent.png	province
wh2_populace_happiness_jubilant_hef	The populace is jubilant.\n([[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} 75 to 100)	Jubilant Populace	public_order_jubilant.png	province
wh2_populace_happiness_outraged_hef	The populace is outraged.\n([[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} -75 to -100)	Outraged Populace	public_order_outraged.png	province
wh2_populace_happiness_troubled_hef	The populace is troubled.\n([[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}}: -25 to -50)	Troubled Populace	public_order_troubled.png	province
wh2_populace_happiness_unhappy_hef	The populace is unhappy.\n([[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}}: -50 to -75)	Unhappy Populace	public_order_unhappy.png	province
wh2_sword_of_khaine_1	A darkness lurks on the fringes of your soul.	Curse of the Sword of Khaine (Thirsting) 	dlc10_sword_of_khaine.png	faction
wh2_sword_of_khaine_2	The darkness is consuming your soul.	Curse of the Sword of Khaine (Thriving) 	dlc10_sword_of_khaine.png	faction
wh2_sword_of_khaine_3	The darkness dominates your soul. Only death can release you from its grasp!	Curse of the Sword of Khaine (Dominating) 	dlc10_sword_of_khaine.png	faction
wh2_sword_of_khaine_dummy_1	A darkness lurks on the fringes of your soul.	Curse of the Sword of Khaine (Thirsting) 	dlc10_sword_of_khaine.png	faction
wh2_sword_of_khaine_dummy_2	The darkness is consuming your soul.	Curse of the Sword of Khaine (Thriving) 	dlc10_sword_of_khaine.png	faction
wh2_sword_of_khaine_dummy_3	The darkness dominates your soul. Only death can release you from its grasp!	Curse of the Sword of Khaine (Dominating) 	dlc10_sword_of_khaine.png	faction
wh_dlc02_payload_all_charge_carnage	Many conflicts are won or lost on the strength of the first, vicious charge.	The Savage Blow	charge.png	force
wh_dlc02_payload_all_charge_carnage_dummy	Many conflicts are won or lost on the strength of the first, vicious charge.	The Savage Blow	charge.png	faction
wh_dlc02_payload_all_magic_carnage	The world yields to those who master the Winds of Magic.	The Winds of Pain	magic.png	force
wh_dlc02_payload_all_magic_carnage_dummy	The world yields to those who master the Winds of Magic.	The Winds of Pain	magic.png	faction
wh_dlc02_payload_all_weapon_carnage	Battle is a blood-soaked affair.	A Brutal Business	weapon_damage.png	force
wh_dlc02_payload_all_weapon_carnage_dummy	Battle is a blood-soaked affair.	A Brutal Business	weapon_damage.png	faction
wh_dlc03_beastmen_confederation_help	You are currently integrating the new Gors - those acquired during the recent confederation between your herd and another.	The Joining of Herds	confederation.png	faction
wh_dlc03_bundle_anc_magic_standard_banner_of_outrage	This banner takes the form of a legendary standard torn from the grip of its dying owner and desecrated. 	The Banner of Outrage	public_order.png	character
wh_dlc03_bundle_anc_magic_standard_banner_of_the_fallen_kings	Once a proud standard of one of mankind’s petty nations; it is now a wretched trophy blessed with all the Dark Gods’ malice and vainglory.	Banner of the Fallen Kings 	public_order.png	character
wh_dlc03_bundle_anc_magic_standard_manbane_standard	This standard - an ever-rotting corpse beset by carrion birds - is a gross mockery of a scarecrow.	Manbane Standard	public_order.png	character
wh_dlc03_bundle_anc_magic_standard_the_beast_banner	This ancient banner is stitched together with sinew from the skins of defeated enemies. 	The Beast Banner	public_order.png	character
wh_dlc03_bundle_anc_magic_standard_totem_of_rust	A jagged spike with the corroded remains of armoured warriors impaled; this totem spreads an aura of entropy.  	Totem of Rust	public_order.png	character
wh_dlc03_bundle_anc_mark_of_chaos_crown_of_horns	The Gifts of Chaos are many and varied, each bestowing a twisted boon or warped blessing from the Ruinous Ones in return for the recipient's service.	Gift of Chaos	public_order.png	character
wh_dlc03_bundle_anc_mark_of_chaos_gnarled_hide	The Gifts of Chaos are many and varied, each bestowing a twisted boon or warped blessing from the Ruinous Ones in return for the recipient's service.	Gift of Chaos	public_order.png	character
wh_dlc03_bundle_anc_mark_of_chaos_gouge_tusks	The Gifts of Chaos are many and varied, each bestowing a twisted boon or warped blessing from the Ruinous Ones in return for the recipient's service.	Gift of Chaos	public_order.png	character
wh_dlc03_bundle_anc_mark_of_chaos_many_limbed_fiend	The Gifts of Chaos are many and varied, each bestowing a twisted boon or warped blessing from the Ruinous Ones in return for the recipient's service.	Gift of Chaos	public_order.png	character
wh_dlc03_bundle_anc_mark_of_chaos_rune_of_the_true_beast	The Gifts of Chaos are many and varied, each bestowing a twisted boon or warped blessing from the Ruinous Ones in return for the recipient's service.	Gift of Chaos	public_order.png	character
wh_dlc03_bundle_anc_mark_of_chaos_shadow_hide	The Gifts of Chaos are many and varied, each bestowing a twisted boon or warped blessing from the Ruinous Ones in return for the recipient's service.	Gift of Chaos	public_order.png	character
wh_dlc03_bundle_anc_mark_of_chaos_slug_skin	The Gifts of Chaos are many and varied, each bestowing a twisted boon or warped blessing from the Ruinous Ones in return for the recipient's service.	Gift of Chaos	public_order.png	character
wh_dlc03_bundle_anc_mark_of_chaos_uncanny_senses	The Gifts of Chaos are many and varied, each bestowing a twisted boon or warped blessing from the Ruinous Ones in return for the recipient's service.	Gift of Chaos	public_order.png	character
wh_dlc03_bundle_answering_the_brayherd	In answering the call to form a brayherd, many of your warriors head off to fight, reducing the herd's numbers for some time. However, those who remain behind redouble their efforts to make up for the lack of numbers!	Answering the Call	morale.png	faction
wh_dlc03_bundle_assured_leadership	Hearing of your refusal to accept handouts - even from the Dark Gods - Beastmen from all over flock to your banner, desiring to fight under such an assured leader!	Assured Leadership	growth.png	faction
wh_dlc03_bundle_beastlords_execution	Having challenged you, this rival Beastlord has paid the ultimate price. As a result, your forces revere you as a leader of unwavering resolve even more than before, their lust for blood being heightened also.	Execution of a Beastlord	bestial_rage.png	faction
wh_dlc03_bundle_beastmen_alliance_made	Your horde has negotiated an alliance. Your warriors see this as a cowardly act.	Alliance Made	bestial_rage.png	faction
wh_dlc03_bundle_beastmen_horde_upkeep	[HIDDEN]	[HIDDEN]	 	faction
wh_dlc03_bundle_beastmen_non_aggression_made	Your horde has negotiated a non-aggression pact. Your warriors grow angry at your cowardly acts!	Non-Aggression Pact	bestial_rage.png	faction
wh_dlc03_bundle_beastmen_peace_made	Your horde has negotiated peace. Your warriors grow angry at your cowardly acts!	Peace Negotiated	bestial_rage.png	faction
wh_dlc03_bundle_blood_of_bretonnia	Your warriors crave the blood of Bretonnia!	Blood of Bretonnia	morale.png	faction
wh_dlc03_bundle_blood_of_empire	Your warriors crave the blood of the Empire!	Blood of the Empire	morale.png	faction
wh_dlc03_bundle_chaos_corruption	Recent events have led to an increase of Chaos corruption.	Chaos Corruption	religion_chaos.png	faction
wh_dlc03_bundle_empire_lord_blood	Though some Empire Lords worship the Ruinous Powers, it matters little. Filthy, Uncloven man-flesh is still flesh - human blood must still flow!	Blood of an Empire Lord	bestial_rage.png	faction
wh_dlc03_bundle_force_siege_equipment_bst	[HIDDEN] Adds BEASTMEN siege equipment	[HIDDEN]	 	force
wh_dlc03_bundle_gluttony	The herd drink and eat all night long. Your encouragement of such gluttony has boosted their leadership no end!	A Wild Night	morale.png	faction
wh_dlc03_bundle_greenskin_help	[HIDDEN]	[HIDDEN]	 	faction
wh_dlc03_bundle_horde_raze	Destroying its enemies has strengthened this horde.	Raze	growth.png	force
wh_dlc03_bundle_jabberslythe_battle	Although the battle against the Jabberslythe has greatly improved your troops' experience, the beast nevertheless turns some of them mad.	Jabberslythe Battle	experience.png	faction
wh_dlc03_bundle_moon_1	The Dark Moon is of great importance to the Beastmen, and a chance for any Beastmen leader to guide their warherd.	The Dark Moon	turns.png	faction
wh_dlc03_bundle_moon_2	The Dark Moon is of great importance to the Beastmen, and a chance for any Beastmen leader to guide their warherd.	The Dark Moon	turns.png	faction
wh_dlc03_bundle_moon_3	The Dark Moon is of great importance to the Beastmen, and a chance for any Beastmen leader to guide their warherd.	The Dark Moon	turns.png	faction
wh_dlc03_bundle_moon_4	The Dark Moon is of great importance to the Beastmen, and a chance for any Beastmen leader to guide their warherd.	The Dark Moon	turns.png	faction
wh_dlc03_bundle_moon_5	The Dark Moon is of great importance to the Beastmen, and a chance for any Beastmen leader to guide their warherd.	The Dark Moon	turns.png	faction
wh_dlc03_bundle_moon_6	The Dark Moon is of great importance to the Beastmen, and a chance for any Beastmen leader to guide their warherd.	The Dark Moon	turns.png	faction
wh_dlc03_bundle_moon_7	The Dark Moon is of great importance to the Beastmen, and a chance for any Beastmen leader to guide their warherd.	The Dark Moon	turns.png	faction
wh_dlc03_bundle_moon_event_full_moon_fail	The Dark Moon is of great importance to the Beastmen, and a chance for any Beastmen leader to guide their warherd.	Full Moon	mannslieb_full_moon.png	faction
wh_dlc03_bundle_moon_event_full_moon_success	The Dark Moon is of great importance to the Beastmen, and a chance for any Beastmen leader to guide their warherd.	Full Moon	mannslieb_full_moon.png	faction
wh_dlc03_bundle_moon_event_lunar_eclipse	The Dark Moon is of great importance to the Beastmen, and a chance for any Beastmen leader to guide their warherd.	Lunar Eclipse	mannslieb_lunar_eclipse.png	faction
wh_dlc03_bundle_moon_event_solar_eclipse	The Dark Moon is of great importance to the Beastmen, and a chance for any Beastmen leader to guide their warherd.	Solar Eclipse	mannslieb_solar_eclipse.png	faction
wh_dlc03_bundle_morale_low_bloodlust	This warherd's low [[img:icon_bestial_rage]][[/img]]bestial rage is leading to loss of [[img:icon_morale]][[/img]]leadership on the battlefield.	Low Bestial Rage	morale.png	force
wh_dlc03_bundle_morale_very_low_bloodlust	This warherd's low [[img:icon_bestial_rage]][[/img]]bestial rage is leading to loss of [[img:icon_morale]][[/img]]leadership on the battlefield.	Very Low Bestial Rage	morale.png	force
wh_dlc03_bundle_prep_moon_bestial_rage_high	By currying favour with the Ruinous Powers, the herd grows ever stronger. However, dark favour comes at a price…	Ruinous Incentive	bestial_rage.png	faction
wh_dlc03_bundle_prep_moon_bestial_rage_low	By currying favour with the Ruinous Powers, the herd grows ever stronger. However, dark favour comes at a price…	Ruinous Incentive	bestial_rage.png	faction
wh_dlc03_bundle_prep_moon_bestial_rage_medium	By currying favour with the Ruinous Powers, the herd grows ever stronger. However, dark favour comes at a price…	Ruinous Incentive	bestial_rage.png	faction
wh_dlc03_bundle_prep_moon_growth_high	The herd swells and grows, endlessly it seems! In a herd of such size each beast demands much flesh in recompense.	Endless Herd	growth.png	faction
wh_dlc03_bundle_prep_moon_growth_low	The herd swells and grows, endlessly it seems! In a herd of such size each beast demands much flesh in recompense.	Endless Herd	growth.png	faction
wh_dlc03_bundle_prep_moon_growth_medium	The herd swells and grows, endlessly it seems! In a herd of such size each beast demands much flesh in recompense.	Endless Herd	growth.png	faction
wh_dlc03_bundle_prep_moon_movement_high	The herd moves, going where you tell them until their legs give out from the exertion!	No Matter How Far	campaign_movement.png	faction
wh_dlc03_bundle_prep_moon_movement_low	The herd moves, going where you tell them until their legs give out from the exertion!	No Matter How Far	campaign_movement.png	faction
wh_dlc03_bundle_prep_moon_movement_medium	The herd moves, going where you tell them until their legs give out from the exertion!	No Matter How Far	campaign_movement.png	faction
wh_dlc03_bundle_prep_moon_recruit_cost_high	Gors of all strengths and ages are welcome here. All have their places, even those whose fighting prowess is less… developed.	All Must Fight	military_spending.png	faction
wh_dlc03_bundle_prep_moon_recruit_cost_low	Gors of all strengths and ages are welcome here. All have their places, even those whose fighting prowess is less… developed.	All Must Fight	military_spending.png	faction
wh_dlc03_bundle_prep_moon_recruit_cost_medium	Gors of all strengths and ages are welcome here. All have their places, even those whose fighting prowess is less… developed.	All Must Fight	military_spending.png	faction
wh_dlc03_bundle_prep_moon_replenishment_high	The herd can replace their fallen with ferocious alacrity, yet the latecomers are more reluctant to fight.	When One Falls…	replenishment.png	faction
wh_dlc03_bundle_prep_moon_replenishment_low	The herd can replace their fallen with ferocious alacrity, yet the latecomers are more reluctant to fight.	When One Falls…	replenishment.png	faction
wh_dlc03_bundle_prep_moon_replenishment_medium	The herd can replace their fallen with ferocious alacrity, yet the latecomers are more reluctant to fight.	When One Falls…	replenishment.png	faction
wh_dlc03_bundle_prep_moon_unit_exp_high	In the deep forests dwell the mightiest, grizzled beasts. They only fight for a Beastlord who enjoys the darkest favour…	The Cost of Skill	experience.png	faction
wh_dlc03_bundle_prep_moon_unit_exp_low	In the deep forests dwell the mightiest, grizzled beasts. They only fight for a Beastlord who enjoys the darkest favour…	The Cost of Skill	experience.png	faction
wh_dlc03_bundle_prep_moon_unit_exp_medium	In the deep forests dwell the mightiest, grizzled beasts. They only fight for a Beastlord who enjoys the darkest favour…	The Cost of Skill	experience.png	faction
wh_dlc03_bundle_prep_moon_unit_stats_high	The herd is incensed and ready for war! Providing, that is, that war comes to them…	Beastly Inclination	melee.png	faction
wh_dlc03_bundle_prep_moon_unit_stats_low	The herd is incensed and ready for war! Providing, that is, that war comes to them…	Beastly Inclination	melee.png	faction
