campaign_map_attrition_unit_immunities_tables	0
mountain	wh_dlc06_dwf_inf_dragonback_slayers_0
mountain	wh_dlc06_dwf_inf_ekrund_miners_0
mountain	wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0
mountain	wh_dlc06_dwf_inf_norgrimlings_irondrakes_0
mountain	wh_dlc06_dwf_inf_old_grumblers_0
mountain	wh_dlc06_dwf_inf_peak_gate_guard_0
mountain	wh_dlc06_dwf_inf_rangers_0
mountain	wh_dlc06_dwf_inf_ulthars_raiders_0
mountain	wh_dlc06_dwf_inf_warriors_dragonfire_pass_0
mountain	wh_dlc06_dwf_veh_skyhammer_0
mountain	wh_dlc08_nor_art_hellcannon_battery
mountain	wh_dlc08_nor_cav_marauder_horsemasters_0
mountain	wh_dlc08_nor_cha_arzik_0
mountain	wh_dlc08_nor_cha_fimir_balefiend_fire_0
mountain	wh_dlc08_nor_cha_fimir_balefiend_shadow_0
mountain	wh_dlc08_nor_cha_kihar_0
mountain	wh_dlc08_nor_cha_shaman_sorcerer_death_0
mountain	wh_dlc08_nor_cha_shaman_sorcerer_death_1
mountain	wh_dlc08_nor_cha_shaman_sorcerer_death_2
mountain	wh_dlc08_nor_cha_shaman_sorcerer_fire_0
mountain	wh_dlc08_nor_cha_shaman_sorcerer_fire_1
mountain	wh_dlc08_nor_cha_shaman_sorcerer_fire_2
mountain	wh_dlc08_nor_cha_shaman_sorcerer_metal_0
mountain	wh_dlc08_nor_cha_shaman_sorcerer_metal_1
mountain	wh_dlc08_nor_cha_shaman_sorcerer_metal_2
mountain	wh_dlc08_nor_cha_skin_wolf_werekin_0
mountain	wh_dlc08_nor_cha_throgg_0
mountain	wh_dlc08_nor_cha_wulfrik_0
mountain	wh_dlc08_nor_cha_wulfrik_1
mountain	wh_dlc08_nor_cha_wulfrik_2
mountain	wh_dlc08_nor_cha_wulfrik_3
mountain	wh_dlc08_nor_feral_manticore
mountain	wh_dlc08_nor_inf_marauder_berserkers_0
mountain	wh_dlc08_nor_inf_marauder_champions_0
mountain	wh_dlc08_nor_inf_marauder_champions_1
mountain	wh_dlc08_nor_inf_marauder_hunters_0
mountain	wh_dlc08_nor_inf_marauder_hunters_1
mountain	wh_dlc08_nor_inf_marauder_spearman_0
mountain	wh_dlc08_nor_mon_fimir_0
mountain	wh_dlc08_nor_mon_fimir_1
mountain	wh_dlc08_nor_mon_frost_wyrm_0
mountain	wh_dlc08_nor_mon_frost_wyrm_boss
mountain	wh_dlc08_nor_mon_frost_wyrm_ror_0
mountain	wh_dlc08_nor_mon_norscan_giant_0
mountain	wh_dlc08_nor_mon_norscan_ice_trolls_0
mountain	wh_dlc08_nor_mon_skinwolves_0
mountain	wh_dlc08_nor_mon_skinwolves_1
mountain	wh_dlc08_nor_mon_war_mammoth_0
mountain	wh_dlc08_nor_mon_war_mammoth_1
mountain	wh_dlc08_nor_mon_war_mammoth_2
mountain	wh_dlc08_nor_mon_war_mammoth_boss
mountain	wh_dlc08_nor_mon_war_mammoth_ror_1
mountain	wh_dlc08_nor_mon_warwolves_0
mountain	wh_dlc08_nor_veh_marauder_warwolves_chariot_0
mountain	wh_main_chs_art_hellcannon
mountain	wh_main_chs_cav_chaos_chariot
mountain	wh_main_chs_cav_chaos_knights_0
mountain	wh_main_chs_cav_chaos_knights_1
mountain	wh_main_chs_cav_marauder_horsemen_0
mountain	wh_main_chs_cav_marauder_horsemen_1
mountain	wh_main_chs_cha_archaon_the_everchosen_0
mountain	wh_main_chs_cha_archaon_the_everchosen_1
mountain	wh_main_chs_cha_chaos_lord_0
mountain	wh_main_chs_cha_chaos_lord_11
mountain	wh_main_chs_cha_chaos_lord_12
mountain	wh_main_chs_cha_chaos_sorcerer_death_0
mountain	wh_main_chs_cha_chaos_sorcerer_death_10
mountain	wh_main_chs_cha_chaos_sorcerer_death_11
mountain	wh_main_chs_cha_chaos_sorcerer_fire_0
mountain	wh_main_chs_cha_chaos_sorcerer_fire_10
mountain	wh_main_chs_cha_chaos_sorcerer_fire_11
mountain	wh_main_chs_cha_chaos_sorcerer_metal_0
mountain	wh_main_chs_cha_chaos_sorcerer_metal_10
mountain	wh_main_chs_cha_chaos_sorcerer_metal_11
mountain	wh_main_chs_cha_exalted_hero_0
mountain	wh_main_chs_cha_exalted_hero_12
mountain	wh_main_chs_cha_exalted_hero_13
mountain	wh_main_chs_cha_lord_of_change_0
mountain	wh_main_chs_inf_chaos_marauders_0
mountain	wh_main_chs_inf_chaos_marauders_1
mountain	wh_main_chs_inf_chaos_warriors_0
mountain	wh_main_chs_inf_chaos_warriors_1
mountain	wh_main_chs_inf_chosen_0
mountain	wh_main_chs_inf_chosen_1
mountain	wh_main_chs_mon_chaos_spawn
mountain	wh_main_chs_mon_chaos_warhounds_0
mountain	wh_main_chs_mon_chaos_warhounds_1
mountain	wh_main_chs_mon_giant
mountain	wh_main_chs_mon_trolls
mountain	wh_main_chs_shp_bloodship
mountain	wh_main_chs_shp_bloodship_general
mountain	wh_main_chs_shp_deathgalley
mountain	wh_main_chs_shp_norscan_longship
mountain	wh_main_dwf_art_cannon
mountain	wh_main_dwf_art_flame_cannon
mountain	wh_main_dwf_art_grudge_thrower
mountain	wh_main_dwf_art_organ_gun
mountain	wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1
mountain	wh_main_dwf_cha_lord_0
mountain	wh_main_dwf_cha_master_engineer_0
mountain	wh_main_dwf_cha_rune_smith_0
mountain	wh_main_dwf_cha_thane
mountain	wh_main_dwf_cha_ungrim_ironfist
mountain	wh_main_dwf_inf_dwarf_warrior_0
mountain	wh_main_dwf_inf_dwarf_warrior_1
mountain	wh_main_dwf_inf_hammerers
mountain	wh_main_dwf_inf_ironbreakers
mountain	wh_main_dwf_inf_irondrakes_0
mountain	wh_main_dwf_inf_irondrakes_2
mountain	wh_main_dwf_inf_longbeards
mountain	wh_main_dwf_inf_longbeards_1
mountain	wh_main_dwf_inf_miners_0
mountain	wh_main_dwf_inf_miners_1
mountain	wh_main_dwf_inf_quarrellers_0
mountain	wh_main_dwf_inf_quarrellers_1
mountain	wh_main_dwf_inf_slayers
mountain	wh_main_dwf_inf_thunderers_0
mountain	wh_main_dwf_veh_gyrobomber
mountain	wh_main_dwf_veh_gyrocopter_0
mountain	wh_main_dwf_veh_gyrocopter_1
mountain	wh_main_nor_cav_chaos_chariot
mountain	wh_main_nor_cav_marauder_horsemen_0
mountain	wh_main_nor_cav_marauder_horsemen_1
mountain	wh_main_nor_cha_chaos_sorcerer_0
mountain	wh_main_nor_cha_chaos_sorcerer_1
mountain	wh_main_nor_cha_marauder_chieftan_0
mountain	wh_main_nor_cha_marauder_chieftan_1
mountain	wh_main_nor_cha_marauder_chieftan_2
mountain	wh_main_nor_cha_marauder_chieftan_3
mountain	wh_main_nor_inf_chaos_marauders_0
mountain	wh_main_nor_inf_chaos_marauders_1
mountain	wh_main_nor_mon_chaos_trolls
mountain	wh_main_nor_mon_chaos_warhounds_0
mountain	wh_main_nor_mon_chaos_warhounds_1
mountain	wh_main_nor_shp_bloodship
mountain	wh_main_nor_shp_bloodship_general
mountain	wh_main_nor_shp_deathgalley
mountain	wh_main_nor_shp_norscan_longship
mountain	wh_pro04_chs_art_hellcannon_ror_0
mountain	wh_pro04_chs_cav_chaos_knights_ror_0
mountain	wh_pro04_chs_inf_chaos_warriors_ror_0
mountain	wh_pro04_chs_inf_forsaken_ror_0
mountain	wh_pro04_chs_mon_chaos_spawn_ror_0
mountain	wh_pro04_chs_mon_dragon_ogre_ror_0
mountain	wh_pro04_nor_inf_chaos_marauders_ror_0
mountain	wh_pro04_nor_inf_marauder_berserkers_ror_0
mountain	wh_pro04_nor_mon_fimir_ror_0
mountain	wh_pro04_nor_mon_marauder_warwolves_ror_0
mountain	wh_pro04_nor_mon_skinwolves_ror_0
mountain	wh_pro04_nor_mon_war_mammoth_ror_0
non_vampire_territory	wh2_dlc09_skv_cha_tretch_craventail
non_vampire_territory	wh2_dlc09_tmb_art_casket_of_souls_0
non_vampire_territory	wh2_dlc09_tmb_art_screaming_skull_catapult_0
non_vampire_territory	wh2_dlc09_tmb_cav_hexwraiths
non_vampire_territory	wh2_dlc09_tmb_cav_necropolis_knights_0
non_vampire_territory	wh2_dlc09_tmb_cav_necropolis_knights_1
non_vampire_territory	wh2_dlc09_tmb_cav_necropolis_knights_ror
non_vampire_territory	wh2_dlc09_tmb_cav_nehekhara_horsemen_0
non_vampire_territory	wh2_dlc09_tmb_cav_nehekhara_horsemen_ror
non_vampire_territory	wh2_dlc09_tmb_cav_skeleton_horsemen_0
non_vampire_territory	wh2_dlc09_tmb_cav_skeleton_horsemen_archers_0
non_vampire_territory	wh2_dlc09_tmb_cha_arkhan_0
non_vampire_territory	wh2_dlc09_tmb_cha_arkhan_1
non_vampire_territory	wh2_dlc09_tmb_cha_arkhan_2
non_vampire_territory	wh2_dlc09_tmb_cha_khalida_0
non_vampire_territory	wh2_dlc09_tmb_cha_khalida_1
non_vampire_territory	wh2_dlc09_tmb_cha_khalida_2
non_vampire_territory	wh2_dlc09_tmb_cha_khatep_0
non_vampire_territory	wh2_dlc09_tmb_cha_khatep_1
non_vampire_territory	wh2_dlc09_tmb_cha_khatep_2
non_vampire_territory	wh2_dlc09_tmb_cha_liche_priest_death_0
non_vampire_territory	wh2_dlc09_tmb_cha_liche_priest_death_1
non_vampire_territory	wh2_dlc09_tmb_cha_liche_priest_light_0
non_vampire_territory	wh2_dlc09_tmb_cha_liche_priest_light_1
non_vampire_territory	wh2_dlc09_tmb_cha_liche_priest_nehekhara_0
non_vampire_territory	wh2_dlc09_tmb_cha_liche_priest_nehekhara_1
non_vampire_territory	wh2_dlc09_tmb_cha_liche_priest_shadow_0
non_vampire_territory	wh2_dlc09_tmb_cha_liche_priest_shadow_1
non_vampire_territory	wh2_dlc09_tmb_cha_necrotect_0
non_vampire_territory	wh2_dlc09_tmb_cha_necrotect_1
non_vampire_territory	wh2_dlc09_tmb_cha_settra_0
non_vampire_territory	wh2_dlc09_tmb_cha_settra_1
non_vampire_territory	wh2_dlc09_tmb_cha_settra_2
non_vampire_territory	wh2_dlc09_tmb_cha_settra_3
non_vampire_territory	wh2_dlc09_tmb_cha_tomb_king_0
non_vampire_territory	wh2_dlc09_tmb_cha_tomb_king_1
non_vampire_territory	wh2_dlc09_tmb_cha_tomb_king_2
non_vampire_territory	wh2_dlc09_tmb_cha_tomb_king_3
non_vampire_territory	wh2_dlc09_tmb_cha_tomb_prince_0
non_vampire_territory	wh2_dlc09_tmb_cha_tomb_prince_1
non_vampire_territory	wh2_dlc09_tmb_cha_tomb_prince_2
non_vampire_territory	wh2_dlc09_tmb_inf_crypt_ghouls
non_vampire_territory	wh2_dlc09_tmb_inf_nehekhara_warriors_0
non_vampire_territory	wh2_dlc09_tmb_inf_nehekhara_warriors_ror
non_vampire_territory	wh2_dlc09_tmb_inf_skeleton_archers_0
non_vampire_territory	wh2_dlc09_tmb_inf_skeleton_archers_ror
non_vampire_territory	wh2_dlc09_tmb_inf_skeleton_spearmen_0
non_vampire_territory	wh2_dlc09_tmb_inf_skeleton_spearmen_ror
non_vampire_territory	wh2_dlc09_tmb_inf_skeleton_warriors_0
non_vampire_territory	wh2_dlc09_tmb_inf_tomb_guard_0
non_vampire_territory	wh2_dlc09_tmb_inf_tomb_guard_1
non_vampire_territory	wh2_dlc09_tmb_inf_tomb_guard_ror
non_vampire_territory	wh2_dlc09_tmb_mon_carrion_0
non_vampire_territory	wh2_dlc09_tmb_mon_carrion_ror
non_vampire_territory	wh2_dlc09_tmb_mon_dire_wolves
non_vampire_territory	wh2_dlc09_tmb_mon_fell_bats
non_vampire_territory	wh2_dlc09_tmb_mon_heirotitan_0
non_vampire_territory	wh2_dlc09_tmb_mon_necrosphinx_0
non_vampire_territory	wh2_dlc09_tmb_mon_necrosphinx_ror
non_vampire_territory	wh2_dlc09_tmb_mon_sepulchral_stalkers_0
non_vampire_territory	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror
non_vampire_territory	wh2_dlc09_tmb_mon_tomb_scorpion_0
non_vampire_territory	wh2_dlc09_tmb_mon_ushabti_0
non_vampire_territory	wh2_dlc09_tmb_mon_ushabti_0_summoned
non_vampire_territory	wh2_dlc09_tmb_mon_ushabti_1
non_vampire_territory	wh2_dlc09_tmb_mon_ushabti_ror
non_vampire_territory	wh2_dlc09_tmb_veh_khemrian_warsphinx_0
non_vampire_territory	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0
non_vampire_territory	wh2_dlc09_tmb_veh_skeleton_chariot_0
non_vampire_territory	wh2_dlc10_def_cav_doomfire_warlocks_0
non_vampire_territory	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0
non_vampire_territory	wh2_dlc10_def_cav_raven_heralds_ror_0
non_vampire_territory	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0
non_vampire_territory	wh2_dlc10_def_cha_crone_0
non_vampire_territory	wh2_dlc10_def_cha_crone_1
non_vampire_territory	wh2_dlc10_def_cha_crone_4
non_vampire_territory	wh2_dlc10_def_cha_crone_5
non_vampire_territory	wh2_dlc10_def_cha_sorceress_beasts_0
non_vampire_territory	wh2_dlc10_def_cha_sorceress_beasts_1
non_vampire_territory	wh2_dlc10_def_cha_sorceress_beasts_2
non_vampire_territory	wh2_dlc10_def_cha_sorceress_beasts_3
non_vampire_territory	wh2_dlc10_def_cha_sorceress_death_0
non_vampire_territory	wh2_dlc10_def_cha_sorceress_death_1
non_vampire_territory	wh2_dlc10_def_cha_sorceress_death_2
non_vampire_territory	wh2_dlc10_def_cha_sorceress_death_3
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_beasts_1
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_beasts_2
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_beasts_3
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_beasts_4
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_beasts_5
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_dark_0
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_dark_1
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_dark_2
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_dark_3
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_dark_4
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_dark_5
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_death_0
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_death_1
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_death_2
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_death_3
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_death_4
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_death_5
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_fire_0
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_fire_1
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_fire_2
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_fire_3
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_fire_4
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_fire_5
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_shadow_1
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_shadow_2
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_shadow_3
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_shadow_4
non_vampire_territory	wh2_dlc10_def_cha_supreme_sorceress_shadow_5
non_vampire_territory	wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0
non_vampire_territory	wh2_dlc10_def_inf_sisters_of_slaughter
non_vampire_territory	wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0
non_vampire_territory	wh2_dlc10_def_inf_the_bolt_fiends_ror_0
non_vampire_territory	wh2_dlc10_def_inf_the_hellebronai_ror_0
non_vampire_territory	wh2_dlc10_def_mon_chill_of_sontar_ror_0
non_vampire_territory	wh2_dlc10_def_mon_feral_manticore_0
non_vampire_territory	wh2_dlc10_dwf_inf_giant_slayers
non_vampire_territory	wh2_dlc10_hef_cav_the_fireborn_ror_0
non_vampire_territory	wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0
non_vampire_territory	wh2_dlc10_hef_cha_alarielle_the_radiant_0
non_vampire_territory	wh2_dlc10_hef_cha_alarielle_the_radiant_1
non_vampire_territory	wh2_dlc10_hef_cha_alarielle_the_radiant_2
non_vampire_territory	wh2_dlc10_hef_cha_alarielle_the_radiant_3
non_vampire_territory	wh2_dlc10_hef_cha_alith_anar_0
non_vampire_territory	wh2_dlc10_hef_cha_alith_anar_summoned_0
non_vampire_territory	wh2_dlc10_hef_cha_alith_anar_summoned_1
non_vampire_territory	wh2_dlc10_hef_cha_handmaiden_0
non_vampire_territory	wh2_dlc10_hef_cha_handmaiden_1
non_vampire_territory	wh2_dlc10_hef_cha_handmaiden_2
non_vampire_territory	wh2_dlc10_hef_cha_mage_heavens_0
non_vampire_territory	wh2_dlc10_hef_cha_mage_heavens_1
non_vampire_territory	wh2_dlc10_hef_cha_mage_heavens_2
non_vampire_territory	wh2_dlc10_hef_cha_mage_shadows_0
non_vampire_territory	wh2_dlc10_hef_cha_mage_shadows_1
non_vampire_territory	wh2_dlc10_hef_cha_mage_shadows_2
non_vampire_territory	wh2_dlc10_hef_cha_shadow_walker
non_vampire_territory	wh2_dlc10_hef_inf_dryads_0
non_vampire_territory	wh2_dlc10_hef_inf_everqueens_court_guards_ror_0
non_vampire_territory	wh2_dlc10_hef_inf_keepers_of_the_flame_ror_0
non_vampire_territory	wh2_dlc10_hef_inf_shadow_warriors_0
non_vampire_territory	wh2_dlc10_hef_inf_sisters_of_avelorn_0
non_vampire_territory	wh2_dlc10_hef_inf_the_grey_ror_0
non_vampire_territory	wh2_dlc10_hef_inf_the_scions_of_mathlann_ror_0
non_vampire_territory	wh2_dlc10_hef_inf_the_silverpelts_ror_0
non_vampire_territory	wh2_dlc10_hef_inf_the_storm_riders_ror_0
non_vampire_territory	wh2_dlc10_hef_mon_treekin_0
non_vampire_territory	wh2_dlc10_hef_mon_treeman_0
non_vampire_territory	wh2_dlc10_nor_mon_phoenix_flamespyre_boss
non_vampire_territory	wh2_main_def_art_reaper_bolt_thrower
non_vampire_territory	wh2_main_def_cav_cold_one_chariot
non_vampire_territory	wh2_main_def_cav_cold_one_knights_0
non_vampire_territory	wh2_main_def_cav_cold_one_knights_1
non_vampire_territory	wh2_main_def_cav_dark_riders_0
non_vampire_territory	wh2_main_def_cav_dark_riders_1
non_vampire_territory	wh2_main_def_cav_dark_riders_2
non_vampire_territory	wh2_main_def_cha_death_hag_0
non_vampire_territory	wh2_main_def_cha_death_hag_1
non_vampire_territory	wh2_main_def_cha_dreadlord_0
non_vampire_territory	wh2_main_def_cha_dreadlord_0_black_ark
non_vampire_territory	wh2_main_def_cha_dreadlord_1
non_vampire_territory	wh2_main_def_cha_dreadlord_2
non_vampire_territory	wh2_main_def_cha_dreadlord_4
non_vampire_territory	wh2_main_def_cha_dreadlord_5
non_vampire_territory	wh2_main_def_cha_dreadlord_female_0
non_vampire_territory	wh2_main_def_cha_dreadlord_female_1
non_vampire_territory	wh2_main_def_cha_dreadlord_female_2
non_vampire_territory	wh2_main_def_cha_dreadlord_female_4
non_vampire_territory	wh2_main_def_cha_dreadlord_female_5
non_vampire_territory	wh2_main_def_cha_khainite_assassin_0
non_vampire_territory	wh2_main_def_cha_malekith_0
non_vampire_territory	wh2_main_def_cha_malekith_1
non_vampire_territory	wh2_main_def_cha_malekith_2
non_vampire_territory	wh2_main_def_cha_malekith_3
non_vampire_territory	wh2_main_def_cha_morathi_0
non_vampire_territory	wh2_main_def_cha_morathi_1
non_vampire_territory	wh2_main_def_cha_sorceress_dark_0
non_vampire_territory	wh2_main_def_cha_sorceress_dark_1
non_vampire_territory	wh2_main_def_cha_sorceress_dark_2
non_vampire_territory	wh2_main_def_cha_sorceress_dark_3
non_vampire_territory	wh2_main_def_cha_sorceress_fire_0
non_vampire_territory	wh2_main_def_cha_sorceress_fire_1
non_vampire_territory	wh2_main_def_cha_sorceress_fire_2
non_vampire_territory	wh2_main_def_cha_sorceress_fire_3
non_vampire_territory	wh2_main_def_cha_sorceress_shadow_0
non_vampire_territory	wh2_main_def_cha_sorceress_shadow_1
non_vampire_territory	wh2_main_def_cha_sorceress_shadow_2
non_vampire_territory	wh2_main_def_cha_sorceress_shadow_3
non_vampire_territory	wh2_main_def_inf_black_ark_corsairs_0
non_vampire_territory	wh2_main_def_inf_black_ark_corsairs_1
non_vampire_territory	wh2_main_def_inf_black_guard_0
non_vampire_territory	wh2_main_def_inf_bleakswords_0
non_vampire_territory	wh2_main_def_inf_darkshards_0
non_vampire_territory	wh2_main_def_inf_darkshards_1
non_vampire_territory	wh2_main_def_inf_dreadspears_0
non_vampire_territory	wh2_main_def_inf_har_ganeth_executioners_0
non_vampire_territory	wh2_main_def_inf_harpies
non_vampire_territory	wh2_main_def_inf_shades_0
non_vampire_territory	wh2_main_def_inf_shades_1
non_vampire_territory	wh2_main_def_inf_shades_2
non_vampire_territory	wh2_main_def_inf_witch_elves_0
non_vampire_territory	wh2_main_def_mon_black_dragon
non_vampire_territory	wh2_main_def_mon_war_hydra
non_vampire_territory	wh2_main_hef_art_eagle_claw_bolt_thrower
non_vampire_territory	wh2_main_hef_cav_dragon_princes
non_vampire_territory	wh2_main_hef_cav_ellyrian_reavers_0
non_vampire_territory	wh2_main_hef_cav_ellyrian_reavers_1
non_vampire_territory	wh2_main_hef_cav_ithilmar_chariot
non_vampire_territory	wh2_main_hef_cav_silver_helms_0
non_vampire_territory	wh2_main_hef_cav_silver_helms_1
non_vampire_territory	wh2_main_hef_cav_tiranoc_chariot
non_vampire_territory	wh2_main_hef_cha_alastair_0
non_vampire_territory	wh2_main_hef_cha_alastair_3
non_vampire_territory	wh2_main_hef_cha_alastair_4
non_vampire_territory	wh2_main_hef_cha_alastair_5
non_vampire_territory	wh2_main_hef_cha_loremaster_of_hoeth_0
non_vampire_territory	wh2_main_hef_cha_mage_high_0
non_vampire_territory	wh2_main_hef_cha_mage_high_1
non_vampire_territory	wh2_main_hef_cha_mage_high_4
non_vampire_territory	wh2_main_hef_cha_mage_life_0
non_vampire_territory	wh2_main_hef_cha_mage_life_1
non_vampire_territory	wh2_main_hef_cha_mage_life_4
non_vampire_territory	wh2_main_hef_cha_mage_light_0
non_vampire_territory	wh2_main_hef_cha_mage_light_1
non_vampire_territory	wh2_main_hef_cha_mage_light_4
non_vampire_territory	wh2_main_hef_cha_noble_0
non_vampire_territory	wh2_main_hef_cha_noble_2
non_vampire_territory	wh2_main_hef_cha_noble_3
non_vampire_territory	wh2_main_hef_cha_noble_4
non_vampire_territory	wh2_main_hef_cha_prince_0
non_vampire_territory	wh2_main_hef_cha_prince_2
non_vampire_territory	wh2_main_hef_cha_prince_3
non_vampire_territory	wh2_main_hef_cha_prince_4
non_vampire_territory	wh2_main_hef_cha_prince_5
non_vampire_territory	wh2_main_hef_cha_princess_0
non_vampire_territory	wh2_main_hef_cha_princess_1
non_vampire_territory	wh2_main_hef_cha_princess_3
non_vampire_territory	wh2_main_hef_cha_princess_4
non_vampire_territory	wh2_main_hef_cha_princess_5
non_vampire_territory	wh2_main_hef_cha_teclis_0
non_vampire_territory	wh2_main_hef_cha_teclis_1
non_vampire_territory	wh2_main_hef_cha_tyrion_0
non_vampire_territory	wh2_main_hef_cha_tyrion_1
non_vampire_territory	wh2_main_hef_inf_archers_0
non_vampire_territory	wh2_main_hef_inf_archers_1
non_vampire_territory	wh2_main_hef_inf_gate_guard
non_vampire_territory	wh2_main_hef_inf_lothern_sea_guard_0
non_vampire_territory	wh2_main_hef_inf_lothern_sea_guard_1
non_vampire_territory	wh2_main_hef_inf_phoenix_guard
non_vampire_territory	wh2_main_hef_inf_spearmen_0
non_vampire_territory	wh2_main_hef_inf_swordmasters_of_hoeth_0
non_vampire_territory	wh2_main_hef_inf_white_lions_of_chrace_0
non_vampire_territory	wh2_main_hef_mon_great_eagle
non_vampire_territory	wh2_main_hef_mon_great_eagle_summoned
non_vampire_territory	wh2_main_hef_mon_moon_dragon
non_vampire_territory	wh2_main_hef_mon_phoenix_flamespyre
non_vampire_territory	wh2_main_hef_mon_phoenix_frostheart
non_vampire_territory	wh2_main_hef_mon_star_dragon
non_vampire_territory	wh2_main_hef_mon_sun_dragon
non_vampire_territory	wh2_main_lzd_cav_cold_one_spearmen_1
non_vampire_territory	wh2_main_lzd_cav_cold_one_spearriders_blessed_0
non_vampire_territory	wh2_main_lzd_cav_cold_ones_1
non_vampire_territory	wh2_main_lzd_cav_cold_ones_feral_0
non_vampire_territory	wh2_main_lzd_cav_cold_ones_feral_0_summoned
non_vampire_territory	wh2_main_lzd_cav_horned_ones_0
non_vampire_territory	wh2_main_lzd_cav_horned_ones_blessed_0
non_vampire_territory	wh2_main_lzd_cav_terradon_riders_0
non_vampire_territory	wh2_main_lzd_cav_terradon_riders_1
non_vampire_territory	wh2_main_lzd_cav_terradon_riders_blessed_1
non_vampire_territory	wh2_main_lzd_cha_kroq_gar_0
non_vampire_territory	wh2_main_lzd_cha_kroq_gar_1
non_vampire_territory	wh2_main_lzd_cha_kroq_gar_2
non_vampire_territory	wh2_main_lzd_cha_kroq_gar_3
non_vampire_territory	wh2_main_lzd_cha_lord_mazdamundi_0
non_vampire_territory	wh2_main_lzd_cha_lord_mazdamundi_1
non_vampire_territory	wh2_main_lzd_cha_saurus_old_blood_0
non_vampire_territory	wh2_main_lzd_cha_saurus_old_blood_1
non_vampire_territory	wh2_main_lzd_cha_saurus_old_blood_2
non_vampire_territory	wh2_main_lzd_cha_saurus_scar_veteran_0
non_vampire_territory	wh2_main_lzd_cha_saurus_scar_veteran_1
non_vampire_territory	wh2_main_lzd_cha_saurus_scar_veteran_2
non_vampire_territory	wh2_main_lzd_cha_skink_chief_0
non_vampire_territory	wh2_main_lzd_cha_skink_chief_1
non_vampire_territory	wh2_main_lzd_cha_skink_chief_2
non_vampire_territory	wh2_main_lzd_cha_skink_chief_3
non_vampire_territory	wh2_main_lzd_cha_skink_priest_0_summoned
non_vampire_territory	wh2_main_lzd_cha_skink_priest_beasts_0
non_vampire_territory	wh2_main_lzd_cha_skink_priest_beasts_1
non_vampire_territory	wh2_main_lzd_cha_skink_priest_beasts_2
non_vampire_territory	wh2_main_lzd_cha_skink_priest_beasts_3
non_vampire_territory	wh2_main_lzd_cha_skink_priest_heavens_0
non_vampire_territory	wh2_main_lzd_cha_skink_priest_heavens_1
non_vampire_territory	wh2_main_lzd_cha_skink_priest_heavens_2
non_vampire_territory	wh2_main_lzd_cha_skink_priest_heavens_3
non_vampire_territory	wh2_main_lzd_cha_slann_mage_priest_campaign_0
non_vampire_territory	wh2_main_lzd_cha_slann_mage_priest_heavens_0
non_vampire_territory	wh2_main_lzd_cha_slann_mage_priest_high_0
non_vampire_territory	wh2_main_lzd_cha_slann_mage_priest_life_0_qb
non_vampire_territory	wh2_main_lzd_cha_slann_mage_priest_light_0
non_vampire_territory	wh2_main_lzd_inf_chameleon_skinks_0
non_vampire_territory	wh2_main_lzd_inf_chameleon_skinks_blessed_0
non_vampire_territory	wh2_main_lzd_inf_saurus_spearmen_0
non_vampire_territory	wh2_main_lzd_inf_saurus_spearmen_1
